N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
19,펄어비스,"40,500",상승,"1,500",+3.85%,100,"48,125","1,925","39,000","26,020",-123,54.14,"96,989","39,150","39,100","11,428",24.82,7.88,"40,600","8,050","3,368",603,7.38,5.12,"39,150",585,"64,248","3,424",748,3.08,N/A,2.67
20,HPSP,"28,600",상승,400,+1.42%,500,"56,758","1,608","28,150","23,881",939,29.67,"531,928","28,500","28,200","3,199",-1.32,31.09,"28,600","1,561",420,863,21.98,26.94,"28,050",90,"83,499","1,814",964,9.35,600,1.29
21,신성델타테크,"79,200",하락,"3,000",-3.65%,500,"43,921","3,490","80,500","21,767",272,"-1,721.74","562,218","80,600","80,600","7,741",-9.01,-0.48,"80,600",202,"4,568",74,6.88,1.02,"78,700",117,"27,484","9,097",-46,10.27,120,9.12
22,셀트리온제약,"49,800",하락,300,-0.60%,500,"7,224",360,"48,500","21,752",372,79.43,"52,240","49,950","49,800","6,695",3.19,5.68,"50,100",117,"2,725",220,4.59,3.35,"49,750",9,"43,679","4,778",627,5.38,24,22.90
23,파크시스템스,"267,000",상승,"1,000",+0.38%,500,"2,392",640,"268,500","18,663",385,33.88,"23,827","265,000","269,500","2,743",39.80,25.83,"271,000",77,864,428,32.93,17.99,"264,500","1,086","6,990","1,751","7,881",9.25,500,20.89
24,이오테크닉스,"149,700",상승,"2,500",+1.70%,500,"8,527","1,259","148,600","18,442",312,39.55,"67,990","149,000","149,300","6,530",0.84,7.43,"149,700",22,500,427,21.10,6.75,"146,000",262,"12,320","3,209","3,785",2.99,500,1.46
25,네이처셀,"27,700",하락,350,-1.25%,500,"68,214","1,885","27,850","17,849",6,"-9,233.33","373,611","27,900","27,950",720,105.82,1.95,"28,050",535,74,12,7.30,1.75,"27,250",29,"64,435",323,-3,28.07,0,67.09
26,보로노이,"95,500",하락,"1,700",-1.75%,500,"12,363","1,191","97,100","17,561",-179,-43.17,"103,623","97,100","97,300",640,-65.09,-96.66,"97,200",6,297,-199,3.87,-38.23,"94,900",312,"18,388",98,"-2,212",32.39,0,-33.93
27,씨젠,"32,950",상승,300,+0.92%,500,"72,124","2,351",0,"17,208",-165,161.52,"214,621","32,300","32,600","12,053",45.17,-2.03,"33,450",0,"2,238",-203,16.33,-1.65,"32,300","27,531","52,226","4,143",204,1.52,800,12.76
28,케어젠,"31,900",하락,100,-0.31%,100,"4,668",148,"32,000","17,135",342,54.91,"117,012","31,900","32,800","2,407",-15.18,14.35,"32,200",485,177,323,5.06,13.24,"31,550",29,"53,715",826,581,7.36,640,4.26
29,CJ ENM,"75,900",하락,700,-0.91%,"5,000","7,581",581,"74,000","16,644","1,045",-3.02,"92,141","76,900","76,500","93,166",815.59,-16.69,"77,400",697,"56,386","-5,808",17.04,-6.03,"75,900",3,"21,929","52,314","-25,100",0.58,N/A,19.76
30,와이지엔터테인먼트,"86,500",하락,700,-0.80%,500,"10,102",876,"87,400","16,168",-206,69.26,"147,374","87,300","87,500","7,343",-123.65,3.90,"87,400",78,"1,311",200,15.27,2.71,"86,100",8,"18,691","3,649","1,249",3.30,250,-35.88
31,에스티팜,"79,400",하락,500,-0.63%,500,"5,185",412,"80,600","16,001",277,53.32,"97,063","79,500","81,300","7,219",-17.36,7.82,"80,100",123,"2,189",325,6.07,4.65,"79,200","2,299","20,153","2,738","1,489",3.23,500,-3.94
32,스튜디오드래곤,"52,200",하락,300,-0.57%,500,"12,136",640,"52,800","15,691",364,100.19,"192,141","53,100","53,000","9,255",-34.86,4.63,"53,300",78,"1,859",335,13.19,3.32,"52,200",16,"30,058","5,501",521,2.12,N/A,-26.96
33,동진쎄미켐,"30,300",상승,450,+1.51%,500,"45,115","1,355","30,250","15,579","2,082",10.15,"308,208","30,200","30,300","20,170",18.19,17.17,"30,300","2,317","9,966","1,435",9.68,7.92,"29,750",95,"51,414","14,081","2,986",1.52,200,7.50
34,주성엔지니어링,"31,450",상승,250,+0.80%,500,"69,475","2,180","31,450","14,866",972,12.63,"285,405","31,600","31,550","9,868",235.88,19.76,"31,650","1,575","4,202","1,068",17.25,11.92,"31,100",76,"47,268","4,094","2,491",2.47,287,43.78
35,브이티,"40,350",하락,750,-1.82%,500,"55,121","2,231","41,200","14,444","1,109",13.85,"519,695","41,250","41,250","3,596",143.48,56.07,"41,300",403,"1,189","1,040",10.11,33.75,"40,000",894,"35,798","4,317","2,914",5.82,N/A,46.09
36,비에이치아이,"46,600",상승,"2,650",+6.03%,500,"177,885","8,344","47,450","14,420",219,64.72,"975,965","47,550","47,600","5,248",45.34,20.64,"47,600","5,084","4,083",196,16.84,4.12,"46,050",64,"30,944","4,047",720,11.59,N/A,10.16
37,카카오게임즈,"17,080",상승,10,+0.06%,100,"20,568",350,"17,010","14,154",191,-10.64,"262,321","17,070","17,060","31,732",-74.60,-7.96,"17,170",514,"16,949","-1,281",10.73,-3.86,"16,850",15,"82,866","6,272","-1,606",1.06,N/A,-13.58
38,디앤디파마텍,"129,800",상승,"2,800",+2.20%,500,"139,002","18,183","130,800","13,950",-250,-41.14,"1,244,407","130,500","131,000",975,-85.50,-49.03,"133,800",81,279,-295,4.10,-33.37,"125,700",14,"10,747",114,"-3,155",21.74,0,-38.77
39,지아이이노베이션,"21,200",하락,50,-0.24%,500,"52,487","1,100","21,350","13,062",-483,-19.65,"204,672","45,400","45,300","4,350",-60.30,-41.21,"45,400",42,"2,702",-824,8.82,-23.45,"44,600",108,"29,150",542,"-2,390",7.63,0,116.03
40,루닛,"44,800",하락,100,-0.22%,500,"15,247",685,"45,200","13,059",-677,-18.74,"901,887","21,000","21,500",458,9.46,-116.69,"21,350",319,167,-588,4.75,-92.49,"20,550",148,"61,614",0,"-1,079",10.43,0,-99.54
41,솔브레인,"167,300",상승,"1,100",+0.66%,500,"1,392",231,"166,500","13,014","1,679",12.56,"12,018","166,100","167,800","11,682",25.82,12.47,"168,000",14,"1,309","1,196",31.69,11.06,"165,000",4,"7,779","8,634","13,317",1.24,"2,300",2.29
42,디어유,"54,600",상승,"1,300",+2.44%,500,"26,434","1,433","53,700","12,961",254,62.76,"143,580","53,400","54,000","2,203",N/A,N/A,"55,100",99,243,244,6.17,N/A,"53,300",34,"23,738",749,870,6.58,215,N/A
43,테크윙,"34,300",상승,150,+0.44%,500,"64,483","2,197","34,600","12,812",234,-91.71,"535,836","34,500","34,650","5,062",640.74,-10.25,"34,600",500,"3,179",-220,10.62,-4.43,"33,500",834,"37,354","1,855",-374,6.68,130,38.85
44,원익IPS,"25,450",상승,400,+1.60%,500,"18,700",473,"25,300","12,492",106,32.46,"272,068","25,400","25,350","11,241",158.88,2.37,"25,600",574,"2,367",207,25.39,1.88,"25,000",353,"49,084","7,482",784,1.42,50,8.38
45,HK이노엔,"43,050",하락,350,-0.81%,500,"19,276",833,"42,500","12,196",882,17.80,"208,683","43,400","43,350","18,896",33.82,5.02,"43,600","2,015","6,382",616,10.25,3.30,"43,000",278,"28,330","8,971","2,419",0.97,350,8.23
46,엔켐,"56,900",하락,300,-0.52%,500,"30,303","1,714","57,300","12,060",-653,-5.54,"198,822","56,800","57,300","11,269","-2,244.05",-156.31,"57,400",472,"6,601","-5,712",6.24,-57.41,"56,100",22,"21,194","3,657","-10,265",2.31,N/A,-13.89
47,메지온,"39,950",하락,650,-1.60%,500,"9,802",392,"40,250","11,988",-143,-52.29,"100,557","40,100","40,500",740,1.31,-36.23,"40,350",14,279,-195,21.41,-23.45,"39,800",152,"30,007",86,-764,27.71,0,-72.85
48,티씨케이,"100,300",하락,800,-0.79%,500,"1,802",180,"101,100","11,710",807,15.42,"32,508","100,100","102,000","5,635",21.06,14.78,"101,100",46,473,720,64.67,13.60,"98,900",10,"11,675","2,757","6,503",2.28,"1,410",21.65
49,메디톡스,"159,800",하락,200,-0.12%,500,"4,087",655,"164,500","11,663",203,55.64,"51,299","161,400","164,600","6,152",17.47,3.62,"161,900",44,"1,444",161,11.77,2.62,"158,900",40,"7,298","2,286","2,872",2.43,"1,100",3.39
50,서진시스템,"20,550",상승,200,+0.98%,500,"19,375",395,"20,450","11,559","1,087",23.35,"288,213","20,450","20,550","21,032",121.85,12.32,"20,550",472,"12,276",839,7.61,4.63,"20,250",56,"56,248","12,138",880,1.33,N/A,55.87
51,ISC,"53,500",상승,500,+0.94%,500,"15,811",846,"49,000","11,340",448,24.81,"88,683","53,600","53,100","5,829",317.11,10.98,"54,500",260,597,549,18.51,9.76,"52,600",17,"21,197","1,745","2,156",2.14,810,24.43
52,제이앤티씨,"19,550",상승,420,+2.20%,500,"25,899",499,"19,130","11,309",-461,-13.50,"242,040","19,260","19,140","6,397",-261.51,-9.65,"19,550","1,761","3,026",-334,2.49,-5.16,"19,020",19,"57,848","2,732","-1,448",3.50,N/A,-15.52
53,카페24,"46,250",상승,350,+0.76%,500,"14,931",687,"46,200","11,217",319,37.79,"163,167","46,150","46,350","3,423","1,978.14",13.40,"46,250",69,"1,267",235,22.12,7.08,"45,800",42,"24,253","3,025","1,224",5.11,N/A,11.58
54,하림지주,"9,800",하락,70,-0.71%,100,"77,054",759,"9,880","10,977","7,655",11.46,"1,076,333","9,930","9,900","160,790",34.88,0.90,"9,990","2,582","101,370","1,748",9.39,1.19,"9,750",505,"112,006","122,730",855,0.31,120,1.75
55,코나아이,"75,000",하락,400,-0.53%,500,"215,286","16,335","76,200","10,922",334,32.77,"2,406,355","77,700","76,300","4,131",-0.80,16.19,"77,800",493,"2,153",302,2.22,6.90,"73,000","2,847","14,563","2,363","2,289",5.53,680,-15.67
56,위메이드,"32,150",보합,0,0.00%,500,"23,665",771,"24,300","10,914",71,4.92,"147,940","32,850","32,150","18,757",106.40,55.57,"33,050",26,"10,438","1,816",8.22,11.03,"32,150",872,"33,948","7,119","6,530",2.60,N/A,17.62
57,하이젠알앤엠,"35,300",상승,150,+0.43%,500,"14,967",525,"35,500","10,903",-4,-277.95,"178,005","35,750","35,700","1,202",-108.52,-1.92,"35,750",180,518,-11,3.12,-0.96,"34,350",35,"30,888",759,-127,15.11,N/A,-1.76
58,오스코텍,"27,800",상승,100,+0.36%,500,"8,360",232,"28,000","10,633",-27,"2,780.00","246,269","27,800","28,300","1,708",91.63,0.77,"28,000",351,384,-16,10.25,-1.05,"27,600",602,"38,248",340,10,8.73,N/A,586.89
59,고영,"15,190",하락,290,-1.87%,100,"140,529","2,140","15,490","10,429",33,61.50,"1,058,706","15,490","15,500","3,779",-83.69,6.68,"15,540",702,548,210,15.41,5.64,"15,010","1,736","68,655","2,025",247,3.18,140,-10.24
60,대주전자재료,"67,100",상승,700,+1.05%,500,"12,872",859,"66,400","10,387",294,27.37,"216,056","66,800","66,500","6,230",372.76,19.30,"67,200",328,"3,927",364,18.22,7.02,"66,400",662,"15,481","2,193","2,452",4.33,100,18.56
61,SOOP,"90,100",상승,800,+0.90%,500,"4,818",433,"89,700","10,357","1,135",10.02,"64,669","89,900","92,000","7,157",25.69,30.21,"90,300",423,"3,333","1,024",35.73,15.83,"89,200",175,"11,495","4,132","8,990",2.46,"1,500",20.10
62,넥슨게임즈,"15,340",하락,610,-3.82%,500,"181,422","2,780","13,800","10,103",387,32.23,"1,289,354","15,460","15,160","4,872",222.40,10.93,"15,580",142,"1,745",314,4.20,7.36,"15,100","2,718","65,860","2,561",476,3.09,N/A,32.49
63,성광벤드,"34,800",하락,200,-0.57%,500,"42,068","1,466","35,250","9,719",420,25.38,"629,646","35,200","35,450","5,631",-6.35,8.01,"35,200",216,443,410,22.62,7.36,"34,400",92,"27,929","2,277","1,371",1.77,200,-10.61
64,아난티,"10,880",상승,520,+5.02%,100,"1,788,301","19,581","10,970","9,643",8,-58.18,"5,279,777","11,130","10,990","16,224",-99.70,-4.56,"11,270",358,"9,110",-324,7.27,-2.04,"10,650","2,230","88,629","2,852",-187,1.36,N/A,-68.22
65,필옵틱스,"41,750",상승,450,+1.09%,500,"100,803","4,186","41,400","9,555",138,188.91,"886,101","41,800","41,450","3,827",34.40,3.51,"41,900","4,349","1,441",129,0.26,3.11,"41,050",58,"22,886","4,109",221,6.22,0,36.96
66,LS마린솔루션,"28,900",상승,50,+0.17%,"1,000","39,402","1,137","28,150","9,441",124,57.46,"502,596","29,050","28,200","2,543",N/A,N/A,"29,250",480,461,132,3.45,N/A,"28,500",321,"32,669","1,303",503,4.40,160,N/A
67,원텍,"10,490",하락,140,-1.32%,100,"82,836",873,"10,710","9,382",348,26.69,"911,937","10,660","10,800","1,779",-24.43,25.76,"10,740",241,511,291,7.88,17.58,"10,400","11,084","89,439","1,153",393,6.98,50,-0.32
68,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.82,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
69,올릭스,"44,600",하락,"1,000",-2.19%,500,"24,806","1,120","45,600","8,820",-309,-17.23,"737,626","45,650","45,650",712,-70.02,-120.11,"45,900",817,528,-407,3.47,-46.71,"44,450",485,"19,775",57,"-2,589",34.83,0,-66.73
70,에스앤에스텍,"40,600",상승,100,+0.25%,500,"21,779",881,"40,650","8,709",295,25.08,"118,604","40,600","40,900","2,970",17.73,13.07,"41,100",12,502,303,9.46,10.95,"40,200",734,"21,451","1,760","1,619",3.33,150,17.09
71,유일로보틱스,"74,700",상승,"1,100",+1.49%,500,"8,285",617,"75,000","8,578",4,162.75,"106,674","74,500","75,500","1,174",106.14,-13.94,"75,300",281,224,-91,15.83,-8.91,"73,800",81,"11,483",352,459,8.89,N/A,19.40
72,태성,"27,900",하락,200,-0.71%,100,"20,719",577,"28,100","8,510",60,324.42,"276,810","28,000","28,150",796,980.50,16.61,"28,000","1,925",386,60,1.95,8.74,"27,550",103,"30,501",592,86,6.58,0,77.61
73,동성화인텍,"28,300",상승,250,+0.89%,500,"28,975",813,"28,250","8,487",540,21.39,"505,657","28,150","28,300","4,555",35.13,21.07,"28,300",265,"2,530",393,17.62,9.60,"27,850",136,"29,989","5,974","1,323",3.97,350,11.92
74,와이씨,"10,180",상승,300,+3.04%,100,"75,113",751,"9,910","8,352",106,97.88,"280,714","10,020","9,920","5,769",23.66,3.48,"10,210","6,177","1,586",129,0.95,2.45,"9,830",11,"82,045","2,112",104,2.52,N/A,-17.22
75,덕산네오룩스,"33,600",보합,0,0.00%,200,"9,632",324,"33,350","8,343",525,18.40,"216,396","33,750","33,700","4,523",59.39,12.17,"33,900",236,533,458,8.22,10.68,"33,400",17,"24,831","2,123","1,826",2.03,N/A,29.66
76,유진테크,"36,250",상승,750,+2.11%,500,"9,384",338,"36,600","8,307",612,12.80,"80,318","36,050","36,650","5,395",151.49,16.85,"36,350",30,"1,038",654,31.05,13.40,"35,700",229,"22,916","3,381","2,831",1.97,230,22.25
77,우리기술투자,"9,760",상승,80,+0.83%,500,"778,934","7,706","9,980","8,198","1,757",5.33,"2,765,763","10,110","9,990","8,038",14.13,24.89,"10,150","2,290","1,376","1,477",3.24,20.59,"9,600","4,016","84,000","1,923","1,830",1.12,N/A,12.60
78,레이크머티리얼즈,"12,000",상승,70,+0.59%,100,"37,454",446,"11,930","7,888",222,42.70,"306,916","11,930","11,940","3,513",-24.93,17.38,"12,080",345,"2,200",210,6.60,6.46,"11,800",11,"65,731","1,387",281,6.12,50,17.77
79,심텍,"24,550",상승,850,+3.59%,500,"125,994","3,065","24,700","7,820",-470,-15.42,"464,821","24,800","24,750","14,433",46.70,-6.63,"24,800",257,"9,948",-310,5.94,-2.37,"23,750","2,582","31,854","12,314","-1,592",1.91,100,18.19
80,피에스케이홀딩스,"36,150",상승,200,+0.56%,500,"18,552",669,"36,000","7,795",885,8.43,"111,356","36,350","36,050","5,136",228.07,24.80,"36,450",577,821,958,4.29,20.94,"35,500",15,"21,562","2,155","4,289",1.81,700,127.53
81,동국제약,"17,340",상승,140,+0.81%,500,"8,647",150,"17,270","7,783",804,13.53,"169,983","17,270","17,300","9,532",20.26,10.66,"17,380","3,237","2,742",623,14.21,6.95,"17,260",12,"44,884","8,122","1,282",1.27,200,11.10
82,LS머트리얼즈,"11,430",상승,150,+1.33%,500,"32,311",365,"11,290","7,733",62,248.48,"238,344","11,320","11,350","2,531",-54.33,3.11,"11,440","1,225",460,57,4.14,2.19,"11,200","1,591","67,653","1,421",46,4.21,N/A,3.79
83,로보티즈,"57,800",상승,"2,200",+3.96%,500,"90,703","5,235","57,900","7,637",-30,"1,133.33","385,617","58,800","58,000","1,002",43.88,-3.31,"58,800",642,42,-30,9.04,-2.82,"56,400",235,"13,213",300,51,7.52,0,3.13
84,하나마이크론,"11,520",상승,90,+0.79%,500,"45,320",522,"11,190","7,635","1,068",-81.13,"415,912","11,610","11,200","19,446",84.43,-6.99,"11,650",275,"13,388",-112,10.73,-0.61,"11,320",748,"66,272","12,507",-142,2.09,70,29.21
85,현대힘스,"21,250",상승,450,+2.16%,500,"96,997","2,044","20,900","7,528",215,42.16,"455,417","20,950","20,950","3,265",48.99,8.07,"21,400","1,366",930,166,0.60,5.74,"20,700",502,"35,425","2,232",504,3.19,100,17.96
86,에스에프에이,"20,900",상승,150,+0.72%,500,"3,244",67,"21,000","7,505",-484,-9.10,"102,918","20,800","21,050","24,796",-154.44,-7.49,"20,950",370,"9,572",-321,9.09,-1.21,"20,750","1,345","35,909","20,454","-2,296",0.67,270,9.95
87,한글과컴퓨터,"31,000",상승,"1,050",+3.51%,500,"248,040","7,842","31,950","7,496",404,48.21,"798,943","32,000","32,000","6,819",18.37,4.06,"32,400","1,621","1,963",140,7.37,2.13,"30,900","3,428","24,180","3,048",643,2.14,410,12.42
88,HLB테라퓨틱스,"8,860",하락,100,-1.12%,500,"34,553",305,"8,810","7,475",-76,-27.09,"599,851","8,820","8,830","2,198",12.63,-14.34,"8,950",750,379,-235,6.00,-11.16,"8,780","1,249","84,371",549,-327,4.83,0,4.45
89,솔브레인홀딩스,"35,300",상승,"1,750",+5.22%,500,"5,367",186,"33,850","7,400",853,15.64,"33,399","34,100","34,200","19,966",-29.47,4.62,"35,350",177,"5,055",557,5.08,2.95,"34,100",118,"20,964","5,154","2,257",0.55,220,-22.10
90,엘앤씨바이오,"29,950",보합,0,0.00%,500,"16,925",509,"29,750","7,373",25,4.89,"282,358","30,250","30,800","4,756",-68.73,65.41,"30,400",102,"1,809","1,410",9.03,38.21,"29,750",792,"24,619",721,"6,131",2.40,50,9.35
91,피엔티,"30,750",하락,100,-0.32%,500,"17,363",535,"30,850","7,301","1,632",6.68,"120,479","30,900","30,900","16,203",112.19,26.52,"31,150","1,652","9,957","1,422",4.04,8.83,"30,600",41,"23,743","10,351","4,605",1.24,100,89.78
92,코미코,"69,400",상승,"1,400",+2.06%,500,"10,000",688,"69,500","7,260","1,125",12.66,"103,469","69,800","69,800","8,003",240.50,23.36,"69,800",302,"4,246",878,19.52,12.60,"67,700",20,"10,461","5,071","5,483",2.64,"1,000",65.05
93,안랩,"64,800",하락,200,-0.31%,500,"3,291",213,"64,500","7,210",277,19.37,"67,704","64,800","65,500","4,647",4.77,10.40,"65,400",110,959,324,32.51,7.71,"64,400",280,"11,127","2,606","3,346",1.74,"1,300",8.93
94,비츠로셀,"31,050",하락,250,-0.80%,500,"10,708",333,"31,300","7,102",519,13.55,"235,195","31,250","31,400","3,179",37.73,19.92,"31,300",33,348,513,29.33,17.86,"30,925",543,"22,872","2,108","2,292",2.44,460,19.61
95,SAMG엔터,"80,800",하락,"1,700",-2.06%,500,"17,533","1,439","83,000","7,087",-61,-95.96,"242,480","82,500","83,200",974,35.14,-52.24,"83,700",31,666,-194,19.77,-19.62,"80,600",35,"8,771","1,164",-842,18.41,N/A,22.41
96,제룡전기,"44,100",상승,"4,300",+10.80%,500,"543,686","23,640","46,450","7,084",978,9.72,"1,637,956","43,500","46,500","2,418",39.48,49.72,"44,750",419,451,799,11.72,39.92,"41,750","1,826","16,062","2,627","4,539",3.63,"1,000",42.84
97,펌텍코리아,"56,900",하락,700,-1.22%,500,"1,883",108,"57,600","7,056",484,19.81,"63,294","57,900","58,500","4,076",37.15,12.99,"58,100",23,869,383,15.35,10.04,"56,650",42,"12,400","3,375","2,873",2.61,420,18.63
98,다우데이타,"18,200",상승,500,+2.82%,500,"91,613","1,655","17,990","6,971","12,059",4.81,"487,195","18,310","18,000","577,571",80.54,12.96,"18,310",34,"512,862","8,659",11.26,1.55,"17,370",499,"38,300","121,361","3,783",0.50,450,17.44
99,엠로,"55,800",상승,"1,000",+1.82%,500,"43,307","2,428","55,000","6,883",86,34.51,"144,612","56,800","55,100","1,024",84.58,31.88,"57,100","1,931",134,186,3.56,19.17,"55,000",141,"12,335",795,"1,617",7.59,0,25.77
100,HLB생명과학,"5,640",상승,30,+0.53%,500,"23,168",130,"5,610","6,876",-248,-3.40,"396,573","5,620","5,680","5,390",-1.17,1.95,"5,660","3,061","1,402",62,9.54,1.29,"5,580",917,"121,917","1,022","-1,657",2.02,0,4.34
101,위메이드맥스,"8,140",하락,70,-0.85%,500,"18,669",150,"8,100","6,751",-81,-32.43,"114,979","8,040","8,240","5,976",-315.03,-3.29,"8,200",821,962,-157,11.33,-4.31,"8,030",244,"82,936",750,-251,1.36,0,7.49
102,휴메딕스,"58,300",상승,"2,500",+4.48%,500,"21,148","1,246","57,500","6,547",431,15.07,"67,438","59,200","57,700","2,498",15.63,18.41,"59,600",180,212,393,10.13,16.72,"58,300",173,"11,230","1,619","3,868",2.52,630,6.30
103,큐리옥스바이오시스템즈,"39,300",하락,"1,500",-3.68%,500,"38,172","1,495","39,200","6,347",-134,-69.93,"416,572","39,300","39,500",706,-26.72,-15.94,"39,600",720,219,-81,16.11,-12.60,"38,700",154,"16,149",46,-562,13.92,0,-32.42
104,비올,"10,840",상승,250,+2.36%,100,"111,534","1,194","10,640","6,333",361,18.01,"1,489,360","10,680","10,680",981,61.62,44.73,"10,870",552,92,326,7.00,40.31,"10,590","1,037","58,419",582,602,6.47,20,36.86
105,휴온스글로벌,"49,700",상승,100,+0.20%,500,"6,663",332,"49,600","6,280",970,24.10,"41,704","49,550","49,850","14,059",-14.88,5.05,"50,500",336,"4,418",671,7.95,4.93,"49,350",53,"12,637","8,135","2,062",1.15,525,7.26
106,아이티센글로벌,"27,050",상승,550,+2.08%,500,"224,522","6,065","26,900","6,277",586,53.46,"2,076,450","27,150","26,950","9,454",91.90,5.79,"28,500","1,172","6,229",361,2.42,4.19,"25,750",504,"23,205","49,618",506,7.78,N/A,76.26
