종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
LB인베스트먼트,5100,24.12,200,3.92,53.62,7.32,8.62,0.62,200,200,0,0
OCI,56300,24.12,2200,3.91,20.51,0,5.40,0.43,2000,2000,0,0
쿠쿠홀딩스,30750,24.12,1200,3.90,27.16,12.08,5.96,0.60,800,1100,800,700
이노진,2050,24.12,80,3.90,101.22,5.79,18.85,1.07,30,30,0,0
이엘씨,8460,24.12,330,3.90,01444.13,00.15,0223.65,0.32,300,300,300,300
와토스코리아,5130,24.12,200,3.90,67.79,2.61,18.51,0.47,200,200,200,200
한국자산신탁,2570,25.03,100,3.89,32.70,3.60,9.23,0.33,220,220,220,220
현대코퍼레이션홀딩스,12880,24.12,500,3.88,10.34,15.22,2.20,0.31,500,500,500,500
화신정공,1289,24.12,50,3.88,66.48,2.34,16.96,0.40,50,50,40,30
삼익악기,1290,24.12,50,3.88,120.79,1.17,33.51,0.32,50,50,50,50
한국가구,5290,24.12,205,3.88,19.23,8.92,3.74,0.32,175,175,175,175
KB발해인프라,8390,24.12,325,3.87,0,0,0,0,0,0,0,0
조흥,155000,24.12,6000,3.87,143.18,1.69,41.26,0.70,6500,6000,6500,6500
동일금속,8270,24.12,320,3.87,37.39,4.76,10.18,0.44,400,400,400,250
하이록코리아,29750,24.12,1150,3.87,29.76,11.38,6.76,0.72,600,1050,600,500
와이어블,1301,24.12,50,3.84,79.96,3.96,22.94,0.82,50,50,50,50
딜리,1041,25.03,40,3.84,23.11,7.96,5.12,0.37,40,0,40,40
KT,52250,25.02,2000,3.83,104.53,2.85,23.70,0.66,1960,1960,1960,1910
LG,81600,25.03,3100,3.80,83.20,2.16,20.08,0.41,3100,3100,3000,2800
대상,22500,25.03,850,3.78,32.18,6.94,7.26,0.49,800,800,800,800
한솔홀딩스,3180,25.03,120,3.77,243.39,0.36,48.79,0.17,120,100,120,120
노루페인트,9280,24.12,350,3.77,20.37,9.00,4.62,0.40,325,325,275,275
성신양회,9290,24.12,350,3.77,19.32,8.21,4.16,0.33,350,350,200,200
동부건설,5320,24.12,200,3.76,04.36,020.52,00.83,0.19,900,300,500,900
한네트,4800,24.12,180,3.75,60.73,9.24,15.10,1.38,150,150,150,100
제이씨케미칼,4005,24.12,150,3.74,53.33,3.70,14.20,0.51,160,150,160,150
POSCO홀딩스,267500,25.02,10000,3.74,69.18,2.00,19.39,0.35,17000,10000,12000,17000
롯데지주우,33500,25.03,1250,3.73,08.43,015.56,02.26,0.25,1550,1550,1550,1550
오리온홀딩스,21500,25.02,800,3.72,29.96,7.03,5.87,0.38,750,750,700,650
화승코퍼레이션,2020,24.12,75,3.71,12.48,14.32,2.83,0.32,50,50,50,25
홈센타홀딩스,810,24.12,30,3.70,80.13,2.89,22.97,0.65,0,0,0,0
삼양패키징,13500,24.12,500,3.70,37.50,5.42,12.65,0.66,750,500,750,1000
에스엘,32450,24.12,1200,3.70,15.00,17.42,3.80,0.60,900,900,600,500
나이스디앤비,5550,25.03,205,3.69,23.11,14.26,5.43,0.74,230,182,182,230
아이스크림미디어,20050,24.12,738,3.68,29.99,23.29,4.33,0.81,0,0,0,0
LX세미콘,65500,25.02,2400,3.66,29.91,12.69,7.09,0.86,5400,1800,4500,5400
나이스정보통신,22150,25.03,810,3.66,18.48,11.22,4.68,0.44,730,730,650,590
대림바스,4110,24.12,150,3.65,46.65,3.48,11.37,0.39,130,110,110,130
유신,24700,24.12,900,3.64,11.06,0,2.87,0.48,750,750,750,750
해태제과식품,6870,24.12,250,3.64,20.88,11.37,5.50,0.55,200,200,200,200
파이오링크,8270,24.12,300,3.63,36.75,0,11.13,0.70,300,300,300,250
동원시스템즈우,17950,25.03,650,3.62,24.26,9.01,16.28,1.41,650,650,650,650
한국가스공사,40200,24.12,1455,3.62,11.07,11.21,2.79,0.28,2728,0,0,2728
한양이엔지,17960,24.12,650,3.62,14.13,13.45,3.91,0.46,600,600,600,550
동원금속,1382,25.05,50,3.62,11.04,17.68,3.52,0.56,50,50,20,0
부국증권,41500,25.04,1500,3.61,43.63,4.05,11.79,0.32,1600,1500,1500,1600
세아홀딩스,111100,25.03,4000,3.60,42.00,1.53,11.50,0.17,4000,4000,4000,2750
두올,3335,24.12,120,3.60,22.20,7.31,6.28,0.40,80,120,80,80
아이디피,4725,24.12,170,3.60,18.42,19.69,4.27,0.74,75,120,150,75
롯데하이마트,8340,25.03,300,3.60,02.27,028.05,00.56,0.18,300,300,300,1000
삼성생명,125400,24.12,4500,3.59,38.36,6.18,9.00,0.55,3700,3700,3000,3000
HDC현대EP,3905,25.03,140,3.59,19.26,5.82,6.01,0.28,140,140,120,140
한화손해보험,5580,24.03,200,3.58,14.81,6.68,2.53,0.19,0,0,0,0
영화금속,838,24.12,30,3.58,17.31,12.32,5.39,0.61,20,20,0,0
CJ우,85300,25.04,3050,3.58,100.23,1.83,35.18,0.61,3050,3050,2550,2350
신한지주,60400,25.02,2160,3.58,24.45,8.11,5.45,0.42,2100,2100,2065,1960
무림P&P,2800,25.03,100,3.57,27.70,3.58,7.85,0.28,150,100,150,125
케이씨피드,2800,24.12,100,3.57,23.09,9.99,6.42,0.58,75,75,50,40
세림B&G,1400,24.06,50,3.57,61.04,6.93,13.86,0.95,0,0,0,0
톱텍,4205,24.12,150,3.57,15.39,9.07,4.87,0.41,300,300,100,0
동양에스텍,1405,24.12,50,3.56,49.34,2.02,14.01,0.24,50,50,50,50
조광페인트,5640,24.12,200,3.55,12.81,8.76,4.77,0.32,200,200,100,100
흥국에프엔비,1974,24.12,70,3.55,52.81,5.42,12.68,0.66,40,40,40,30
애경산업,16400,25.03,580,3.54,34.33,10.81,8.20,0.83,580,580,310,200
제일연마,9050,24.12,320,3.54,35.82,6.15,15.15,0.62,300,300,270,270
엠브레인,2265,24.06,80,3.53,100.91,4.79,30.34,1.47,170,120,170,140
롯데정밀화학,39650,25.03,1400,3.53,98.01,1.53,27.91,0.42,3500,2000,3500,2300
삼양케이씨아이,7100,24.12,250,3.52,18.28,13.08,5.06,0.60,250,250,250,200
롯데렌탈,34250,25.03,1200,3.50,40.81,7.50,10.27,0.74,900,1200,900,900
쎌바이오텍,12850,24.12,450,3.50,20.36,12.82,8.87,0.79,450,450,450,450
SK,200000,25.04,7000,3.50,029.83,05.64,07.46,0.29,8000,5000,5000,8000
인터지스,2865,24.12,100,3.49,19.71,5.26,5.02,0.24,120,100,120,100
백금T&A,2875,24.12,100,3.48,12.13,19.95,2.72,0.49,80,80,0,0
KTcs,2880,24.12,100,3.47,71.97,2.75,21.70,0.53,120,100,120,100
미스토홀딩스,34600,25.04,1200,3.47,82.47,4.30,28.83,1.17,1580,1090,1580,1000
현대공업,5770,24.12,200,3.47,23.20,8.69,5.85,0.48,200,200,166,132
로지시스,3470,24.12,120,3.46,48.10,13.50,11.28,1.45,60,60,60,150
AK홀딩스,11570,25.03,400,3.46,017.91,05.28,04.38,0.24,200,200,200,200
삼화왕관,34750,24.12,1200,3.45,27.00,7.38,8.20,0.49,1250,1200,1200,1250
아진산업,2900,24.12,100,3.45,20.85,5.97,5.02,0.28,100,100,0,0
하이트진로,20325,24.12,700,3.44,51.01,8.63,14.51,1.21,950,950,950,800
대교우B,1308,24.12,45,3.44,95.87,0.21,404.31,0.66,90,45,45,90
BGF리테일,119300,25.02,4100,3.44,36.28,17.29,9.07,1.50,4100,4100,4100,3000
삼양사,51000,24.12,1750,3.43,14.47,7.53,4.19,0.28,1750,1750,1250,1250
삼표시멘트,3210,24.12,110,3.43,17.86,9.04,4.81,0.42,90,100,90,75
금강철강,4385,24.12,150,3.42,34.28,5.42,10.63,0.48,130,130,120,120
상신브레이크,2925,24.12,100,3.42,11.90,7.56,3.82,0.25,80,110,100,80
큐알티,14070,24.12,480,3.41,196.25,3.00,50.15,1.51,480,480,480,0
하이트진로홀딩스,10270,24.12,350,3.41,17.25,8.14,4.85,0.35,550,550,500,450
TP,1470,24.12,50,3.40,10.86,9.88,3.26,0.28,35,35,30,0
한국큐빅,2500,24.12,85,3.40,14.24,10.70,3.80,0.39,70,70,60,70
플랜티넷,2955,24.12,100,3.38,101.60,2.22,26.30,0.54,108,100,100,108
혜인,5320,24.12,180,3.38,26.60,6.19,8.55,0.44,60,170,60,130
유라테크,8940,24.12,300,3.36,25.72,9.57,6.58,0.60,190,190,100,100
한라IMS,8970,24.12,300,3.34,35.74,8.22,10.16,0.78,300,300,100,100
태웅로직스,3000,24.12,100,3.33,14.07,12.68,4.28,0.49,70,70,150,51
현대퓨처넷,3300,24.12,110,3.33,173.30,0.95,59.66,0.57,90,100,90,90
삼정펄프,30050,24.12,1000,3.33,6.59,15.76,1.69,0.25,1000,1000,1000,1000
셀로맥스사이언스,4985,24.12,165,3.31,49.09,10.23,14.99,1.25,0,0,0,0
매일유업,37800,24.12,1250,3.31,19.84,8.16,6.00,0.44,1200,1200,1200,1200
동국알앤에스,2420,24.12,80,3.31,90.24,2.08,29.05,0.60,80,80,80,80
빅솔론,6050,24.12,200,3.31,22.56,7.32,6.25,0.35,400,200,400,250
SJG세종,4545,24.12,150,3.30,12.03,7.77,3.26,0.23,150,150,100,100
동국산업,3940,24.12,130,3.30,0106.12,01.63,038.07,0.59,130,130,130,130
이노룰스,7590,24.12,250,3.29,41.14,9.77,10.49,0.96,60,60,110,25
서한,912,24.12,30,3.29,15.26,3.96,4.44,0.16,50,30,50,40
부국철강,2280,24.12,75,3.29,64.25,1.77,20.52,0.36,75,75,75,75
에이플러스에셋,6080,24.12,200,3.29,182.30,1.65,40.20,0.66,200,200,200,150
고려제약,4875,24.12,160,3.28,57.77,3.86,16.88,0.64,180,150,180,170
아이케이세미콘,6100,24.12,200,3.28,29.83,15.74,7.76,1.16,200,200,150,100
화천기공,32050,24.12,1050,3.28,26.69,2.54,6.72,0.17,2500,1300,2500,1000
키움증권,229000,24.12,7500,3.28,24.63,15.98,3.97,0.55,3500,3000,3000,3500
사람인,15290,25.03,500,3.27,41.69,7.12,16.23,1.04,700,500,700,600
원일특강,7660,24.12,250,3.26,16.54,4.22,4.73,0.20,250,220,220,250
LX홀딩스1우,9190,25.02,300,3.26,14.07,9.08,3.33,0.29,320,280,320,0
대한항공우,24550,24.12,800,3.26,21.03,13.17,6.34,0.80,800,800,800,0
JW홀딩스,3530,24.12,115,3.26,12.98,35.43,3.57,0.93,95,103,95,83
KCC,307500,25.02,10000,3.25,23.68,6.08,6.74,0.34,8000,8000,8000,7000
넥센우,4305,24.12,140,3.25,8.17,7.06,3.04,0.19,130,130,115,105
드림텍,6150,24.12,200,3.25,346.63,0.95,128.72,1.21,300,200,200,300
한국단자,67700,24.12,2200,3.25,15.96,14.16,4.90,0.64,700,700,700,700
헥토이노베이션,15090,24.12,490,3.25,21.73,14.63,5.86,0.74,420,360,420,390
케이엘넷,3085,24.12,100,3.24,24.63,15.01,7.24,0.92,80,80,80,80
이지트로닉스,4640,24.12,150,3.23,035.34,06.23,010.54,0.66,120,120,120,0
SPC삼립,55700,24.12,1800,3.23,16.87,19.24,5.02,0.85,1700,1700,1700,1500
성신양회우,12400,24.12,400,3.23,19.32,8.21,4.16,0.33,400,400,250,250
이글루,5580,24.12,180,3.23,28.91,8.31,8.92,0.69,180,180,180,160
롯데케미칼,62100,25.03,2000,3.22,04.93,011.44,01.50,0.18,7895,3500,3329,7895
피에이치에이,10910,24.12,350,3.21,11.04,8.14,3.41,0.25,250,250,200,180
나라셀라,2495,24.03,80,3.21,090.02,01.85,066.62,1.11,0,0,0,0
휴스틸,4700,25.04,150,3.19,37.77,2.10,9.52,0.19,350,250,350,145
엘엠에스,6270,24.12,200,3.19,025.06,05.79,012.14,0.47,200,200,200,200
팬오션,3770,24.12,120,3.18,23.92,5.17,6.58,0.31,85,85,150,100
LX하우시스,31500,25.02,1000,3.17,22.64,5.20,7.20,0.37,300,1700,200,300
신세계인터내셔날,12620,25.03,400,3.17,42.62,3.84,11.09,0.42,500,400,500,300
케이피에프,4735,25.04,150,3.17,13.54,9.73,3.77,0.33,150,150,140,0
동서,28100,24.12,890,3.17,55.85,9.52,17.34,1.59,780,780,730,700
풍산홀딩스,44250,25.02,1400,3.16,19.66,9.41,3.75,0.33,947,947,879,947
포스코인터내셔널,49050,25.03,1550,3.16,51.34,8.14,13.56,1.03,800,1000,1000,800
크라운제과,8860,24.12,280,3.16,21.35,7.99,6.17,0.46,250,250,250,250
피코그램,3165,24.12,100,3.16,25.81,18.06,6.04,0.99,0,0,0,0
제노레이,5720,25.04,180,3.15,0124.80,01.98,044.53,0.81,170,160,160,170
대륙제관,3815,24.12,120,3.14,16.57,7.87,5.40,0.41,110,110,100,100
KCC건설,5090,24.12,160,3.14,19.99,3.34,5.37,0.16,180,130,150,180
SK가스,255000,25.03,8000,3.14,40.15,6.74,10.68,0.68,8000,8000,6500,5100
대한항공,23950,24.12,750,3.13,21.03,13.17,6.34,0.80,750,750,750,0
오디텍,3195,24.12,100,3.13,18.87,4.40,6.45,0.25,100,100,100,100
대한제강,16000,24.12,500,3.12,22.73,4.91,10.37,0.36,780,500,780,400
HS효성첨단소재,208000,24.12,6500,3.12,58.27,5.46,15.70,0.75,6500,6500,15000,10000
미래에셋증권우,8810,25.03,275,3.12,15.91,7.94,6.54,0.39,330,165,220,330
녹십자홀딩스,16100,24.12,500,3.11,94.49,2.43,35.72,0.79,400,300,300,400
태경비케이,4830,24.12,150,3.11,15.13,13.26,4.58,0.58,130,130,130,110
인팩,5800,24.12,180,3.10,77.39,1.90,24.81,0.46,180,180,180,180
BGF,4195,25.02,130,3.10,13.50,5.43,3.58,0.19,120,120,110,110
LX홀딩스,9360,25.02,290,3.10,14.07,9.08,3.33,0.29,310,270,310,0
시공테크,3875,24.12,120,3.10,7.43,21.05,2.66,0.48,80,80,20,50
농심홀딩스,80800,24.12,2500,3.09,15.51,6.39,3.93,0.24,2500,2500,2500,2000
컴투스,42200,24.12,1300,3.08,013.78,010.37,05.50,0.55,2600,2600,1300,1300
코오롱인더,42200,24.12,1300,3.08,40.06,3.06,8.34,0.23,1300,1300,1300,1300
SK디스커버리,55200,25.03,1700,3.08,128.60,0.88,31.10,0.26,1700,1700,1700,1500
코리아에프티,4880,25.04,150,3.07,11.89,18.15,3.47,0.57,80,120,80,60
제룡산업,6520,24.12,200,3.07,61.37,8.07,17.62,1.34,200,200,150,100
KH바텍,10770,24.12,330,3.06,34.18,8.33,9.04,0.68,400,400,300,300
젝시믹스,5890,25.01,180,3.06,25.53,20.72,8.77,1.64,80,80,120,100
하이트진로홀딩스우,13100,24.12,400,3.05,17.25,8.14,4.85,0.35,600,600,550,500
쎄니트,1651,24.12,50,3.03,0166.97,01.00,053.03,0.49,50,40,50,40
세방우,10080,24.12,305,3.03,7.62,7.81,3.00,0.21,305,305,305,205
SNT모티브,31050,24.12,937,3.02,19.59,10.82,5.65,0.54,882,882,882,882
씨앤씨인터내셔널,33150,24.12,1000,3.02,30.81,17.15,14.11,2.22,0,0,0,0
디케이락,8290,24.12,250,3.02,116.25,1.61,34.72,0.55,250,250,200,200
키스트론,6570,24.12,198,3.01,29.96,5.66,0,0.00,150,106,150,1000
AP시스템,17590,24.12,530,3.01,15.37,15.74,4.65,0.70,270,270,270,240
대성에너지,8310,24.12,250,3.01,39.39,5.32,13.53,0.70,250,250,250,250
GS리테일,16640,25.02,500,3.01,1640.10,0.07,666.89,0.43,500,500,430,1200
OCI홀딩스,73200,24.12,2200,3.01,42.28,2.54,11.75,0.28,3300,3300,2500,2000
동아지질,16670,25.03,500,3.00,57.52,5.00,16.60,0.78,500,500,500,350
SGC E&C,16700,24.12,500,2.99,05.50,015.08,01.18,0.15,907,750,1165,907
대정화금,14030,24.12,420,2.99,31.12,5.70,9.57,0.53,450,450,400,300
메가스터디교육,50100,24.12,1500,2.99,34.95,9.97,10.97,1.05,2100,2000,2100,2000
동원개발,2675,24.12,80,2.99,39.64,1.76,11.67,0.20,80,80,160,150
일진홀딩스,5030,24.12,150,2.98,30.57,4.95,8.26,0.37,150,150,150,150
DH오토리드,2685,24.12,80,2.98,54.43,2.67,15.04,0.40,200,0,200,200
그리티,3695,24.12,110,2.98,21.99,12.31,6.01,0.69,30,100,30,0
삼성전기우,62200,24.12,1850,2.97,20.04,8.16,14.15,1.06,2150,1200,2150,2150
풍강,2695,24.08,80,2.97,078.22,01.37,034.50,0.47,200,200,130,100
HDC현대산업개발,23600,25.03,700,2.97,28.85,5.09,7.64,0.37,700,700,600,600
한진,20250,24.12,600,2.96,0202.75,00.31,066.36,0.20,600,600,600,600
그린케미칼,8120,25.03,240,2.96,68.31,6.75,20.00,1.30,230,230,230,220
TBH글로벌,1353,25.03,40,2.96,0115.15,01.16,035.06,0.41,100,100,0,0
평화홀딩스,5090,24.12,150,2.95,138.28,1.56,23.66,0.38,150,150,150,150
대한약품,30550,24.12,900,2.95,15.68,12.89,4.66,0.56,750,750,650,400
코오롱ENP,6790,24.12,200,2.95,19.25,13.03,5.07,0.62,180,160,180,145
SK이노베이션우,69700,25.04,2050,2.94,013.17,09.65,05.27,0.68,50,0,50,50
