N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,삼성전자우,"49,650",상승,250,+0.51%,100,"381,952","19,095","50,100","405,131",N/A,9.62,"2,933,899","50,200","50,200",N/A,N/A,N/A,"50,300","15,474",N/A,N/A,73.68,N/A,"49,500","20,259","815,975",N/A,"5,162",0.84,N/A,N/A
12,기아,"97,800",상승,900,+0.93%,"5,000","176,960","17,315","97,600","388,924","126,671",4.17,"911,752","97,500","97,800","927,559",9.13,19.09,"98,600","3,654","369,156","97,750",39.11,11.28,"97,000","7,404","397,673","1,074,488","23,440",0.69,"6,500",7.66
13,셀트리온,"159,900",하락,"1,300",-0.81%,"1,000","70,729","11,359","161,800","355,659","4,920",73.99,"476,025","161,300","161,900","210,552",-24.48,2.46,"161,900",271,"34,752","4,189",21.44,2.04,"159,700",229,"222,426","35,573","2,161",2.07,735,63.45
14,카카오,"69,400",하락,"1,000",-1.42%,100,"1,385,515","96,242","69,400","306,586","4,602",200.58,"12,083,420","69,400","69,500","257,730",-0.14,0.56,"70,400","16,790","118,301","-1,619",28.22,-0.64,"68,600","4,394","441,767","78,717",346,2.93,68,4.16
15,신한지주,"60,700",하락,300,-0.49%,"5,000","779,384","47,134","61,200","300,976","64,587",6.66,"1,615,168","61,100","61,300","7,397,643",5.87,8.11,"61,200","8,130","6,809,432","45,582",59.12,0.64,"59,900",539,"495,842","419,028","9,108",0.53,"2,160",6.26
16,삼성물산,"164,000",상승,"1,500",+0.92%,100,"78,960","12,983","164,000","278,762","29,834",13.10,"549,331","163,500","164,500","619,904",3.95,6.83,"165,900",477,"247,319","27,720",26.90,4.33,"163,000",508,"169,977","421,032","12,523",0.84,"2,600",0.50
17,HD한국조선해양,"381,500",하락,"10,500",-2.68%,"5,000","43,022","16,766","394,000","269,999","14,341",18.26,"289,076","393,500","394,500","367,191",408.07,11.16,"398,500",539,"225,633","14,546",33.11,4.22,"381,000",143,"70,773","255,386","20,895",2.37,"5,100",19.92
18,현대모비스,"292,500",상승,"7,500",+2.63%,"5,000","32,699","9,466","286,000","268,501","30,735",6.45,"191,281","285,500","286,500","665,969",33.90,9.35,"293,000",538,"204,787","40,602",43.01,6.49,"285,500",92,"91,795","572,370","45,380",0.56,"6,000",-3.41
19,한화오션,"85,300",하락,"2,100",-2.40%,"5,000","510,635","44,528","88,300","261,371","2,379",37.73,"2,679,955","88,400","88,400","178,438",221.06,11.52,"89,300","5,351","129,805","5,282",12.90,3.32,"85,200","1,669","306,413","107,760","2,261",5.14,N/A,45.46
20,삼성생명,"130,000",상승,"1,500",+1.17%,500,"41,311","5,346","131,000","260,000","24,998",12.26,"484,144","130,100","131,100","3,122,188",4.23,6.18,"131,000","1,008","2,794,809","22,603",21.92,0.72,"128,500",21,"200,000","337,860","10,600",0.79,"4,500",9.21
21,SK스퀘어,"193,800",상승,"12,800",+7.07%,100,"161,100","31,123","193,000","256,864","39,126",5.23,"920,842","192,500","193,300","219,211",267.23,21.70,"199,800","1,024","23,356","36,505",51.95,18.30,"190,100",35,"132,541","61,385","37,069",1.25,0,169.41
22,한국전력,"37,150",상승,"3,050",+8.94%,"5,000","3,325,303","125,740","37,600","238,490","83,647",4.54,"19,728,999","38,400","37,650","2,468,078",284.18,9.22,"38,550","94,156","2,054,450","36,220",20.02,1.49,"37,000","2,961","641,964","933,989","8,191",0.57,213,5.87
23,HMM,"22,750",하락,50,-0.22%,"5,000","377,611","8,638","23,100","233,196","35,128",4.48,"3,052,164","23,100","23,150","338,486",500.72,15.35,"23,150","21,495","59,930","37,821",7.02,12.70,"22,700","18,711","1,025,039","117,002","5,073",0.72,600,39.27
24,하나금융지주,"81,800",하락,500,-0.61%,"5,000","107,017","8,749","83,200","232,904","48,552",6.17,"860,605","82,300","83,300","6,378,475",3.45,9.11,"82,500",233,"5,942,706","37,685",67.80,0.61,"81,100","2,017","284,724","816,143","13,252",0.52,"3,600",17.10
25,POSCO홀딩스,"264,000",상승,"1,000",+0.38%,"5,000","59,727","15,840","267,000","213,663","21,736",25.67,"305,296","267,000","267,500","1,034,042",-38.45,2.00,"268,000","1,794","419,538","9,476",29.46,0.93,"262,500","3,286","80,933","726,881","10,286",0.36,"10,000",-5.76
26,현대로템,"193,500",하락,"6,500",-3.25%,"5,000","233,350","45,990","198,100","211,190","4,566",41.49,"1,683,634","198,900","198,200","52,854",117.36,21.85,"202,000","2,952","32,763","4,053",31.91,7.70,"193,500",760,"109,142","43,766","4,664",9.66,200,22.00
27,메리츠금융지주,"114,400",상승,300,+0.26%,500,"43,120","4,923","113,800","205,937","31,889",9.36,"356,760","113,200","114,000","1,155,782",8.71,23.44,"115,500",226,"1,046,482","23,334",16.06,2.14,"112,900",77,"180,014","465,745","12,216",2.08,"1,350",-20.47
28,삼성화재,"446,000",상승,"2,000",+0.45%,500,"13,747","6,127","444,000","205,210","26,496",11.39,"128,263","447,000","448,000","872,695",12.40,13.11,"453,000",113,"716,673","20,768",55.92,2.41,"441,500",500,"46,011","226,570","39,171",1.23,"19,000",8.80
29,HD현대일렉트릭,"498,000",상승,"16,000",+3.32%,"5,000","65,637","32,757","489,500","179,515","6,690",31.96,"231,072","488,000","490,000","37,955",112.23,39.34,"506,000",73,"22,880","4,984",34.51,14.87,"487,000",458,"36,047","33,223","15,581",11.92,"5,350",22.92
30,카카오뱅크,"35,950",하락,"1,050",-2.84%,"5,000","190,140","6,843","36,050","171,478","6,069",36.76,"24,303,988","35,950","36,100","628,053",26.83,6.95,"35,950","9,453","562,652","4,401",17.10,0.75,"35,950","6,125","476,989","29,456",978,2.63,360,18.11
31,고려아연,"806,000",하락,"13,000",-1.59%,"5,000","2,827","2,282","822,000","166,868","7,235",67.73,"18,255","814,000","823,000","147,923",9.63,2.28,"815,000",43,"71,969","1,948",11.98,1.45,"802,000",90,"20,703","120,529","11,900",1.98,"17,500",24.20
32,크래프톤,"349,000",하락,"12,500",-3.46%,100,"35,356","12,398","365,500","165,393","11,825",12.61,"260,927","359,000","366,000","79,195",53.96,21.10,"359,500",176,"10,903","13,026",43.15,18.14,"346,000",417,"47,391","27,098","27,686",2.20,0,41.83
33,우리금융지주,"22,200",보합,0,0.00%,"5,000","442,361","9,807","22,450","164,855","42,552",5.73,"2,588,030","22,350","22,500","5,257,533",21.61,9.39,"22,500","7,371","4,898,581","31,715",46.91,0.62,"22,000","12,512","742,592","466,167","3,877",0.49,"1,200",11.03
34,SK이노베이션,"100,900",하락,900,-0.88%,"5,000","59,702","6,069","102,600","152,394","3,155",-4.99,"516,935","102,400","102,700","1,105,301",-83.43,-9.65,"103,000",888,"708,812","-23,725",13.81,-2.48,"100,000",109,"151,035","747,170","-20,236",0.62,"2,000",-3.33
35,KT&G,"124,600",보합,0,0.00%,"5,000","27,301","3,400","124,700","152,090","11,888",14.03,"496,360","123,500","125,300","139,252",1.84,12.66,"125,400",46,"45,668","11,650",43.70,8.73,"123,400",848,"122,062","59,088","8,881",1.48,"5,400",0.79
36,LG화학,"211,500",상승,500,+0.24%,"5,000","29,260","6,202","213,500","149,303","9,168",-17.70,"372,374","213,500","214,000","938,578",-63.75,-2.11,"214,000","2,565","458,623","5,150",30.62,0.60,"210,000","1,424","70,592","489,161","-11,946",0.50,"1,000",-11.46
37,삼성중공업,"16,910",하락,150,-0.88%,"1,000","1,649,292","28,446","17,180","148,808","5,027",101.87,"8,139,059","17,190","17,190","171,946",115.43,1.77,"17,680","2,581","134,452",539,31.83,0.33,"16,880","31,206","880,000","99,031",166,3.75,N/A,23.64
38,기업은행,"18,170",상승,110,+0.61%,"5,000","201,762","3,665","18,290","144,892","35,941",5.42,"1,472,576","18,290","18,330","4,722,198",4.71,8.06,"18,300","5,706","4,379,887","26,543",14.27,0.58,"18,060","1,309","797,426","324,300","3,351",0.43,"1,065",13.30
39,SK,"198,500",하락,700,-0.35%,200,"79,453","15,772","199,200","143,918","23,553",16.16,"358,693","201,000","199,300","2,149,778",-50.46,-5.64,"202,000",522,"1,346,902","5,288",23.83,0.25,"195,500",50,"72,503","1,246,904","12,281",0.40,"7,000",-3.19
40,삼성에스디에스,"184,100",하락,"9,400",-4.86%,500,"104,996","19,407","187,800","142,453","9,111",18.80,"689,133","186,900","187,900","132,383",12.73,8.42,"187,900",381,"35,329","7,895",18.75,6.18,"182,800",649,"77,378","138,282","9,791",1.52,"2,900",4.15
41,카카오페이,"105,700",상승,"13,700",+14.89%,500,"3,601,630","372,606","95,100","142,374",-575,"-3,409.68",0,"96,000","95,200","44,147",-1.59,-0.73,"114,000","48,352","25,039",-215,37.53,-0.51,"95,100","2,403","134,697","7,662",-31,7.59,0,24.52
42,삼성SDI,"173,900",하락,"2,900",-1.64%,"5,000","90,932","15,913","177,900","140,138","3,633",119.03,"742,543","177,700","178,000","405,973",-76.49,3.13,"177,800","2,805","190,301","5,755",28.33,1.54,"173,300",606,"80,586","165,922","1,461",0.61,973,-22.60
43,LG,"85,200",상승,300,+0.35%,"5,000","78,908","6,707","85,000","133,978","9,668",16.86,"1,050,828","86,100","85,100","316,393",-39.16,2.16,"86,600","1,289","35,066","7,905",34.71,2.55,"83,800",45,"157,251","71,755","5,053",0.48,"3,100",-3.62
44,KT,"51,800",하락,300,-0.58%,"5,000","26,436","1,376","52,400","130,547","8,095",20.63,"668,799","52,200","52,500","418,800",-50.93,2.85,"52,300","2,079","238,834","4,171",49.00,0.99,"51,800","2,901","252,022","264,312","2,511",0.76,"2,000",0.21
45,미래에셋증권,"22,600",상승,50,+0.22%,"5,000","750,612","16,922","22,950","128,892","11,881",16.57,"8,076,803","22,900","23,000","1,371,770",128.02,7.94,"23,100","9,855","1,249,133","9,255",13.05,0.69,"22,200","8,193","570,316","222,342","1,364",1.09,250,9.22
46,하이브,"308,500",하락,"4,000",-1.28%,500,"46,124","14,287","313,000","128,497","1,840",245.62,"269,200","312,000","313,500","54,792",-37.75,0.31,"312,500",648,"19,654",-34,18.85,-0.06,"308,000",560,"41,652","22,556","1,256",3.90,200,3.56
47,LG전자,"75,600",하락,600,-0.79%,"5,000","122,891","9,355","77,000","123,718","34,197",19.76,"1,168,788","76,800","77,100","656,296",-6.40,1.81,"77,000","3,312","404,179","5,914",29.46,0.94,"75,000",884,"163,648","877,282","3,825",0.62,"1,000",6.64
48,SK텔레콤,"56,500",하락,300,-0.53%,100,"130,649","7,421","57,100","121,356","18,234",9.62,"1,024,495","57,100","57,200","305,153",4.00,10.83,"57,100","7,117","186,876","13,871",39.94,4.58,"56,200","1,322","214,790","179,406","5,874",1.02,"3,540",1.89
49,LIG넥스원,"529,000",하락,"25,000",-4.51%,"5,000","58,047","31,169","539,000","116,380","2,298",47.43,"513,343","540,000","540,000","61,253",23.29,19.59,"549,000",649,"48,878","2,166",31.22,4.36,"529,000",271,"22,000","32,763","11,153",9.28,"2,400",41.92
50,한화시스템,"60,400",하락,"2,700",-4.28%,"5,000","454,764","28,034","63,000","114,107","2,193",25.91,"2,034,856","63,000","63,100","57,240",78.95,19.63,"63,500","2,433","33,076","4,454",8.39,8.73,"60,300","3,004","188,919","28,037","2,331",3.36,350,14.32
51,두산,"651,000",하락,"19,000",-2.84%,"5,000","33,324","22,074","680,000","107,570","10,038",-67.18,"186,990","684,000","682,000","301,431",-30.11,-14.57,"689,000",370,"182,536","3,022",13.48,1.03,"648,000",226,"16,524","181,329","-9,690",7.76,"2,000",-5.21
52,삼성전기,"138,300",상승,"1,600",+1.17%,"5,000","96,174","13,358","139,300","103,301","7,350",17.04,"546,143","139,300","139,400","127,924",11.27,8.16,"140,400",364,"37,765","7,032",32.67,5.75,"137,600","1,736","74,694","102,941","8,115",1.19,"1,800",15.76
53,현대글로비스,"137,200",상승,800,+0.59%,500,"22,302","3,049","137,200","102,900","17,529",8.66,"256,395","136,500","137,400","168,491",12.80,13.24,"138,400",8,"80,398","10,995",49.54,6.96,"135,800",80,"75,000","284,074","15,834",1.15,"3,700",10.61
54,HD현대,"128,800",하락,"3,100",-2.35%,"1,000","44,535","5,831","132,000","101,743","29,832",19.38,"440,762","131,900","132,600","738,667",46.84,6.36,"133,800",410,"474,816","19,302",22.44,2.72,"128,700",51,"78,993","677,656","6,647",0.98,"3,600",10.49
55,포스코퓨처엠,"127,300",하락,"1,900",-1.47%,500,"33,626","4,295","129,000","98,611",7,-45.56,"357,680","128,900","129,100","79,325",-97.99,-7.98,"129,200",876,"46,120","-2,313",10.00,-3.24,"126,000",633,"77,463","36,999","-2,794",3.27,0,-22.27
56,삼양식품,"1,292,000",하락,"4,000",-0.31%,"5,000","3,986","5,185","1,303,000","97,327","3,446",31.95,"47,627","1,302,000","1,304,000","15,948",133.58,39.37,"1,310,000",66,"7,667","2,713",19.34,19.62,"1,290,000",21,"7,533","17,280","40,436",10.67,"3,300",44.86
57,한미반도체,"97,800",상승,"5,000",+5.39%,100,"800,423","78,661","98,000","93,215","2,554",68.78,"1,183,356","98,100","98,100","7,109",638.74,27.43,"100,500","4,750","1,700","1,526",7.44,21.27,"96,200","3,615","95,312","5,589","1,422",17.78,720,251.50
58,HD현대마린솔루션,"206,500",하락,"3,000",-1.43%,500,"6,117","1,268","208,500","92,572","2,717",36.95,"124,230","208,500","209,000","11,522",34.87,44.98,"209,500",235,"3,787","2,279",29.36,25.20,"205,500",98,"44,829","17,455","5,588",12.94,"3,150",22.02
59,LS ELECTRIC,"306,000",하락,"5,000",-1.61%,"5,000","58,394","17,924","307,000","91,800","3,897",39.88,"913,353","307,000","308,000","44,852",19.96,13.44,"310,500","2,099","25,951","2,422",24.67,5.90,"304,500",95,"30,000","45,518","7,673",4.96,"2,900",7.60
60,대한항공,"24,350",상승,900,+3.84%,"5,000","1,432,952","34,529","24,400","89,662","21,102",7.33,"6,065,233","24,400","24,450","470,121",17.88,13.17,"24,450","20,388","360,489","13,819",16.64,3.57,"23,750","11,824","368,221","178,707","3,322",0.86,750,10.92
61,LG씨엔에스,"92,300",하락,"4,700",-4.85%,500,"57,865","5,342","92,000","89,426","5,129",20.08,"987,777","92,300","92,100","45,045",10.52,18.32,"92,300","6,621","23,817","3,649",4.20,8.54,"92,300","1,412","96,886","59,826","4,597",3.41,"1,672",6.73
62,포스코인터내셔널,"50,800",상승,"1,500",+3.04%,"5,000","116,826","5,843","50,000","89,369","11,169",16.61,"540,904","49,700","50,200","173,363",-3.97,8.14,"50,800","2,350","99,869","5,034",6.11,2.97,"49,350","5,491","175,923","323,408","3,058",1.34,"1,550",-2.39
63,한국항공우주,"90,000",하락,"1,100",-1.21%,"5,000","87,713","8,015","92,000","87,728","2,407",53.00,"1,020,392","92,100","92,100","80,255",-2.74,10.42,"92,700","2,917","62,984","1,709",34.06,2.25,"90,000",809,"97,475","36,337","1,698",5.20,500,-4.86
64,DB손해보험,"123,400",상승,"1,300",+1.06%,500,"23,024","2,831","124,000","87,367","24,249",5.13,"138,477","122,500","125,000","665,061",8.50,18.98,"125,000",7,"571,149","18,532",46.31,2.93,"121,900",298,"70,800","218,350","24,043",0.92,"6,800",10.49
65,현대건설,"77,300",상승,"1,000",+1.31%,"5,000","609,098","48,043","76,900","86,078","-12,634",-42.66,"2,233,691","77,000","77,000","270,054",-260.86,-2.09,"80,600","7,312","173,360","-7,662",23.67,-3.02,"77,000","1,956","111,356","326,703","-1,812",1.07,600,10.18
66,KODEX CD금리액티브(합성),"1,073,020",상승,75,+0.01%,0,"38,915","41,756","1,073,020","85,042",N/A,N/A,"219,250","1,073,020","1,073,025",N/A,N/A,N/A,"1,073,025","577,525",N/A,N/A,0.00,N/A,"1,073,020","582,040","7,926",N/A,N/A,N/A,N/A,N/A
67,한진칼,"125,800",하락,200,-0.16%,"2,500","12,724","1,589","125,500","83,987",492,18.44,"107,101","125,300","125,900","42,072",14.82,16.75,"126,200",314,"8,940","5,122",20.87,12.82,"124,000",137,"66,762","2,922","6,822",2.60,360,5.96
68,아모레퍼시픽,"141,800",하락,"3,900",-2.68%,500,"79,711","11,409","145,600","82,943","2,205",15.66,"402,774","145,700","145,700","67,835",103.83,11.69,"145,700",449,"14,575","6,016",23.65,9.50,"141,500",464,"58,493","38,851","9,057",1.85,"1,125",5.75
69,유한양행,"102,300",하락,400,-0.39%,"1,000","44,868","4,598","103,400","81,808",549,124.60,"309,563","103,200","103,500","29,420",-3.77,3.41,"103,300",931,"7,914",552,17.64,1.92,"102,000",447,"79,968","20,678",821,3.71,500,11.23
70,TIGER 미국S&P500,"20,570",하락,10,-0.05%,0,"263,781","5,424","20,550","81,786",N/A,N/A,"5,353,012","20,580","20,555",N/A,N/A,N/A,"20,590","2,097",N/A,N/A,0.31,N/A,"20,540","41,444","397,600",N/A,N/A,N/A,N/A,N/A
71,한국금융지주,"146,100",하락,"2,300",-1.55%,"5,000","46,453","6,798","149,200","81,416","11,997",7.77,"526,561","148,400","149,300","1,092,202",46.24,11.54,"148,600",109,"994,857","10,459",37.25,1.02,"144,800","2,712","55,726","211,741","18,792",0.86,"3,980",1.34
72,HD현대미포,"200,000",하락,"1,500",-0.74%,"5,000","34,773","6,995","201,500","79,884",885,52.33,"618,345","202,000","202,000","51,089",157.89,5.25,"205,000",650,"30,024","1,132",22.43,2.26,"198,900",224,"39,942","46,300","3,822",3.86,710,14.63
73,효성중공업,"827,000",상승,"1,000",+0.12%,"5,000","10,880","9,046","832,000","77,114","3,625",25.44,"91,294","830,000","835,000","62,188",40.59,14.90,"841,000",184,"41,632","2,229",22.69,4.06,"822,000",6,"9,325","48,950","32,509",3.92,"5,000",13.82
74,SK바이오팜,"91,800",하락,"1,100",-1.18%,500,"25,836","2,385","93,600","71,892",963,28.62,"161,676","93,500","93,700","10,368",356.75,58.01,"93,500",523,"4,628","2,270",11.11,25.79,"91,600",540,"78,313","5,476","3,208",12.67,N/A,54.30
75,코웨이,"97,400",상승,100,+0.10%,500,"14,682","1,418","97,600","70,039","7,954",12.42,"100,861","96,300","99,200","57,616",8.77,19.38,"97,600",132,"25,654","5,655",61.45,10.66,"95,700",385,"71,909","43,101","7,843",2.22,"2,630",8.66
76,삼성증권,"77,800",상승,"2,000",+2.64%,"5,000","105,024","8,175","78,300","69,475","12,058",7.77,"796,095","78,200","78,400","622,739",62.69,12.89,"79,000","2,271","549,497","8,990",28.50,1.51,"76,600",882,"89,300","134,666","10,015",0.96,"3,500",2.26
77,KODEX 200,"41,960",상승,20,+0.05%,0,"2,076,797","87,443","42,100","68,668",N/A,N/A,"13,522,365","42,225","42,105",N/A,N/A,N/A,"42,380","6,022",N/A,N/A,32.21,N/A,"41,820","3,075","163,650",N/A,N/A,N/A,N/A,N/A
78,한화,"91,000",하락,"1,900",-2.05%,"5,000","87,218","8,005","92,900","68,212","24,161",8.70,"814,673","92,700","93,000","2,520,370",0.17,7.19,"93,600",576,"2,124,752","16,904",15.80,0.73,"90,900",339,"74,959","556,468","10,464",0.81,800,4.73
79,NH투자증권,"20,900",상승,300,+1.46%,"5,000","145,295","3,032","21,100","67,734","9,011",10.82,"1,446,771","21,100","21,150","624,271",24.16,8.73,"21,200","4,547","543,077","6,866",16.00,1.15,"20,550","1,740","324,086","100,343","1,932",0.90,950,-3.25
80,S-Oil,"58,200",하락,400,-0.68%,"2,500","46,374","2,702","58,400","65,523","4,222",-16.81,"723,308","58,600","58,500","244,514",-68.83,-2.18,"58,600","1,455","157,558","-1,930",73.19,-0.84,"58,000","1,654","112,583","366,370","-3,463",0.78,125,2.55
81,KODEX 머니마켓액티브,"103,155",하락,5,0.00%,0,"23,245","2,397","103,155","62,100",N/A,N/A,"552,633","103,155","103,160",N/A,N/A,N/A,"103,160","885,288",N/A,N/A,0.00,N/A,"103,155","756,561","60,201",N/A,N/A,N/A,N/A,N/A
82,두산밥캣,"62,700",상승,900,+1.46%,500,"525,952","33,011","65,500","60,102","8,714",13.61,"3,313,944","65,500","65,600","120,096",-37.31,8.77,"65,900","14,860","51,151","5,634",34.92,5.03,"60,300",103,"95,856","85,512","4,606",0.87,"1,600",-12.38
83,LG유플러스,"13,510",하락,240,-1.75%,"5,000","152,142","2,076","13,880","58,986","8,631",14.42,"2,122,789","13,760","13,900","197,077",-13.52,4.40,"13,800",9,"109,394","3,146",37.43,1.58,"13,510","7,222","436,611","146,252",937,0.68,650,1.76
84,키움증권,"236,500",보합,0,0.00%,"5,000","22,263","5,269","239,500","58,704","10,982",8.11,"299,996","238,500","240,000","556,884",94.50,15.98,"239,500",678,"500,565","8,349",24.42,1.55,"234,000","1,787","24,822","112,803","29,164",1.12,"7,500",18.18
85,LS,"181,500",하락,"3,300",-1.79%,"5,000","25,060","4,583","186,100","58,443","10,729",20.58,"310,379","186,500","186,900","205,279",19.26,5.09,"186,900",112,"136,468","3,915",14.76,2.02,"181,000",175,"32,200","275,447","8,821",1.02,"1,650",12.52
86,한화솔루션,"33,500",상승,"1,200",+3.72%,"5,000","1,988,028","67,805","33,600","57,584","-3,002",-5.91,"2,982,209","33,900","33,650","300,368",-151.83,-15.99,"34,700","20,734","194,300","-13,690",13.04,-4.99,"33,400","7,163","171,893","123,940","-5,673",0.62,300,-5.23
87,삼성카드,"49,550",상승,350,+0.71%,"5,000","15,095",744,"49,150","57,408","8,854",8.55,"95,459","49,100","49,250","294,941",9.31,8.00,"49,700","3,913","210,079","6,646",6.34,2.28,"48,900",420,"115,859","43,832","5,793",0.63,"2,800",9.47
88,맥쿼리인프라,"11,880",상승,20,+0.17%,0,"140,599","1,668","11,860","56,896",N/A,N/A,"1,827,051","11,860","11,870",N/A,N/A,N/A,"11,900","3,907",N/A,N/A,9.03,N/A,"11,840","4,930","478,922",N/A,N/A,N/A,N/A,N/A
89,현대차2우B,"160,900",상승,300,+0.19%,"5,000","18,904","3,039","160,600","56,257",N/A,3.51,"150,690","160,600","160,800",N/A,N/A,N/A,"161,900","2,653",N/A,N/A,60.16,N/A,"160,200",262,"34,964",N/A,"45,880",0.38,N/A,N/A
90,LG생활건강,"344,250",하락,"5,250",-1.50%,"5,000","7,694","2,662","349,000","53,766","4,590",33.74,"44,094","349,000","349,500","74,058",-5.74,3.44,"349,000",372,"17,199","2,039",28.42,2.79,"343,500",81,"15,618","68,119","10,204",1.02,"3,500",0.10
91,에이피알,"140,500",하락,700,-0.50%,100,"44,587","6,293","141,900","53,452","1,227",39.97,"363,828","141,400","142,000","5,651",17.77,41.34,"142,500",119,"2,416","1,076",24.21,25.24,"139,600",80,"38,044","7,228","3,515",14.98,0,37.98
92,넷마블,"60,100",하락,"1,000",-1.64%,100,"26,233","1,577","61,100","51,658","2,156",50.80,"296,303","61,000","61,200","81,771",414.93,0.49,"61,100",217,"27,032",32,24.96,0.04,"59,700",93,"85,954","26,638","1,183",0.91,417,6.46
93,TIGER 미국나스닥100,"133,815",하락,20,-0.01%,0,"25,843","3,456","133,710","50,248",N/A,N/A,"431,788","133,875","133,740",N/A,N/A,N/A,"133,955",352,N/A,N/A,0.11,N/A,"133,635","3,922","37,550",N/A,N/A,N/A,N/A,N/A
94,한국타이어앤테크놀로지,"40,050",상승,650,+1.65%,500,"45,227","1,810","39,950","49,612","17,623",4.60,"362,430","39,900","40,000","158,497",32.71,10.79,"40,450","2,030","46,549","11,311",35.69,7.91,"39,700","1,073","123,875","94,119","8,704",0.44,"2,000",5.28
95,현대오토에버,"177,000",하락,"6,700",-3.65%,500,"18,757","3,359","179,800","48,540","2,244",29.42,"491,623","179,500","179,900","33,495",23.71,10.40,"180,400",80,"16,190","1,752",2.72,5.66,"177,000",727,"27,424","37,136","6,016",2.89,"1,780",21.16
96,TIGER CD금리투자KIS(합성),"56,217",상승,2,0.00%,0,"18,935","1,064","56,215","47,670",N/A,N/A,"217,854","56,220","56,220",N/A,N/A,N/A,"56,220","1,239,356",N/A,N/A,0.03,N/A,"56,215","1,271,796","84,796",N/A,N/A,N/A,N/A,N/A
97,LG디스플레이,"9,300",하락,130,-1.38%,"5,000","243,678","2,283","9,480","46,500","-5,606",-2.28,"2,578,313","9,490","9,500","328,596",77.67,-37.21,"9,490","7,680","247,868","-24,093",20.96,-7.02,"9,250","9,298","500,000","266,153","-4,084",0.74,N/A,24.77
98,CJ,"158,100",하락,"2,400",-1.50%,"5,000","18,475","2,924","159,500","46,129","25,475",56.77,"216,573","159,500","159,800","474,970",24.93,1.83,"159,500",617,"297,506","1,512",11.12,0.32,"157,200",597,"29,177","436,467","2,785",0.98,"3,000",5.55
