N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,리가켐바이오,"107,300",하락,100,-0.09%,500,"28,425","3,061","108,300","39,283",-209,157.79,"388,244","108,300","108,400","7,384",74.12,2.04,"108,400",637,"1,224",78,11.31,1.68,"106,800",27,"36,610","1,259",680,6.67,N/A,268.71
12,리노공업,"51,300",상승,300,+0.59%,100,"88,053","4,543","52,400","39,097","1,242",32.04,"668,284","52,500","52,500","6,574",8.59,19.21,"52,500","2,992",348,"1,133",34.56,18.27,"50,850","5,198","76,212","2,782","1,601",6.42,600,8.85
13,코오롱티슈진,"43,400",하락,"1,500",-3.34%,0,"56,779","2,479","45,000","35,415",-220,-95.59,"456,874","44,800","45,200","2,223",-7.28,-25.91,"44,850","1,710",764,-338,3.73,-18.92,"43,150",623,"81,601",51,-454,19.26,0,36.90
14,실리콘투,"55,300",하락,"2,500",-4.33%,500,"151,655","8,539","57,200","33,828","1,376",25.17,"939,420","57,200","57,300","4,578",187.76,60.90,"57,400","5,516","1,962","1,207",7.65,35.88,"55,200",809,"61,172","6,915","2,197",11.08,N/A,101.69
15,에이비엘바이오,"66,200",하락,"1,100",-1.63%,500,"78,352","5,197","66,800","32,126",-594,-48.29,"603,603","66,800","66,900","2,320","-2,168.82",-46.01,"66,900","2,681",647,-555,14.92,-28.32,"65,900",847,"48,528",334,"-1,371",25.13,N/A,-49.04
16,에스엠,"133,600",하락,"2,200",-1.62%,500,"13,047","1,758","137,400","30,587",873,12.28,"175,868","137,200","137,600","14,191",-23.06,2.64,"137,300",143,"5,900",8,26.17,0.06,"133,500",209,"22,895","9,897","10,881",3.37,400,2.98
17,펄어비스,"42,600",하락,350,-0.81%,100,"17,656",753,"43,200","27,370",-123,56.95,"239,161","43,000","43,250","11,428",24.82,7.88,"43,050",152,"3,368",603,7.58,5.12,"42,450",70,"64,248","3,424",748,3.24,N/A,2.67
18,JYP Ent.,"75,000",하락,"1,000",-1.32%,500,"68,781","5,178","76,200","26,649","1,283",19.68,"376,573","76,200","76,300","6,788",-24.30,22.41,"76,200","2,099","1,959",977,22.84,15.63,"74,900","1,489","35,532","6,018","3,811",4.67,534,6.23
19,젬백스,"62,800",하락,900,-1.41%,500,"51,483","3,204","61,000","26,003",-383,-40.81,"244,926","62,000","62,100","1,507",-387.24,-127.30,"63,600",514,"1,217",-872,6.48,-61.01,"61,000","1,965","41,406",627,"-1,539",61.49,0,-13.18
20,HPSP,"28,400",상승,600,+2.16%,500,"167,025","4,782","28,550","23,714",939,29.46,"407,907","28,550","28,600","3,199",-1.32,31.09,"29,250","7,935",420,863,22.02,26.94,"28,200","1,521","83,499","1,814",964,9.28,600,1.29
21,셀트리온제약,"50,600",하락,300,-0.59%,500,"18,151",928,"51,500","22,101",372,80.70,"121,329","51,500","51,600","6,695",3.19,5.68,"51,600","1,787","2,725",220,4.70,3.35,"50,500",300,"43,679","4,778",627,5.47,24,22.90
22,신성델타테크,"76,500",하락,300,-0.39%,500,"27,487","2,110","78,000","21,025",272,"-1,663.04","236,330","78,000","78,100","7,741",-9.01,-0.48,"78,000","2,271","4,568",74,6.57,1.02,"76,000",711,"27,484","9,097",-46,9.92,120,9.12
23,파크시스템스,"292,000",상승,"5,000",+1.74%,500,"3,919","1,131","289,000","20,411",385,37.05,"24,681","287,500","290,000","2,743",39.80,25.83,"293,000",43,864,428,33.26,17.99,"286,000",151,"6,990","1,751","7,881",10.09,500,20.89
24,보로노이,"109,500",하락,100,-0.09%,500,"19,927","2,142","108,000","20,135",-179,-49.50,"163,574","108,100","108,400",640,-65.09,-96.66,"109,600",536,297,-199,4.52,-38.23,"106,200",117,"18,388",98,"-2,212",37.14,0,-33.93
25,이오테크닉스,"161,000",상승,"3,300",+2.09%,500,"25,335","4,102","162,900","19,834",312,42.54,"157,341","162,800","163,000","6,530",0.84,7.43,"163,900",224,500,427,20.27,6.75,"159,000",138,"12,320","3,209","3,785",3.22,500,1.46
26,카카오게임즈,"22,650",하락,850,-3.62%,100,"1,635,535","37,596","22,950","18,769",191,-14.10,"7,242,040","23,000","23,000","31,732",-74.60,-7.96,"23,600","12,572","16,949","-1,281",10.33,-3.86,"22,450","16,059","82,866","6,272","-1,606",1.41,N/A,-13.58
27,씨젠,"35,200",상승,"1,750",+5.23%,500,"148,130","5,103","33,000","18,384",-165,172.55,"225,723","33,300","33,450","12,053",45.17,-2.03,"35,250","1,867","2,238",-203,16.69,-1.65,"33,300",627,"52,226","4,143",204,1.62,800,12.76
28,네이처셀,"28,250",하락,350,-1.22%,500,"125,739","3,576","28,950","18,203",6,"-9,416.67","1,398,331","28,950","29,000",720,105.82,1.95,"29,000","8,294",74,12,7.87,1.75,"28,000",275,"64,435",323,-3,28.63,0,67.09
29,CJ ENM,"81,300",하락,500,-0.61%,"5,000","6,841",558,"81,500","17,828","1,045",-3.24,"90,284","81,500","81,700","93,166",815.59,-16.69,"82,200",39,"56,386","-5,808",16.85,-6.03,"81,100",23,"21,929","52,314","-25,100",0.62,N/A,19.76
30,케어젠,"32,550",하락,50,-0.15%,100,"7,355",239,"32,600","17,484",342,56.02,"89,921","32,500","32,800","2,407",-15.18,14.35,"32,950",141,177,323,4.99,13.24,"32,150","1,215","53,715",826,581,7.51,640,4.26
31,동진쎄미켐,"33,350",상승,"1,250",+3.89%,500,"363,543","12,215","33,700","17,147","2,082",11.17,"1,391,415","33,750","33,750","20,170",18.19,17.17,"34,200","9,434","9,966","1,435",10.68,7.92,"33,200","1,836","51,414","14,081","2,986",1.68,200,7.50
32,와이지엔터테인먼트,"91,100",하락,"1,900",-2.04%,500,"21,400","1,965","93,700","17,028",-206,72.94,"207,491","93,500","93,800","7,343",-123.65,3.90,"93,700",397,"1,311",200,15.34,2.71,"90,900",97,"18,691","3,649","1,249",3.48,250,-35.88
33,스튜디오드래곤,"54,200",상승,600,+1.12%,500,"13,079",709,"54,100","16,292",364,104.03,"116,683","54,000","54,200","9,255",-34.86,4.63,"54,800",210,"1,859",335,12.69,3.32,"53,500",459,"30,058","5,501",521,2.21,N/A,-26.96
34,에스티팜,"78,700",하락,400,-0.51%,500,"4,147",327,"79,300","15,860",277,52.85,"96,869","79,300","79,400","7,219",-17.36,7.82,"79,400",210,"2,189",325,6.01,4.65,"78,600",285,"20,153","2,738","1,489",3.21,500,-3.94
35,루닛,"53,000",하락,700,-1.30%,500,"62,273","3,326","53,300","15,449",-677,-22.18,"666,868","53,200","53,400","4,350",-60.30,-41.21,"54,100",137,"2,702",-824,9.33,-23.45,"52,600","3,481","29,150",542,"-2,390",8.94,0,116.03
36,주성엔지니어링,"31,850",상승,300,+0.95%,500,"110,978","3,564","32,400","15,055",972,12.79,"551,292","32,450","32,450","9,868",235.88,19.76,"32,500","2,179","4,202","1,068",17.38,11.92,"31,650","6,167","47,268","4,094","2,491",2.51,287,43.78
37,솔브레인,"180,700",상승,800,+0.44%,500,"5,238",952,"181,800","14,056","1,679",13.57,"25,929","182,200","182,000","11,682",25.82,12.47,"185,500",84,"1,309","1,196",31.77,11.06,"179,200",20,"7,779","8,634","13,317",1.34,"2,300",2.29
38,디앤디파마텍,"128,000",하락,600,-0.47%,500,"32,786","4,237","128,900","13,850",-250,-40.57,"426,049","129,000","129,000",975,-85.50,-49.03,"131,100","1,262",279,-295,6.40,-33.37,"127,200",212,"10,821",114,"-3,155",21.44,0,-38.77
39,지아이이노베이션,"22,200",하락,600,-2.63%,500,"67,792","1,518","22,500","13,720",-483,-20.57,"640,056","22,500","22,750",458,9.46,-116.69,"22,750","9,006",167,-588,4.93,-92.49,"22,100",872,"61,803",0,"-1,079",10.92,0,-99.54
40,하이젠알앤엠,"44,050",하락,"1,900",-4.13%,500,"170,595","7,550","45,450","13,606",-4,-346.85,"3,420,287","45,350","45,500","1,202",-108.52,-1.92,"45,400","3,223",518,-11,2.56,-0.96,"43,550","1,071","30,888",759,-127,18.85,N/A,-1.76
41,위메이드,"38,750",하락,"1,600",-3.97%,500,"72,256","2,827","39,400","13,155",71,5.93,"1,353,500","39,250","39,450","18,757",106.40,55.57,"39,450",105,"10,438","1,816",7.53,11.03,"38,650",970,"33,948","7,119","6,530",3.14,N/A,17.62
42,원익IPS,"26,750",상승,450,+1.71%,500,"48,165","1,299","27,050","13,130",106,34.12,"199,990","27,000","27,100","11,241",158.88,2.37,"27,400","4,221","2,367",207,25.19,1.88,"26,550",354,"49,084","7,482",784,1.49,50,8.38
43,엔켐,"61,300",하락,900,-1.45%,500,"71,146","4,410","64,000","12,992",-653,-5.97,"508,400","63,900","64,100","11,269","-2,244.05",-156.31,"64,000","3,556","6,601","-5,712",7.33,-57.41,"60,200",473,"21,194","3,657","-10,265",2.48,N/A,-13.89
44,비에이치아이,"41,950",하락,700,-1.64%,500,"89,509","3,792","42,750","12,981",219,58.26,"717,968","42,800","42,800","5,248",45.34,20.64,"43,400","1,265","4,083",196,16.83,4.12,"41,800",193,"30,944","4,047",720,10.44,N/A,10.16
45,디어유,"54,100",하락,"2,300",-4.08%,500,"60,462","3,299","55,700","12,842",254,62.18,"283,368","55,800","55,800","2,203",N/A,N/A,"55,800","1,081",243,244,6.11,N/A,"53,800","2,094","23,738",749,870,6.52,215,N/A
46,브이티,"35,100",하락,"1,000",-2.77%,500,"142,374","5,058","36,250","12,565","1,109",12.05,"1,718,286","36,100","36,300","3,596",143.48,56.07,"36,150","1,314","1,189","1,040",10.22,33.75,"35,100","2,250","35,798","4,317","2,914",5.06,N/A,46.09
47,테크윙,"33,550",상승,600,+1.82%,500,"138,188","4,667","33,950","12,532",234,-89.71,"1,074,357","34,000","34,000","5,062",640.74,-10.25,"34,150","4,938","3,179",-220,10.79,-4.43,"33,300","2,987","37,354","1,855",-374,6.54,130,38.85
48,카페24,"51,200",하락,"1,700",-3.21%,500,"78,058","4,013","52,400","12,418",319,41.83,"545,863","52,300","52,500","3,423","1,978.14",13.40,"52,300",590,"1,267",235,22.23,7.08,"50,900","2,332","24,253","3,025","1,224",5.65,N/A,11.58
49,메디톡스,"170,000",보합,0,0.00%,500,"2,462",418,"170,300","12,407",203,59.19,"30,254","170,100","171,000","6,152",17.47,3.62,"170,500",268,"1,444",161,12.55,2.62,"169,100",5,"7,298","2,286","2,872",2.59,"1,100",3.39
50,메지온,"40,850",하락,150,-0.37%,500,"7,907",323,"41,000","12,258",-143,-53.47,"98,789","40,900","41,050",740,1.31,-36.23,"41,200","1,454",279,-195,22.35,-23.45,"40,800",458,"30,007",86,-764,28.34,0,-72.85
51,서진시스템,"21,650",하락,150,-0.69%,500,"57,288","1,253","22,000","12,178","1,087",24.60,"251,757","22,050","22,050","21,032",121.85,12.32,"22,100","1,053","12,276",839,7.62,4.63,"21,550","3,205","56,248","12,138",880,1.40,N/A,55.87
52,HK이노엔,"42,750",하락,150,-0.35%,500,"32,560","1,400","43,100","12,111",882,17.67,"292,457","43,100","43,200","18,896",33.82,5.02,"43,400","3,922","6,382",616,9.98,3.30,"42,650",174,"28,330","8,971","2,419",0.96,350,8.23
53,티씨케이,"103,500",상승,"1,500",+1.47%,500,"10,989","1,145","104,300","12,084",807,15.92,"38,653","105,100","104,400","5,635",21.06,14.78,"105,400",42,473,720,64.55,13.60,"103,100",20,"11,675","2,757","6,503",2.35,"1,410",21.65
54,ISC,"55,600",상승,"2,200",+4.12%,500,"55,755","3,108","56,400","11,786",448,25.79,"113,135","56,400","56,500","5,829",317.11,10.98,"56,500",383,597,549,18.39,9.76,"54,700",786,"21,197","1,745","2,156",2.22,810,24.43
55,고영,"17,000",상승,210,+1.25%,100,"374,972","6,408","16,980","11,671",33,68.83,"2,305,475","16,970","16,990","3,779",-83.69,6.68,"17,270","5,244",548,210,15.00,5.64,"16,940",770,"68,655","2,025",247,3.56,140,-10.24
56,제이앤티씨,"19,140",하락,70,-0.36%,500,"40,036",774,"19,470","11,072",-461,-13.22,"163,281","19,510","19,500","6,397",-261.51,-9.65,"19,660","1,436","3,026",-334,2.25,-5.16,"19,070",202,"57,848","2,732","-1,448",3.42,N/A,-15.52
57,오스코텍,"28,300",상승,400,+1.43%,500,"10,578",300,"28,400","10,824",-27,"2,830.00","119,776","28,300","28,500","1,708",91.63,0.77,"28,500","2,065",384,-16,10.03,-1.05,"28,200","4,423","38,248",340,10,8.89,N/A,586.89
58,LS마린솔루션,"32,900",상승,550,+1.70%,"1,000","602,308","20,681","34,650","10,748",124,65.41,"439,360","34,750","34,750","2,543",N/A,N/A,"36,500","4,062",461,132,2.94,N/A,"32,650","2,289","32,669","1,303",503,5.01,160,N/A
59,대주전자재료,"69,200",하락,100,-0.14%,500,"19,600","1,359","70,100","10,713",294,28.22,"169,646","70,100","70,200","6,230",372.76,19.30,"70,200",715,"3,927",364,18.43,7.02,"68,600",870,"15,481","2,193","2,452",4.47,100,18.56
60,SOOP,"92,200",하락,"2,400",-2.54%,500,"12,793","1,190","94,600","10,598","1,135",10.26,"90,971","94,600","94,700","7,157",25.69,30.21,"94,600","1,085","3,333","1,024",36.01,15.83,"92,000",209,"11,495","4,132","8,990",2.52,"1,500",20.10
61,하림지주,"9,200",하락,150,-1.60%,100,"55,568",514,"9,340","10,305","7,655",10.76,"470,000","9,320","9,350","160,790",34.88,0.90,"9,330","1,162","101,370","1,748",9.51,1.19,"9,180",227,"112,006","122,730",855,0.29,120,1.75
62,아난티,"11,290",하락,40,-0.35%,100,"592,739","6,715","11,330","10,006",8,-60.37,"10,817,088","11,310","11,340","16,224",-99.70,-4.56,"11,490","17,264","9,110",-324,6.76,-2.04,"11,210","10,101","88,629","2,852",-187,1.41,N/A,-68.22
63,코나아이,"67,400",하락,"3,300",-4.67%,500,"91,174","6,213","70,400","9,816",334,29.45,"795,076","70,000","70,300","4,131",-0.80,16.19,"70,100","1,714","2,153",302,1.49,6.90,"67,200",988,"14,563","2,363","2,289",4.97,680,-15.67
64,넥슨게임즈,"14,650",하락,130,-0.88%,500,"65,631",965,"14,720","9,649",387,30.78,"622,068","14,780","14,800","4,872",222.40,10.93,"14,810",571,"1,745",314,4.53,7.36,"14,590",957,"65,860","2,561",476,2.95,N/A,32.49
65,로보티즈,"71,700",하락,"4,000",-5.28%,500,"489,562","36,449","75,100","9,474",-30,"1,405.88","3,109,177","75,100","75,200","1,002",43.88,-3.31,"77,600","6,581",42,-30,7.37,-2.82,"71,500","2,810","13,214",300,51,9.33,0,3.13
66,원텍,"10,560",하락,250,-2.31%,100,"83,571",881,"10,670","9,445",348,26.87,"633,415","10,670","10,710","1,779",-24.43,25.76,"10,710","1,764",511,291,8.33,17.58,"10,440","1,040","89,439","1,153",393,7.02,50,-0.32
67,필옵틱스,"40,350",상승,200,+0.50%,500,"106,417","4,342","41,350","9,234",138,182.58,"467,968","41,450","41,500","3,827",34.40,3.51,"41,450","4,486","1,441",129,0.40,3.11,"40,050",823,"22,886","4,109",221,6.02,0,36.96
68,유진테크,"39,950",상승,850,+2.17%,500,"24,194",968,"40,050","9,155",612,14.11,"120,156","40,050","40,100","5,395",151.49,16.85,"40,450","2,664","1,038",654,31.45,13.40,"39,300",483,"22,916","3,381","2,831",2.17,230,22.25
69,유일로보틱스,"79,600",하락,"2,800",-3.40%,500,"35,339","2,855","81,500","9,140",4,173.42,"250,856","81,500","81,600","1,174",106.14,-13.94,"82,300",342,224,-91,15.86,-8.91,"79,500","1,169","11,483",352,459,9.47,N/A,19.40
70,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.84,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
71,덕산네오룩스,"35,950",하락,100,-0.28%,200,"8,488",305,"36,400","8,927",525,19.69,"206,392","36,350","36,350","4,523",59.39,12.17,"36,350",180,533,458,8.30,10.68,"35,700",766,"24,831","2,123","1,826",2.17,N/A,29.66
72,차바이오텍,"11,130",상승,40,+0.36%,500,"122,887","1,364","10,960","8,506",-597,-49.69,"668,229","10,960","10,970","21,944",-523.82,-2.85,"11,300","3,978","14,755",-146,8.71,-0.74,"10,910","6,022","76,426","10,450",-224,2.45,0,9.55
73,에스에프에이,"23,650",상승,200,+0.85%,500,"11,544",273,"23,600","8,492",-484,-10.30,"102,274","23,650","23,650","24,796",-154.44,-7.49,"24,000","4,591","9,572",-321,9.24,-1.21,"23,500",155,"35,909","20,454","-2,296",0.76,270,9.95
74,에스앤에스텍,"39,300",하락,100,-0.25%,500,"18,586",736,"39,600","8,430",295,24.27,"166,723","39,550","39,900","2,970",17.73,13.07,"40,200",273,502,303,10.14,10.95,"39,150",286,"21,451","1,760","1,619",3.22,150,17.09
75,와이씨,"10,230",상승,60,+0.59%,100,"140,034","1,451","10,440","8,393",106,98.37,"531,847","10,420","10,450","5,769",23.66,3.48,"10,540","4,601","1,586",129,1.04,2.45,"10,160","2,300","82,045","2,112",104,2.53,N/A,-17.22
76,성광벤드,"31,500",상승,100,+0.32%,500,"99,572","3,164","31,500","8,366",420,22.98,"361,109","31,500","31,550","5,631",-6.35,8.01,"32,300","1,914",443,410,23.55,7.36,"31,200",285,"26,557","2,277","1,371",1.60,200,-10.61
77,솔브레인홀딩스,"39,400",보합,0,0.00%,500,"9,823",389,"40,600","8,260",853,17.46,"52,993","40,700","40,700","19,966",-29.47,4.62,"40,700",308,"5,055",557,4.76,2.95,"38,550","2,986","20,964","5,154","2,257",0.61,220,-22.10
78,하나마이크론,"12,440",상승,190,+1.55%,500,"327,560","4,123","12,850","8,244","1,068",-87.61,"1,268,948","12,840","12,860","19,446",84.43,-6.99,"12,840","4,455","13,388",-112,11.60,-0.61,"12,310","4,088","66,272","12,507",-142,2.25,70,29.21
79,태성,"26,600",하락,450,-1.66%,100,"41,504","1,112","27,100","8,113",60,309.30,"490,900","27,100","27,150",796,980.50,16.61,"27,450","4,397",386,60,1.93,8.74,"26,450","1,559","30,501",592,86,6.27,0,77.61
80,LS머트리얼즈,"11,830",하락,70,-0.59%,500,"98,700","1,188","12,250","8,003",62,257.17,"804,241","12,250","12,260","2,531",-54.33,3.11,"12,270","9,785",460,57,4.36,2.19,"11,760",595,"67,653","1,421",46,4.35,N/A,3.79
81,레이크머티리얼즈,"12,010",상승,70,+0.59%,100,"29,600",355,"12,110","7,894",222,42.74,"455,624","12,110","12,130","3,513",-24.93,17.38,"12,130","1,217","2,200",210,6.93,6.46,"11,850",148,"65,731","1,387",281,6.13,50,17.77
82,동국제약,"17,520",보합,0,0.00%,500,"13,666",240,"17,520","7,864",804,13.67,"223,712","17,520","17,590","9,532",20.26,10.66,"17,650","1,579","2,742",623,14.17,6.95,"17,500",249,"44,884","8,122","1,282",1.29,200,11.10
83,동성화인텍,"26,100",하락,600,-2.25%,500,"47,981","1,269","26,850","7,827",540,19.73,"335,624","26,850","26,900","4,555",35.13,21.07,"26,950",509,"2,530",393,18.06,9.60,"26,050",380,"29,989","5,974","1,323",3.66,350,11.92
84,한글과컴퓨터,"32,350",하락,950,-2.85%,500,"97,511","3,172","32,950","7,822",404,50.31,"629,951","32,950","33,000","6,819",18.37,4.06,"33,000","3,585","1,963",140,5.68,2.13,"32,150","3,884","24,180","3,048",643,2.23,410,12.42
85,안랩,"69,800",하락,500,-0.71%,500,"16,143","1,140","71,100","7,766",277,20.86,"93,378","71,100","71,200","4,647",4.77,10.40,"71,300","2,791",959,324,32.34,7.71,"69,800",239,"11,127","2,606","3,346",1.87,"1,300",8.93
86,심텍,"24,350",상승,300,+1.25%,500,"125,666","3,103","25,250","7,756",-470,-15.30,"549,227","25,250","25,300","14,433",46.70,-6.63,"25,300","5,145","9,948",-310,5.90,-2.37,"24,200","4,698","31,854","12,314","-1,592",1.90,100,18.19
87,SAMG엔터,"87,500",상승,400,+0.46%,500,"33,502","2,933","87,000","7,675",-61,-103.92,"210,793","87,000","87,100",974,35.14,-52.24,"89,300",581,666,-194,19.78,-19.62,"85,100","1,336","8,771","1,164",-842,19.93,0,22.41
88,위메이드맥스,"9,140",하락,390,-4.09%,500,"133,076","1,222","9,290","7,660",-81,-36.41,"8,039,390","9,250","9,300","5,976",-315.03,-3.29,"9,320",758,962,-157,11.13,-4.31,"9,070","1,241","83,803",750,-251,1.53,0,7.49
89,피엔티,"32,250",하락,150,-0.46%,500,"27,635",894,"32,850","7,657","1,632",7.00,"269,635","32,800","32,900","16,203",112.19,26.52,"32,800",654,"9,957","1,422",4.36,8.83,"32,000","2,980","23,743","10,351","4,605",1.31,100,89.78
90,올릭스,"38,550",하락,"1,600",-3.99%,500,"74,162","2,859","40,000","7,623",-309,-14.89,"307,899","40,000","40,100",712,-70.02,-120.11,"40,000",327,528,-407,3.35,-46.71,"36,450",250,"19,775",57,"-2,589",30.10,0,-66.73
91,코미코,"72,700",상승,700,+0.97%,500,"20,531","1,509","74,900","7,605","1,125",13.26,"186,717","74,900","74,600","8,003",240.50,23.36,"75,100",508,"4,246",878,19.59,12.60,"72,000",921,"10,461","5,071","5,483",2.76,"1,000",65.05
92,피에스케이홀딩스,"34,950",상승,350,+1.01%,500,"43,485","1,534","35,500","7,536",885,8.15,"149,891","35,550","35,600","5,136",228.07,24.80,"36,000","2,998",821,958,4.33,20.94,"34,650",355,"21,562","2,155","4,289",1.75,700,127.53
93,우리기술투자,"8,680",상승,10,+0.12%,500,"442,073","3,863","8,930","7,291","1,757",4.74,"1,839,435","8,930","8,940","8,038",14.13,24.89,"8,930","3,018","1,376","1,477",2.79,20.59,"8,620","16,368","84,000","1,923","1,830",0.99,N/A,12.60
94,비올,"12,370",보합,0,0.00%,100,"571,499","7,074","12,370","7,226",361,20.55,"715,747","12,370","12,380",981,61.62,44.73,"12,390","1,221,576",92,326,1.48,40.31,"12,370","320,298","58,419",582,602,7.39,20,36.86
95,펌텍코리아,"57,800",하락,"1,000",-1.70%,500,"5,766",335,"59,300","7,167",484,20.12,"40,987","59,500","59,500","4,076",37.15,12.99,"59,500",55,869,383,15.71,10.04,"57,000",879,"12,400","3,375","2,873",2.62,420,18.63
96,아이티센글로벌,"30,450",하락,"2,050",-6.31%,500,"249,886","7,694","31,200","7,066",586,60.18,"1,093,011","31,300","31,250","9,454",91.90,5.79,"31,350","12,530","6,229",361,3.35,4.19,"30,400","10,751","23,205","49,618",506,8.75,N/A,76.26
97,엠로,"56,500",하락,"2,300",-3.91%,500,"34,717","1,981","57,800","6,969",86,34.94,"317,391","57,900","57,900","1,024",84.58,31.88,"57,900","1,502",134,186,3.10,19.17,"56,500","1,569","12,335",795,"1,617",7.69,0,25.77
98,현대힘스,"19,640",하락,360,-1.80%,500,"72,497","1,435","20,050","6,958",215,38.97,"289,189","20,050","20,100","3,265",48.99,8.07,"20,100","1,029",930,166,0.49,5.74,"19,600","2,543","35,425","2,232",504,2.95,100,17.96
99,엘앤씨바이오,"28,150",하락,750,-2.60%,500,"18,506",527,"28,800","6,930",25,4.59,"298,538","28,900","28,900","4,756",-68.73,65.41,"28,900",31,"1,809","1,410",9.86,38.21,"28,150","1,138","24,619",721,"6,131",2.25,50,9.35
100,우리기술,"4,170",하락,180,-4.14%,500,"3,286,539","14,050","4,370","6,903",6,-90.65,"18,345,814","4,370","4,375","2,655",-91.71,-3.33,"4,420","50,488","1,534",-44,4.11,-1.93,"4,155","24,651","165,531",713,-46,6.11,0,12.80
101,다우데이타,"17,890",하락,220,-1.21%,500,"52,056",940,"18,260","6,852","12,059",4.73,"373,540","18,300","18,290","577,571",80.54,12.96,"18,370","4,556","512,862","8,659",11.61,1.55,"13,050","2,007","51,380","8,323","1,267",4.08,100,49.47
102,인카금융서비스,"13,310",상승,140,+1.06%,100,"42,734",565,"13,100","6,839",863,10.51,"431,846","13,200","13,150","7,074",85.22,50.62,"13,440","1,961","5,602",620,5.32,10.30,"17,870","1,306","38,300","121,361","3,783",0.50,450,17.44
103,태웅,"34,000",하락,"1,200",-3.41%,500,"154,056","5,416","35,500","6,802",228,34.87,"826,520","35,500","35,600","8,126",-42.28,4.42,"36,550","2,312","2,081",247,8.63,3.17,"33,700",71,"20,007","3,863",975,1.12,N/A,-12.94
104,제룡전기,"42,150",하락,800,-1.86%,500,"73,506","3,132","42,900","6,770",978,9.29,"364,595","42,900","42,950","2,418",39.48,49.72,"43,350","3,091",451,799,8.72,39.92,"41,850","2,602","16,062","2,627","4,539",3.47,"1,000",42.84
105,비츠로셀,"28,450",하락,550,-1.90%,500,"5,010",143,"28,800","6,507",519,12.41,"166,293","28,900","28,900","3,179",37.73,19.92,"28,900","1,164",348,513,29.46,17.86,"28,450","1,138","22,872","2,108","2,292",2.25,460,19.61
