종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
에스에이엠티,2915,24.12,200,6.86,35.89,13.46,4.79,0.59,230,200,230,200
KPX케미칼,47500,24.12,3250,6.84,24.07,9.66,3.31,0.30,3000,3000,2750,2750
스톰테크,3845,24.12,260,6.76,47.35,0,5.79,0.93,150,150,0,0
코람코더원리츠,5180,25.02,350,6.76,119.17,1.59,60.31,0.97,331,331,312,124
유안타증권우,3705,25.03,250,6.75,57.14,4.52,7.65,0.33,230,230,160,230
씨유테크,3440,24.12,231,6.72,30.06,12.45,3.73,0.43,64,16,64,260
대신증권2우B,17950,25.03,1200,6.68,68.52,4.57,10.00,0.35,1400,1200,1200,1400
KZ정밀,12030,24.12,800,6.65,65.63,4.69,10.29,0.41,600,600,400,350
디지털대성,7540,24.12,500,6.63,86.41,10.45,12.59,1.36,300,200,200,300
기아,98200,25.03,6500,6.62,26.18,19.09,4.12,0.71,5600,5600,3500,3000
삼현철강,4580,24.12,300,6.55,84.11,2.83,12.76,0.35,300,300,300,300
ESR켄달스퀘어리츠,4195,24.11,274,6.53,810.80,0.33,282.50,0.94,272,272,270,262
무학,7970,24.12,520,6.52,28.44,8.72,3.72,0.29,230,230,230,230
GS우,42150,25.02,2750,6.52,45.10,4.12,6.56,0.26,2550,2550,2550,2050
동국제강,9200,25.03,600,6.52,85.34,2.04,11.39,0.23,700,700,0,0
강원랜드,18000,25.04,1170,6.50,51.32,12.08,7.48,0.82,930,930,350,0
대창스틸,2310,24.12,150,6.49,414.72,0.51,57.93,0.30,150,150,150,150
엔브이에이치코리아,2315,24.12,150,6.48,53.31,5.35,8.30,0.42,93,150,112,93
LX인터내셔널,31000,25.02,2000,6.45,40.94,7.12,5.97,0.37,3000,1200,3000,2300
대신증권우,19420,25.03,1250,6.44,68.52,4.57,10.00,0.35,1450,1250,1250,1450
현대엘리베이터,85700,24.12,5500,6.42,108.40,14.42,11.18,1.51,800,4000,500,800
유화증권우,2650,24.12,170,6.41,55.40,3.50,9.16,0.26,140,130,120,140
한솔로지스틱스,2340,25.03,150,6.41,48.64,7.00,6.71,0.45,70,100,70,60
KPX홀딩스,67000,24.12,4250,6.34,21.48,8.02,2.86,0.21,3500,3500,3000,3000
신한알파리츠,5450,25.03,346,6.34,230.63,1.65,65.88,1.04,817,817,367,347
맥쿼리인프라,11970,24.12,759,6.34,0,0,0,0,770,770,762,741
SK텔레콤,55900,25.02,3540,6.33,60.28,10.83,9.50,1.00,3540,3540,3320,2660
이지홀딩스,3980,24.12,250,6.28,94.80,2.70,10.55,0.26,75,120,75,50
윈스테크넷,12810,24.12,800,6.24,44.53,10.86,8.41,0.76,500,500,500,500
대덕,8010,25.03,500,6.24,77.70,3.68,10.25,0.37,400,400,400,300
진양폴리,4005,24.12,250,6.24,79.02,9.74,20.99,2.03,250,250,200,175
삼성FN리츠,4405,25.01,274,6.21,254.07,0.66,159.99,1.00,266,266,0,0
지엠비코리아,4045,24.12,250,6.18,31.03,5.76,4.55,0.26,80,150,80,80
기업은행,17250,25.03,1065,6.17,32.11,8.06,4.32,0.34,984,984,960,780
맵스리얼티1,4300,24.12,265,6.16,0,0,0,0,265,265,250,250
네오티스,3260,24.12,200,6.14,55.12,9.38,9.04,0.80,250,200,250,250
SK디앤디,9800,25.03,600,6.12,25.26,6.64,3.20,0.24,800,800,800,800
서원인텍,5720,24.12,350,6.12,36.88,8.40,5.76,0.47,400,400,400,350
SJM홀딩스,3680,24.12,225,6.11,32.21,5.88,5.10,0.26,225,225,150,175
멀티캠퍼스,34350,24.12,2100,6.11,40.06,15.16,5.70,0.82,800,1600,800,600
진양홀딩스,3280,24.12,200,6.10,72.95,4.21,11.23,0.47,200,200,200,170
TKG휴켐스,16450,24.12,1000,6.08,49.41,9.09,8.98,0.75,1000,1000,1000,1000
창해에탄올,9880,24.12,600,6.07,36.37,9.71,6.60,0.51,600,600,500,600
골프존,66300,24.12,4000,6.03,48.23,11.62,8.24,0.89,4500,4500,4500,3500
코오롱인더우,22400,24.12,1350,6.03,40.06,3.06,8.34,0.23,1350,1350,1350,1350
대덕1우,8440,25.03,505,5.98,77.70,3.68,10.25,0.37,405,405,405,305
한국쉘석유,452000,24.12,27000,5.97,95.76,28.93,11.30,3.25,25000,25000,18000,19000
동국홀딩스,8380,25.03,500,5.97,132.42,0.72,19.96,0.14,600,600,500,400
SK리츠,4520,25.03,268,5.93,1957.72,0.08,1360.96,1.15,311,311,261,186
제일기획,20750,24.12,1230,5.93,60.03,15.12,9.40,1.18,990,1110,1150,990
삼성화재우,321000,25.03,19005,5.92,38.95,13.11,8.74,0.98,16005,16005,13805,12005
디씨엠,13540,24.12,800,5.91,36.69,7.54,6.87,0.38,900,150,900,900
부국증권우,26250,25.04,1550,5.91,43.63,4.05,11.79,0.32,1650,1550,1550,1650
서호전기,42400,24.12,2500,5.90,100.04,12.69,9.25,1.06,1500,1500,1500,1000
한양증권우,16990,24.12,1000,5.89,32.39,0,4.01,0.30,950,850,850,950
NH투자증권우,17010,25.03,1000,5.88,47.96,8.73,7.06,0.59,850,850,750,1100
이노션,20000,25.03,1175,5.88,46.88,10.48,7.74,0.77,900,1175,1075,900
GS,46000,25.02,2700,5.87,45.10,4.12,6.56,0.26,2500,2500,2500,2000
교보증권,8520,25.03,500,5.87,6.93,6.09,5.38,0.32,500,250,200,500
모토닉,10260,24.12,600,5.85,40.10,7.07,8.61,0.39,450,450,400,400
롯데리츠,3645,24.12,213,5.85,304.94,0.95,74.32,0.75,300,200,300,292
한세예스24홀딩스,4300,25.03,250,5.81,215.62,0.90,37.15,0.33,250,250,250,250
진로발효,18930,24.12,1100,5.81,71.02,12.59,10.92,1.29,650,650,450,1150
현대차,206750,25.02,12000,5.80,25.13,12.43,4.60,0.51,7000,11400,7000,5000
피에스텍,4320,24.12,250,5.79,72.75,4.36,13.46,0.50,250,250,200,150
DB손해보험,117500,25.03,6800,5.79,22.05,18.98,3.93,0.66,5300,5300,4600,3500
유수홀딩스,6050,25.04,350,5.78,55.36,4.87,8.43,0.41,400,350,400,400
한솔제지,8660,25.03,500,5.77,039.12,04.31,06.74,0.30,700,500,700,600
세화피앤씨,866,24.12,50,5.77,62.68,8.22,10.24,0.82,17,17,10,15
삼성카드,48500,25.03,2800,5.77,44.96,8.00,6.88,0.50,2500,2500,2500,2300
유안타증권,3465,25.03,200,5.77,57.14,4.52,7.65,0.33,180,180,110,180
유화증권,2775,24.12,160,5.77,55.40,3.50,9.16,0.26,130,120,110,130
우리금융지주,20900,25.02,1200,5.74,28.87,9.38,3.71,0.33,900,1000,1130,900
KB오토시스,3485,24.12,200,5.74,78.12,2.58,12.34,0.31,150,150,150,120
삼화페인트,6100,25.02,350,5.74,56.16,4.87,10.80,0.47,400,400,250,100
화인써키트,6100,24.12,350,5.74,91.46,10.18,15.42,1.51,431,400,431,35
한국토지신탁,1222,24.12,70,5.73,091.60,01.68,015.34,0.23,90,70,90,100
동양생명,7010,24.04,400,5.71,26.01,6.18,3.05,0.25,620,0,620,220
원풍,4400,24.12,250,5.68,37.67,7.87,6.72,0.47,220,220,200,170
극동유화,3535,24.12,200,5.66,74.94,4.40,13.89,0.58,200,200,200,160
에코마케팅,8850,24.12,500,5.65,52.30,12.87,10.68,1.30,310,200,310,310
LX하우시스우,18710,25.02,1050,5.61,22.64,5.20,7.20,0.37,350,1750,250,350
TJ미디어,5710,24.12,320,5.60,96.04,5.42,14.09,0.77,60,320,230,60
한국컴퓨터,5010,24.12,280,5.59,27.35,9.28,5.83,0.43,300,300,250,180
포스코스틸리온,38900,25.03,2160,5.55,37.77,9.24,5.06,0.45,875,1615,875,1000
안국약품,7940,24.12,440,5.54,29.69,10.60,5.06,0.45,220,220,220,220
한국주철관,7230,24.12,400,5.53,63.05,3.88,10.36,0.38,400,400,400,400
BNK금융지주,11750,25.02,650,5.53,28.46,6.96,4.56,0.31,625,510,625,560
한일시멘트,18170,24.12,1000,5.50,37.63,11.13,5.46,0.58,800,800,580,540
삼일기업공사,3640,24.12,200,5.49,42.43,8.71,8.25,0.70,175,175,125,100
KCC글라스,32850,25.02,1800,5.48,77.66,2.48,16.25,0.40,2400,2200,2400,2400
한양증권,17520,24.12,950,5.42,32.39,0,4.01,0.30,900,800,800,900
모나리자,2780,24.03,150,5.40,59.97,11.51,10.50,1.18,75,50,0,75
이퓨쳐,4690,25.02,250,5.33,39.57,10.69,8.01,0.66,0,0,0,0
에이블씨엔씨,7720,25.03,411,5.32,73.50,16.26,12.48,1.99,1427,1427,0,0
한국앤컴퍼니,19020,25.03,1000,5.26,27.01,8.28,4.58,0.36,700,700,650,600
링네트,4575,24.12,240,5.25,29.76,12.67,7.02,0.71,81,81,0,0
지역난방공사,74000,25.04,3879,5.24,21.37,9.65,2.28,0.21,797,0,0,797
삼성증권,66900,24.12,3500,5.23,34.76,12.89,4.32,0.53,3800,2200,1700,3800
한일현대시멘트,17250,24.12,900,5.22,28.97,14.60,4.36,0.61,700,700,600,1200
YW,3840,24.12,200,5.21,37.63,5.31,9.62,0.36,200,200,150,100
한일홀딩스,17970,24.12,930,5.18,24.14,7.56,3.63,0.26,800,800,800,514
코리안리,9990,25.04,515,5.16,28.74,9.44,4.89,0.41,458,458,311,324
현대홈쇼핑,54400,25.04,2800,5.15,20.33,7.42,3.46,0.24,2800,2800,2600,2400
SJM,3410,24.12,175,5.13,13.13,10.21,2.16,0.21,175,175,100,150
LG우,61500,25.03,3150,5.12,83.20,2.16,20.08,0.41,3150,3150,3050,2850
에이스침대,28400,24.12,1450,5.11,21.22,9.70,4.22,0.37,1400,1400,1330,1330
효성ITX,14690,24.12,750,5.11,75.93,16.71,12.90,2.06,750,750,750,750
한국타이어앤테크놀로지,39250,25.03,2000,5.10,21.89,10.79,4.27,0.42,800,1300,800,700
롯데쇼핑,74700,25.03,3800,5.09,011.10,07.74,01.58,0.10,3800,3800,3300,2800
대한제당우,2460,24.12,125,5.08,55.31,3.68,12.53,0.45,125,120,125,115
대상우,17000,25.03,860,5.06,32.18,6.94,7.26,0.49,810,810,810,810
동아엘텍,2975,24.12,150,5.04,08.81,021.43,02.45,0.51,75,75,100,75
현대에이치티,7940,24.12,400,5.04,22.30,14.89,3.78,0.48,350,130,130,350
대덕전자1우,8040,25.03,405,5.04,86.76,2.72,33.60,0.91,405,305,405,305
대신증권,23900,25.03,1200,5.02,68.52,4.57,10.00,0.35,1400,1200,1200,1400
경동제약,5980,24.12,300,5.02,147.77,2.44,34.48,0.75,500,400,400,500
미원화학,80000,24.12,4000,5.00,29.79,17.55,6.44,0.98,3500,3500,2500,2500
NH투자증권,19090,25.03,950,4.98,47.96,8.73,7.06,0.59,800,800,700,1050
태원물산,4020,24.12,200,4.97,8.40,47.06,1.61,0.60,55,140,50,55
신라교역,10050,24.12,500,4.97,19.93,6.75,3.79,0.25,500,500,500,500
DB증권,8060,25.03,400,4.96,32.04,4.94,4.38,0.20,500,200,170,500
웅진씽크빅,1832,24.12,90,4.91,052.12,06.44,09.30,0.60,130,0,110,130
피제이메탈,3055,24.12,150,4.91,131.71,4.03,26.47,1.07,150,150,135,150
삼양사우,36800,24.12,1800,4.89,14.47,7.53,4.19,0.28,1800,1800,1300,1300
인천도시가스,25600,24.12,1250,4.88,26.74,8.85,5.58,0.45,1250,1250,1250,1250
SB성보,2775,24.12,135,4.86,076.82,02.66,014.42,0.39,135,135,135,120
LG유플러스,13360,25.03,650,4.86,74.61,4.40,12.04,0.52,650,650,650,550
HL홀딩스,41150,25.03,2000,4.86,94.35,1.91,17.50,0.30,2000,2000,2000,2000
진양산업,5800,24.12,281,4.84,36.36,16.55,11.19,1.75,250,250,200,175
텔코웨어,13260,24.12,640,4.83,66.42,4.48,18.62,0.46,640,640,600,500
나눔테크,2080,24.12,100,4.81,16.56,13.48,3.09,0.39,50,50,0,0
나무가,13530,24.12,650,4.80,36.57,16.64,8.23,1.16,0,0,0,0
동방아그로,6290,24.12,300,4.77,38.13,6.01,8.62,0.46,350,300,250,350
HDC랩스,9460,25.03,450,4.76,54.48,7.23,11.78,0.74,450,450,450,450
태경산업,5270,24.12,250,4.74,35.80,6.63,7.02,0.46,300,270,300,270
우리손에프앤지,1479,24.12,70,4.73,32.17,5.32,5.74,0.27,50,25,50,50
하이트진로2우B,15860,24.12,750,4.73,51.01,8.63,14.51,1.21,850,1000,1000,850
대현,1912,24.12,90,4.71,25.07,5.99,6.50,0.38,90,100,110,90
세아제강,149300,25.03,7000,4.69,14.30,0,2.50,0.30,8000,8000,6000,3500
한국금융지주우,86300,25.02,4042,4.68,22.39,11.54,4.22,0.43,6212,2712,2362,6212
SK케미칼우,25650,25.03,1200,4.68,250.79,0.41,97.08,0.39,700,700,1550,3050
롯데칠성우,73000,25.03,3405,4.66,57.85,3.99,19.05,0.75,3405,3405,3305,3005
무림페이퍼,2145,25.03,100,4.66,10.23,9.39,2.10,0.19,75,75,50,25
MH에탄올,5370,24.12,250,4.66,051.51,04.63,013.17,0.55,350,250,250,350
한세실업,10750,25.03,500,4.65,33.93,8.58,9.77,0.79,500,500,500,500
예스24,4310,24.12,200,4.64,345.11,0.72,79.16,0.63,200,200,200,200
한화생명,3235,24.03,150,4.64,14.86,5.43,3.24,0.16,30,0,0,30
유진기업,3675,25.03,170,4.63,020.20,06.18,04.42,0.26,170,170,170,170
HS화성,10810,24.12,500,4.62,39.48,3.17,8.21,0.24,500,500,500,1000
DN오토모티브,21650,25.02,1000,4.62,18.26,19.78,3.41,0.54,600,600,500,400
JB금융지주,21550,25.02,995,4.62,28.00,12.80,4.69,0.55,855,855,835,599
파트론,6500,24.12,300,4.61,28.33,10.93,7.63,0.69,350,250,300,350
비비씨,8670,25.03,400,4.61,54.39,5.30,10.57,0.56,400,400,200,0
DL우,22850,24.12,1050,4.59,25.40,2.25,8.01,0.17,1950,1050,1050,1950
세아베스틸지주,26200,25.03,1200,4.58,190.45,1.04,35.02,0.37,1500,1200,1200,1500
씨피시스템,1314,25.03,60,4.57,018.31,029.60,05.52,1.42,29,0,29,0
삼아제약,17590,24.12,800,4.55,22.11,10.50,4.82,0.46,750,750,400,250
지에이이노더스,5500,24.12,250,4.55,7.33,17.38,1.87,0.25,100,100,100,100
아이에스동서,22050,24.12,1000,4.53,020.03,010.19,04.26,0.46,1500,1500,0,1200
위너스,15160,24.12,686,4.53,141.62,9.82,0,0.00,588,588,392,392
하나금융지주,79900,25.02,3600,4.51,27.17,9.11,4.41,0.37,3400,3400,3350,3100
효성,66600,24.12,3000,4.51,11.07,19.62,1.95,0.36,6500,3000,4500,6500
SK우,156600,25.04,7050,4.50,029.83,05.64,07.46,0.29,8050,5050,5050,8050
세보엠이씨,12240,24.12,550,4.49,15.57,15.50,3.04,0.41,550,550,500,250
KG이니시스,11160,24.12,500,4.48,32.27,8.63,5.98,0.49,420,420,400,400
삼영무역,15630,24.12,700,4.48,21.74,10.70,4.14,0.40,600,600,600,550
쇼박스,3360,25.02,150,4.46,34.15,23.14,7.19,1.49,0,0,0,0
호전실업,8970,24.12,400,4.46,15.11,14.35,3.23,0.39,300,300,300,250
에스텍,19080,24.12,850,4.45,15.45,25.76,2.48,0.43,500,500,300,0
E1,77600,25.02,3450,4.45,31.73,3.82,7.50,0.24,5150,5150,3600,2200
다우기술,31500,25.03,1400,4.44,16.98,13.16,2.25,0.27,700,700,600,600
경농,10130,24.12,450,4.44,46.74,6.97,10.22,0.64,450,450,400,350
골프존홀딩스,5630,24.12,250,4.44,23.23,6.02,3.40,0.19,167,167,163,140
케이프,6760,24.12,300,4.44,52.75,7.46,11.30,0.75,300,300,100,100
고스트스튜디오,10750,24.12,477,4.44,72.53,5.63,13.94,0.77,945,678,1307,945
삼성화재,429000,25.03,19000,4.43,38.95,13.11,8.74,0.98,16000,16000,13800,12000
위츠,6840,24.12,300,4.39,243.68,4.66,66.78,2.99,0,0,0,0
일성아이에스,22850,24.12,1000,4.38,52.05,3.41,15.74,0.27,4000,1500,4000,150
삼원강재,2515,24.12,110,4.37,33.01,5.37,7.08,0.37,110,110,105,105
KT나스미디어,16010,24.12,700,4.37,0122.67,03.13,024.92,0.79,700,700,638,664
케이디켐,11440,24.12,500,4.37,34.76,5.38,8.43,0.42,500,500,430,500
SK디스커버리우,40050,25.03,1750,4.37,128.60,0.88,31.10,0.26,1750,1750,1750,1550
롯데지주,27500,25.03,1200,4.36,08.43,015.56,02.26,0.25,1500,1500,1500,1500
오리콤,6220,25.04,270,4.34,32.03,8.13,8.44,0.65,270,270,270,220
신영증권,115300,25.03,5000,4.34,36.90,6.45,11.37,0.33,4500,4500,4000,4000
라이온켐텍,2310,24.12,100,4.33,17.39,6.77,10.25,0.68,100,100,100,100
한섬,17400,25.04,750,4.31,36.08,3.18,7.77,0.22,750,750,750,600
금화피에스시,32550,24.12,1400,4.30,20.65,11.58,3.68,0.40,1300,1300,1300,1300
KT&G,125900,25.02,5400,4.29,50.48,12.66,11.93,1.25,5200,5200,5000,4800
KX,4430,24.12,190,4.29,9.83,27.09,1.67,0.37,200,200,167,0
경동도시가스,20400,24.12,875,4.29,18.01,6.61,3.65,0.23,875,875,875,875
iM금융지주,11670,25.02,500,4.28,38.72,3.60,6.44,0.23,650,550,650,630
NPC우,2570,24.12,110,4.28,5.31,18.88,2.38,0.37,105,105,105,105
화승인더,4675,24.12,200,4.28,25.22,11.72,6.29,0.62,188,188,188,188
성도이엔지,4680,24.12,200,4.27,15.01,6.83,4.00,0.24,150,100,100,150
위닉스,7020,24.12,300,4.27,010.68,023.45,01.86,0.43,500,300,400,500
서울가스,58550,24.12,2500,4.27,29.01,3.14,7.35,0.18,2250,2250,1750,1750
스톤브릿지벤처스,4695,24.12,200,4.26,151.72,2.63,29.73,0.76,400,300,400,0
고려신용정보,10580,24.12,450,4.25,47.34,26.86,10.92,2.66,380,380,330,300
새론오토모티브,3305,24.12,140,4.24,27.74,4.08,6.50,0.26,140,140,140,140
제이에스코퍼레이션,11830,24.12,500,4.23,12.22,23.41,1.95,0.41,450,450,425,300
삼호개발,3550,25.03,150,4.22,63.77,2.33,14.57,0.31,190,190,190,190
메쎄이상,2370,24.12,100,4.22,31.65,21.04,6.32,1.22,50,50,0,0
넥센타이어1우B,3205,25.04,135,4.21,10.59,7.10,4.95,0.33,120,120,105,110
한전KPS,59150,24.12,2469,4.17,64.43,13.26,11.51,1.49,2158,2158,1305,1199
삼진제약,19170,24.12,800,4.17,24.99,14.89,6.40,0.85,800,800,800,800
하나투어,55300,25.01,2300,4.16,43.74,47.19,10.69,4.81,5000,5000,0,0
코오롱글로벌,9640,24.12,400,4.15,32.67,4.15,7.19,0.29,500,400,400,500
하나제약,12300,24.12,510,4.15,41.52,7.24,9.12,0.61,510,510,510,510
한국내화,2415,24.12,100,4.14,64.37,2.84,16.04,0.42,45,45,45,35
다올투자증권,3625,25.03,150,4.14,023.38,07.82,04.51,0.34,250,150,150,250
자이에스앤디,3625,25.02,150,4.14,439.24,0.31,95.15,0.29,300,150,300,200
더네이쳐홀딩스,12090,24.12,500,4.14,43.93,4.91,8.59,0.38,400,400,400,200
크리스에프앤씨,4840,25.03,200,4.13,016.60,06.89,05.61,0.35,500,300,250,500
대한제당,2905,24.12,120,4.13,55.31,3.68,12.53,0.45,120,115,120,110
CJ제일제당 우,146600,25.02,6050,4.13,64.92,1.97,28.25,0.52,5550,5550,5550,5050
한독크린텍,6080,24.12,250,4.11,53.29,6.36,14.12,0.83,250,250,250,200
도화엔지니어링,6820,24.12,280,4.11,0176.69,02.00,041.80,0.85,280,280,280,280
JW생명과학,12180,24.12,500,4.11,17.60,24.45,3.92,0.84,500,500,500,500
한국캐피탈,732,24.12,30,4.10,11.56,12.62,2.13,0.25,35,28,28,35
동인기연,15130,24.12,620,4.10,21.03,12.39,6.44,0.72,800,560,800,400
LG,75700,25.03,3100,4.09,83.20,2.16,20.08,0.41,3100,3100,3000,2800
KTis,2935,24.12,120,4.09,30.98,5.76,7.66,0.38,120,120,120,100
영원무역홀딩스,131200,25.04,5350,4.08,18.59,13.17,3.40,0.36,3970,3970,3050,2000
삼양홀딩스우,87200,24.12,3550,4.07,95.87,1.38,20.55,0.24,3550,3550,3550,3050
KSS해운,9830,24.12,400,4.07,15.73,12.09,3.52,0.37,350,350,350,350
아시아나IDT,12330,24.12,500,4.05,47.17,7.06,11.34,0.79,500,500,500,500
흥국,5430,24.12,220,4.05,23.15,10.12,6.21,0.54,240,240,220,200
삼양홀딩스,86400,24.12,3500,4.05,95.87,1.38,20.55,0.24,3500,3500,3500,3000
KG스틸,6210,25.03,250,4.03,18.22,6.93,4.15,0.28,200,200,150,100
한국자산신탁,2485,25.03,100,4.02,32.70,3.60,9.23,0.33,220,220,220,220
SIMPAC,4980,24.12,200,4.02,39.53,4.62,8.95,0.34,200,100,200,200
NICE,12510,25.03,500,4.00,36.83,6.27,8.57,0.50,451,451,410,375
네오팜,15010,24.12,600,4.00,40.69,13.69,8.23,1.05,384,384,358,358
한국가구,5130,24.12,205,4.00,19.23,8.92,3.74,0.32,175,175,175,175
금호석유화학우,56400,24.12,2250,3.99,16.44,5.88,8.00,0.39,5450,2950,5450,10050
현대코퍼레이션홀딩스,12580,24.12,500,3.97,10.34,15.22,2.20,0.31,500,500,500,500
보광산업,3775,24.12,150,3.97,104.04,5.38,32.64,1.71,300,300,150,150
OCI,55400,24.12,2200,3.97,20.51,0,5.40,0.43,2000,2000,0,0
기신정기,2520,25.03,100,3.97,93.79,1.25,20.82,0.26,150,120,150,150
한국기업평가,99700,25.02,3954,3.97,72.19,21.69,16.24,3.28,5131,5131,5100,3397
딜리,1009,25.03,40,3.96,23.11,7.96,5.12,0.37,40,0,40,40
에스원,68200,24.12,2700,3.96,51.65,10.85,12.73,1.21,2700,2700,2500,2500
남화산업,5060,24.12,200,3.95,37.66,5.97,9.66,0.57,300,200,300,200
이엘씨,8390,24.12,330,3.93,01444.13,00.15,0223.65,0.32,300,300,300,300
빙그레,84000,25.03,3300,3.93,28.27,15.14,7.77,1.00,2600,2600,1500,1400
효성티앤씨,254500,24.12,10000,3.93,32.08,9.84,7.69,0.71,50000,10000,10000,50000
삼지전자,11460,24.12,450,3.93,11.21,16.21,2.29,0.32,450,450,450,400
LF,17910,25.03,700,3.91,25.46,4.87,6.01,0.27,700,700,700,600
이노진,2050,24.12,80,3.90,101.22,5.79,18.85,1.07,30,30,0,0
신원,1798,24.12,70,3.89,83.42,2.81,23.88,0.48,70,70,100,50
