종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
이노진,2055,24.12,80,3.89,101.22,5.79,18.85,1.07,30,30,0,0
남화산업,5140,24.12,200,3.89,37.66,5.97,9.66,0.57,300,200,300,200
대상,21850,25.03,850,3.89,32.18,6.94,7.26,0.49,800,800,800,800
에스엘,30850,24.12,1200,3.89,15.00,17.42,3.80,0.60,900,900,600,500
현대코퍼레이션홀딩스,12860,24.12,500,3.89,10.34,15.22,2.20,0.31,500,500,500,500
세아홀딩스,103200,25.03,4000,3.88,42.00,1.53,11.50,0.17,4000,4000,4000,2750
와토스코리아,5160,24.12,200,3.88,67.79,2.61,18.51,0.47,200,200,200,200
코오롱인더,33550,24.12,1300,3.88,40.06,3.06,8.34,0.23,1300,1300,1300,1300
노루페인트,9060,24.12,350,3.86,20.37,9.00,4.62,0.40,325,325,275,275
이엘씨,8550,24.12,330,3.86,01444.13,00.15,0223.65,0.32,300,300,300,300
파이오링크,7780,24.12,300,3.86,36.75,0,11.13,0.70,300,300,300,250
아바코,12980,24.12,500,3.85,27.06,13.70,6.85,0.85,300,200,300,300
쿠쿠홀딩스,31200,24.12,1200,3.85,27.16,12.08,5.96,0.60,800,1100,800,700
롯데하이마트,7830,25.03,300,3.83,02.27,028.05,00.56,0.18,300,300,300,1000
성신양회,9140,24.12,350,3.83,19.32,8.21,4.16,0.33,350,350,200,200
동원금속,1307,25.05,50,3.83,0,0,0,0,50,50,20,0
신원,1833,24.12,70,3.82,83.42,2.81,23.88,0.48,70,70,100,50
한국가스공사,38100,24.12,1455,3.82,11.07,11.21,2.79,0.28,2728,0,0,2728
엠투아이,5760,24.12,220,3.82,55.82,8.79,14.37,1.20,250,220,250,250
와이어블,1311,24.12,50,3.81,79.96,3.96,22.94,0.82,50,50,50,50
동일금속,8400,24.12,320,3.81,37.39,4.76,10.18,0.44,400,400,400,250
쿠쿠홈시스,26250,24.12,1000,3.81,18.32,14.00,3.78,0.49,800,800,700,650
KT,52600,25.02,2000,3.80,104.53,2.85,23.70,0.66,1960,1960,1960,1910
화신정공,1315,24.12,50,3.80,66.48,2.34,16.96,0.40,50,50,40,30
삼익악기,1316,24.12,50,3.80,120.79,1.17,33.51,0.32,50,50,50,50
조흥,158100,24.12,6000,3.80,143.18,1.69,41.26,0.70,6500,6000,6500,6500
CJ우,80900,25.04,3050,3.77,100.23,1.83,35.18,0.61,3050,3050,2550,2350
홈센타홀딩스,796,24.12,30,3.77,80.13,2.89,22.97,0.65,0,0,0,0
KG모빌리언스,5840,24.12,220,3.77,82.62,2.84,18.95,0.51,220,220,220,220
LB인베스트먼트,5340,24.12,200,3.74,53.62,7.32,8.62,0.62,200,200,0,0
나이스디앤비,5480,25.03,205,3.74,23.11,14.26,5.43,0.74,230,182,182,230
한솔홀딩스,3210,25.03,120,3.74,243.39,0.36,48.79,0.17,120,100,120,120
오리온홀딩스,21450,25.02,800,3.73,29.96,7.03,5.87,0.38,750,750,700,650
한네트,4830,24.12,180,3.73,60.73,9.24,15.10,1.38,150,150,150,100
삼양패키징,13430,24.12,500,3.72,37.50,5.42,12.65,0.66,750,500,750,1000
롯데정밀화학,37700,25.03,1400,3.71,98.01,1.53,27.91,0.42,3500,2000,3500,2300
애경산업,15680,25.03,580,3.70,34.33,10.81,8.20,0.83,580,580,310,200
제이씨케미칼,4060,24.12,150,3.69,53.33,3.70,14.20,0.51,160,150,160,150
하이록코리아,31150,24.12,1150,3.69,29.76,11.38,6.76,0.72,600,1050,600,500
삼성생명,122500,24.12,4500,3.67,38.36,6.18,9.00,0.55,3700,3700,3000,3000
신한지주,58900,25.02,2160,3.67,24.45,8.11,5.45,0.42,2100,2100,2065,1960
한양이엔지,17730,24.12,650,3.67,14.13,13.45,3.91,0.46,600,600,600,550
대림바스,4100,24.12,150,3.66,46.65,3.48,11.37,0.39,130,110,110,130
인터지스,2735,24.12,100,3.66,19.71,5.26,5.02,0.24,120,100,120,100
동원시스템즈우,17830,25.03,650,3.65,24.26,9.01,16.28,1.41,650,650,650,650
금강철강,4130,24.12,150,3.63,34.28,5.42,10.63,0.48,130,130,120,120
조광페인트,5510,24.12,200,3.63,12.81,8.76,4.77,0.32,200,200,100,100
SK가스,220500,25.03,8000,3.63,40.15,6.74,10.68,0.68,8000,8000,6500,5100
큐알티,13230,24.12,480,3.63,196.25,3.00,50.15,1.51,480,480,480,0
경남스틸,3310,24.12,120,3.62,43.43,6.77,16.45,1.09,130,120,130,100
동부건설,5520,24.12,200,3.62,04.36,020.52,00.83,0.19,900,300,500,900
화승코퍼레이션,2070,24.12,75,3.62,12.48,14.32,2.83,0.32,50,50,50,25
흥국에프엔비,1935,24.12,70,3.62,52.81,5.42,12.68,0.66,40,40,40,30
미스토홀딩스,33200,25.04,1200,3.61,82.47,4.30,28.83,1.17,1580,1090,1580,1000
세림B&G,1388,24.06,50,3.60,61.04,6.93,13.86,0.95,0,0,0,0
나이스정보통신,22500,25.03,810,3.60,18.48,11.22,4.68,0.44,730,730,650,590
해태제과식품,6950,24.12,250,3.60,20.88,11.37,5.50,0.55,200,200,200,200
두올,3340,24.12,120,3.59,22.20,7.31,6.28,0.40,80,120,80,80
롯데렌탈,33550,25.03,1200,3.58,40.81,7.50,10.27,0.74,900,1200,900,900
톱텍,4195,24.12,150,3.58,15.39,9.07,4.87,0.41,300,300,100,0
삼양케이씨아이,7000,24.12,250,3.57,18.28,13.08,5.06,0.60,250,250,250,200
HDC현대EP,3920,25.03,140,3.57,19.26,5.82,6.01,0.28,140,140,120,140
부국증권,42150,25.04,1500,3.56,43.63,4.05,11.79,0.32,1600,1500,1500,1600
키움증권,211000,24.12,7500,3.56,24.63,15.98,3.97,0.55,3500,3000,3000,3500
동양에스텍,1408,24.12,50,3.55,49.34,2.02,14.01,0.24,50,50,50,50
아진산업,2820,24.12,100,3.55,20.85,5.97,5.02,0.28,100,100,0,0
유신,25400,24.12,900,3.54,11.06,0,2.87,0.48,750,750,750,750
SK,198800,25.04,7000,3.52,029.83,05.64,07.46,0.29,8000,5000,5000,8000
엠브레인,2275,24.06,80,3.52,100.91,4.79,30.34,1.47,170,120,170,140
대한항공,21350,24.12,750,3.51,21.03,13.17,6.34,0.80,750,750,750,0
롯데지주우,35600,25.03,1250,3.51,08.43,015.56,02.26,0.25,1550,1550,1550,1550
아이스크림미디어,21050,24.12,738,3.51,29.99,23.29,4.33,0.81,0,0,0,0
BGF리테일,117200,25.02,4100,3.50,36.28,17.29,9.07,1.50,4100,4100,4100,3000
무림P&P,2860,25.03,100,3.50,27.70,3.58,7.85,0.28,150,100,150,125
대한항공우,22900,24.12,800,3.49,21.03,13.17,6.34,0.80,800,800,800,0
현대공업,5730,24.12,200,3.49,23.20,8.69,5.85,0.48,200,200,166,132
하이트진로,20100,24.12,700,3.48,51.01,8.63,14.51,1.21,950,950,950,800
케이씨피드,2880,24.12,100,3.47,23.09,9.99,6.42,0.58,75,75,50,40
이노룰스,7200,24.12,250,3.47,41.14,9.77,10.49,0.96,60,60,110,25
신세계인터내셔날,11540,25.03,400,3.47,42.62,3.84,11.09,0.42,500,400,500,300
동국산업,3770,24.12,130,3.45,0106.12,01.63,038.07,0.59,130,130,130,130
백금T&A,2900,24.12,100,3.45,12.13,19.95,2.72,0.49,80,80,0,0
삼표시멘트,3195,24.12,110,3.44,17.86,9.04,4.81,0.42,90,100,90,75
KTcs,2905,24.12,100,3.44,71.97,2.75,21.70,0.53,120,100,120,100
영화금속,872,24.12,30,3.44,17.31,12.32,5.39,0.61,20,20,0,0
쎌바이오텍,13130,24.12,450,3.43,20.36,12.82,8.87,0.79,450,450,450,450
한화손해보험,5840,24.03,200,3.42,14.81,6.68,2.53,0.19,0,0,0,0
넥센우,4100,24.12,140,3.41,8.17,7.06,3.04,0.19,130,130,115,105
한국단자,64700,24.12,2200,3.40,15.96,14.16,4.90,0.64,700,700,700,700
삼화왕관,35300,24.12,1200,3.40,27.00,7.38,8.20,0.49,1250,1200,1200,1250
AK홀딩스,11770,25.03,400,3.40,017.91,05.28,04.38,0.24,200,200,200,200
동서,26350,24.12,890,3.38,55.85,9.52,17.34,1.59,780,780,730,700
셀로맥스사이언스,4890,24.12,165,3.37,49.09,10.23,14.99,1.25,0,0,0,0
상신브레이크,2970,24.12,100,3.37,11.90,7.56,3.82,0.25,80,110,100,80
한국큐빅,2525,24.12,85,3.37,14.24,10.70,3.80,0.39,70,70,60,70
현대퓨처넷,3275,24.12,110,3.36,173.30,0.95,59.66,0.57,90,100,90,90
에이플러스에셋,5960,24.12,200,3.36,182.30,1.65,40.20,0.66,200,200,200,150
풍산홀딩스,41800,25.02,1400,3.35,19.66,9.41,3.75,0.33,947,947,879,947
아이디피,5080,24.12,170,3.35,18.42,19.69,4.27,0.74,75,120,150,75
대교우B,1346,24.12,45,3.34,95.87,0.21,404.31,0.66,90,45,45,90
드림텍,5990,24.12,200,3.34,346.63,0.95,128.72,1.21,300,200,200,300
SPC삼립,54000,24.12,1800,3.33,16.87,19.24,5.02,0.85,1700,1700,1700,1500
태웅로직스,3000,24.12,100,3.33,14.07,12.68,4.28,0.49,70,70,150,51
HS효성첨단소재,195600,24.12,6500,3.32,58.27,5.46,15.70,0.75,6500,6500,15000,10000
삼정펄프,30100,24.12,1000,3.32,6.59,15.76,1.69,0.25,1000,1000,1000,1000
삼양사,52700,24.12,1750,3.32,14.47,7.53,4.19,0.28,1750,1750,1250,1250
피코그램,3015,24.12,100,3.32,25.81,18.06,6.04,0.99,0,0,0,0
유라테크,9060,24.12,300,3.31,25.72,9.57,6.58,0.60,190,190,100,100
SJG세종,4535,24.12,150,3.31,12.03,7.77,3.26,0.23,150,150,100,100
원일특강,7570,24.12,250,3.30,16.54,4.22,4.73,0.20,250,220,220,250
TP,1517,24.12,50,3.30,10.86,9.88,3.26,0.28,35,35,30,0
매일유업,38000,24.12,1250,3.29,19.84,8.16,6.00,0.44,1200,1200,1200,1200
LX홀딩스1우,9120,25.02,300,3.29,14.07,9.08,3.33,0.29,320,280,320,0
성신양회우,12190,24.12,400,3.28,19.32,8.21,4.16,0.33,400,400,250,250
동국알앤에스,2440,24.12,80,3.28,90.24,2.08,29.05,0.60,80,80,80,80
서한,916,24.12,30,3.28,15.26,3.96,4.44,0.16,50,30,50,40
부국철강,2290,24.12,75,3.28,64.25,1.77,20.52,0.36,75,75,75,75
혜인,5500,24.12,180,3.27,26.60,6.19,8.55,0.44,60,170,60,130
로지시스,3690,24.12,120,3.25,48.10,13.50,11.28,1.45,60,60,60,150
NICE평가정보,14150,25.03,460,3.25,35.41,19.48,9.61,1.73,410,410,370,330
빅솔론,6160,24.12,200,3.25,22.56,7.32,6.25,0.35,400,200,400,250
롯데케미칼,61700,25.03,2000,3.24,04.93,011.44,01.50,0.18,7895,3500,3329,7895
나라셀라,2470,24.03,80,3.24,090.02,01.85,066.62,1.11,0,0,0,0
이글루,5560,24.12,180,3.24,28.91,8.31,8.92,0.69,180,180,180,160
사람인,15460,25.03,500,3.23,41.69,7.12,16.23,1.04,700,500,700,600
고려제약,4955,24.12,160,3.23,57.77,3.86,16.88,0.64,180,150,180,170
하이트진로홀딩스,10860,24.12,350,3.22,17.25,8.14,4.85,0.35,550,550,500,450
TBH글로벌,1242,25.03,40,3.22,0115.15,01.16,035.06,0.41,100,100,0,0
SK디스커버리,52800,25.03,1700,3.22,128.60,0.88,31.10,0.26,1700,1700,1700,1500
피에이치에이,10870,24.12,350,3.22,11.04,8.14,3.41,0.25,250,250,200,180
이지트로닉스,4660,24.12,150,3.22,035.34,06.23,010.54,0.66,120,120,120,0
화천기공,32750,24.12,1050,3.21,26.69,2.54,6.72,0.17,2500,1300,2500,1000
플랜티넷,3125,24.12,100,3.20,101.60,2.22,26.30,0.54,108,100,100,108
제일연마,10020,24.12,320,3.19,35.82,6.15,15.15,0.62,300,300,270,270
KCC,313500,25.02,10000,3.19,23.68,6.08,6.74,0.34,8000,8000,8000,7000
크라운제과,8780,24.12,280,3.19,21.35,7.99,6.17,0.46,250,250,250,250
KH바텍,10400,24.12,330,3.17,34.18,8.33,9.04,0.68,400,400,300,300
세방우,9650,24.12,305,3.16,7.62,7.81,3.00,0.21,305,305,305,205
컴투스,41200,24.12,1300,3.15,013.78,010.37,05.50,0.55,2600,2600,1300,1300
LX하우시스,31700,25.02,1000,3.15,22.64,5.20,7.20,0.37,300,1700,200,300
태경비케이,4765,24.12,150,3.15,15.13,13.26,4.58,0.58,130,130,130,110
케이피에프,4770,25.04,150,3.14,13.54,9.73,3.77,0.33,150,150,140,0
오디텍,3185,24.12,100,3.14,18.87,4.40,6.45,0.25,100,100,100,100
한국금융지주,126800,25.02,3980,3.14,22.39,11.54,4.22,0.43,6150,2650,2300,6150
아모레퍼시픽홀딩스3우C,21300,25.03,667,3.13,12.71,7.57,7.92,0.56,667,667,667,667
아이케이세미콘,6390,24.12,200,3.13,29.83,15.74,7.76,1.16,200,200,150,100
AP시스템,16950,24.12,530,3.13,15.37,15.74,4.65,0.70,270,270,270,240
엘엠에스,6410,24.12,200,3.12,025.06,05.79,012.14,0.47,200,200,200,200
대륙제관,3850,24.12,120,3.12,16.57,7.87,5.40,0.41,110,110,100,100
LX홀딩스,9320,25.02,290,3.11,14.07,9.08,3.33,0.29,310,270,310,0
해성디에스,25750,24.12,800,3.11,23.17,10.96,6.78,0.72,900,900,900,600
미래에셋증권우,8860,25.03,275,3.10,15.91,7.94,6.54,0.39,330,165,220,330
삼성전기우,59600,24.12,1850,3.10,20.04,8.16,14.15,1.06,2150,1200,2150,2150
두산밥캣,51600,24.12,1600,3.10,28.24,8.77,7.46,0.60,1600,1600,1350,1200
코리아에프티,4845,25.04,150,3.10,11.89,18.15,3.47,0.57,80,120,80,60
디케이락,8080,24.12,250,3.09,116.25,1.61,34.72,0.55,250,250,200,200
제노레이,5820,25.04,180,3.09,0124.80,01.98,044.53,0.81,170,160,160,170
SK이노베이션우,66300,25.04,2050,3.09,013.17,09.65,05.27,0.68,50,0,50,50
신도리코,48550,24.12,1500,3.09,17.67,7.12,5.16,0.30,1500,1500,1500,1500
헥토이노베이션,15890,24.12,490,3.08,21.73,14.63,5.86,0.74,420,360,420,390
GS리테일,16250,25.02,500,3.08,1640.10,0.07,666.89,0.43,500,500,430,1200
휴스틸,4880,25.04,150,3.07,37.77,2.10,9.52,0.19,350,250,350,145
SGC E&C,16290,24.12,500,3.07,05.50,015.08,01.18,0.15,907,750,1165,907
쎄니트,1631,24.12,50,3.07,0166.97,01.00,053.03,0.49,50,40,50,40
팬오션,3930,24.12,120,3.05,23.92,5.17,6.58,0.31,85,85,150,100
OCI홀딩스,72100,24.12,2200,3.05,42.28,2.54,11.75,0.28,3300,3300,2500,2000
포스코인터내셔널,50800,25.03,1550,3.05,51.34,8.14,13.56,1.03,800,1000,1000,800
씨앤씨인터내셔널,32800,24.12,1000,3.05,30.81,17.15,14.11,2.22,0,0,0,0
BGF,4280,25.02,130,3.04,13.50,5.43,3.58,0.19,120,120,110,110
KCC건설,5270,24.12,160,3.04,19.99,3.34,5.37,0.16,180,130,150,180
젝시믹스,5960,25.01,180,3.02,25.53,20.72,8.77,1.64,80,80,120,100
코오롱ENP,6640,24.12,200,3.01,19.25,13.03,5.07,0.62,180,160,180,145
녹십자홀딩스,16620,24.12,500,3.01,94.49,2.43,35.72,0.79,400,300,300,400
미래에셋증권2우B,8310,25.03,250,3.01,15.91,7.94,6.54,0.39,300,150,200,300
동아지질,16630,25.03,500,3.01,57.52,5.00,16.60,0.78,500,500,500,350
삼성전자우,48150,24.12,1447,3.01,29.18,9.03,10.75,0.92,1445,1445,1445,1445
대한약품,29950,24.12,900,3.01,15.68,12.89,4.66,0.56,750,750,650,400
한진,20050,24.12,600,2.99,0202.75,00.31,066.36,0.20,600,600,600,600
농심홀딩스,83600,24.12,2500,2.99,15.51,6.39,3.93,0.24,2500,2500,2500,2000
시공테크,4015,24.12,120,2.99,7.43,21.05,2.66,0.48,80,80,20,50
한라IMS,10050,24.12,300,2.98,35.74,8.22,10.16,0.78,300,300,100,100
KB금융,106400,25.02,3174,2.98,23.64,8.86,6.52,0.54,3060,3060,2950,2940
인팩,6040,24.12,180,2.98,77.39,1.90,24.81,0.46,180,180,180,180
대한제강,16800,24.12,500,2.98,22.73,4.91,10.37,0.36,780,500,780,400
하이트진로홀딩스우,13450,24.12,400,2.97,17.25,8.14,4.85,0.35,600,600,550,500
동원개발,2690,24.12,80,2.97,39.64,1.76,11.67,0.20,80,80,160,150
스튜디오삼익,8410,24.12,250,2.97,26.52,13.41,9.43,0.91,0,0,0,0
풍강,2695,24.08,80,2.97,078.22,01.37,034.50,0.47,200,200,130,100
현대글로비스,124800,25.03,3700,2.96,25.37,13.24,8.10,1.01,3150,3150,2850,1900
메가스터디교육,50700,24.12,1500,2.96,34.95,9.97,10.97,1.05,2100,2000,2100,2000
수산인더스트리,27050,25.03,800,2.96,28.64,7.76,7.05,0.53,800,800,600,400
엠씨넥스,27150,24.12,800,2.95,21.22,18.28,5.42,0.87,600,600,500,500
