N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,리노공업,"50,400",하락,"1,200",-2.33%,100,"46,143","2,333","51,000","38,411","1,242",31.48,"711,366","50,500","51,100","6,574",8.59,19.21,"51,200",520,348,"1,133",34.81,18.27,"49,850",725,"76,212","2,782","1,601",6.32,600,8.85
12,리가켐바이오,"103,400",하락,"4,000",-3.72%,500,"28,658","2,980","105,300","37,855",-209,152.06,"316,142","105,300","105,400","7,384",74.12,2.04,"105,300",316,"1,224",78,10.77,1.68,"103,200","1,010","36,610","1,259",680,6.43,N/A,268.71
13,코오롱티슈진,"43,600",하락,"1,400",-3.11%,0,"111,442","4,855","44,500","35,578",-220,-96.04,"1,030,500","44,500","44,550","2,223",-7.28,-25.91,"44,500","2,464",764,-338,3.80,-18.92,"42,950",356,"81,601",51,-454,19.28,0,36.90
14,실리콘투,"57,900",상승,800,+1.40%,500,"178,410","10,288","57,400","35,419","1,376",26.35,"1,897,602","57,600","57,500","4,578",187.76,60.90,"58,400","5,167","1,962","1,207",7.13,35.88,"56,900",375,"61,172","6,915","2,197",11.60,N/A,101.69
15,에이비엘바이오,"68,600",하락,"2,200",-3.11%,500,"66,979","4,605","69,400","33,290",-594,-50.04,"848,364","68,800","69,500","2,320","-2,168.82",-46.01,"69,500",82,647,-555,14.37,-28.32,"68,200","2,907","48,528",334,"-1,371",26.05,N/A,-49.04
16,에스엠,"135,800",하락,"2,400",-1.74%,500,"15,131","2,068","137,900","31,091",873,12.48,"136,711","137,000","138,000","14,191",-23.06,2.64,"137,800",135,"5,900",8,25.93,0.06,"135,500",318,"22,895","9,897","10,881",3.42,400,2.98
17,펄어비스,"42,200",하락,350,-0.82%,100,"24,364","1,026","42,050","27,113",-123,56.42,"334,519","42,100","42,100","11,428",24.82,7.88,"42,700",158,"3,368",603,7.57,5.12,"41,500","2,884","64,248","3,424",748,3.21,N/A,2.67
18,젬백스,"64,300",하락,"4,000",-5.86%,500,"86,384","5,532","60,000","26,624",-383,-41.78,"557,841","64,200","63,000","1,507",-387.24,-127.30,"65,600",187,"1,217",-872,6.28,-61.01,"62,600",322,"41,406",627,"-1,539",62.96,0,-13.18
19,JYP Ent.,"74,400",하락,"1,600",-2.11%,500,"24,008","1,785","75,000","26,436","1,283",19.52,"331,861","74,600","75,100","6,788",-24.30,22.41,"74,700",818,"1,959",977,22.67,15.63,"74,100",385,"35,532","6,018","3,811",4.63,534,6.23
20,HPSP,"27,300",하락,850,-3.02%,500,"47,055","1,287","27,700","22,795",939,28.32,"395,983","27,350","27,750","3,199",-1.32,31.09,"27,600","1,024",420,863,21.98,26.94,"27,150",761,"83,499","1,814",964,8.92,600,1.29
21,셀트리온제약,"49,850",하락,750,-1.48%,500,"6,922",345,"49,950","21,774",372,79.51,"107,219","50,100","50,000","6,695",3.19,5.68,"50,200",20,"2,725",220,4.65,3.35,"49,750",482,"43,679","4,778",627,5.39,24,22.90
22,신성델타테크,"74,400",상승,400,+0.54%,500,"58,289","4,388","76,700","20,448",272,"-1,617.39","215,458","77,000","76,800","7,741",-9.01,-0.48,"77,000",534,"4,568",74,6.79,1.02,"74,000",651,"27,484","9,097",-46,9.64,120,9.12
23,파크시스템스,"286,500",상승,"1,000",+0.35%,500,"3,397",981,"287,000","20,026",385,36.35,"37,845","292,000","288,000","2,743",39.80,25.83,"292,000",121,864,428,33.24,17.99,"286,000",16,"6,990","1,751","7,881",9.92,500,20.89
24,이오테크닉스,"154,200",하락,"5,600",-3.50%,500,"14,318","2,235","156,900","18,997",312,40.74,"176,757","157,000","157,100","6,530",0.84,7.43,"157,900",11,500,427,20.44,6.75,"154,200",30,"12,320","3,209","3,785",3.08,500,1.46
25,보로노이,"103,300",하락,"5,600",-5.14%,500,"23,434","2,440","106,100","18,995",-179,-46.70,"600,380","105,200","106,200",640,-65.09,-96.66,"105,900",51,297,-199,4.73,-38.23,"102,900",166,"18,388",98,"-2,212",35.04,0,-33.93
26,네이처셀,"28,250",상승,100,+0.36%,500,"57,992","1,628","27,850","18,203",6,"-9,416.67","680,717","27,750","27,950",720,105.82,1.95,"28,450","1,573",74,12,7.50,1.75,"27,650","1,112","64,435",323,-3,28.63,0,67.09
27,와이지엔터테인먼트,"92,700",하락,"1,000",-1.07%,500,"14,757","1,369","93,600","17,327",-206,74.22,"344,488","93,400","93,700","7,343",-123.65,3.90,"93,400",66,"1,311",200,15.28,2.71,"92,100",246,"18,691","3,649","1,249",3.54,250,-35.88
28,CJ ENM,"78,500",하락,"1,200",-1.51%,"5,000","5,586",437,"79,000","17,214","1,045",-3.13,"130,757","77,800","79,100","93,166",815.59,-16.69,"78,900",5,"56,386","-5,808",16.88,-6.03,"77,500",172,"21,929","52,314","-25,100",0.60,N/A,19.76
29,씨젠,"32,850",하락,900,-2.67%,500,"21,509",707,"33,050","17,156",-165,161.03,"288,536","33,000","33,100","12,053",45.17,-2.03,"33,050",523,"2,238",-203,16.58,-1.65,"32,600","2,152","52,226","4,143",204,1.51,800,12.76
30,케어젠,"30,950",하락,850,-2.67%,100,"3,169",98,"31,500","16,625",342,53.27,"121,490","31,400","31,750","2,407",-15.18,14.35,"31,650",16,177,323,5.04,13.24,"30,500",354,"53,715",826,581,7.14,640,4.26
31,에스티팜,"78,700",하락,"2,100",-2.60%,500,"9,478",751,"80,000","15,860",277,52.85,"146,728","80,300","80,200","7,219",-17.36,7.82,"80,300",11,"2,189",325,6.06,4.65,"78,500",265,"20,153","2,738","1,489",3.21,500,-3.94
32,스튜디오드래곤,"52,500",하락,"2,200",-4.02%,500,"20,771","1,091","52,200","15,781",364,100.77,"297,689","52,800","53,900","9,255",-34.86,4.63,"53,600","1,332","1,859",335,12.85,3.32,"52,000",231,"30,058","5,501",521,2.14,N/A,-26.96
33,동진쎄미켐,"29,800",하락,"1,150",-3.72%,500,"112,293","3,372","30,400","15,322","2,082",9.98,"446,481","30,350","30,450","20,170",18.19,17.17,"30,450","5,095","9,966","1,435",10.15,7.92,"29,750",602,"51,414","14,081","2,986",1.50,200,7.50
34,카카오게임즈,"17,960",하락,600,-3.23%,100,"92,825","1,664","18,300","14,883",191,-11.18,"882,115","18,080","18,310","31,732",-74.60,-7.96,"18,100",54,"16,949","-1,281",10.83,-3.86,"17,640",697,"82,866","6,272","-1,606",1.12,N/A,-13.58
35,디앤디파마텍,"135,100",하락,"7,200",-5.06%,500,"60,764","8,230","138,000","14,520",-250,-42.82,"681,430","136,700","138,100",975,-85.50,-49.03,"137,600",35,279,-295,4.52,-33.37,"132,300",100,"10,747",114,"-3,155",22.63,0,-38.77
36,지아이이노베이션,"23,400",하락,600,-2.50%,500,"42,549",993,"23,600","14,418",-483,-21.69,"760,961","23,200","23,700",458,9.46,-116.69,"23,600","1,003",167,-588,4.97,-92.49,"23,000","1,494","61,614",0,"-1,079",11.51,0,-99.54
37,주성엔지니어링,"29,700",하락,"1,800",-5.71%,500,"174,285","5,229","30,650","14,039",972,11.92,"520,390","30,600","30,700","9,868",235.88,19.76,"30,800","1,775","4,202","1,068",17.21,11.92,"29,550",901,"47,268","4,094","2,491",2.34,287,43.78
38,브이티,"39,200",하락,150,-0.38%,500,"38,422","1,496","38,950","14,033","1,109",13.45,"1,051,145","38,800","39,000","3,596",143.48,56.07,"39,350",281,"1,189","1,040",10.15,33.75,"38,450","2,950","35,798","4,317","2,914",5.65,N/A,46.09
39,비에이치아이,"44,450",상승,850,+1.95%,500,"144,777","6,380","42,100","13,755",219,61.74,"796,345","43,500","42,250","5,248",45.34,20.64,"44,650","5,754","4,083",196,16.61,4.12,"42,700","1,624","30,944","4,047",720,11.01,N/A,10.16
40,솔브레인,"174,600",하락,"9,300",-5.06%,500,"5,510",970,"180,000","13,581","1,679",13.11,"64,624","179,000","180,400","11,682",25.82,12.47,"181,900",20,"1,309","1,196",31.89,11.06,"174,400",4,"7,779","8,634","13,317",1.29,"2,300",2.29
41,카페24,"55,600",상승,"3,200",+6.11%,500,"315,894","17,233","51,500","13,485",319,45.42,"458,646","52,900","51,700","3,423","1,978.14",13.40,"55,700",426,"1,267",235,22.42,7.08,"51,900",138,"24,253","3,025","1,224",6.14,N/A,11.58
42,디어유,"55,900",하락,"1,900",-3.29%,500,"23,348","1,316","57,000","13,270",254,64.25,"192,477","56,800","57,200","2,203",N/A,N/A,"57,300",211,243,244,5.99,N/A,"55,800",99,"23,738",749,870,6.73,215,N/A
43,루닛,"45,150",하락,"1,850",-3.94%,500,"70,235","3,189","46,500","13,161",-677,-18.89,"958,049","45,750","46,550","4,350",-60.30,-41.21,"46,000",117,"2,702",-824,8.54,-23.45,"45,100","1,294","29,150",542,"-2,390",7.63,0,116.03
44,메디톡스,"167,200",하락,"4,000",-2.34%,500,"4,304",728,"170,800","12,203",203,58.22,"95,713","170,400","171,000","6,152",17.47,3.62,"171,000",59,"1,444",161,12.76,2.62,"167,200",290,"7,298","2,286","2,872",2.54,"1,100",3.39
45,원익IPS,"24,850",하락,"1,200",-4.61%,500,"17,859",447,"25,250","12,197",106,31.70,"193,727","25,200","25,300","11,241",158.88,2.37,"41,450",414,279,-195,21.97,-23.45,"40,600",432,"30,007",86,-764,28.20,0,-72.85
46,메지온,"40,600",하락,"1,300",-3.10%,500,"8,087",331,"41,450","12,183",-143,-53.14,"305,259","41,450","41,900",740,1.31,-36.23,"25,300",598,"2,367",207,25.16,1.88,"24,850",632,"49,084","7,482",784,1.38,50,8.38
47,HK이노엔,"42,800",보합,0,0.00%,500,"24,066","1,031","42,950","12,125",882,17.69,"196,625","42,950","43,000","18,896",33.82,5.02,"43,100","1,352","6,382",616,10.21,3.30,"42,400",827,"28,330","8,971","2,419",0.96,350,8.23
48,테크윙,"32,400",하락,"1,550",-4.57%,500,"68,314","2,235","33,000","12,103",234,-86.63,"360,296","33,000","33,200","5,062",640.74,-10.25,"33,150","1,304","3,179",-220,10.65,-4.43,"32,300",305,"37,354","1,855",-374,6.31,130,38.85
49,서진시스템,"21,150",보합,0,0.00%,500,"52,131","1,093","21,000","11,896","1,087",24.03,"603,509","20,900","21,050","21,032",121.85,12.32,"21,250",143,"12,276",839,7.72,4.63,"20,550","4,846","56,248","12,138",880,1.37,N/A,55.87
50,엔켐,"55,300",하락,"2,600",-4.49%,500,"30,816","1,717","57,000","11,720",-653,-5.39,"266,150","56,500","57,100","11,269","-2,244.05",-156.31,"56,500",26,"6,601","-5,712",6.40,-57.41,"55,300","2,401","21,194","3,657","-10,265",2.24,N/A,-13.89
51,티씨케이,"99,200",하락,"2,600",-2.55%,500,"4,378",435,"100,500","11,582",807,15.25,"48,853","100,300","101,100","5,635",21.06,14.78,"100,700",47,473,720,64.53,13.60,"98,500","1,116","11,675","2,757","6,503",2.25,"1,410",21.65
52,위메이드,"33,100",하락,600,-1.78%,500,"18,571",611,"33,500","11,237",71,5.07,"180,247","33,000","33,550","18,757",106.40,55.57,"33,200",201,"10,438","1,816",8.22,11.03,"32,650","3,205","33,948","7,119","6,530",2.68,N/A,17.62
53,고영,"16,260",하락,40,-0.25%,100,"453,145","7,445","16,500","11,163",33,65.83,"4,843,597","16,500","16,510","3,779",-83.69,6.68,"16,730",533,548,210,15.65,5.64,"16,230",65,"68,655","2,025",247,3.41,140,-10.24
54,제이앤티씨,"18,790",하락,640,-3.29%,500,"25,763",486,"18,500","10,870",-461,-12.98,"322,779","18,870","18,950","6,397",-261.51,-9.65,"19,070","2,468","3,026",-334,2.26,-5.16,"18,750",367,"57,848","2,732","-1,448",3.36,N/A,-15.52
55,ISC,"50,700",하락,"2,700",-5.06%,500,"20,281","1,037","51,900","10,747",448,23.52,"111,526","52,000","52,000","5,829",317.11,10.98,"52,500",307,597,549,18.36,9.76,"50,400",594,"21,197","1,745","2,156",2.02,810,24.43
56,오스코텍,"27,800",하락,500,-1.77%,500,"11,762",326,"27,700","10,633",-27,"2,780.00","292,564","27,850","28,100","1,708",91.63,0.77,"28,150","1,069",384,-16,10.22,-1.05,"27,350",255,"38,248",340,10,8.73,N/A,586.89
57,SOOP,"92,000",하락,"1,200",-1.29%,500,"7,085",649,"90,900","10,575","1,135",10.23,"103,276","91,300","91,800","7,157",25.69,30.21,"92,100",350,"3,333","1,024",35.82,15.83,"91,000",26,"11,495","4,132","8,990",2.51,"1,500",20.10
58,하이젠알앤엠,"33,950",하락,800,-2.30%,500,"14,286",485,"34,150","10,486",-4,-267.32,"256,608","34,100","34,200","1,202",-108.52,-1.92,"34,350",392,518,-11,2.79,-0.96,"33,500",191,"30,888",759,-127,14.53,N/A,-1.76
59,하림지주,"9,300",상승,80,+0.87%,100,"94,562",876,"9,200","10,417","7,655",10.88,"445,852","9,200","9,220","160,790",34.88,0.90,"9,410","1,550","101,370","1,748",9.52,1.19,"9,100",855,"112,006","122,730",855,0.29,120,1.75
60,대주전자재료,"66,500",하락,"2,500",-3.62%,500,"19,376","1,294","67,600","10,295",294,27.12,"159,541","67,600","68,300","6,230",372.76,19.30,"67,900",287,"3,927",364,18.41,7.02,"66,500",364,"15,481","2,193","2,452",4.29,100,18.56
61,LS마린솔루션,"30,450",하락,350,-1.14%,"1,000","55,631","1,683","30,050","9,948",124,60.54,"2,033,021","29,900","30,150","2,543",N/A,N/A,"30,700",520,461,132,2.61,N/A,"29,700",298,"32,669","1,303",503,4.63,160,N/A
62,넥슨게임즈,"14,530",하락,260,-1.76%,500,"58,564",849,"14,460","9,569",387,30.53,"615,887","14,600","14,500","4,872",222.40,10.93,"14,660","1,043","1,745",314,4.62,7.36,"14,200",223,"65,860","2,561",476,2.93,N/A,32.49
63,원텍,"10,620",하락,180,-1.67%,100,"60,194",638,"10,630","9,498",348,27.02,"514,448","10,580","10,650","1,779",-24.43,25.76,"10,690",168,511,291,7.86,17.58,"10,500","3,322","89,439","1,153",393,7.06,50,-0.32
64,아난티,"10,520",하락,340,-3.13%,100,"340,792","3,600","10,660","9,324",8,-56.26,"4,932,553","10,560","10,670","16,224",-99.70,-4.56,"10,660","2,270","9,110",-324,6.62,-2.04,"10,500","4,588","88,629","2,852",-187,1.32,N/A,-68.22
65,코나아이,"63,600",하락,300,-0.47%,500,"215,849","13,416","61,400","9,262",334,27.79,"2,631,012","62,500","61,500","4,131",-0.80,16.19,"63,800","1,863","2,153",302,2.02,6.90,"60,500",938,"14,563","2,363","2,289",4.69,680,-15.67
66,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,"263,158","36,450","37,200","4,523",59.39,12.17,"36,900",549,533,458,8.60,10.68,"36,250",16,"24,831","2,123","1,826",2.20,N/A,29.66
67,덕산네오룩스,"36,300",하락,"1,200",-3.20%,200,"11,691",428,"37,150","9,014",525,19.88,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.84,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
68,필옵틱스,"38,800",하락,"2,300",-5.60%,500,"113,087","4,435","39,800","8,880",138,175.57,"626,793","39,650","39,850","3,827",34.40,3.51,"39,900",607,"1,441",129,0.22,3.11,"38,750",482,"22,886","4,109",221,5.81,0,36.96
69,유진테크,"37,250",하락,"1,350",-3.50%,500,"13,202",494,"37,500","8,536",612,13.16,"209,634","37,400","37,550","5,395",151.49,16.85,"37,800","1,810","1,038",654,31.53,13.40,"37,250",177,"22,916","3,381","2,831",2.03,230,22.25
70,태성,"27,750",하락,"1,600",-5.45%,100,"59,419","1,671","28,250","8,464",60,322.67,"173,459","28,200","28,300",796,980.50,16.61,"28,700",102,386,60,1.72,8.74,"27,550","2,386","30,501",592,86,6.54,0,77.61
71,성광벤드,"31,750",하락,450,-1.40%,500,"28,730",911,"31,300","8,432",420,23.16,"384,104","31,400","31,500","5,631",-6.35,8.01,"32,200","1,163",443,410,23.40,7.36,"31,350",944,"26,557","2,277","1,371",1.61,200,-10.61
72,유일로보틱스,"73,200",하락,"2,600",-3.43%,500,"7,008",515,"74,400","8,406",4,159.48,"136,009","73,900","74,500","1,174",106.14,-13.94,"74,100",16,224,-91,15.92,-8.91,"73,100",445,"11,483",352,459,8.71,N/A,19.40
73,로보티즈,"63,100",상승,100,+0.16%,500,"118,954","7,453","61,900","8,338",-30,"1,237.25","2,844,036","61,500","62,000","1,002",43.88,-3.31,"63,600",532,42,-30,7.41,-2.82,"61,300","1,646","13,214",300,51,8.21,0,3.13
74,솔브레인홀딩스,"38,550",하락,900,-2.28%,500,"9,227",354,"39,450","8,082",853,17.08,"84,381","39,100","39,500","19,966",-29.47,4.62,"39,300",50,"5,055",557,4.80,2.95,"36,700",120,"20,964","5,154","2,257",0.60,220,-22.10
75,에스앤에스텍,"37,550",하락,"1,350",-3.47%,500,"16,562",623,"37,600","8,055",295,23.19,"103,071","37,950","37,950","2,970",17.73,13.07,"37,950","1,181",502,303,9.82,10.95,"37,350","1,290","21,451","1,760","1,619",3.08,150,17.09
76,동성화인텍,"26,800",상승,100,+0.37%,500,"31,031",833,"26,250","8,037",540,20.26,"257,181","27,200","26,300","4,555",35.13,21.07,"27,200",279,"2,530",393,17.93,9.60,"26,300",181,"29,989","5,974","1,323",3.76,350,11.92
77,에스에프에이,"22,250",하락,550,-2.41%,500,"4,562",102,"22,650","7,990",-484,-9.69,"169,150","22,700","22,700","24,796",-154.44,-7.49,"22,700",4,"9,572",-321,9.12,-1.21,"22,200","1,178","35,909","20,454","-2,296",0.71,270,9.95
78,와이씨,"9,730",하락,440,-4.33%,100,"166,070","1,627","9,910","7,983",106,93.56,"349,398","9,910","9,920","5,769",23.66,3.48,"9,970","2,254","1,586",129,0.89,2.45,"9,690",536,"82,045","2,112",104,2.41,N/A,-17.22
79,동국제약,"17,440",상승,330,+1.93%,500,"47,601",824,"16,820","7,828",804,13.60,"175,453","16,880","17,110","9,532",20.26,10.66,"17,550",135,"2,742",623,14.10,6.95,"16,880","2,158","44,884","8,122","1,282",1.28,200,11.10
80,SAMG엔터,"88,300",하락,"1,100",-1.23%,500,"32,842","2,871","89,300","7,745",-61,-104.87,"565,024","88,700","89,400",974,35.14,-52.24,"89,200",27,666,-194,20.06,-19.62,"86,500","1,344","8,771","1,164",-842,20.14,N/A,22.41
81,올릭스,"39,100",하락,"1,750",-4.28%,500,"38,084","1,496","39,300","7,732",-309,-15.10,"373,997","39,800","39,500",712,-70.02,-120.11,"39,850",644,528,-407,3.18,-46.71,"39,000",420,"19,775",57,"-2,589",30.53,0,-66.73
82,HLB테라퓨틱스,"9,150",하락,300,-3.17%,500,"98,044",890,"9,170","7,720",-76,-27.98,"1,310,797","9,200","9,190","2,198",12.63,-14.34,"9,210","2,869",379,-235,5.83,-11.16,"8,890","1,680","84,371",549,-327,4.99,0,4.45
83,한글과컴퓨터,"31,650",하락,900,-2.76%,500,"86,542","2,744","31,950","7,653",404,49.22,"1,104,796","31,300","32,000","6,819",18.37,4.06,"32,050","9,390","1,963",140,6.00,2.13,"31,250","4,681","24,180","3,048",643,2.18,410,12.42
84,안랩,"67,900",하락,900,-1.31%,500,"9,374",632,"68,000","7,555",277,20.29,"155,231","67,700","68,100","4,647",4.77,10.40,"68,100",481,959,324,32.41,7.71,"66,800",157,"11,127","2,606","3,346",1.82,"1,300",8.93
85,하나마이크론,"11,390",하락,470,-3.96%,500,"107,465","1,227","11,470","7,548","1,068",-80.21,"515,358","11,450","11,500","19,446",84.43,-6.99,"11,510",140,"13,388",-112,10.80,-0.61,"11,370",572,"66,272","12,507",-142,2.06,70,29.21
86,LS머트리얼즈,"11,060",하락,280,-2.47%,500,"49,380",546,"11,280","7,482",62,240.43,"271,231","11,250","11,290","2,531",-54.33,3.11,"11,260",8,460,57,4.14,2.19,"10,980",489,"67,653","1,421",46,4.07,N/A,3.79
87,레이크머티리얼즈,"11,170",하락,520,-4.45%,100,"60,581",683,"11,310","7,342",222,39.75,"219,893","11,360","11,320","3,513",-24.93,17.38,"11,560",772,"2,200",210,6.63,6.46,"11,120","3,882","65,731","1,387",281,5.70,50,17.77
88,현대힘스,"20,500",상승,790,+4.01%,500,"219,537","4,573","21,150","7,262",215,40.67,"217,412","21,200","21,200","3,265",48.99,8.07,"21,500","2,309",930,166,0.49,5.74,"20,150","4,577","35,425","2,232",504,3.08,100,17.96
89,피에스케이홀딩스,"33,600",하락,"2,000",-5.62%,500,"27,070",920,"34,450","7,245",885,7.83,"101,731","34,450","34,500","5,136",228.07,24.80,"34,600",111,821,958,4.00,20.94,"33,550",803,"21,562","2,155","4,289",1.68,700,127.53
90,펌텍코리아,"58,400",상승,300,+0.52%,500,"3,551",205,"57,400","7,242",484,20.33,"118,428","58,100","58,100","4,076",37.15,12.99,"58,500",300,869,383,15.71,10.04,"57,400",592,"12,400","3,375","2,873",2.67,420,18.63
91,비올,"12,380",보합,0,0.00%,100,"79,734",987,"12,380","7,232",361,20.56,"1,423,556","12,380","12,390",981,61.62,44.73,"12,390","1,289,488",92,326,2.11,40.31,"12,380","100,468","58,419",582,602,7.39,20,36.86
92,피엔티,"30,400",하락,"1,150",-3.65%,500,"37,378","1,141","30,800","7,218","1,632",6.60,"781,564","23,450","23,600","14,433",46.70,-6.63,"23,800","1,116","9,948",-310,6.22,-2.37,"22,500","1,175","31,854","12,314","-1,592",1.77,100,18.19
93,심텍,"22,650",하락,"1,850",-7.55%,500,"187,056","4,297","23,550","7,215",-470,-14.23,"212,598","30,800","30,900","16,203",112.19,26.52,"31,000","1,576","9,957","1,422",4.13,8.83,"30,250",250,"23,743","10,351","4,605",1.23,100,89.78
94,우리기술,"4,300",상승,185,+4.50%,500,"7,591,803","31,466","4,095","7,118",6,-93.48,"44,013,219","4,035","4,100","2,655",-91.71,-3.33,"4,345","3,570","1,534",-44,4.09,-1.93,"3,830","82,557","165,531",713,-46,6.31,0,12.80
95,코미코,"67,100",하락,"2,300",-3.31%,500,"9,570",643,"67,400","7,019","1,125",12.24,"73,626","67,400","68,000","8,003",240.50,23.36,"67,900",154,"4,246",878,19.22,12.60,"66,800",253,"10,461","5,071","5,483",2.55,"1,000",65.05
96,엘앤씨바이오,"28,250",하락,950,-3.25%,500,"22,439",634,"28,700","6,955",25,4.61,"498,734","28,850","28,900","4,756",-68.73,65.41,"28,850",90,"1,809","1,410",9.82,38.21,"28,050",489,"24,619",721,"6,131",2.26,50,9.35
97,우리기술투자,"8,220",하락,350,-4.08%,500,"184,992","1,527","8,270","6,905","1,757",4.49,"2,145,082","8,280","8,280","8,038",14.13,24.89,"8,330","3,996","1,376","1,477",2.88,20.59,"8,190","2,254","84,000","1,923","1,830",0.94,N/A,12.60
98,HLB생명과학,"5,595",하락,155,-2.70%,500,"49,215",276,"5,730","6,821",-248,-3.38,"359,278","5,710","5,740","5,390",-1.17,1.95,"5,710",172,"1,402",62,9.52,1.29,"5,555","10,300","121,917","1,022","-1,657",2.00,0,4.34
99,코스메카코리아,"63,200",상승,"1,400",+2.27%,500,"33,362","2,100","62,400","6,750",604,16.22,"178,867","62,900","62,900","5,179",22.80,22.07,"63,700",331,"2,103",537,11.17,11.30,"62,300",816,"10,680","5,243","3,897",3.13,100,11.39
100,비츠로셀,"29,350",하락,400,-1.34%,500,"2,343",69,"29,550","6,713",519,12.81,"75,703","29,550","29,600","3,179",37.73,19.92,"29,550",134,348,513,29.37,17.86,"29,100",247,"22,872","2,108","2,292",2.31,460,19.61
101,제룡전기,"41,900",하락,950,-2.22%,500,"44,511","1,851","41,450","6,730",978,9.23,"452,091","41,400","41,500","2,418",39.48,49.72,"41,950",433,451,799,8.62,39.92,"29,100",247,"22,872","2,108","2,292",2.31,460,19.61
102,엠로,"54,000",상승,600,+1.12%,500,"24,341","1,300","52,700","6,661",86,33.40,"99,843","52,600","52,800","1,024",84.58,31.88,"54,600",237,134,186,2.82,19.17,"52,200",278,"12,335",795,"1,617",7.35,0,25.77
103,아이티센글로벌,"28,150",하락,750,-2.60%,500,"228,110","6,482","28,900","6,532",586,55.63,"1,356,722","28,900","28,950","9,454",91.90,5.79,"30,100","3,635","6,229",361,2.69,4.19,"26,400","1,355","23,205","49,618",506,8.09,N/A,76.26
104,휴메딕스,"58,100",하락,600,-1.02%,500,"3,974",230,"58,600","6,525",431,15.02,"112,633","57,400","58,700","2,498",15.63,18.41,"58,300",76,212,393,8.92,16.72,"57,200",860,"11,230","1,619","3,868",2.51,630,6.30
105,다우데이타,"16,910",하락,480,-2.76%,500,"31,822",542,"17,330","6,477","12,059",4.47,"391,976","17,260","17,350","577,571",80.54,12.96,"17,270",187,"512,862","8,659",11.06,1.55,"16,900",191,"38,300","121,361","3,783",0.47,450,17.44
