종목명,현재가,기준월,배당금,수익률(%),배당성향(%),ROE(%),PER(배),PBR(배),과거3년배당금_Max,1년전,2년전,3년전
TKG휴켐스,16420,24.12,1000,6.09,49.41,9.09,8.98,0.75,1000,1000,1000,1000
창해에탄올,9900,24.12,600,6.06,36.37,9.71,6.60,0.51,600,600,500,600
동국홀딩스,8260,25.03,500,6.05,132.42,0.72,19.96,0.14,600,600,500,400
세화피앤씨,827,24.12,50,6.05,62.68,8.22,10.24,0.82,17,17,10,15
한세예스24홀딩스,4140,25.03,250,6.04,215.62,0.90,37.15,0.33,250,250,250,250
현대차,199200,25.02,12000,6.02,25.13,12.43,4.60,0.51,7000,11400,7000,5000
진양홀딩스,3320,24.12,200,6.02,72.95,4.21,11.23,0.47,200,200,200,170
대창스틸,2490,24.12,150,6.02,414.72,0.51,57.93,0.30,150,150,150,150
대덕1우,8390,25.03,505,6.02,77.70,3.68,10.25,0.37,405,405,405,305
교보증권,8310,25.03,500,6.02,6.93,6.09,5.38,0.32,500,250,200,500
삼성화재우,317000,25.03,19005,5.99,38.95,13.11,8.74,0.98,16005,16005,13805,12005
효성ITX,12550,24.12,750,5.98,75.93,16.71,12.90,2.06,750,750,750,750
SK디앤디,10040,25.03,600,5.98,25.26,6.64,3.20,0.24,800,800,800,800
서원인텍,5880,24.12,350,5.95,36.88,8.40,5.76,0.47,400,400,400,350
DB손해보험,114300,25.03,6800,5.95,22.05,18.98,3.93,0.66,5300,5300,4600,3500
SJM홀딩스,3785,24.12,225,5.95,32.21,5.88,5.10,0.26,225,225,150,175
맵스리얼티1,4460,24.12,265,5.94,0,0,0,0,265,265,250,250
부국증권우,26250,25.04,1550,5.91,43.63,4.05,11.79,0.32,1650,1550,1550,1650
삼성FN리츠,4635,25.01,274,5.91,254.07,0.66,159.99,1.00,266,266,0,0
피에스텍,4235,24.12,250,5.90,72.75,4.36,13.46,0.50,250,250,200,150
우리금융지주,20400,25.02,1200,5.88,28.87,9.38,3.71,0.33,900,1000,1130,900
골프존,68300,24.12,4000,5.86,48.23,11.62,8.24,0.89,4500,4500,4500,3500
진로발효,18850,24.12,1100,5.84,71.02,12.59,10.92,1.29,650,650,450,1150
동양생명,6860,24.04,400,5.83,26.01,6.18,3.05,0.25,620,0,620,220
디씨엠,13750,24.12,800,5.82,36.69,7.54,6.87,0.38,900,150,900,900
TJ미디어,5510,24.12,320,5.81,96.04,5.42,14.09,0.77,60,320,230,60
멀티캠퍼스,36200,24.12,2100,5.80,40.06,15.16,5.70,0.82,800,1600,800,600
GS,46800,25.02,2700,5.77,45.10,4.12,6.56,0.26,2500,2500,2500,2000
유수홀딩스,6090,25.04,350,5.75,55.36,4.87,8.43,0.41,400,350,400,400
유화증권,2790,24.12,160,5.74,55.40,3.50,9.16,0.26,130,120,110,130
에코마케팅,8730,24.12,500,5.73,52.30,12.87,10.68,1.30,310,200,310,310
삼성카드,49150,25.03,2800,5.70,44.96,8.00,6.88,0.50,2500,2500,2500,2300
원풍,4405,24.12,250,5.68,37.67,7.87,6.72,0.47,220,220,200,170
화인써키트,6170,24.12,350,5.67,91.46,10.18,15.42,1.51,431,400,431,35
한솔제지,8820,25.03,500,5.67,039.12,04.31,06.74,0.30,700,500,700,600
롯데리츠,3765,24.12,213,5.66,304.94,0.95,74.32,0.75,300,200,300,292
삼화페인트,6200,25.02,350,5.64,56.16,4.87,10.80,0.47,400,400,250,100
유안타증권,3550,25.03,200,5.63,57.14,4.52,7.65,0.33,180,180,110,180
에이블씨엔씨,7300,25.03,411,5.63,73.50,16.26,12.48,1.99,1427,1427,0,0
한양증권우,17790,24.12,1000,5.62,32.39,0,4.01,0.30,950,850,850,950
한국컴퓨터,4985,24.12,280,5.62,27.35,9.28,5.83,0.43,300,300,250,180
SK리츠,4775,25.03,268,5.61,0,0,0,0,311,311,261,186
모토닉,10720,24.12,600,5.60,40.10,7.07,8.61,0.39,450,450,400,400
LX하우시스우,18800,25.02,1050,5.59,22.64,5.20,7.20,0.37,350,1750,250,350
KCC글라스,32250,25.02,1800,5.58,77.66,2.48,16.25,0.40,2400,2200,2400,2400
KB오토시스,3590,24.12,200,5.57,78.12,2.58,12.34,0.31,150,150,150,120
삼일기업공사,3605,24.12,200,5.55,42.43,8.71,8.25,0.70,175,175,125,100
BNK금융지주,11770,25.02,650,5.52,28.46,6.96,4.56,0.31,625,510,625,560
안국약품,7970,24.12,440,5.52,29.69,10.60,5.06,0.45,220,220,220,220
한일현대시멘트,16330,24.12,900,5.51,28.97,14.60,4.36,0.61,700,700,600,1200
링네트,4360,24.12,240,5.51,29.76,12.67,7.02,0.71,81,81,0,0
극동유화,3635,24.12,200,5.50,74.94,4.40,13.89,0.58,200,200,200,160
한국토지신탁,1277,24.12,70,5.48,091.60,01.68,015.34,0.23,90,70,90,100
한국주철관,7340,24.12,400,5.45,63.05,3.88,10.36,0.38,400,400,400,400
이퓨쳐,4610,25.02,250,5.42,39.57,10.69,8.01,0.66,0,0,0,0
한양증권,17570,24.12,950,5.41,32.39,0,4.01,0.30,900,800,800,900
포스코스틸리온,40000,25.03,2160,5.40,37.77,9.24,5.06,0.45,875,1615,875,1000
한국앤컴퍼니,18670,25.03,1000,5.36,27.01,8.28,4.58,0.36,700,700,650,600
삼성증권,65800,24.12,3500,5.32,34.76,12.89,4.32,0.53,3800,2200,1700,3800
에스텍,16000,24.12,850,5.31,15.45,25.76,2.48,0.43,500,500,300,0
한일시멘트,18850,24.12,1000,5.30,37.63,11.13,5.46,0.58,800,800,580,540
모나리자,2830,24.03,150,5.30,59.97,11.51,10.50,1.18,75,50,0,75
세아베스틸지주,23000,25.03,1200,5.22,190.45,1.04,35.02,0.37,1500,1200,1200,1500
NH투자증권,18290,25.03,950,5.19,47.96,8.73,7.06,0.59,800,800,700,1050
코리안리,9980,25.04,515,5.16,28.74,9.44,4.89,0.41,458,458,311,324
대덕전자1우,7880,25.03,405,5.14,86.76,2.72,33.60,0.91,405,305,405,305
YW,3900,24.12,200,5.13,37.63,5.31,9.62,0.36,200,200,150,100
LG우,61800,25.03,3150,5.10,83.20,2.16,20.08,0.41,3150,3150,3050,2850
웅진씽크빅,1775,24.12,90,5.07,052.12,06.44,09.30,0.60,130,0,110,130
한국타이어앤테크놀로지,39450,25.03,2000,5.07,21.89,10.79,4.27,0.42,800,1300,800,700
삼양사우,35550,24.12,1800,5.06,14.47,7.53,4.19,0.28,1800,1800,1300,1300
한일홀딩스,18380,24.12,930,5.06,24.14,7.56,3.63,0.26,800,800,800,514
현대에이치티,7930,24.12,400,5.04,22.30,14.89,3.78,0.48,350,130,130,350
SB성보,2680,24.12,135,5.04,076.82,02.66,014.42,0.39,135,135,135,120
롯데쇼핑,75500,25.03,3800,5.03,011.10,07.74,01.58,0.10,3800,3800,3300,2800
한전KPS,49200,24.12,2469,5.02,64.43,13.26,11.51,1.49,2158,2158,1305,1199
대상우,17150,25.03,860,5.01,32.18,6.94,7.26,0.49,810,810,810,810
신라교역,9990,24.12,500,5.01,19.93,6.75,3.79,0.25,500,500,500,500
SJM,3500,24.12,175,5.00,13.13,10.21,2.16,0.21,175,175,100,150
미원화학,80000,24.12,4000,5.00,29.79,17.55,6.44,0.98,3500,3500,2500,2500
경동제약,6020,24.12,300,4.98,147.77,2.44,34.48,0.75,500,400,400,500
DB증권,8030,25.03,400,4.98,32.04,4.94,4.38,0.20,500,200,170,500
JB금융지주,20050,25.02,995,4.96,28.00,12.80,4.69,0.55,855,855,835,599
KG이니시스,10170,24.12,500,4.92,32.27,8.63,5.98,0.49,420,420,400,400
대한제당우,2550,24.12,125,4.90,55.31,3.68,12.53,0.45,125,120,125,115
LG유플러스,13260,25.03,650,4.90,74.61,4.40,12.04,0.52,650,650,650,550
현대홈쇼핑,57200,25.04,2800,4.89,20.33,7.42,3.46,0.24,2800,2800,2600,2400
태원물산,4090,24.12,200,4.89,8.40,47.06,1.61,0.60,55,140,50,55
인천도시가스,25600,24.12,1250,4.88,26.74,8.85,5.58,0.45,1250,1250,1250,1250
HL홀딩스,41000,25.03,2000,4.88,94.35,1.91,17.50,0.30,2000,2000,2000,2000
동아엘텍,3080,24.12,150,4.87,08.81,021.43,02.45,0.51,75,75,100,75
피제이메탈,3085,24.12,150,4.86,131.71,4.03,26.47,1.07,150,150,135,150
HDC랩스,9330,25.03,450,4.82,54.48,7.23,11.78,0.74,450,450,450,450
에이스침대,30200,24.12,1450,4.80,21.22,9.70,4.22,0.37,1400,1400,1330,1330
지역난방공사,80800,25.04,3879,4.80,21.37,9.65,2.28,0.21,797,0,0,797
대신증권,25000,25.03,1200,4.80,68.52,4.57,10.00,0.35,1400,1200,1200,1400
예스24,4170,24.12,200,4.80,345.11,0.72,79.16,0.63,200,200,200,200
세보엠이씨,11480,24.12,550,4.79,15.57,15.50,3.04,0.41,550,550,500,250
한국금융지주우,84500,25.02,4042,4.78,22.39,11.54,4.22,0.43,6212,2712,2362,6212
진양산업,5880,24.12,281,4.78,36.36,16.55,11.19,1.75,250,250,200,175
우리손에프앤지,1467,24.12,70,4.77,32.17,5.32,5.74,0.27,50,25,50,50
나무가,13620,24.12,650,4.77,36.57,16.64,8.23,1.16,0,0,0,0
나눔테크,2105,24.12,100,4.75,16.56,13.48,3.09,0.39,50,50,0,0
롯데칠성우,71700,25.03,3405,4.75,57.85,3.99,19.05,0.75,3405,3405,3305,3005
텔코웨어,13490,24.12,640,4.74,66.42,4.48,18.62,0.46,640,640,600,500
동방아그로,6360,24.12,300,4.72,38.13,6.01,8.62,0.46,350,300,250,350
하이트진로2우B,15990,24.12,750,4.69,51.01,8.63,14.51,1.21,850,1000,1000,850
고스트스튜디오,10190,24.12,477,4.68,72.53,5.63,13.94,0.77,945,678,1307,945
MH에탄올,5370,24.12,250,4.66,051.51,04.63,013.17,0.55,350,250,250,350
하나금융지주,77900,25.02,3600,4.62,27.17,9.11,4.41,0.37,3400,3400,3350,3100
쇼박스,3250,25.02,150,4.61,34.15,23.14,7.19,1.49,0,0,0,0
대현,1951,24.12,90,4.61,25.07,5.99,6.50,0.38,90,100,110,90
유진기업,3685,25.03,170,4.61,020.20,06.18,04.42,0.26,170,170,170,170
태경산업,5440,24.12,250,4.60,35.80,6.63,7.02,0.46,300,270,300,270
HS화성,10900,24.12,500,4.59,39.48,3.17,8.21,0.24,500,500,500,1000
파트론,6540,24.12,300,4.59,28.33,10.93,7.63,0.69,350,250,300,350
다우기술,30550,25.03,1400,4.58,16.98,13.16,2.25,0.27,700,700,600,600
효성,65500,24.12,3000,4.58,11.07,19.62,1.95,0.36,6500,3000,4500,6500
KX,4160,24.12,190,4.57,9.83,27.09,1.67,0.37,200,200,167,0
무림페이퍼,2190,25.03,100,4.57,10.23,9.39,2.10,0.19,75,75,50,25
한세실업,10970,25.03,500,4.56,33.93,8.58,9.77,0.79,500,500,500,500
지에이이노더스,5500,24.12,250,4.55,7.33,17.38,1.87,0.25,100,100,100,100
호전실업,8840,24.12,400,4.53,15.11,14.35,3.23,0.39,300,300,300,250
SK케미칼우,26550,25.03,1200,4.52,250.79,0.41,97.08,0.39,700,700,1550,3050
위너스,15190,24.12,686,4.52,141.62,9.82,0,0.00,588,588,392,392
비비씨,8900,25.03,400,4.49,54.39,5.30,10.57,0.56,400,400,200,0
삼아제약,17850,24.12,800,4.48,22.11,10.50,4.82,0.46,750,750,400,250
씨피시스템,1339,25.03,60,4.48,018.31,029.60,05.52,1.42,29,0,29,0
제이에스코퍼레이션,11160,24.12,500,4.48,12.22,23.41,1.95,0.41,450,450,425,300
케이프,6700,24.12,300,4.48,52.75,7.46,11.30,0.75,300,300,100,100
삼성화재,424500,25.03,19000,4.48,38.95,13.11,8.74,0.98,16000,16000,13800,12000
한화생명,3375,24.03,150,4.44,14.86,5.43,3.24,0.16,30,0,0,30
스톤브릿지벤처스,4500,24.12,200,4.44,151.72,2.63,29.73,0.76,400,300,400,0
SK우,158800,25.04,7050,4.44,029.83,05.64,07.46,0.29,8050,5050,5050,8050
DN오토모티브,22600,25.02,1000,4.43,18.26,19.78,3.41,0.54,600,600,500,400
위닉스,6780,24.12,300,4.43,010.68,023.45,01.86,0.43,500,300,400,500
금화피에스시,31700,24.12,1400,4.42,20.65,11.58,3.68,0.40,1300,1300,1300,1300
경농,10210,24.12,450,4.41,46.74,6.97,10.22,0.64,450,450,400,350
일성아이에스,22700,24.12,1000,4.41,52.05,3.41,15.74,0.27,4000,1500,4000,150
고려신용정보,10220,24.12,450,4.40,47.34,26.86,10.92,2.66,380,380,330,300
세아제강,159000,25.03,7000,4.40,14.30,0,2.50,0.30,8000,8000,6000,3500
한섬,17050,25.04,750,4.40,36.08,3.18,7.77,0.22,750,750,750,600
하나투어,52500,25.01,2300,4.38,43.74,47.19,10.69,4.81,5000,5000,0,0
삼영무역,15990,24.12,700,4.38,21.74,10.70,4.14,0.40,600,600,600,550
케이디켐,11450,24.12,500,4.37,34.76,5.38,8.43,0.42,500,500,430,500
KT&G,124000,25.02,5400,4.36,50.48,12.66,11.93,1.25,5200,5200,5000,4800
경동도시가스,20100,24.12,875,4.35,18.01,6.61,3.65,0.23,875,875,875,875
삼원강재,2535,24.12,110,4.34,33.01,5.37,7.08,0.37,110,110,105,105
라이온켐텍,2305,24.12,100,4.34,17.39,6.77,10.25,0.68,100,100,100,100
iM금융지주,11530,25.02,500,4.34,38.72,3.60,6.44,0.23,650,550,650,630
메쎄이상,2310,24.12,100,4.33,31.65,21.04,6.32,1.22,50,50,0,0
위츠,6940,24.12,300,4.32,243.68,4.66,66.78,2.99,0,0,0,0
골프존홀딩스,5790,24.12,250,4.32,23.23,6.02,3.40,0.19,167,167,163,140
SK디스커버리우,40550,25.03,1750,4.32,128.60,0.88,31.10,0.26,1750,1750,1750,1550
E1,80000,25.02,3450,4.31,31.73,3.82,7.50,0.24,5150,5150,3600,2200
넥센타이어1우B,3135,25.04,135,4.31,10.59,7.10,4.95,0.33,120,120,105,110
DL우,24500,24.12,1050,4.29,25.40,2.25,8.01,0.17,1950,1050,1050,1950
아이에스동서,23450,24.12,1000,4.26,020.03,010.19,04.26,0.46,1500,1500,0,1200
성도이엔지,4690,24.12,200,4.26,15.01,6.83,4.00,0.24,150,100,100,150
KT나스미디어,16420,24.12,700,4.26,0122.67,03.13,024.92,0.79,700,700,638,664
화승인더,4700,24.12,200,4.26,25.22,11.72,6.29,0.62,188,188,188,188
오리콤,6350,25.04,270,4.25,32.03,8.13,8.44,0.65,270,270,270,220
삼양홀딩스우,84000,24.12,3550,4.23,95.87,1.38,20.55,0.24,3550,3550,3550,3050
새론오토모티브,3315,24.12,140,4.22,27.74,4.08,6.50,0.26,140,140,140,140
아시아나IDT,11910,24.12,500,4.20,47.17,7.06,11.34,0.79,500,500,500,500
삼지전자,10750,24.12,450,4.19,11.21,16.21,2.29,0.32,450,450,450,400
서울가스,59800,24.12,2500,4.18,29.01,3.14,7.35,0.18,2250,2250,1750,1750
코오롱글로벌,9600,24.12,400,4.17,32.67,4.15,7.19,0.29,500,400,400,500
NPC우,2640,24.12,110,4.17,5.31,18.88,2.38,0.37,105,105,105,105
KG모빌리언스,5280,24.12,220,4.17,82.62,2.84,18.95,0.51,220,220,220,220
하나제약,12240,24.12,510,4.17,41.52,7.24,9.12,0.61,510,510,510,510
삼호개발,3610,25.03,150,4.16,63.77,2.33,14.57,0.31,190,190,190,190
CJ제일제당 우,145700,25.02,6050,4.15,64.92,1.97,28.25,0.52,5550,5550,5550,5050
한국내화,2425,24.12,100,4.12,64.37,2.84,16.04,0.42,45,45,45,35
LG,75400,25.03,3100,4.11,83.20,2.16,20.08,0.41,3100,3100,3000,2800
동인기연,15100,24.12,620,4.11,21.03,12.39,6.44,0.72,800,560,800,400
신영증권,122100,25.03,5000,4.09,0,0,0,0,4500,4500,4000,4000
삼양홀딩스,85700,24.12,3500,4.08,95.87,1.38,20.55,0.24,3500,3500,3500,3000
흥국,5400,24.12,220,4.07,23.15,10.12,6.21,0.54,240,240,220,200
대한제당,2950,24.12,120,4.07,55.31,3.68,12.53,0.45,120,115,120,110
삼진제약,19670,24.12,800,4.07,24.99,14.89,6.40,0.85,800,800,800,800
더네이쳐홀딩스,12340,24.12,500,4.05,43.93,4.91,8.59,0.38,400,400,400,200
JW생명과학,12350,24.12,500,4.05,17.60,24.45,3.92,0.84,500,500,500,500
KB발해인프라,8040,24.12,325,4.04,0,0,0,0,0,0,0,0
도화엔지니어링,6930,24.12,280,4.04,0176.69,02.00,041.80,0.85,280,280,280,280
롯데지주,29750,25.03,1200,4.03,08.43,015.56,02.26,0.25,1500,1500,1500,1500
SIMPAC,4965,24.12,200,4.03,39.53,4.62,8.95,0.34,200,100,200,200
한독크린텍,6210,24.12,250,4.03,53.29,6.36,14.12,0.83,250,250,250,200
영원무역홀딩스,133000,25.04,5350,4.02,18.59,13.17,3.40,0.36,3970,3970,3050,2000
NICE,12430,25.03,500,4.02,36.83,6.27,8.57,0.50,451,451,410,375
KTis,2990,24.12,120,4.01,30.98,5.76,7.66,0.38,120,120,120,100
크리스에프앤씨,4985,25.03,200,4.01,016.60,06.89,05.61,0.35,500,300,250,500
한국캐피탈,750,24.12,30,4.00,11.56,12.62,2.13,0.25,35,28,28,35
KSS해운,10070,24.12,400,3.97,15.73,12.09,3.52,0.37,350,350,350,350
다올투자증권,3780,25.03,150,3.97,023.38,07.82,04.51,0.34,250,150,150,250
네오팜,15230,24.12,600,3.94,40.69,13.69,8.23,1.05,384,384,358,358
효성티앤씨,254000,24.12,10000,3.94,32.08,9.84,7.69,0.71,50000,10000,10000,50000
자이에스앤디,3810,25.02,150,3.94,439.24,0.31,95.15,0.29,300,150,300,200
LF,17790,25.03,700,3.93,25.46,4.87,6.01,0.27,700,700,700,600
에스원,68800,24.12,2700,3.92,51.65,10.85,12.73,1.21,2700,2700,2500,2500
한국자산신탁,2555,25.03,100,3.91,32.70,3.60,9.23,0.33,220,220,220,220
KG스틸,6400,25.03,250,3.91,18.22,6.93,4.15,0.28,200,200,150,100
이엘씨,8450,24.12,330,3.90,01444.13,00.15,0223.65,0.32,300,300,300,300
딜리,1027,25.03,40,3.89,23.11,7.96,5.12,0.37,40,0,40,40
LX세미콘,61800,25.02,2400,3.88,29.91,12.69,7.09,0.86,5400,1800,4500,5400
파이오링크,7730,24.12,300,3.88,36.75,0,11.13,0.70,300,300,300,250
한국가구,5290,24.12,205,3.88,19.23,8.92,3.74,0.32,175,175,175,175
기신정기,2585,25.03,100,3.87,0,0,0,0,150,120,150,150
삼익악기,1294,24.12,50,3.86,120.79,1.17,33.51,0.32,50,50,50,50
동일금속,8300,24.12,320,3.86,37.39,4.76,10.18,0.44,400,400,400,250
KT,51900,25.02,2000,3.85,104.53,2.85,23.70,0.66,1960,1960,1960,1910
코오롱인더,33800,24.12,1300,3.85,40.06,3.06,8.34,0.23,1300,1300,1300,1300
쿠쿠홀딩스,31200,24.12,1200,3.85,27.16,12.08,5.96,0.60,800,1100,800,700
이지바이오,5200,24.12,200,3.85,33.75,26.72,7.34,1.66,75,100,75,75
