N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
106,태웅,"32,550",하락,100,-0.31%,500,"60,464","1,967","32,450","6,512",228,33.38,"992,158","31,800","32,550","8,126",-42.28,4.42,"33,100","2,290","2,081",247,7.17,3.17,"31,800",968,"20,007","3,863",975,1.07,N/A,-12.94
107,비츠로셀,"28,250",보합,0,0.00%,500,"4,428",125,"28,250","6,461",519,12.33,"50,136","28,250","28,300","3,179",37.73,19.92,"28,350","2,177",348,513,29.68,17.86,"28,150","1,442","22,872","2,108","2,292",2.22,460,19.61
108,파두,"13,030",하락,500,-3.70%,100,"70,280",915,"13,120","6,441",-950,-7.35,"307,099","13,500","13,130","1,344",-62.28,-64.47,"13,510","2,339",365,-915,6.13,-48.41,"12,870",627,"49,428",435,"-1,772",7.58,0,93.60
109,현대무벡스,"5,460",상승,200,+3.80%,100,"444,601","2,397","5,370","6,434",246,29.04,"582,979","5,260","5,380","2,989",493.03,16.17,"5,480","16,957","1,267",269,3.48,9.83,"5,200","45,036","117,846","3,414",188,4.02,50,27.46
110,코스메카코리아,"59,600",하락,400,-0.67%,500,"11,468",687,"59,800","6,365",604,15.29,"121,389","60,200","59,900","5,179",22.80,22.07,"60,400","2,102","2,103",537,12.35,11.30,"59,500",767,"10,680","5,243","3,897",2.95,100,11.39
111,휴메딕스,"56,400",하락,600,-1.05%,500,"10,872",616,"56,600","6,334",431,14.58,"91,859","57,200","56,700","2,498",15.63,18.41,"57,200",979,212,393,9.12,16.72,"56,300","1,597","11,230","1,619","3,868",2.44,630,6.30
112,큐리옥스바이오시스템즈,"38,850",상승,100,+0.26%,500,"7,472",291,"39,000","6,279",-134,-69.13,"104,689","39,100","39,150",706,-26.72,-15.94,"39,250","1,971",219,-81,15.21,-12.60,"38,550","1,705","16,163",46,-562,13.76,0,-32.42
113,에스피지,"27,700",상승,100,+0.36%,500,"22,407",622,"27,700","6,143",123,45.04,"169,834","28,000","27,800","3,975",-22.76,5.54,"28,000","2,234","1,434",131,3.16,3.52,"27,600","3,681","22,177","3,885",615,2.42,150,-1.35
114,나노신소재,"50,000",하락,100,-0.20%,500,"5,341",265,"49,650","6,099",30,-273.22,"91,811","49,700","49,750","4,422",-74.88,-0.77,"50,100","1,004","1,980",-19,8.39,-0.43,"49,350",735,"12,198",878,-183,2.44,250,5.53
115,서부T&D,"9,250",상승,430,+4.88%,500,"168,503","1,548","9,140","6,098",480,18.10,"253,189","9,040","9,160","28,945",28.91,3.70,"9,280","3,524","16,536",647,12.10,2.47,"8,990","12,051","65,927","1,875",511,0.60,100,10.83
116,아이티센글로벌,"25,800",상승,700,+2.79%,500,"172,544","4,536","25,900","5,987",586,50.99,"1,360,554","25,750","25,950","9,454",91.90,5.79,"27,150","2,853","6,229",361,3.97,4.19,"25,550","6,003","23,205","49,618",506,7.42,N/A,76.26
117,HLB생명과학,"4,895",하락,55,-1.11%,500,"55,309",272,"4,940","5,968",-248,-2.95,"468,480","4,950","4,965","5,390",-1.17,1.95,"4,970","2,957","1,402",62,9.78,1.29,"4,890","11,406","121,917","1,022","-1,657",1.75,0,4.34
118,지엔씨에너지,"36,100",상승,150,+0.42%,500,"60,557","2,200","36,800","5,938",317,12.35,"321,974","36,200","36,850","2,652",187.62,27.54,"36,900","4,946","1,038",389,6.15,17.18,"35,650","7,447","16,449","2,263","2,924",3.21,100,35.99
119,감성코퍼레이션,"6,270",하락,90,-1.42%,500,"63,966",402,"6,320","5,737",361,19.23,"1,017,069","6,360","6,330","1,543",11.82,30.74,"6,360","17,487",419,293,12.89,21.77,"6,250","3,087","91,500","2,204",326,4.92,0,23.85
120,HLB제약,"17,370",상승,160,+0.93%,500,"10,840",188,"17,400","5,696",15,106.56,"94,814","17,060","17,430","1,579",107.54,1.98,"17,500","1,518",415,20,0.57,1.35,"17,060","1,028","32,791","1,371",163,5.07,0,0.83
121,인투셀,"38,300",상승,600,+1.59%,500,"26,944","1,022","37,700","5,687",-98,-56.41,"225,154","37,750","37,800",237,43.70,-95.55,"38,400","6,384",162,-99,0.98,-39.93,"37,600","1,350","14,848",29,-679,130.07,0,79.72
122,솔트룩스,"46,850",상승,150,+0.32%,500,"41,115","1,918","46,500","5,683",-66,-108.45,"221,278","47,000","46,550",932,28.63,-6.63,"47,300","1,506",206,-59,2.34,-6.10,"46,250",864,"12,131",459,-432,8.61,N/A,49.03
123,피에스케이,"19,500",상승,130,+0.67%,500,"20,889",406,"19,430","5,648",839,7.20,"148,965","19,370","19,450","5,694",55.08,18.31,"19,560","1,737",976,791,26.56,14.88,"19,330","2,542","28,967","3,981","2,708",1.18,400,13.13
124,휴온스글로벌,"43,850",하락,600,-1.35%,500,"10,145",446,"44,000","5,541",970,21.27,"41,993","44,150","44,150","14,059",-14.88,5.05,"44,450","2,147","4,418",671,7.59,4.93,"43,550",463,"12,637","8,135","2,062",1.01,525,7.26
125,태광,"20,900",하락,200,-0.95%,500,"30,026",630,"20,900","5,538",399,14.23,"542,733","21,100","21,000","6,603",-30.93,8.20,"21,250","15,337",509,461,15.59,7.17,"20,800","2,268","26,500","2,668","1,469",0.95,250,-14.50
126,네오위즈,"25,300",상승,100,+0.40%,500,"6,929",174,"25,100","5,530",329,-67.83,"98,907","25,200","25,200","6,200",4.20,0.49,"25,300","3,294","1,011",-70,15.13,-1.08,"24,900","2,791","21,857","3,668",-373,1.02,N/A,0.33
127,이엔에프테크놀로지,"38,500",하락,200,-0.52%,500,"8,997",345,"38,500","5,501",593,13.70,"91,041","38,650","38,600","7,236",148.52,8.21,"38,650","1,075","3,222",297,7.32,4.30,"38,100","1,497","14,288","5,824","2,810",1.34,150,9.67
128,가온칩스,"47,100",상승,"1,000",+2.17%,500,"13,933",653,"46,550","5,462",35,235.50,"103,588","47,000","46,750","1,127",-19.00,11.46,"47,300","1,672",434,75,0.57,7.27,"46,400",188,"11,597",965,200,8.55,N/A,51.72
129,씨아이에스,"7,000",상승,60,+0.86%,100,"20,224",141,"6,960","5,416",593,8.93,"132,628","6,940","6,970","7,338",52.39,15.16,"7,010","12,107","2,551",562,8.30,8.44,"6,930","11,190","77,372","5,085",784,1.10,N/A,63.96
130,인텔리안테크,"50,200",상승,100,+0.20%,500,"5,676",284,"50,100","5,388",-194,-43.92,"32,485","49,650","50,200","4,407",-281.28,-1.12,"50,700","1,092","1,761",-30,12.56,-0.67,"49,500",758,"10,733","2,578","-1,143",2.09,100,-15.50
131,메가스터디교육,"49,750",하락,450,-0.90%,100,"2,926",146,"50,200","5,359","1,236",11.40,"16,326","50,000","50,400","8,783",-2.99,9.97,"50,400",379,"4,116",502,29.50,5.47,"49,600","3,308","10,771","9,422","4,363",1.18,"1,500",0.75
132,제주반도체,"15,500",상승,40,+0.26%,500,"156,530","2,419","15,400","5,339",96,32.29,"969,544","15,400","15,420","2,254",-46.29,11.44,"15,580","6,339",412,194,0.00,9.15,"15,300","2,817","34,443","1,623",480,2.73,N/A,11.28
133,넥스틴,"50,900",상승,200,+0.39%,500,"6,642",337,"50,700","5,333",470,19.92,"42,499","50,500","51,000","1,898",29.89,27.00,"51,200","4,305",322,384,12.30,23.10,"50,500","1,380","10,477","1,137","2,555",3.35,500,29.33
134,쎄트렉아이,"48,150",상승,650,+1.37%,500,"8,396",406,"48,300","5,273",-31,42.99,"53,036","48,250","48,350","4,470",29.44,3.49,"48,800","1,053","2,230",62,6.48,1.64,"48,000","1,390","10,951","1,713","1,120",2.24,190,36.55
135,컴투스,"41,300",하락,150,-0.36%,500,"3,605",149,"41,700","5,261",61,-4.71,"27,593","41,350","41,800","16,460",118.47,-10.37,"42,100",589,"5,961","-1,520",14.56,-9.04,"41,100",783,"12,738","6,939","-8,768",0.48,"1,300",-6.18
136,SFA반도체,"3,195",상승,45,+1.43%,500,"42,117",134,"3,170","5,254",0,-213.00,"301,561","3,150","3,180","6,235",99.77,4.51,"3,200","6,117","1,256",205,4.32,3.32,"3,150","3,530","164,460","4,005",-15,1.07,N/A,-3.90
137,데브시스터즈,"43,050",하락,450,-1.03%,500,"6,470",279,"43,250","5,253",272,18.10,"79,928","43,500","43,500","2,604",156.64,19.72,"43,500",970,"1,062",283,12.36,11.31,"42,800",807,"12,203","2,362","2,379",2.90,0,46.57
138,에코프로에이치엔,"24,900",상승,250,+1.01%,500,"6,765",168,"24,750","5,223",242,24.46,"35,271","24,600","24,800","4,667",-42.02,10.59,"24,950","3,666","1,704",215,8.98,6.22,"24,550","1,018","20,975","2,345","1,018",1.77,300,2.43
139,케이엠더블유,"13,090",상승,120,+0.93%,500,"10,582",138,"13,080","5,213",-455,-15.33,"118,971","12,990","13,180","2,690",27.65,-24.24,"13,190","1,510","1,254",-386,6.23,-14.17,"12,980","1,486","39,821",874,-854,3.78,N/A,-12.70
140,바이넥스,"15,900",하락,200,-1.24%,500,"55,117",888,"16,200","5,197",-308,-20.25,"270,193","16,150","16,230","2,794","-3,050.79",-19.34,"16,280","4,815",978,-352,5.13,-13.12,"15,870","11,005","32,684","1,301",-785,2.74,N/A,-16.00
141,하나머티리얼즈,"25,950",상승,300,+1.17%,500,"10,103",261,"25,650","5,132",434,15.82,"111,177","25,650","25,700","5,739",5.16,8.43,"26,050","1,916","2,201",318,20.46,5.10,"25,500",599,"19,778","2,516","1,640",1.39,250,7.74
142,두산테스나,"26,500",상승,300,+1.15%,500,"15,835",418,"26,400","5,122",379,37.86,"305,481","26,500","26,450","7,877",N/A,N/A,"26,600","2,959","3,500",368,3.72,N/A,"26,200","6,295","19,327","3,731",700,1.22,160,N/A
143,웹젠,"14,750",상승,50,+0.34%,500,"8,181",121,"14,770","5,104",546,13.70,"66,892","14,940","14,780","7,509",9.32,8.81,"14,940",964,783,568,30.04,7.81,"14,680","1,095","34,601","2,147","1,077",0.65,300,9.40
144,클로봇,"20,550",보합,0,0.00%,500,"221,615","4,598","20,750","5,066",-75,-65.65,"788,707","21,150","20,800",695,-29.94,-15.71,"21,200","32,696",95,-67,0.53,-12.93,"20,450","17,352","24,651",334,-313,8.82,N/A,37.97
145,테스,"25,450",상승,100,+0.39%,500,"7,117",181,"25,350","5,031",385,9.75,"86,934","25,300","25,500","3,812",756.34,13.55,"25,600","1,984",506,427,6.69,12.13,"25,250","2,169","19,768","2,401","2,611",1.33,600,63.39
146,아이센스,"17,680",하락,140,-0.79%,500,"5,276",94,"17,900","4,877",27,453.33,"93,308","17,660","17,980","5,909",-75.68,-0.59,"17,980",558,"2,479",-20,25.87,-0.36,"17,660",731,"27,587","2,911",39,1.51,100,9.81
147,글로벌텍스프리,"6,850",하락,70,-1.01%,500,"53,225",364,"6,840","4,814",218,40.53,"512,468","6,930","6,850","1,745",121.88,5.60,"6,930","15,425",462,63,17.58,3.66,"6,790","16,440","70,283","1,297",169,4.20,N/A,58.84
148,포스코엠텍,"11,550",상승,70,+0.61%,500,"17,040",196,"11,540","4,810",14,-275.00,"56,225","11,580","11,600","1,498",-68.30,0.50,"11,640","1,148",379,6,6.25,0.37,"11,200","1,115","41,643","3,466",-42,4.36,20,1.53
149,코난테크놀로지,"41,650",상승,"1,350",+3.35%,500,"37,698","1,557","41,300","4,776",-141,-41.36,"110,907","41,600","41,350",444,-28.30,-53.30,"42,000","4,483",248,-136,0.55,-29.42,"40,750",981,"11,467",263,"-1,007",30.13,N/A,7.74
150,티앤엘,"58,700",하락,800,-1.34%,500,"9,267",550,"59,700","4,771",570,8.65,"72,429","59,800","59,900","1,971",84.69,30.84,"60,100","2,413",256,464,11.71,27.36,"58,700","2,078","8,128","1,749","6,787",2.62,750,51.47
151,원익QnC,"18,100",상승,160,+0.89%,500,"16,974",306,"17,960","4,758",906,9.50,"121,095","17,950","18,040","15,347",9.19,11.67,"18,100","2,686","9,654",615,5.15,4.23,"17,920",590,"26,288","8,915","1,905",0.99,100,10.62
152,대명에너지,"26,550",상승,350,+1.34%,100,"13,907",372,"26,800","4,757",97,38.20,"107,937","26,800","26,850","3,699",-42.03,6.24,"27,100","3,867","2,412",78,0.46,2.18,"26,450","2,114","17,916",678,695,3.30,0,9.93
153,갤럭시아머니트리,"12,080",하락,20,-0.17%,500,"75,308",916,"12,220","4,739",132,223.70,"458,151","12,170","12,190","3,646",43.07,0.72,"12,260","2,495","2,525",6,2.74,0.15,"12,060","4,563","39,230","1,288",54,4.19,45,-2.73
154,케이아이엔엑스,"96,900",하락,"1,100",-1.12%,500,"4,634",450,"97,700","4,729",237,27.56,"30,300","99,000","97,800","3,368",-10.67,10.13,"99,000",214,"1,068",183,29.61,6.20,"96,000",183,"4,880","1,389","3,516",2.47,600,13.22
155,성우하이텍,"5,880",상승,110,+1.91%,500,"21,800",127,"5,820","4,704","2,059",3.17,"171,409","5,770","5,830","45,631",-19.81,9.86,"5,890","4,148","27,210","1,351",6.29,3.14,"5,770","5,243","80,000","42,451","1,855",0.30,150,-1.78
156,이녹스첨단소재,"22,800",상승,150,+0.66%,500,"13,972",319,"22,750","4,612",868,6.07,"74,207","22,700","22,800","8,260",105.88,16.27,"23,000","2,847","3,574",701,14.82,10.02,"22,650","2,729","20,228","4,228","3,759",0.90,350,9.25
157,아스테라시스,"12,480",상승,180,+1.46%,100,"21,220",264,"12,410","4,579",67,72.14,"209,226","12,450","12,460",247,328.57,40.61,"12,550","1,600",51,54,4.42,25.90,"12,380","1,554","36,695",288,173,12.73,32,64.78
158,미코,"13,680",상승,200,+1.48%,500,"22,891",312,"13,620","4,571",946,15.74,"118,663","13,610","13,640","13,927",216.51,20.43,"13,720","1,716","8,598",765,9.75,6.87,"13,550",817,"33,417","5,405",869,3.85,N/A,41.62
159,원익홀딩스,"5,910",상승,440,+8.04%,500,"1,451,425","8,457","5,720","4,565",306,-10.69,"2,523,516","5,750","5,730","18,901",-33.12,-7.41,"5,950","41,907","6,416",-611,3.71,-3.26,"5,680","43,023","77,238","6,455",-553,0.46,N/A,-13.88
160,바이오다인,"15,290",하락,260,-1.67%,500,"40,275",623,"15,610","4,551",-17,"-2,184.29","381,795","15,670","15,670",443,15.65,0.03,"15,920","3,938",11,0,4.27,0.02,"15,230",578,"29,764",53,-7,10.54,N/A,28.93
161,한국기업평가,"100,000",상승,"1,300",+1.32%,"5,000",307,30,"99,100","4,541",327,18.01,"1,281","98,500","99,400","1,753",26.48,21.69,"100,000",138,405,286,80.58,17.31,"98,500",134,"4,541","1,041","5,552",4.23,"3,954",8.85
162,유티아이,"25,250",상승,550,+2.23%,500,"15,322",383,"24,650","4,533",-322,-16.73,"134,408","24,550","24,700","1,606",-63.41,-49.58,"25,450","1,402",861,-227,13.10,-17.39,"24,500",907,"17,953",186,"-1,509",7.28,0,-4.14
163,메디포스트,"13,210",하락,290,-2.15%,500,"37,680",500,"13,110","4,520",-485,-6.96,"192,003","13,450","13,130","4,143",-93.17,-22.22,"13,450","1,631","1,617",-634,3.56,-14.68,"13,100","5,326","34,218",707,"-1,899",2.12,N/A,2.93
164,NHN KCP,"11,150",상승,180,+1.64%,500,"64,941",721,"11,040","4,478",438,10.55,"583,178","10,950","11,070","5,703",4.35,18.71,"11,200","3,498","3,051",453,10.71,8.29,"10,920","2,607","40,161","11,053","1,057",1.63,100,13.72
165,유바이오로직스,"12,200",상승,100,+0.83%,500,"7,503",91,"12,190","4,468",343,11.60,"138,097","12,220","12,210","2,021",345.78,15.61,"12,230","4,868",701,190,8.05,10.73,"12,150","3,921","36,624",960,"1,052",3.01,0,38.45
166,에스티큐브,"6,550",하락,150,-2.24%,500,"27,989",182,"6,540","4,453",-226,-18.09,"208,204","6,500","6,550","1,119",13.15,-33.09,"6,560","3,841",176,-214,3.84,-27.16,"6,480","3,250","67,983",113,-362,4.96,N/A,93.88
167,코오롱생명과학,"35,800",상승,600,+1.70%,500,"14,218",510,"35,150","4,448",-221,-5.59,"84,188","35,600","35,200","4,196",8.35,-64.87,"36,500",649,"2,702",-931,2.50,-25.54,"35,000","1,327","12,423","1,614","-6,402",1.48,N/A,29.48
168,쏠리드,"7,210",보합,0,0.00%,500,"27,404",198,"7,250","4,405",351,14.33,"353,095","7,240","7,260","4,968",-3.11,15.52,"7,280","9,400","1,740",462,9.61,9.69,"7,190","10,143","61,095","3,311",503,1.36,50,3.02
169,삼현,"13,870",하락,240,-1.70%,500,"65,795",918,"14,030","4,398",55,49.18,"161,539","14,110","14,040","1,403",N/A,N/A,"14,130","3,852",251,83,0.67,N/A,"13,740","2,101","31,708","1,004",282,3.79,50,N/A
170,에코아이,"14,840",보합,0,0.00%,500,"17,306",259,"14,960","4,397",2,-674.55,"261,145","15,050","15,100","1,498",-98.91,1.74,"15,180","2,171",213,23,3.01,1.50,"14,840",984,"29,631",258,-22,3.61,167,-60.25
171,티에스이,"39,500",보합,0,0.00%,500,"2,904",115,"39,500","4,369",399,9.48,"21,676","39,300","39,600","5,194","1,776.34",13.36,"39,800","1,750","1,197",450,6.59,9.36,"39,300",376,"11,061","3,481","4,165",1.25,400,39.70
172,큐로셀,"30,300",상승,100,+0.33%,500,"3,369",102,"30,450","4,340",-106,-12.06,"77,097","30,250","30,600",515,-138.14,55.22,"30,850","1,435",490,-77,0.87,-22.88,"30,200","1,329","14,324",0,"-2,512",18.90,0,"8,891.25"
173,유진로봇,"11,460",하락,240,-2.05%,500,"186,938","2,149","11,500","4,299",-42,-88.15,"1,151,454","11,900","11,510",547,20.92,-8.56,"11,900","7,013",190,-32,12.61,-5.62,"11,250","6,190","37,512",260,-130,12.88,N/A,35.12
174,동화기업,"8,500",상승,40,+0.47%,200,"4,436",38,"8,500","4,297",167,-19.41,"37,914","8,450","8,530","23,972",200.80,-1.40,"8,550","1,933","14,194",-162,50.58,-0.69,"8,450",961,"50,557","9,180",-438,0.46,N/A,-4.70
175,콜마비앤에이치,"14,550",상승,70,+0.48%,500,"5,341",78,"14,550","4,280",246,33.76,"83,473","14,580","14,560","6,909",-18.62,4.54,"14,600","1,328","2,956",172,2.35,2.48,"14,480","2,456","29,416","6,156",431,1.07,308,6.23
176,현대바이오,"8,870",상승,40,+0.45%,500,"20,584",183,"8,860","4,260",8,-26.80,"96,794","8,890","8,910",677,108.08,-16.36,"8,940","6,628",283,-69,8.13,-11.50,"8,820","3,574","48,022",151,-331,3.62,N/A,58.73
177,골프존,"67,500",상승,600,+0.90%,500,"1,103",74,"67,100","4,236",958,8.45,"12,386","66,600","67,200","6,655",-16.34,11.63,"67,500",279,"2,188",420,23.21,6.45,"66,600",366,"6,275","6,200","7,991",0.93,"4,000",-9.51
178,HLB테라퓨틱스,"4,960",상승,180,+3.77%,500,"327,307","1,621","4,930","4,185",-76,-15.17,"1,329,276","4,860","4,935","2,198",12.63,-14.34,"5,010","4,107",379,-235,4.63,-11.16,"4,830","17,795","84,371",549,-327,2.70,0,4.45
179,넵튠,"8,960",상승,20,+0.22%,500,"16,276",146,"8,910","4,184",96,-32.35,"554,423","9,000","8,950","4,075",345.59,0.53,"9,060","2,641",370,48,2.48,1.17,"8,900",817,"46,702","1,216",-277,1.07,0,21.91
180,바이오플러스,"6,890",상승,10,+0.15%,500,"18,504",128,"6,890","4,168",237,21.40,"265,866","6,910","6,910","2,643",-15.55,10.83,"6,920","10,292","1,166",175,8.62,8.01,"6,870","5,893","60,500",664,322,2.70,50,2.10
181,스피어,"10,580",하락,80,-0.75%,500,"15,829",168,"10,600","4,150",-64,-19.06,"402,819","10,690","10,640",446,29.77,-84.53,"10,690","6,153",134,-170,1.63,-53.40,"10,570","2,410","39,228",26,-555,6.72,0,54.88
182,성일하이텍,"33,900",상승,750,+2.26%,500,"4,066",137,"33,600","4,134",-714,-3.55,"15,669","33,400","33,700","6,795",-756.19,-42.96,"34,050","1,047","4,547","-1,125",2.67,-17.93,"33,200",471,"12,195","1,362","-9,553",2.21,0,-44.93
183,셀바스AI,"15,330",상승,30,+0.20%,500,"24,085",369,"15,370","4,126",8,-66.94,"203,015","15,340","15,380","3,121",-80.43,-4.61,"15,410","2,469",492,-10,3.57,-0.40,"15,290","2,822","26,915","1,125",-229,3.44,N/A,112.13
184,네오셈,"9,390",상승,100,+1.08%,100,"22,095",207,"9,360","4,119",165,23.65,"155,587","9,320","9,380","1,419",103.63,18.96,"9,410","3,794",260,192,0.00,15.47,"9,320","3,346","43,869","1,052",397,3.47,60,4.27
185,서희건설,"1,791",상승,75,+4.37%,500,"138,934",247,"1,751","4,116","2,357",3.74,"693,673","1,730","1,762","15,406",3.30,17.64,"1,800","15,767","5,668","1,593",5.06,10.35,"1,730","9,610","229,808","14,736",479,0.34,45,2.20
186,서울반도체,"7,050",상승,100,+1.44%,500,"23,519",165,"7,000","4,111",8,-15.23,"220,376","6,930","7,030","12,612",101.61,-0.74,"7,070","18,445","5,602",-19,9.21,-0.16,"6,930","2,973","58,305","10,905",-463,0.60,N/A,5.63
187,큐리언트,"11,800",하락,200,-1.67%,500,"17,641",209,"11,890","4,108",-275,-16.01,"183,368","11,900","11,950",656,-18.37,-45.23,"12,060","5,334",54,-245,2.81,-41.42,"11,730",420,"34,815",92,-737,7.78,0,1.64
188,에프에스티,"18,660",상승,90,+0.48%,500,"11,065",206,"18,570","4,097",23,48.47,"143,823","18,470","18,630","5,061",121.21,0.60,"18,710",398,"2,620",-16,5.45,-0.36,"18,410",593,"21,956","2,374",385,1.52,5,20.14
189,큐렉소,"9,910",상승,410,+4.32%,500,"126,039","1,251","9,850","4,072",-58,-55.67,"95,372","9,900","9,870","1,026",-612.71,-9.04,"10,090","7,492",92,-88,2.67,-8.34,"9,800","11,336","41,090",555,-178,4.31,N/A,-23.81
190,신라젠,"2,940",상승,10,+0.34%,500,"75,401",222,"2,940","4,061",-268,-14.48,"375,745","2,930","2,955","1,490",-25.40,-28.05,"2,980","15,364",172,-265,2.59,-23.50,"2,910","10,335","138,130",39,-203,3.19,0,-0.33
191,코미팜,"5,600",상승,120,+2.19%,100,"19,326",107,"5,560","4,059",62,32.00,"184,781","5,620","5,600","1,228",198.72,22.11,"5,620","8,964",572,147,4.72,12.17,"5,450","9,808","72,485",588,175,6.22,0,37.83
192,천보,"40,350",상승,350,+0.88%,500,"1,837",74,"40,150","4,035",-228,-141.08,"16,907","39,750","40,250","10,079",-182.81,-8.27,"40,500",505,"5,929",-323,4.06,-3.33,"39,750",237,"10,000","1,449",-286,1.09,N/A,-20.68
193,한텍,"36,100",상승,650,+1.83%,"5,000","43,865","1,586","36,100","4,015",168,12.11,"345,154","36,000","36,350","2,075",10.40,26.22,"36,550","2,667",958,263,0.31,13.00,"35,950","3,246","11,121","1,559","2,981",3.01,450,-12.73
194,제우스,"12,930",상승,100,+0.78%,500,"12,198",158,"12,870","4,010",492,10.13,"79,900","12,860","12,930","6,409",588.24,12.99,"12,960","3,901","2,586",431,3.73,6.83,"12,850","4,261","31,017","4,908","1,277",1.15,100,21.82
195,오름테라퓨틱,"18,990",상승,20,+0.11%,100,"12,709",242,"19,140","4,001",-83,-52.17,"256,058","19,150","19,200","1,538",-108.72,-17.50,"19,300","1,989",321,-57,1.89,-3.64,"18,930","1,098","21,069",209,-364,2.46,0,-84.56
196,다날,"5,790",상승,130,+2.30%,500,"509,097","2,960","5,780","3,992",14,65.06,"3,468,142","5,820","5,800","7,456",-60.17,2.46,"5,890","26,108","4,356",29,2.57,0.39,"5,730","40,069","68,949","2,609",89,1.31,N/A,-11.69
197,폰드그룹,"12,080",상승,30,+0.25%,500,"27,526",330,"11,930","3,907",413,14.86,"218,287","12,080","11,960","4,227","6,089.52",12.62,"12,210","3,930","1,850",272,0.61,7.13,"11,820","1,270","32,344","3,687",813,1.85,250,"13,154.52"
198,에스앤디,"133,000",하락,"4,200",-3.06%,500,"8,509","1,133","135,500","3,847",201,21.25,"25,571","139,000","135,700",930,56.19,21.74,"139,000",478,250,170,5.65,17.11,"131,000",653,"2,893","1,161","6,259",5.49,800,31.56
199,휴림로봇,"3,475",하락,20,-0.57%,500,"6,125,133","21,102","3,405","3,831",-49,-173.75,"61,288,719","3,495","3,420","3,349",-165.20,-5.59,"3,540","214,195","1,225",-94,3.43,-4.16,"3,385","49,766","110,238","1,331",-20,3.12,N/A,61.01
200,넥스트바이오메디컬,"46,900",상승,350,+0.75%,500,"5,161",244,"47,250","3,812",-36,121.50,"41,899","47,800","47,450",588,31.60,14.56,"47,800",877,137,29,7.19,6.46,"46,850",725,"8,127",95,386,8.37,0,95.46
201,미래에셋벤처투자,"7,160",상승,20,+0.28%,"1,000","46,847",335,"7,190","3,804",157,-61.20,"226,821","7,190","7,210","10,608",-50.81,2.47,"7,220","3,999","7,089",86,2.68,0.79,"7,050","4,042","53,125","2,339",-117,1.10,85,7.75
202,대아티아이,"5,340",상승,40,+0.75%,100,"95,175",509,"5,350","3,763",79,21.53,"1,195,172","5,330","5,360","2,920",122.05,11.52,"5,390","27,605","1,584",147,7.46,5.40,"5,320","13,272","70,473","1,491",248,2.72,N/A,32.77
203,바이오니아,"14,400",보합,0,0.00%,500,"7,601",110,"14,500","3,717",-134,-18.70,"112,224","14,380","14,540","3,322","-1,794.54",-9.40,"14,530","2,537","1,053",-190,7.10,-5.88,"14,360",758,"25,810","2,940",-770,1.74,N/A,11.68
204,킵스파마,"18,510",상승,110,+0.60%,500,"12,364",229,"18,350","3,716",62,-47.71,"153,293","18,400","18,430","1,652",103.14,2.07,"18,980","1,039","1,020",16,4.15,1.14,"18,100",554,"20,078","1,276",-388,6.39,0,38.48
205,한국정보통신,"9,900",상승,80,+0.81%,500,"15,349",152,"9,880","3,707",391,8.26,"140,833","9,830","9,890","4,629",9.66,15.09,"10,000","3,293","1,564",435,62.91,9.62,"9,830","6,299","37,444","7,910","1,199",1.13,N/A,9.08
206,하이록코리아,"30,050",하락,100,-0.33%,500,"4,468",135,"30,050","3,695",501,8.64,"56,368","30,150","30,100","4,727",-3.39,11.38,"30,350","1,415",367,480,27.35,10.49,"30,000",688,"12,295","1,905","3,480",0.86,"1,150",0.89
207,동운아나텍,"17,670",하락,40,-0.23%,500,"10,946",193,"17,670","3,695",175,27.23,"95,613","17,610","17,740",988,-30.43,37.49,"17,760",965,275,247,4.51,26.72,"17,610","1,530","20,910","1,383",649,5.47,109,24.02
208,노바렉스,"19,700",하락,20,-0.10%,500,"53,144","1,037","19,400","3,695",232,13.99,"478,058","19,720","19,450","2,896",-9.06,10.97,"19,780","1,012",693,238,6.91,8.60,"18,860",896,"18,755","2,977","1,408",1.57,200,-1.47
209,에코앤드림,"20,750",상승,150,+0.73%,500,"11,326",234,"20,650","3,691",5,23.45,"98,512","20,600","20,750","4,058",116.42,8.41,"20,850","3,321","1,841",135,1.58,4.83,"20,500","4,869","17,786","1,049",885,1.64,N/A,103.87
210,에이프릴바이오,"16,360",하락,180,-1.09%,"1,000","19,825",327,"16,650","3,686",169,15.99,"170,288","16,540","16,730",996,226.00,26.90,"16,740",713,86,200,4.71,22.32,"16,350","1,644","22,528",275,"1,023",3.98,0,N/A
211,엔젤로보틱스,"24,150",보합,0,0.00%,500,"5,262",127,"24,100","3,667",-108,-35.36,"51,633","24,400","24,150",439,-66.88,-40.84,"24,400","1,094",35,-100,2.79,-30.70,"24,100","2,591","15,183",42,-683,9.51,0,-18.17
212,파트론,"6,430",상승,60,+0.94%,500,"18,475",118,"6,390","3,665",617,8.11,"163,462","6,370","6,400","7,433",48.05,10.93,"6,430","19,652","1,878",559,15.28,8.02,"6,370","9,494","57,000","14,864",793,0.65,300,26.78
