N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,HD현대중공업,"429,000",하락,"1,500",-0.35%,"5,000","36,795","15,844","428,500","380,837","7,052",43.42,"145,045","433,500","429,000","193,909",294.77,11.39,"437,500","1,216","136,865","6,215",10.71,3.40,"424,000","1,143","88,773","144,865","9,880",6.56,"2,090",21.08
12,두산에너빌리티,"59,300",하락,"1,700",-2.79%,"5,000","2,842,844","168,291","59,300","379,853","10,176",-372.96,"7,994,191","60,200","59,500","263,148",-30.65,1.52,"61,000","272,674","146,537","3,947",24.23,1.55,"58,200","67,314","640,561","162,331",-159,4.99,N/A,-7.71
13,셀트리온,"162,900",상승,"2,700",+1.69%,"1,000","144,283","23,434","161,800","362,332","4,920",75.38,"387,741","160,500","161,700","210,552",-24.48,2.46,"163,900","2,073","34,752","4,189",21.47,2.04,"160,100","9,586","222,426","35,573","2,161",2.10,735,63.45
14,신한지주,"59,700",상승,300,+0.51%,"5,000","229,159","13,635","59,500","296,018","64,587",6.55,"1,357,661","59,400","59,600","7,397,643",5.87,8.11,"59,800","17,131","6,809,432","45,582",58.90,0.64,"59,200","28,373","495,842","419,028","9,108",0.52,"2,160",6.26
15,삼성물산,"161,200",하락,"4,100",-2.48%,100,"80,547","13,033","161,600","274,002","29,834",12.87,"421,152","163,700","161,700","619,904",3.95,6.83,"163,800","4,391","247,319","27,720",26.87,4.33,"160,200","1,101","169,977","421,032","12,523",0.83,"2,600",0.50
16,현대모비스,"291,500",하락,"1,500",-0.51%,"5,000","39,547","11,603","295,500","267,583","30,735",6.42,"232,025","295,000","296,000","665,969",33.90,9.35,"296,500","3,450","204,787","40,602",42.86,6.49,"291,000","5,732","91,795","572,370","45,380",0.56,"6,000",-3.41
17,한화오션,"87,300",하락,"1,900",-2.13%,"5,000","604,837","52,946","87,600","267,499","2,379",38.61,"3,862,329","88,300","87,700","178,438",221.06,11.52,"89,400","60,275","129,805","5,282",12.92,3.32,"86,400","9,604","306,413","107,760","2,261",5.26,N/A,45.46
18,HD한국조선해양,"369,000",하락,"10,000",-2.64%,"5,000","73,228","27,460","375,500","261,153","14,341",17.66,"180,986","384,000","376,000","367,191",408.07,11.16,"386,000","2,553","225,633","14,546",32.88,4.22,"367,500",944,"70,773","255,386","20,895",2.30,"5,100",19.92
19,카카오,"58,900",하락,"1,500",-2.48%,100,"1,143,701","68,261","59,800","260,200","4,602",170.23,"14,753,547","60,100","59,900","257,730",-0.14,0.56,"60,300","99,565","118,301","-1,619",28.52,-0.64,"58,800","63,811","441,767","78,717",346,2.49,68,4.16
20,삼성생명,"123,000",하락,"1,500",-1.20%,500,"37,002","4,550","122,900","246,000","24,998",11.60,"284,216","124,200","123,000","3,122,188",4.23,6.18,"124,200","1,945","2,794,809","22,603",21.82,0.72,"122,000",866,"200,000","337,860","10,600",0.75,"4,500",9.21
21,HMM,"22,900",상승,150,+0.66%,"5,000","566,372","12,924","23,100","234,734","35,128",4.51,"1,703,760","22,400","23,150","338,486",500.72,15.35,"23,150","31,518","59,930","37,821",7.08,12.70,"22,400","60,551","1,025,039","117,002","5,073",0.72,600,39.27
22,하나금융지주,"79,900",상승,"1,200",+1.52%,"5,000","96,884","7,745","79,800","227,494","48,552",6.03,"648,347","79,400","79,800","6,378,475",3.45,9.11,"80,500","6,536","5,942,706","37,685",67.70,0.61,"79,300","14,112","284,724","816,143","13,252",0.51,"3,600",17.10
23,현대로템,"207,500",하락,"4,500",-2.12%,"5,000","384,881","81,319","208,500","226,470","4,566",44.49,"1,562,014","219,000","209,000","52,854",117.36,21.85,"220,000","18,734","32,763","4,053",32.26,7.70,"204,500","7,132","109,142","43,766","4,664",10.36,200,22.00
24,POSCO홀딩스,"260,500",상승,500,+0.19%,"5,000","59,301","15,377","259,500","210,830","21,736",25.33,"271,456","260,000","260,000","1,034,042",-38.45,2.00,"262,000","18,048","419,538","9,476",29.45,0.93,"256,500","8,435","80,933","726,881","10,286",0.35,"10,000",-5.76
25,SK스퀘어,"153,400",상승,"5,000",+3.37%,100,"69,785","10,675","153,100","203,318","39,126",4.14,"716,005","150,200","153,200","219,211",267.23,21.70,"154,900","1,034","23,356","36,505",52.00,18.30,"149,800","2,161","132,541","61,385","37,069",0.99,0,169.41
26,삼성화재,"428,500",상승,500,+0.12%,500,"6,916","2,962","427,000","197,158","26,496",10.94,"127,402","431,000","427,500","872,695",12.40,13.11,"432,500",363,"716,673","20,768",55.86,2.41,"424,000",471,"46,011","226,570","39,171",1.18,"19,000",8.80
27,메리츠금융지주,"106,200",하락,200,-0.19%,500,"42,204","4,480","106,000","191,175","31,889",8.69,"453,263","106,000","106,200","1,155,782",8.71,23.44,"106,700","3,824","1,046,482","23,334",16.02,2.14,"105,500","2,815","180,014","465,745","12,216",1.93,"1,350",-20.47
28,한국전력,"28,800",상승,500,+1.77%,"5,000","585,487","16,820","28,950","184,886","83,647",3.52,"2,109,715","28,500","29,000","2,468,078",284.18,9.22,"29,050","35,083","2,054,450","36,220",19.69,1.49,"28,350","82,802","641,964","933,989","8,191",0.44,213,5.87
29,크래프톤,"358,500",하락,"2,000",-0.55%,100,"21,896","7,841","357,000","169,888","11,825",12.95,"223,443","362,500","357,500","79,195",53.96,21.10,"363,500","3,998","10,903","13,026",43.06,18.14,"355,000","1,521","47,389","27,098","27,686",2.26,0,41.83
30,HD현대일렉트릭,"469,500",하락,"3,500",-0.74%,"5,000","35,153","16,597","469,000","169,241","6,690",30.13,"241,767","480,000","470,500","37,955",112.23,39.34,"483,000","1,399","22,880","4,984",34.34,14.87,"465,500",564,"36,047","33,223","15,581",11.23,"5,350",22.92
31,고려아연,"816,000",하락,"17,000",-2.04%,"5,000","1,995","1,629","818,000","168,939","7,235",68.57,"20,348","830,000","819,000","147,923",9.63,2.28,"830,000",412,"71,969","1,948",12.07,1.45,"811,000",378,"20,703","120,529","11,900",2.01,"17,500",24.20
32,우리금융지주,"20,850",보합,0,0.00%,"5,000","266,781","5,579","20,950","154,830","42,552",5.38,"2,268,869","20,750","21,000","5,257,533",21.61,9.39,"21,050","73,078","4,898,581","31,715",46.44,0.62,"20,700","117,281","742,592","466,167","3,877",0.46,"1,200",11.03
33,KT&G,"125,900",상승,300,+0.24%,"5,000","16,649","2,087","125,600","153,677","11,888",14.18,"177,468","125,900","125,700","139,252",1.84,12.66,"126,000","1,172","45,668","11,650",43.66,8.73,"124,300","2,863","122,062","59,088","8,881",1.50,"5,400",0.79
34,SK이노베이션,"100,200",하락,600,-0.60%,"5,000","44,355","4,450","99,900","151,337","3,155",-4.95,"544,624","101,400","100,000","1,105,301",-83.43,-9.65,"101,500","3,479","708,812","-23,725",14.06,-2.48,"99,500","1,298","151,035","747,170","-20,236",0.62,"2,000",-3.33
35,LG화학,"208,500",상승,"2,500",+1.21%,"5,000","57,771","12,012","207,000","147,185","9,168",-17.45,"203,413","206,500","207,500","938,578",-63.75,-2.11,"210,500","7,980","458,623","5,150",30.40,0.60,"205,000","8,936","70,592","489,161","-11,946",0.49,"1,000",-11.46
36,삼성중공업,"16,530",하락,910,-5.22%,"1,000","3,691,564","61,847","16,780","145,464","5,027",99.58,"10,001,704","17,090","16,790","171,946",115.43,1.77,"17,100","175,625","134,452",539,32.01,0.33,"16,500","42,977","880,000","99,031",166,3.66,N/A,23.64
37,카카오뱅크,"30,250",상승,"2,150",+7.65%,"5,000","2,992,299","94,377","31,050","144,289","6,069",30.93,"1,444,977","32,000","31,100","628,053",26.83,6.95,"32,850","111,443","562,652","4,401",17.35,0.75,"30,200","45,291","476,989","29,456",978,2.21,360,18.11
38,SK,"190,300",하락,"2,300",-1.19%,200,"40,346","7,678","190,000","137,973","23,553",15.50,"246,812","192,200","190,100","2,149,778",-50.46,-5.64,"193,600","2,277","1,346,902","5,288",23.74,0.25,"189,000",164,"72,503","1,246,904","12,281",0.39,"7,000",-3.19
39,기업은행,"17,210",상승,10,+0.06%,"5,000","111,885","1,930","17,260","137,237","35,941",5.14,"737,052","17,260","17,270","4,722,198",4.71,8.06,"17,330","2,437","4,379,887","26,543",14.10,0.58,"17,160","11,920","797,426","324,300","3,351",0.40,"1,065",13.30
40,삼성SDI,"170,000",상승,"1,800",+1.07%,"5,000","104,293","17,614","169,400","136,995","3,633",116.36,"408,738","168,200","169,500","405,973",-76.49,3.13,"170,300","1,804","190,301","5,755",28.03,1.54,"166,500","8,318","80,586","165,922","1,461",0.60,973,-22.60
41,LIG넥스원,"609,000",상승,"16,000",+2.70%,"5,000","61,109","37,085","603,000","133,980","2,298",54.60,"162,655","598,000","604,000","61,253",23.29,19.59,"617,000","2,485","48,878","2,166",31.14,4.36,"594,000","1,597","22,000","32,763","11,153",10.68,"2,400",41.92
42,KT,"52,000",상승,100,+0.19%,"5,000","17,356",900,"51,900","131,051","8,095",20.71,"294,479","52,100","52,000","418,800",-50.93,2.85,"52,100","15,221","238,834","4,171",49.00,0.99,"51,700","14,798","252,022","264,312","2,511",0.77,"2,000",0.21
43,삼성에스디에스,"163,000",하락,"5,400",-3.21%,500,"62,868","10,336","165,000","126,126","9,111",16.65,"771,653","167,000","165,000","132,383",12.73,8.42,"167,000","1,916","35,329","7,895",18.87,6.18,"162,200",262,"77,378","138,282","9,791",1.35,"2,900",4.15
44,하이브,"302,000",상승,"2,000",+0.67%,500,"52,866","16,077","306,000","125,789","1,840",240.45,"197,511","301,000","306,000","54,792",-37.75,0.31,"307,500","3,115","19,654",-34,18.58,-0.06,"300,500","19,939","41,652","22,556","1,256",3.82,200,3.56
45,한화시스템,"65,400",하락,"3,200",-4.66%,"5,000","558,034","36,696","65,600","123,553","2,193",28.06,"2,542,494","67,000","65,700","57,240",78.95,19.63,"67,500","58,488","33,076","4,454",8.36,8.73,"64,600","8,808","188,919","28,037","2,331",3.64,350,14.32
46,LG전자,"73,300",상승,200,+0.27%,"5,000","54,310","3,976","73,300","119,954","34,197",19.16,"388,030","73,300","73,300","656,296",-6.40,1.81,"73,500","17,174","404,179","5,914",29.46,0.94,"72,800","10,607","163,648","877,282","3,825",0.60,"1,000",6.64
47,SK텔레콤,"55,700",상승,400,+0.72%,100,"66,328","3,686","55,600","119,638","18,234",9.48,"663,399","55,500","55,700","305,153",4.00,10.83,"55,700","37,062","186,876","13,871",39.95,4.58,"55,400","46,568","214,790","179,406","5,874",1.00,"3,540",1.89
48,LG,"75,500",상승,200,+0.27%,"5,000","9,972",751,"75,500","118,725","9,668",14.94,"178,623","75,300","75,600","316,393",-39.16,2.16,"75,700",890,"35,066","7,905",35.01,2.55,"75,000","2,211","157,251","71,755","5,053",0.42,"3,100",-3.62
49,미래에셋증권,"19,890",하락,50,-0.25%,"5,000","410,215","8,170","19,780","113,436","11,881",14.58,"2,212,252","19,940","19,800","1,371,770",128.02,7.94,"20,150","8,657","1,249,133","9,255",13.25,0.69,"19,700","2,725","570,316","222,342","1,364",0.96,250,9.22
50,HD현대,"128,500",하락,"3,300",-2.50%,"1,000","43,748","5,629","128,600","101,506","29,832",19.33,"291,019","130,900","128,700","738,667",46.84,6.36,"130,900","3,621","474,816","19,302",22.30,2.72,"127,500","1,019","78,993","677,656","6,647",0.98,"3,600",10.49
51,포스코퓨처엠,"130,800",상승,"5,000",+3.97%,500,"144,398","18,682","127,900","101,322",7,-46.81,"562,247","128,200","128,300","79,325",-97.99,-7.98,"133,000","1,366","46,120","-2,313",10.04,-3.24,"124,800","2,440","77,463","36,999","-2,794",3.36,0,-22.27
52,현대글로비스,"133,700",상승,400,+0.30%,500,"32,928","4,419","134,300","100,275","17,529",8.44,"317,441","134,500","134,400","168,491",12.80,13.24,"136,700",604,"80,398","10,995",49.54,6.96,"132,500",881,"75,000","284,074","15,834",1.12,"3,700",10.61
53,삼성전기,"133,900",상승,"3,600",+2.76%,"5,000","111,522","14,894","133,500","100,015","7,350",16.50,"433,979","132,200","133,700","127,924",11.27,8.16,"134,800","2,880","37,765","7,032",32.58,5.75,"132,100","8,817","74,694","102,941","8,115",1.15,"1,800",15.76
54,두산,"588,000",하락,"22,000",-3.61%,"5,000","28,169","16,634","595,000","97,160","10,038",-60.68,"94,402","606,000","596,000","301,431",-30.11,-14.57,"606,000","2,282","182,536","3,022",12.73,1.03,"581,000","1,781","16,524","181,329","-9,690",7.01,"2,000",-5.21
55,삼양식품,"1,283,500",상승,"2,500",+0.20%,"5,000","3,136","4,018","1,282,000","96,686","3,446",31.74,"29,185","1,283,000","1,283,000","15,948",133.58,39.37,"1,290,000",357,"7,667","2,713",19.44,19.62,"1,276,000",454,"7,533","17,280","40,436",10.60,"3,300",44.86
56,한국항공우주,"94,700",하락,"2,600",-2.67%,"5,000","191,760","18,343","95,900","92,309","2,407",55.77,"727,310","96,700","96,000","80,255",-2.74,10.42,"97,500","11,696","62,984","1,709",34.13,2.25,"94,000","3,918","97,475","36,337","1,698",5.47,500,-4.86
57,HD현대마린솔루션,"205,500",하락,"1,500",-0.72%,500,"21,314","4,424","206,000","92,124","2,717",36.78,"185,494","209,000","206,500","11,522",34.87,44.98,"212,000","1,450","3,787","2,279",29.25,25.20,"203,000","2,184","44,829","17,455","5,588",12.87,"3,150",22.02
58,한미반도체,"91,800",하락,700,-0.76%,100,"332,411","30,590","92,300","87,497","2,554",64.56,"5,141,689","93,800","92,500","7,109",638.74,27.43,"93,900","15,860","1,700","1,526",7.96,21.27,"90,600","6,393","95,312","5,589","1,422",16.69,720,251.50
59,한진칼,"130,500",하락,100,-0.08%,"2,500","9,648","1,249","128,800","87,125",492,19.13,"58,855","131,400","128,900","42,072",14.82,16.75,"131,400","1,335","8,940","5,122",20.71,12.82,"128,100",636,"66,762","2,922","6,822",2.69,360,5.96
60,포스코인터내셔널,"49,400",상승,50,+0.10%,"5,000","54,748","2,704","49,700","86,906","11,169",16.15,"333,726","49,550","49,750","173,363",-3.97,8.14,"49,750","5,334","99,869","5,034",6.23,2.97,"49,150","6,903","175,923","323,408","3,058",1.31,"1,550",-2.39
61,아모레퍼시픽,"145,300",상승,"12,000",+9.00%,500,"565,625","80,849","142,100","84,990","2,205",16.04,"328,718","137,700","142,200","67,835",103.83,11.69,"147,600","1,595","14,575","6,016",23.46,9.50,"137,300","10,560","58,493","38,851","9,057",1.90,"1,125",5.75
62,KODEX CD금리액티브(합성),"1,072,785",상승,80,+0.01%,0,"43,695","46,875","1,072,780","84,310",N/A,N/A,"159,154","1,072,780","1,072,785",N/A,N/A,N/A,"1,072,785","473,090",N/A,N/A,0.00,N/A,"1,072,780","478,947","7,859",N/A,N/A,N/A,N/A,N/A
63,현대건설,"75,500",하락,"2,900",-3.70%,"5,000","361,775","27,277","76,000","84,074","-12,634",-41.67,"1,438,773","77,900","76,100","270,054",-260.86,-2.09,"77,900","23,214","173,360","-7,662",23.86,-3.02,"74,000","7,178","111,356","326,703","-1,812",1.05,600,10.18
64,유한양행,"104,500",상승,"3,400",+3.36%,"1,000","175,514","18,304","104,000","83,567",549,127.28,"570,166","102,800","104,200","29,420",-3.77,3.41,"105,900","2,581","7,914",552,17.55,1.92,"102,000","3,648","79,968","20,678",821,3.79,500,11.23
65,LS ELECTRIC,"277,500",보합,0,0.00%,"5,000","38,408","10,745","280,500","83,250","3,897",36.17,"116,294","281,500","281,000","44,852",19.96,13.44,"284,500","3,053","25,951","2,422",24.31,5.90,"275,500","7,001","30,000","45,518","7,673",4.50,"2,900",7.60
66,DB손해보험,"117,200",상승,600,+0.51%,500,"11,306","1,320","116,700","82,978","24,249",4.87,"125,662","117,700","117,000","665,061",8.50,18.98,"117,900",851,"571,149","18,532",46.30,2.93,"116,000",852,"70,800","218,350","24,043",0.87,"6,800",10.49
67,카카오페이,"60,500",하락,800,-1.31%,500,"484,424","30,039","61,400","81,491",-575,"-1,951.61","2,729,586","62,000","61,500","44,147",-1.59,-0.73,"63,300","19,590","25,039",-215,37.74,-0.51,"60,100","9,745","134,697","7,662",-31,4.34,0,24.52
68,TIGER 미국S&P500,"20,325",하락,125,-0.61%,0,"631,528","12,852","20,350","81,229",N/A,N/A,"3,427,712","20,400","20,355",N/A,N/A,N/A,"20,410","269,748",N/A,N/A,0.14,N/A,"20,310","229,709","399,650",N/A,N/A,N/A,N/A,N/A
69,대한항공,"21,500",상승,100,+0.47%,"5,000","280,844","6,023","21,400","79,167","21,102",6.47,"1,448,880","21,550","21,450","470,121",17.88,13.17,"21,600","199,891","360,489","13,819",16.46,3.57,"21,300","94,906","368,221","178,707","3,322",0.76,750,10.92
70,LG씨엔에스,"81,600",하락,200,-0.24%,500,"75,982","6,206","81,900","79,059","5,129",17.75,"943,636","81,900","82,000","45,045",10.52,18.32,"81,900","14,403","23,817","3,649",3.82,8.54,"81,600","18,980","96,886","59,826","4,597",3.01,"1,672",6.73
71,효성중공업,"830,000",하락,"14,000",-1.66%,"5,000","14,222","11,971","846,000","77,394","3,625",25.53,"89,014","867,000","848,000","62,188",40.59,14.90,"868,000",790,"41,632","2,229",22.83,4.06,"823,000",294,"9,325","48,950","32,509",3.97,"5,000",13.82
72,HD현대미포,"184,600",하락,"1,200",-0.65%,"5,000","43,473","8,076","184,800","73,733",885,48.30,"232,545","186,200","185,100","51,089",157.89,5.25,"188,300","1,082","30,024","1,132",22.15,2.26,"183,500",542,"39,942","46,300","3,822",3.56,710,14.63
73,SK바이오팜,"91,400",상승,"1,200",+1.33%,500,"29,472","2,689","91,200","71,578",963,28.49,"132,992","90,500","91,400","10,368",356.75,58.01,"91,800","1,307","4,628","2,270",11.00,25.79,"90,000","5,337","78,313","5,476","3,208",12.61,N/A,54.30
74,한국금융지주,"127,900",상승,600,+0.47%,"5,000","25,643","3,277","127,000","71,274","11,997",6.81,"212,623","128,500","127,100","1,092,202",46.24,11.54,"129,200",744,"994,857","10,459",37.41,1.02,"126,800",793,"55,726","211,741","18,792",0.75,"3,980",1.34
75,코웨이,"97,500",상승,"2,500",+2.63%,500,"26,445","2,575","97,600","70,111","7,954",12.43,"140,004","96,000","97,800","57,616",8.77,19.38,"98,300",368,"25,654","5,655",61.41,10.66,"95,800",981,"71,909","43,101","7,843",2.22,"2,630",8.66
76,한화,"92,500",하락,"2,400",-2.53%,"5,000","84,577","7,856","92,900","69,337","24,161",8.84,"462,032","94,300","93,000","2,520,370",0.17,7.19,"94,700","9,385","2,124,752","16,904",15.66,0.73,"91,600","1,415","74,959","556,468","10,464",0.83,800,4.73
77,S-Oil,"61,100",하락,400,-0.65%,"2,500","35,737","2,173","60,700","68,788","4,222",-17.64,"492,422","60,600","60,800","244,514",-68.83,-2.18,"61,400","21,352","157,558","-1,930",73.27,-0.84,"60,600","4,104","112,583","366,370","-3,463",0.82,125,2.55
78,KODEX 200,"40,145",상승,65,+0.16%,0,"1,402,187","56,349","40,215","65,978",N/A,N/A,"11,440,487","40,245","40,220",N/A,N/A,N/A,"40,350","159,915",N/A,N/A,31.85,N/A,"40,040","152,055","164,350",N/A,N/A,N/A,N/A,N/A
79,KODEX 머니마켓액티브,"103,127",상승,17,+0.02%,0,"44,330","4,571","103,125","64,870",N/A,N/A,"454,475","103,125","103,130",N/A,N/A,N/A,"103,127","1,353,920",N/A,N/A,0.00,N/A,"103,125","1,203,636","62,903",N/A,N/A,N/A,N/A,N/A
80,NH투자증권,"19,070",하락,130,-0.68%,"5,000","67,854","1,297","19,050","61,803","9,011",9.87,"724,400","19,280","19,060","624,271",24.16,8.73,"19,290","5,656","543,077","6,866",16.04,1.15,"19,030","4,317","324,086","100,343","1,932",0.82,950,-3.25
81,삼성증권,"66,700",하락,600,-0.89%,"5,000","63,707","4,273","66,700","59,563","12,058",6.66,"417,694","67,700","66,900","622,739",62.69,12.89,"67,800","7,604","549,497","8,990",28.88,1.51,"66,500","5,937","89,300","134,666","10,015",0.82,"3,500",2.26
82,LG유플러스,"13,320",상승,40,+0.30%,"5,000","86,865","1,154","13,290","58,157","8,631",14.22,"1,227,400","13,280","13,300","197,077",-13.52,4.40,"13,340","3,882","109,394","3,146",37.22,1.58,"13,210","11,077","436,611","146,252",937,0.67,650,1.76
83,맥쿼리인프라,"11,970",상승,10,+0.08%,0,"160,697","1,922","11,950","57,327",N/A,N/A,"1,928,067","11,920","11,960",N/A,N/A,N/A,"11,990","64,186",N/A,N/A,9.24,N/A,"11,920","123,856","478,922",N/A,N/A,N/A,N/A,N/A
84,LS,"177,500",하락,"1,600",-0.89%,"5,000","29,647","5,286","179,100","57,155","10,729",20.12,"215,603","180,600","179,400","205,279",19.26,5.09,"181,100","1,883","136,468","3,915",14.48,2.02,"175,900",916,"32,200","275,447","8,821",0.99,"1,650",12.52
85,삼성카드,"48,600",하락,350,-0.72%,"5,000","7,243",352,"48,650","56,307","8,854",8.39,"112,599","49,200","48,700","294,941",9.31,8.00,"49,200",497,"210,079","6,646",6.27,2.28,"48,300",758,"115,859","43,832","5,793",0.62,"2,800",9.47
86,현대차2우B,"159,300",하락,"1,000",-0.62%,"5,000","15,978","2,544","159,600","55,698",N/A,3.47,"80,966","160,900","159,700",N/A,N/A,N/A,"160,900","3,740",N/A,N/A,60.18,N/A,"158,800",306,"34,964",N/A,"45,880",0.38,N/A,N/A
87,LG생활건강,"353,500",상승,"15,000",+4.43%,"5,000","26,545","9,252","346,500","55,210","4,590",34.64,"28,562","341,500","347,000","74,058",-5.74,3.44,"353,500",969,"17,199","2,039",28.53,2.79,"340,000","3,101","15,618","68,119","10,204",1.05,"3,500",0.10
88,한화솔루션,"31,750",하락,250,-0.78%,"5,000","608,099","19,504","32,050","54,576","-3,002",-5.60,"1,964,663","31,300","32,100","300,368",-151.83,-15.99,"32,750","47,708","194,300","-13,690",12.90,-4.99,"31,300","27,228","171,893","123,940","-5,673",0.59,300,-5.23
89,에이피알,"142,100",상승,"5,100",+3.72%,100,"110,475","15,607","142,400","53,776","1,227",40.43,"458,247","139,400","142,800","5,651",17.77,41.34,"143,800",770,"2,416","1,076",24.05,25.24,"137,900","1,756","37,844","7,228","3,515",15.15,0,37.98
90,넷마블,"59,100",하락,800,-1.34%,100,"21,256","1,259","59,000","50,799","2,156",49.96,"221,653","60,300","59,200","81,771",414.93,0.49,"60,300","2,004","27,032",32,24.85,0.04,"58,900","1,800","85,954","26,638","1,183",0.90,417,6.46
91,키움증권,"205,500",보합,0,0.00%,"5,000","35,659","7,387","205,500","50,498","10,982",7.05,"162,456","210,500","206,500","556,884",94.50,15.98,"210,500","3,312","500,565","8,349",24.78,1.55,"204,500","3,059","24,573","112,803","29,164",0.97,"7,500",18.18
92,TIGER 미국나스닥100,"131,930",하락,585,-0.44%,0,"73,811","9,744","132,030","49,632",N/A,N/A,"347,457","132,400","132,060",N/A,N/A,N/A,"132,450","22,924",N/A,N/A,0.12,N/A,"131,825","22,716","37,620",N/A,N/A,N/A,N/A,N/A
93,두산밥캣,"51,600",하락,300,-0.58%,500,"14,507",752,"51,900","49,462","8,714",11.20,"162,396","52,500","52,000","120,096",-37.31,8.77,"52,500","2,312","51,151","5,634",36.17,5.03,"51,300","4,479","95,856","85,512","4,606",0.72,"1,600",-12.38
94,한국타이어앤테크놀로지,"39,300",상승,650,+1.68%,500,"137,895","5,404","39,400","48,683","17,623",4.52,"636,138","38,850","39,450","158,497",32.71,10.79,"39,450","6,033","46,549","11,311",35.74,7.91,"38,800","5,348","123,875","94,119","8,704",0.43,"2,000",5.28
95,TIGER CD금리투자KIS(합성),"56,205",상승,10,+0.02%,0,"10,600",595,"56,200","47,663",N/A,N/A,"140,400","56,200","56,205",N/A,N/A,N/A,"56,205","1,249,022",N/A,N/A,0.03,N/A,"56,200","1,251,026","84,802",N/A,N/A,N/A,N/A,N/A
96,LG디스플레이,"9,130",하락,60,-0.65%,"5,000","149,400","1,366","9,170","45,650","-5,606",-2.24,"1,181,543","9,190","9,190","328,596",77.67,-37.21,"9,200","26,625","247,868","-24,093",20.70,-7.02,"9,110","22,803","500,000","266,153","-4,084",0.73,N/A,24.77
97,CJ,"155,700",하락,"7,200",-4.42%,"5,000","85,839","13,399","154,700","45,429","25,475",55.91,"747,994","160,300","154,800","474,970",24.93,1.83,"160,600","3,015","297,506","1,512",11.34,0.32,"153,600",271,"29,177","436,467","2,785",0.96,"3,000",5.55
