N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,셀트리온,"160,200",상승,"3,100",+1.97%,"1,000","381,749","61,089","160,200","356,326","4,920",74.13,"529,383","159,100","160,500","210,552",-24.48,2.46,"161,000","22,077","34,752","4,189",21.34,2.04,"158,200","15,954","222,426","35,573","2,161",2.07,735,63.45
12,NAVER,"198,500",상승,"7,300",+3.82%,100,"1,407,038","277,196","198,400","314,497","19,793",17.33,"911,249","195,400","198,500","381,679",32.94,7.90,"202,500","25,425","111,670","19,320",48.54,5.23,"192,300","20,094","158,437","107,377","11,452",1.12,"1,130",11.03
13,두산에너빌리티,"47,500",상승,"1,600",+3.49%,"5,000","12,678,443","599,722","47,450","304,267","10,176",-298.74,"20,061,143","47,200","47,500","263,148",-30.65,1.52,"48,200","184,992","146,537","3,947",26.64,1.55,"46,100","317,550","640,561","162,331",-159,4.00,N/A,-7.71
14,신한지주,"60,400",상승,"1,200",+2.03%,"5,000","1,596,776","96,190","60,300","299,489","64,587",6.63,"1,767,739","59,500","60,400","7,397,643",5.87,8.11,"60,900","91,566","6,809,432","45,582",58.68,0.64,"59,000","165,806","495,842","419,028","9,108",0.52,"2,160",6.26
15,삼성물산,"167,100",하락,"1,800",-1.07%,100,"1,042,179","175,919","167,000","284,031","29,834",13.34,"1,122,819","173,000","167,100","619,904",3.95,6.83,"174,500","11,394","247,319","27,720",27.08,4.33,"165,200","12,444","169,977","421,032","12,523",0.86,"2,600",0.50
16,현대모비스,"279,500",상승,"25,500",+10.04%,"5,000","537,125","149,026","279,000","259,921","30,735",6.16,"178,381","266,500","279,500","665,969",33.90,9.35,"285,000","15,948","204,787","40,602",41.87,6.49,"257,500","32,385","92,995","572,370","45,380",0.54,"6,000",-3.41
17,삼성생명,"121,800",상승,"1,300",+1.08%,500,"775,074","93,417","121,700","243,600","24,998",11.56,"1,144,121","121,600","121,800","3,122,188",4.23,6.18,"122,000","6,936","2,794,809","22,603",21.92,0.72,"117,800","14,371","200,000","337,860","10,534",0.71,"4,500",9.21
18,한화오션,"75,600",하락,"2,400",-3.08%,"5,000","2,388,406","181,218","75,500","231,649","2,379",33.44,"2,446,125","77,800","75,600","178,438",221.06,11.52,"77,800","255,287","129,805","5,282",12.78,3.32,"75,000","98,639","306,413","107,760","2,261",4.56,N/A,45.46
19,HD한국조선해양,"321,500",상승,"2,500",+0.78%,"5,000","313,087","100,255","321,000","227,536","14,341",15.39,"320,537","325,500","321,500","367,191",408.07,11.16,"329,500","7,419","225,633","14,546",32.48,4.22,"310,000","16,978","70,773","255,386","20,895",2.00,"5,100",19.92
20,HMM,"22,150",상승,550,+2.55%,"5,000","2,557,621","56,248","22,100","227,046","35,128",4.37,"3,020,941","21,950","22,150","338,486",500.72,15.35,"22,200","157,764","59,930","37,821",7.63,12.70,"21,650","220,540","1,025,039","117,002","5,073",0.70,600,39.27
21,카카오,"51,400",상승,"7,100",+16.03%,100,"12,784,767","631,003","51,400","227,040","4,602",148.55,"5,070,135","45,950","51,500","257,730",-0.14,0.56,"51,500","141,137","118,301","-1,619",29.12,-0.64,"45,700","364,521","441,711","78,717",346,2.17,68,4.16
22,하나금융지주,"77,600",상승,"4,100",+5.58%,"5,000","1,543,754","118,311","77,600","220,946","48,552",6.03,"1,151,217","74,500","77,700","6,378,475",3.45,9.11,"77,600","42,822","5,942,706","37,685",67.33,0.61,"74,000","48,114","284,724","816,143","12,872",0.51,"3,600",17.10
23,POSCO홀딩스,"258,000",상승,"1,000",+0.39%,"5,000","451,792","116,747","258,000","208,807","21,736",25.08,"380,896","260,500","258,500","1,034,042",-38.45,2.00,"263,500","26,263","419,538","9,476",29.15,0.93,"255,000","16,928","80,933","726,881","10,286",0.35,"10,000",-5.76
24,삼성화재,"444,500",하락,"1,000",-0.22%,500,"253,975","114,594","444,500","204,520","26,496",10.84,"187,803","446,500","445,000","872,695",12.40,13.11,"466,000","6,109","716,673","20,768",55.66,2.41,"441,000","3,187","46,011","226,570","41,007",1.21,"19,000",8.80
25,메리츠금융지주,"113,600",상승,"2,500",+2.25%,500,"449,840","51,209","113,500","204,496","31,889",9.55,"487,704","111,400","113,600","1,155,782",8.71,23.44,"114,900","13,999","1,046,482","23,334",15.81,2.14,"110,700","16,250","180,014","465,745","11,897",2.02,"1,350",-20.47
26,한국전력,"30,550",상승,"1,200",+4.09%,"5,000","4,869,114","148,351","30,500","196,120","83,647",3.73,"3,771,966","29,700","30,550","2,468,078",284.18,9.22,"31,250","140,846","2,054,450","36,220",19.22,1.49,"29,500","239,150","641,964","933,989","8,191",0.47,213,5.87
27,크래프톤,"373,500",상승,"4,000",+1.08%,100,"107,584","39,902","373,500","178,979","11,825",13.49,"129,540","369,500","374,000","79,195",53.96,21.10,"374,000","3,830","10,903","13,026",42.23,18.14,"365,000","12,718","47,919","27,098","27,686",2.36,0,41.83
28,SK스퀘어,"128,600",하락,700,-0.54%,100,"865,086","112,724","128,600","170,448","39,126",3.47,"778,510","131,000","128,700","219,211",267.23,21.70,"135,000","12,094","23,356","36,505",52.24,18.30,"128,100","9,188","132,541","61,385","37,069",0.83,0,169.41
29,현대로템,"153,400",하락,"2,100",-1.35%,"5,000","1,073,051","163,456","153,300","167,424","4,566",32.89,"1,014,694","154,000","153,400","52,854",117.36,21.85,"155,400","7,155","32,763","4,053",32.14,7.70,"148,700","31,230","109,142","43,766","4,664",7.66,200,22.00
30,고려아연,"770,000",상승,"12,000",+1.58%,"5,000","22,599","17,416","769,000","159,415","7,235",64.71,"17,348","759,000","770,000","147,923",9.63,2.28,"778,000",460,"71,969","1,948",12.02,1.45,"758,000","2,088","20,703","120,529","11,900",1.89,"17,500",24.20
31,우리금융지주,"20,500",상승,400,+1.99%,"5,000","2,839,793","58,390","20,500","152,231","42,552",4.95,"6,099,578","20,450","20,550","5,257,533",21.61,9.39,"20,800","228,396","4,898,581","31,715",45.88,0.62,"20,350","392,054","742,592","466,167","4,144",0.45,"1,200",11.03
32,KT&G,"123,300",상승,"1,100",+0.90%,"5,000","316,244","38,875","123,200","150,503","11,888",13.88,"249,131","121,800","123,300","139,252",1.84,12.66,"124,200","8,296","45,668","11,650",43.33,8.73,"120,900","12,833","122,062","59,088","8,881",1.47,"5,400",0.79
33,삼성중공업,"16,650",하락,100,-0.60%,"1,000","7,235,078","119,969","16,640","146,520","5,027",100.30,"7,276,443","16,760","16,650","171,946",115.43,1.77,"16,930","149,145","134,452",539,31.49,0.33,"16,310","112,256","880,000","99,031",166,3.69,N/A,23.64
34,HD현대일렉트릭,"400,500",상승,"11,500",+2.96%,"5,000","278,060","111,590","400,500","144,369","6,690",25.70,"232,786","401,500","401,000","37,955",112.23,39.34,"404,500","4,177","22,880","4,984",33.03,14.87,"396,500","29,758","36,047","33,223","15,581",9.58,"5,350",22.92
35,LG화학,"201,500",보합,0,0.00%,"5,000","275,511","55,346","201,000","142,244","9,168",-16.87,"240,315","203,000","201,500","938,578",-63.75,-2.11,"203,500","15,121","458,623","5,150",29.91,0.60,"198,700","22,663","70,592","489,161","-11,946",0.47,"1,000",-11.46
36,SK,"195,700",상승,"8,700",+4.65%,200,"832,122","164,905","195,700","141,888","23,553",15.94,"583,201","194,400","195,800","2,149,778",-50.46,-5.64,"204,500","4,030","1,346,902","5,288",23.54,0.25,"193,500","3,064","72,503","1,246,904","12,281",0.40,"7,000",-3.19
37,SK이노베이션,"93,300",상승,"1,200",+1.30%,"5,000","445,001","41,263","93,200","140,915","3,155",-4.61,"319,259","91,900","93,300","1,105,301",-83.43,-9.65,"94,500","9,686","708,812","-23,725",13.50,-2.48,"90,500","23,055","151,035","747,170","-20,236",0.58,"2,000",-3.33
38,카카오뱅크,"29,150",상승,"4,900",+20.21%,"5,000","8,989,144","254,228","29,100","139,042","6,069",31.58,"662,075","24,650","29,150","628,053",26.83,6.95,"29,500","67,285","562,652","4,401",17.35,0.75,"24,550","259,059","476,989","29,456",923,2.12,360,18.11
39,기업은행,"16,770",상승,720,+4.49%,"5,000","1,684,680","28,096","16,760","133,728","35,941",5.06,"1,566,071","16,470","16,770","4,722,198",4.71,8.06,"16,780","43,773","4,379,887","26,543",14.08,0.58,"16,410","115,550","797,426","324,300","3,316",0.39,"1,065",13.30
40,KT,"50,600",상승,300,+0.60%,"5,000","390,977","19,833","50,500","127,523","8,095",20.15,"513,181","50,500","50,600","418,800",-50.93,2.85,"51,100","31,806","238,834","4,171",49.00,0.99,"50,500","33,219","252,022","264,312","2,511",0.75,"2,000",0.21
41,하이브,"302,000",상승,"17,500",+6.15%,500,"453,290","136,353","301,500","125,789","1,840",240.45,"186,632","291,500","302,000","54,792",-37.75,0.31,"304,500","10,709","19,654",-34,18.29,-0.06,"291,000","37,293","41,652","22,556","1,256",3.82,200,3.56
42,LG전자,"72,900",상승,500,+0.69%,"5,000","452,130","33,040","72,900","119,299","34,197",19.06,"458,239","73,000","73,000","656,296",-6.40,1.81,"73,600","55,435","404,179","5,914",29.67,0.94,"72,700","54,511","163,648","877,282","3,825",0.60,"1,000",6.64
43,LG,"75,700",상승,"1,600",+2.16%,"5,000","437,702","33,472","75,600","119,039","9,668",14.98,"464,049","76,000","75,700","316,393",-39.16,2.16,"77,900","10,532","35,066","7,905",35.00,2.55,"75,300","22,495","157,251","71,755","5,053",0.42,"3,100",-3.62
44,삼성SDI,"170,800",하락,"3,500",-2.01%,"5,000","489,915","83,639","170,800","117,450","3,633",116.91,"370,426","173,500","170,900","405,973",-76.49,3.13,"173,600","27,120","190,301","5,755",29.77,1.54,"169,500","8,525","68,765","165,922","1,461",0.60,973,-22.60
45,SK텔레콤,"53,100",상승,500,+0.95%,100,"850,188","45,052","53,100","114,054","18,234",9.04,"879,905","52,800","53,200","305,153",4.00,10.83,"53,300","135,297","186,876","13,871",39.76,4.58,"52,650","78,269","214,790","179,406","5,874",0.96,"3,540",1.89
46,삼성에스디에스,"136,400",상승,"1,800",+1.34%,500,"155,534","21,370","136,400","105,543","9,111",13.93,"108,022","135,500","136,500","132,383",12.73,8.42,"139,500","3,642","35,329","7,895",19.25,6.18,"135,000","7,017","77,378","138,282","9,791",1.13,"2,900",4.15
47,미래에셋증권,"18,010",상승,190,+1.07%,"5,000","7,062,336","132,770","18,000","102,714","11,881",14.65,"4,185,880","18,100","18,010","1,371,770",128.02,7.94,"19,560","61,352","1,249,133","9,255",13.55,0.69,"17,760","64,031","570,316","222,342","1,229",0.87,250,9.22
48,두산,"588,000",상승,"39,000",+7.10%,"5,000","260,282","153,763","587,000","97,160","10,038",-60.68,"156,282","572,000","588,000","301,431",-30.11,-14.57,"605,000","3,168","182,536","3,022",12.29,1.03,"571,000","5,171","16,524","181,329","-9,690",7.01,"2,000",-5.21
49,삼성전기,"130,000",하락,"2,000",-1.52%,"5,000","449,209","58,510","130,000","97,102","7,350",16.02,"956,814","132,600","130,100","127,924",11.27,8.16,"132,600","38,595","37,765","7,032",32.61,5.75,"129,500","11,193","74,694","102,941","8,115",1.11,"1,800",15.76
50,LIG넥스원,"440,000",하락,"9,500",-2.11%,"5,000","132,928","58,315","439,500","96,800","2,298",39.45,"189,199","445,500","440,000","61,253",23.29,19.59,"446,500","3,064","48,878","2,166",31.73,4.36,"434,000","3,091","22,000","32,763","11,153",7.72,"2,400",41.92
51,HD현대,"119,700",상승,"1,700",+1.44%,"1,000","500,732","61,045","119,600","94,555","29,832",18.01,"602,846","121,000","119,700","738,667",46.84,6.36,"127,000","5,809","474,816","19,302",21.55,2.72,"119,000","17,148","78,993","677,656","6,647",0.91,"3,600",10.49
52,한진칼,"139,800",하락,"9,900",-6.61%,"2,500","213,610","31,007","139,800","93,334",492,20.49,"218,225","148,500","139,900","42,072",14.82,16.75,"152,500","2,480","8,940","5,122",20.64,12.82,"139,800","2,487","66,762","2,922","6,822",2.89,360,5.96
53,현대글로비스,"121,500",상승,"3,600",+3.05%,500,"336,261","41,085","121,500","91,125","17,529",7.67,"294,167","121,500","121,600","168,491",12.80,13.24,"124,100","8,765","80,398","10,995",49.43,6.96,"120,100","6,516","75,000","284,074","15,834",1.02,"3,700",10.61
54,포스코퓨처엠,"117,600",하락,"1,400",-1.18%,500,"312,846","36,432","117,500","91,097",7,-40.78,"261,016","117,500","117,600","79,325",-97.99,-7.98,"118,800","7,948","46,120","-2,313",10.13,-3.24,"113,700","4,827","77,463","36,999","-2,884",3.02,0,-22.27
55,포스코인터내셔널,"51,400",상승,900,+1.78%,"5,000","438,538","22,756","51,300","90,424","11,169",16.81,"420,272","52,000","51,400","173,363",-3.97,8.14,"53,200","20,155","99,869","5,034",6.51,2.97,"51,100","20,090","175,923","323,408","3,058",1.36,"1,550",-2.39
56,유한양행,"107,300",상승,"3,500",+3.37%,"1,000","464,772","49,433","107,200","86,064",549,130.69,"327,830","104,500","107,300","29,420",-3.77,3.41,"108,300","12,202","7,914",552,17.87,1.92,"104,200","33,157","80,209","20,678",821,3.89,500,11.23
57,삼양식품,"1,140,000",상승,"7,000",+0.62%,"5,000","52,938","60,257","1,139,000","85,876","3,446",28.19,"41,051","1,195,000","1,140,000","15,948",133.58,39.37,"1,195,000","1,147","7,667","2,713",19.21,19.62,"1,114,000","2,538","7,533","17,280","40,436",9.41,"3,300",44.86
58,대한항공,"22,900",상승,100,+0.44%,"5,000","1,333,354","30,705","22,900","84,323","21,102",6.89,"1,560,863","22,900","22,950","470,121",17.88,13.17,"23,275","181,644","360,489","13,819",16.95,3.57,"22,850","236,866","368,221","178,707","3,322",0.81,750,10.92
59,KODEX CD금리액티브(합성),"1,071,745",상승,80,+0.01%,0,"212,287","227,517","1,071,740","83,749",N/A,N/A,"166,405","1,071,740","1,071,745",N/A,N/A,N/A,"1,071,745","389,597",N/A,N/A,0.00,N/A,"1,071,740","177,702","7,814",N/A,N/A,N/A,N/A,N/A
60,한국항공우주,"84,700",하락,"4,500",-5.04%,"5,000","1,078,921","91,973","84,600","82,561","2,407",49.88,"1,492,209","88,000","84,700","80,255",-2.74,10.42,"88,100","73,197","62,984","1,709",34.83,2.25,"84,000","41,817","97,475","36,337","1,698",4.89,500,-4.86
61,아모레퍼시픽,"139,900",상승,"2,600",+1.89%,500,"415,123","58,172","139,900","81,831","2,205",15.45,"638,348","141,300","140,000","67,835",103.83,11.69,"142,000","8,060","14,575","6,016",23.61,9.50,"138,600","8,274","58,493","38,851","9,057",1.83,"1,125",5.75
62,한화시스템,"42,800",하락,"1,200",-2.73%,"5,000","2,457,045","104,313","42,750","80,857","2,193",18.36,"1,750,121","44,350","42,800","57,240",78.95,19.63,"44,350","35,032","33,076","4,454",8.13,8.73,"41,550","67,541","188,919","28,037","2,331",2.38,350,14.32
63,TIGER 미국S&P500,"20,185",상승,40,+0.20%,0,"3,615,623","73,106","20,185","80,851",N/A,N/A,"3,830,210","20,235","20,190",N/A,N/A,N/A,"20,315","225,069",N/A,N/A,0.08,N/A,"20,155","167,556","400,550",N/A,N/A,N/A,N/A,N/A
64,한미반도체,"83,500",상승,800,+0.97%,100,"689,244","57,325","83,400","80,673","2,554",58.72,"1,122,713","84,000","83,500","7,109",638.74,27.43,"84,100","30,818","1,700","1,526",7.70,21.27,"82,100","55,175","96,614","5,589","1,422",15.18,720,251.50
65,HD현대마린솔루션,"177,800",하락,"5,000",-2.74%,500,"212,545","37,639","177,700","79,706","2,717",31.82,"224,972","181,100","177,800","11,522",34.87,44.98,"181,100","1,479","3,787","2,279",28.67,25.20,"173,500","2,941","44,829","17,455","5,588",11.14,"3,150",22.02
66,LS ELECTRIC,"260,500",상승,"1,500",+0.58%,"5,000","178,268","46,565","260,000","78,150","3,897",33.95,"144,050","264,500","260,500","44,852",19.96,13.44,"267,250","9,408","25,951","2,422",23.84,5.90,"255,500","12,863","30,000","45,518","7,673",4.22,"2,900",7.60
67,DB손해보험,"108,300",상승,"2,400",+2.27%,500,"305,265","33,655","108,100","76,676","24,249",4.14,"213,994","110,000","108,300","665,061",8.50,18.98,"113,400","3,192","571,149","18,532",46.19,2.93,"107,500","9,504","70,800","218,350","26,152",0.70,"6,800",10.49
68,현대건설,"68,300",상승,300,+0.44%,"5,000","2,144,626","145,409","68,300","76,056","-12,634",-37.69,"2,563,947","67,600","68,400","270,054",-260.86,-2.09,"69,900","40,690","173,360","-7,662",23.43,-3.02,"65,000","50,375","111,356","326,703","-1,812",0.95,600,10.18
69,HD현대미포,"186,800",하락,"10,200",-5.18%,"5,000","711,977","132,313","186,700","74,612",885,48.87,"281,669","192,700","186,800","51,089",157.89,5.25,"193,000","6,701","30,024","1,132",20.63,2.26,"182,400","6,839","39,942","46,300","3,822",3.60,710,14.63
70,SK바이오팜,"92,700",상승,"2,300",+2.54%,500,"232,318","21,260","92,700","72,596",963,28.90,"153,534","90,500","92,800","10,368",356.75,58.01,"93,100","6,694","4,628","2,270",11.06,25.79,"89,300","10,872","78,313","5,476","3,208",12.79,N/A,54.30
71,한화,"92,000",상승,"1,300",+1.43%,"5,000","1,245,212","116,759","92,000","68,962","24,161",8.79,"1,434,465","93,300","92,100","2,520,370",0.17,7.19,"97,400","22,228","2,124,752","16,904",15.04,0.73,"91,200","14,547","74,959","556,468","10,464",0.82,800,4.73
72,KODEX 머니마켓액티브,"103,030",상승,5,0.00%,0,"502,227","51,742","103,025","68,344",N/A,N/A,"505,271","103,025","103,030",N/A,N/A,N/A,"103,030","866,652",N/A,N/A,0.00,N/A,"103,025","873,597","66,334",N/A,N/A,N/A,N/A,N/A
73,카카오페이,"49,500",상한가,"11,400",+29.92%,500,"2,037,710","94,122","49,500","66,673",-575,"-1,596.77","361,202","41,000",0,"44,147",-1.59,-0.73,"49,500","435,683","25,039",-215,38.61,-0.51,"40,500",0,"134,694","7,662",-31,3.55,0,24.52
74,S-Oil,"58,700",상승,"2,400",+4.26%,"2,500","374,419","21,713","58,700","66,086","4,222",-16.95,"226,345","57,400","58,800","244,514",-68.83,-2.18,"58,900","9,842","157,558","-1,930",73.37,-0.84,"56,600","29,835","112,583","366,370","-3,463",0.79,125,2.55
75,KODEX 200,"38,445",상승,655,+1.73%,0,"9,389,232","361,289","38,445","65,991",N/A,N/A,"12,933,073","38,380","38,450",N/A,N/A,N/A,"38,695","308,885",N/A,N/A,30.47,N/A,"38,290","342,327","171,650",N/A,N/A,N/A,N/A,N/A
76,코웨이,"91,700",하락,600,-0.65%,500,"201,091","18,738","91,700","65,941","7,954",11.69,"151,753","97,000","91,800","57,616",8.77,19.38,"97,600","6,865","25,654","5,655",61.45,10.66,"91,400","14,893","71,909","43,101","7,843",2.09,"2,630",8.66
77,한국금융지주,"117,800",상승,"3,700",+3.24%,"5,000","463,060","55,332","117,700","65,645","11,997",6.98,"292,433","117,700","117,800","1,092,202",46.24,11.54,"122,900","4,467","994,857","10,459",37.79,1.02,"116,900","6,745","55,726","211,741","16,883",0.71,"3,980",1.34
78,효성중공업,"666,000",상승,"16,000",+2.46%,"5,000","49,999","33,073","665,000","62,101","3,625",20.49,"38,478","650,000","666,000","62,188",40.59,14.90,"673,000","1,468","41,632","2,229",22.80,4.06,"647,000","1,930","9,325","48,950","32,509",3.16,"5,000",13.82
79,NH투자증권,"18,050",상승,190,+1.06%,"5,000","1,341,854","24,672","18,050","59,112","9,011",9.13,"822,520","18,090","18,070","624,271",24.16,8.73,"18,720","27,702","543,077","6,866",16.14,1.15,"18,020","8,530","327,492","100,343","1,976",0.77,950,-3.25
80,LS,"178,100",하락,"2,400",-1.33%,"5,000","671,550","124,411","178,100","57,348","10,729",20.19,"311,201","185,200","178,200","205,279",19.26,5.09,"194,400","8,020","136,468","3,915",13.35,2.02,"177,000",760,"32,200","275,447","8,821",1.00,"1,650",12.52
81,LG유플러스,"12,990",상승,140,+1.09%,"5,000","1,616,899","20,987","12,980","56,716","8,631",13.86,"1,760,285","12,840","12,990","197,077",-13.52,4.40,"13,100","43,096","109,394","3,146",36.78,1.58,"12,810","70,099","436,611","146,252",937,0.65,650,1.76
82,삼성증권,"63,500",상승,"2,000",+3.25%,"5,000","737,085","47,350","63,500","56,706","12,058",6.34,"482,283","62,300","63,600","622,739",62.69,12.89,"65,500","13,998","549,497","8,990",29.64,1.51,"62,200","13,282","89,300","134,666","10,015",0.78,"3,500",2.26
83,맥쿼리인프라,"11,780",상승,60,+0.51%,0,"1,102,718","12,981","11,770","56,417",N/A,N/A,"739,745","11,680","11,780",N/A,N/A,N/A,"11,830","144,687",N/A,N/A,9.15,N/A,"11,670","316,063","478,922",N/A,N/A,N/A,N/A,N/A
84,삼성카드,"47,500",상승,"3,200",+7.22%,"5,000","240,563","11,295","47,450","55,033","8,854",8.20,"102,343","44,150","47,500","294,941",9.31,8.00,"48,000","20,193","210,079","6,646",6.34,2.28,"44,150","8,027","115,859","43,832","5,793",0.61,"2,800",9.47
85,현대차2우B,"155,500",상승,"3,700",+2.44%,"5,000","247,415","38,258","155,100","54,369",N/A,3.39,"167,013","152,800","155,500",N/A,N/A,N/A,"155,500","5,306",N/A,N/A,60.16,N/A,"152,600","12,212","34,964",N/A,"45,880",0.37,N/A,N/A
86,한화솔루션,"31,050",상승,100,+0.32%,"5,000","2,149,005","65,982","31,000","53,373","-3,002",-5.47,"1,910,747","31,150","31,050","300,368",-151.83,-15.99,"31,250","100,829","194,300","-13,690",13.30,-4.99,"30,050","114,995","171,893","123,940","-5,673",0.57,300,-5.23
87,LG생활건강,"340,500",보합,0,0.00%,"5,000","54,046","18,505","340,000","53,180","4,590",33.37,"55,370","346,500","340,500","74,058",-5.74,3.44,"350,000","2,601","17,199","2,039",28.45,2.79,"338,500","2,457","15,618","68,119","10,204",1.01,"3,500",0.10
88,LG씨엔에스,"53,500",상승,"2,000",+3.88%,500,"378,544","19,987","53,400","51,834","5,129",11.64,"268,155","52,000","53,500","45,045",10.52,18.32,"53,600","17,912","23,817","3,649",1.36,8.54,"51,800","32,192","96,886","59,826","4,597",1.98,"1,672",6.73
89,TIGER 미국나스닥100,"130,725",하락,150,-0.11%,0,"225,541","29,556","130,725","49,414",N/A,N/A,"190,818","131,190","130,745",N/A,N/A,N/A,"131,615","13,720",N/A,N/A,0.03,N/A,"130,600","12,851","37,800",N/A,N/A,N/A,N/A,N/A
90,한국타이어앤테크놀로지,"39,700",상승,700,+1.79%,500,"432,089","17,117","39,700","49,178","17,623",4.56,"447,340","39,300","39,750","158,497",32.71,10.79,"39,850","34,451","46,549","11,311",36.08,7.91,"39,250","25,029","123,875","94,119","8,704",0.43,"2,000",5.28
91,에이피알,"127,900",상승,"7,100",+5.88%,100,"504,906","62,897","127,900","48,150","1,227",36.39,"437,164","119,200","128,000","5,651",17.77,41.34,"129,200","5,176","2,416","1,076",23.07,25.24,"118,700","9,040","37,647","7,228","3,515",13.64,0,37.98
92,TIGER CD금리투자KIS(합성),"56,155",보합,0,0.00%,0,"176,127","9,889","56,150","47,728",N/A,N/A,"126,197","56,155","56,155",N/A,N/A,N/A,"56,155","1,187,091",N/A,N/A,0.01,N/A,"56,150","1,264,786","84,994",N/A,N/A,N/A,N/A,N/A
93,넷마블,"54,800",하락,"1,100",-1.97%,100,"161,096","8,852","54,800","47,103","2,156",46.32,"169,961","55,400","54,900","81,771",414.93,0.49,"55,600","13,662","27,032",32,24.52,0.04,"54,500","9,837","85,954","26,638","1,183",0.83,417,6.46
94,키움증권,"191,400",상승,"16,200",+9.25%,"5,000","248,685","47,638","191,300","46,848","10,982",6.56,"166,003","183,000","191,400","556,884",94.50,15.98,"195,900","1,418","500,565","8,349",26.11,1.55,"182,000","1,843","24,477","112,803","29,164",0.90,"7,500",18.18
95,두산밥캣,"48,000",상승,200,+0.42%,500,"239,663","11,583","47,950","46,011","8,714",10.42,"157,061","48,250","48,000","120,096",-37.31,8.77,"49,400","12,054","51,151","5,634",35.93,5.03,"47,950","13,313","95,856","85,512","4,606",0.67,"1,600",-12.38
96,오리온,"112,500",상승,200,+0.18%,500,"173,080","19,431","112,300","44,478","5,436",8.31,"133,664","112,900","112,500","43,084",10.40,16.57,"113,400","4,739","7,344","5,332",29.68,13.62,"111,200","8,388","39,536","31,043","13,534",1.26,"2,500",6.59
