N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,삼천당제약,"165,000",상승,"10,200",+6.59%,500,"87,212","14,140","161,600","38,705",26,-334.01,"138,617","155,900","161,900","5,198",-72.36,-4.49,"165,000",698,"1,704",-51,2.94,-1.10,"155,800","1,624","23,457","2,109",-494,14.64,200,9.48
12,클래시스,"57,600",보합,0,0.00%,100,"28,990","1,674","58,000","37,731","1,224",36.71,"553,504","58,000","58,200","6,084",36.62,26.54,"58,300","4,391","1,557",975,72.38,19.83,"57,200","13,256","65,506","2,429","1,569",8.06,257,34.87
13,리노공업,"49,200",상승,"1,150",+2.39%,100,"86,226","4,236","49,000","37,496","1,242",30.73,"384,332","48,500","49,050","6,574",8.59,19.21,"49,450","1,352",348,"1,133",35.31,18.27,"48,400","6,814","76,212","2,782","1,601",6.16,600,8.85
14,에스엠,"141,000",상승,100,+0.07%,500,"17,317","2,426","139,600","32,282",873,12.96,"196,111","142,000","139,700","14,191",-23.06,2.64,"142,000",463,"5,900",8,25.20,0.06,"138,700",282,"22,895","9,897","10,881",3.56,400,2.98
15,코오롱티슈진,"39,100",상승,600,+1.56%,0,"54,621","2,139","38,750","31,906",-220,-86.12,"216,558","38,700","38,950","2,223",-7.28,-25.91,"39,900",592,764,-338,3.64,-18.92,"38,350","2,677","81,601",51,-454,17.35,0,36.90
16,실리콘투,"51,800",보합,0,0.00%,500,"118,031","6,115","51,600","31,687","1,376",23.58,"1,221,184","52,300","51,700","4,578",187.76,60.90,"52,300","8,456","1,962","1,207",7.46,35.88,"51,000","16,094","61,172","6,915","2,197",10.38,N/A,101.69
17,JYP Ent.,"80,100",하락,"1,300",-1.60%,500,"127,728","10,197","79,700","28,462","1,283",21.02,"538,914","81,400","79,900","6,788",-24.30,22.41,"81,400","12,641","1,959",977,22.34,15.63,"79,000","2,488","35,532","6,018","3,811",4.99,534,6.23
18,펄어비스,"38,650",상승,200,+0.52%,100,"7,133",275,"38,400","24,832",-123,51.67,"193,777","38,400","38,500","11,428",24.82,7.88,"38,850","1,839","3,368",603,7.44,5.12,"38,400","2,388","64,248","3,424",748,2.94,N/A,2.67
19,젬백스,"57,100",상승,"2,900",+5.35%,500,"45,002","2,556","57,300","23,643",-383,-37.10,"247,635","55,200","57,400","1,507",-387.24,-127.30,"57,900","1,521","1,217",-872,6.13,-61.01,"55,200","3,942","41,406",627,"-1,539",55.71,0,-13.18
20,셀트리온제약,"50,900",상승,100,+0.20%,500,"10,617",538,"50,700","22,232",372,81.18,"63,474","50,600","50,800","6,695",3.19,5.68,"51,000","8,265","2,725",220,4.65,3.35,"50,400","2,516","43,679","4,778",627,5.50,24,22.90
21,HPSP,"24,900",상승,750,+3.11%,500,"130,624","3,252","24,700","20,791",939,25.83,"649,780","24,400","24,750","3,199",-1.32,31.09,"25,100","7,266",420,863,20.96,26.94,"24,400","16,946","83,499","1,814",964,8.11,600,1.29
22,케어젠,"35,150",상승,350,+1.01%,100,"11,319",400,"35,000","18,881",342,60.50,"52,463","34,800","35,100","2,407",-15.18,14.35,"36,000","3,397",177,323,5.00,13.24,"34,800",741,"53,715",826,581,8.11,640,4.26
23,파크시스템스,"266,500",상승,"1,500",+0.57%,500,"1,091",289,"264,500","18,628",385,33.82,"32,993","264,000","265,500","2,743",39.80,25.83,"267,500",466,864,428,32.82,17.99,"264,000",488,"6,990","1,751","7,881",9.23,500,20.89
24,이오테크닉스,"149,300",상승,"2,100",+1.43%,500,"13,420","2,011","149,000","18,393",312,39.45,"49,822","149,300","149,600","6,530",0.84,7.43,"150,800",287,500,427,21.05,6.75,"148,100",464,"12,320","3,209","3,785",2.98,500,1.46
25,보로노이,"99,000",보합,0,0.00%,500,"21,924","2,173","98,400","18,205",-179,-44.76,"167,200","98,900","98,700",640,-65.09,-96.66,"100,500",812,297,-199,4.14,-38.23,"97,600",759,"18,388",98,"-2,212",33.72,0,-33.93
26,네이처셀,"27,750",상승,300,+1.09%,500,"88,144","2,452","27,500","17,881",6,"-9,250.00","1,126,592","27,600","27,650",720,105.82,1.95,"28,150","9,989",74,12,6.93,1.75,"27,300","6,203","64,435",323,-3,28.12,0,67.09
27,씨젠,"34,150",상승,950,+2.86%,500,"80,289","2,725","33,200","17,835",-165,167.40,"437,408","33,300","33,350","12,053",45.17,-2.03,"34,450","5,549","2,238",-203,15.94,-1.65,"33,200","1,599","52,226","4,143",204,1.57,800,12.76
28,CJ ENM,"79,600",상승,"2,300",+2.98%,"5,000","43,771","3,447","77,200","17,456","1,045",-3.17,"422,633","80,000","77,400","93,166",815.59,-16.69,"80,100","1,070","56,386","-5,808",17.28,-6.03,"76,800",269,"21,929","52,314","-25,100",0.61,N/A,19.76
29,와이지엔터테인먼트,"89,600",하락,700,-0.78%,500,"26,486","2,360","88,700","16,747",-206,71.74,"332,761","90,000","88,800","7,343",-123.65,3.90,"90,000","3,268","1,311",200,14.75,2.71,"88,500",889,"18,691","3,649","1,249",3.42,250,-35.88
30,에스티팜,"82,600",하락,600,-0.72%,500,"8,064",669,"82,800","16,646",277,55.47,"208,627","83,300","83,000","7,219",-17.36,7.82,"83,700","1,403","2,189",325,6.29,4.65,"82,600",374,"20,153","2,738","1,489",3.36,500,-3.94
31,신성델타테크,"60,300",상승,100,+0.17%,500,"16,367",988,"60,300","16,573",272,"-1,310.87","98,781","60,200","60,400","7,741",-9.01,-0.48,"60,800","2,859","4,568",74,7.99,1.02,"60,100","3,550","27,484","9,097",-46,7.82,120,9.12
32,스튜디오드래곤,"55,100",하락,900,-1.61%,500,"38,264","2,109","54,900","16,562",364,105.76,"696,355","55,900","55,000","9,255",-34.86,4.63,"56,000","3,535","1,859",335,12.63,3.32,"54,700",830,"30,058","5,501",521,2.24,N/A,-26.96
33,동진쎄미켐,"30,450",상승,400,+1.33%,500,"78,833","2,398","30,350","15,656","2,082",10.20,"342,641","30,300","30,400","20,170",18.19,17.17,"30,550","6,350","9,966","1,435",9.80,7.92,"30,125","16,480","51,414","14,081","2,986",1.53,200,7.50
34,브이티,"43,100",상승,100,+0.23%,500,"55,707","2,404","43,050","15,429","1,109",14.79,"789,482","43,350","43,150","3,596",143.48,56.07,"43,450","4,112","1,189","1,040",10.20,33.75,"42,350","5,443","35,798","4,317","2,914",6.21,N/A,46.09
35,주성엔지니어링,"32,050",상승,"1,100",+3.55%,500,"243,708","7,768","31,850","15,149",972,12.87,"1,111,285","31,200","31,900","9,868",235.88,19.76,"32,300","7,143","4,202","1,068",16.15,11.92,"31,200","13,650","47,268","4,094","2,491",2.52,287,43.78
36,루닛,"48,250",하락,400,-0.82%,500,"41,578","2,014","48,100","14,065",-677,-20.19,"368,906","48,850","48,150","4,350",-60.30,-41.21,"49,150","3,677","2,702",-824,9.77,-23.45,"48,000","2,469","29,150",542,"-2,390",8.16,0,116.03
37,카카오게임즈,"16,940",하락,70,-0.41%,100,"58,271",983,"16,830","14,038",191,-10.55,"618,829","16,970","16,840","31,732",-74.60,-7.96,"17,010","1,720","16,949","-1,281",10.73,-3.86,"16,710","1,555","82,866","6,272","-1,606",1.06,N/A,-13.58
38,엔켐,"63,700",상승,900,+1.43%,500,"42,616","2,731","63,900","13,501",-653,-6.21,"210,585","63,200","64,100","11,269","-2,244.05",-156.31,"64,900",749,"6,601","-5,712",6.68,-57.41,"62,900","4,649","21,194","3,657","-10,265",2.58,N/A,-13.89
39,디어유,"56,300",하락,100,-0.18%,500,"17,158",963,"55,700","13,365",254,64.71,"250,912","56,500","55,900","2,203",N/A,N/A,"56,700","2,146",243,244,5.50,N/A,"55,400",732,"23,738",749,870,6.79,215,N/A
40,솔브레인,"171,100",상승,"2,400",+1.42%,500,"2,326",396,"169,700","13,309","1,679",12.85,"14,496","169,100","170,300","11,682",25.82,12.47,"171,400",327,"1,309","1,196",31.62,11.06,"169,100",231,"7,779","8,634","13,317",1.27,"2,300",2.29
41,HK이노엔,"46,850",하락,100,-0.21%,500,"44,265","2,067","46,550","13,273",882,19.37,"522,564","47,050","46,650","18,896",33.82,5.02,"47,150","4,653","6,382",616,9.82,3.30,"46,250","1,875","28,330","8,971","2,419",1.05,350,8.23
42,테크윙,"35,500",상승,"1,450",+4.26%,500,"167,464","5,900","34,800","13,261",234,-94.92,"546,982","34,450","34,850","5,062",640.74,-10.25,"35,650","7,572","3,179",-220,10.35,-4.43,"34,450","13,742","37,354","1,855",-374,6.91,130,38.85
43,지아이이노베이션,"20,950",상승,150,+0.72%,500,"248,392","5,177","20,400","12,908",-483,-19.42,"1,771,810","20,400","20,450",458,9.46,-116.69,"21,600","10,080",167,-588,4.87,-92.49,"19,750","7,274","61,614",0,"-1,079",10.30,0,-99.54
44,서진시스템,"22,000",상승,200,+0.92%,500,"30,217",665,"22,000","12,375","1,087",25.00,"150,441","21,900","22,050","21,032",121.85,12.32,"22,100","9,613","12,276",839,7.14,4.63,"21,850","7,888","56,248","12,138",880,1.42,N/A,55.87
45,메디톡스,"167,200",상승,300,+0.18%,500,"3,954",661,"166,900","12,203",203,58.22,"62,970","166,000","167,000","6,152",17.47,3.62,"168,000",860,"1,444",161,11.63,2.62,"166,000",348,"7,298","2,286","2,872",2.54,"1,100",3.39
46,원익IPS,"24,700",상승,700,+2.92%,500,"49,158","1,204","24,350","12,124",106,31.51,"126,527","24,150","24,450","11,241",158.88,2.37,"24,800","4,379","2,367",207,24.84,1.88,"24,150","3,473","49,084","7,482",784,1.37,50,8.38
47,메지온,"40,100",하락,"1,300",-3.14%,500,"23,698",956,"40,500","12,033",-143,-52.49,"165,482","40,850","40,600",740,1.31,-36.23,"40,900","3,049",279,-195,21.19,-23.45,"40,000","2,112","30,007",86,-764,27.82,0,-72.85
48,ISC,"55,800",상승,"2,600",+4.89%,500,"34,324","1,902","54,500","11,828",448,25.88,"129,116","54,200","54,700","5,829",317.11,10.98,"56,200","1,845",597,549,18.74,9.76,"54,200","1,692","21,197","1,745","2,156",2.23,810,24.43
49,비에이치아이,"38,200",상승,500,+1.33%,500,"148,171","5,620","37,300","11,821",219,53.06,"765,033","37,400","37,450","5,248",45.34,20.64,"38,500","9,164","4,083",196,17.67,4.12,"37,050","9,289","30,944","4,047",720,9.50,N/A,10.16
50,카페24,"47,550",상승,"1,500",+3.26%,500,"151,858","7,277","46,950","11,532",319,38.85,"248,750","46,750","47,050","3,423","1,978.14",13.40,"48,600","2,063","1,267",235,22.16,7.08,"46,600","5,773","24,253","3,025","1,224",5.25,N/A,11.58
51,대주전자재료,"72,600",상승,"1,500",+2.11%,500,"29,215","2,130","72,800","11,239",294,29.61,"94,868","71,700","72,900","6,230",372.76,19.30,"73,600","1,329","3,927",364,18.71,7.02,"71,700","3,444","15,481","2,193","2,452",4.69,100,18.56
52,티씨케이,"95,400",상승,900,+0.95%,500,"2,311",220,"95,400","11,138",807,14.67,"22,889","94,000","95,900","5,635",21.06,14.78,"96,000",165,473,720,65.35,13.60,"93,800",326,"11,675","2,757","6,503",2.17,"1,410",21.65
53,하이젠알앤엠,"35,900",하락,400,-1.10%,500,"16,111",581,"36,050","11,089",-4,-282.68,"134,313","36,450","36,150","1,202",-108.52,-1.92,"36,600","1,446",518,-11,3.82,-0.96,"35,800",846,"30,888",759,-127,15.36,N/A,-1.76
54,제이앤티씨,"18,960",상승,910,+5.04%,500,"156,003","2,932","18,610","10,968",-461,-13.09,"472,133","18,120","18,670","6,397",-261.51,-9.65,"19,030","9,582","3,026",-334,2.38,-5.16,"18,120","3,279","57,848","2,732","-1,448",3.36,N/A,-15.52
55,고영,"15,780",상승,130,+0.83%,100,"186,983","2,963","15,740","10,834",33,63.89,"839,202","15,700","15,790","3,779",-83.69,6.68,"15,970","9,230",548,210,14.66,5.64,"15,700","4,425","68,655","2,025",247,3.31,140,-10.24
56,오스코텍,"28,200",상승,50,+0.18%,500,"7,948",224,"28,200","10,786",-27,"2,820.00","77,310","28,200","28,300","1,708",91.63,0.77,"28,550","1,763",384,-16,10.25,-1.05,"28,150","2,122","38,248",340,10,8.86,N/A,586.89
57,SOOP,"92,800",상승,"3,300",+3.69%,500,"37,110","3,439","92,700","10,667","1,135",10.32,"154,673","93,000","93,000","7,157",25.69,30.21,"93,300","1,156","3,333","1,024",35.82,15.83,"91,200","1,230","11,495","4,132","8,990",2.53,"1,500",20.10
58,위메이드,"30,950",상승,450,+1.48%,500,"11,658",359,"30,650","10,507",71,4.74,"300,771","30,700","30,800","18,757",106.40,55.57,"31,000","2,961","10,438","1,816",8.41,11.03,"30,600","1,835","33,948","7,119","6,530",2.51,N/A,17.62
59,하림지주,"9,100",하락,20,-0.22%,100,"131,215","1,181","8,950","10,193","7,655",10.64,"833,364","9,060","8,960","160,790",34.88,0.90,"9,140","5,612","101,370","1,748",8.48,1.19,"8,910","5,356","112,006","122,730",855,0.29,120,1.75
60,코나아이,"69,600",하락,"1,700",-2.38%,500,"564,201","40,668","72,800","10,136",334,30.41,"2,558,749","71,300","72,900","4,131",-0.80,16.19,"74,800","10,139","2,153",302,1.62,6.90,"68,600","13,434","14,563","2,363","2,289",5.13,680,-15.67
61,디앤디파마텍,"91,800",상승,"6,400",+7.49%,500,"101,237","9,306","92,800","9,866",-250,-29.10,"329,964","92,500","93,100",975,-85.50,-49.03,"93,700",593,279,-295,3.70,-33.37,"90,500","3,924","10,747",114,"-3,155",15.38,0,-38.77
62,성광벤드,"34,150",하락,500,-1.44%,500,"150,801","5,134","34,200","9,538",420,24.91,"1,056,995","34,700","34,100","5,631",-6.35,8.01,"34,800","6,420",443,410,24.13,7.36,"33,500","1,413","27,929","2,277","1,371",1.74,200,-10.61
63,LS마린솔루션,"28,650",상승,150,+0.53%,"1,000","233,321","6,560","27,850","9,360",124,56.96,"2,548,416","27,900","27,900","2,543",N/A,N/A,"28,750","5,276",461,132,3.24,N/A,"27,550","21,632","32,669","1,303",503,4.36,160,N/A
64,올릭스,"47,000",하락,650,-1.36%,500,"107,448","5,058","47,250","9,294",-309,-18.15,"840,012","48,450","47,350",712,-70.02,-120.11,"48,500","2,182",528,-407,4.43,-46.71,"46,100","1,098","19,775",57,"-2,589",36.78,0,-66.73
65,원텍,"10,310",하락,130,-1.25%,100,"82,538",852,"10,270","9,221",348,26.23,"1,813,243","10,380","10,300","1,779",-24.43,25.76,"10,410","11,656",511,291,7.11,17.58,"10,260","1,486","89,439","1,153",393,6.86,50,-0.32
66,넥슨게임즈,"13,720",하락,10,-0.07%,500,"21,818",298,"13,700","9,036",387,28.82,"219,658","13,720","13,680","4,872",222.40,10.93,"13,800","1,355","1,745",314,4.87,7.36,"13,590","1,382","65,860","2,561",476,2.76,N/A,32.49
67,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.82,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
68,덕산네오룩스,"35,500",상승,200,+0.57%,200,"20,363",716,"35,250","8,815",525,19.44,"140,996","35,200","35,400","4,523",59.39,12.17,"35,500","1,216",533,458,7.72,10.68,"34,900","6,046","24,831","2,123","1,826",2.14,N/A,29.66
69,유일로보틱스,"76,400",상승,100,+0.13%,500,"10,160",777,"76,400","8,773",4,166.45,"109,331","76,500","76,800","1,174",106.14,-13.94,"76,900","1,817",224,-91,15.41,-8.91,"76,100",305,"11,483",352,459,9.09,N/A,19.40
70,필옵틱스,"37,850",상승,"1,000",+2.71%,500,"182,632","6,944","37,950","8,662",138,171.27,"438,414","37,350","38,000","3,827",34.40,3.51,"38,500","5,475","1,441",129,1.62,3.11,"37,250","14,793","22,886","4,109",221,5.64,0,36.96
71,에스앤에스텍,"39,250",상승,"1,050",+2.75%,500,"33,031","1,293","38,650","8,420",295,24.24,"125,309","38,350","38,850","2,970",17.73,13.07,"39,650","2,337",502,303,9.82,10.95,"38,350","2,413","21,451","1,760","1,619",3.22,150,17.09
72,와이씨,"10,010",상승,200,+2.04%,100,"91,408",915,"9,970","8,213",106,96.25,"290,297","9,910","10,000","5,769",23.66,3.48,"10,100","4,508","1,586",129,0.87,2.45,"9,910","4,694","82,045","2,112",104,2.48,N/A,-17.22
73,유진테크,"35,550",상승,"1,000",+2.89%,500,"47,918","1,692","34,950","8,147",612,12.56,"106,119","34,900","35,050","5,395",151.49,16.85,"35,650","3,146","1,038",654,29.89,13.40,"34,750","4,372","22,916","3,381","2,831",1.93,230,22.25
74,레이크머티리얼즈,"12,370",상승,150,+1.23%,100,"24,851",308,"12,390","8,131",222,44.02,"204,324","12,290","12,400","3,513",-24.93,17.38,"12,530","1,007","2,200",210,6.89,6.46,"12,270","3,629","65,731","1,387",281,6.31,50,17.77
75,우리기술투자,"9,660",상승,210,+2.22%,500,"1,408,789","13,204","9,200","8,114","1,757",5.28,"14,288,920","9,420","9,230","8,038",14.13,24.89,"9,660","35,115","1,376","1,477",1.98,20.59,"9,170","9,963","84,000","1,923","1,830",1.10,N/A,12.60
76,동국제약,"17,840",상승,530,+3.06%,500,"55,645",986,"17,520","8,007",804,13.92,"149,853","17,460","17,540","9,532",20.26,10.66,"17,890","4,328","2,742",623,14.33,6.95,"17,460","3,067","44,884","8,122","1,282",1.31,200,11.10
77,에스에프에이,"21,850",상승,400,+1.86%,500,"7,142",155,"21,550","7,846",-484,-9.52,"70,632","21,450","21,650","24,796",-154.44,-7.49,"21,900","2,849","9,572",-321,9.01,-1.21,"21,450","3,812","35,909","20,454","-2,296",0.70,270,9.95
78,태성,"25,600",상승,"1,600",+6.67%,100,"84,448","2,102","24,250","7,808",60,297.67,"642,307","60,500","60,500","1,002",43.88,-3.31,"60,600","3,364",42,-30,9.63,-2.82,"58,700","4,406","13,213",300,51,7.68,0,3.13
79,로보티즈,"59,000",하락,200,-0.34%,500,"60,116","3,587","60,400","7,795",-30,"1,156.86","583,693","26,800","26,350","4,555",35.13,21.07,"26,850","10,274","2,530",393,17.45,9.60,"25,700","4,320","29,989","5,974","1,323",3.62,350,11.92
80,동성화인텍,"25,850",하락,800,-3.00%,500,"77,785","2,025","26,250","7,752",540,19.54,"316,159","24,500","24,300",796,980.50,16.61,"25,700","5,470",386,60,3.67,8.74,"24,150","2,339","30,501",592,86,5.99,0,77.61
81,하나마이크론,"11,680",상승,210,+1.83%,500,"107,777","1,261","11,720","7,741","1,068",-82.25,"657,951","11,630","11,730","19,446",84.43,-6.99,"11,780","2,854","13,388",-112,10.35,-0.61,"11,620","16,499","66,272","12,507",-142,2.12,70,29.21
82,피엔티,"32,050",상승,300,+0.94%,500,"24,863",800,"32,150","7,610","1,632",6.96,"136,820","31,850","32,200","16,203",112.19,26.52,"32,550","1,783","9,957","1,422",4.15,8.83,"31,850","3,128","23,743","10,351","4,605",1.30,100,89.78
83,LS머트리얼즈,"11,210",상승,30,+0.27%,500,"36,039",405,"11,280","7,584",62,243.70,"208,386","11,200","11,300","2,531",-54.33,3.11,"11,320","7,682",460,57,4.20,2.19,"11,190","5,083","67,653","1,421",46,4.13,N/A,3.79
84,피에스케이홀딩스,"34,550",상승,"1,550",+4.70%,500,"129,686","4,501","34,850","7,450",885,8.06,"106,020","33,800","34,950","5,136",228.07,24.80,"35,350","4,344",821,958,4.16,20.94,"33,750","6,815","21,562","2,155","4,289",1.73,700,127.53
85,심텍,"23,000",상승,"1,500",+6.98%,500,"704,232","16,424","23,400","7,326",-470,-14.45,"689,380","23,000","23,500","14,433",46.70,-6.63,"23,850","13,717","9,948",-310,6.34,-2.37,"22,650","21,967","31,854","12,314","-1,592",1.79,100,18.19
86,솔브레인홀딩스,"34,500",하락,300,-0.86%,500,"4,472",155,"34,800","7,233",853,15.29,"40,029","35,100","34,900","19,966",-29.47,4.62,"35,100",98,"5,055",557,5.14,2.95,"34,100",853,"20,964","5,154","2,257",0.54,220,-22.10
87,안랩,"64,700",보합,0,0.00%,500,"6,138",397,"65,000","7,199",277,19.34,"66,634","64,900","65,200","4,647",4.77,10.40,"65,300","2,202",959,324,32.34,7.71,"64,300",704,"11,127","2,606","3,346",1.74,"1,300",8.93
88,HLB생명과학,"5,870",상승,30,+0.51%,500,"28,530",168,"5,870","7,157",-248,-3.54,"259,024","5,860","5,910","5,390",-1.17,1.95,"5,940","8,211","1,402",62,9.71,1.29,"5,840","13,513","121,917","1,022","-1,657",2.10,0,4.34
89,펌텍코리아,"57,500",상승,400,+0.70%,500,"1,920",110,"57,100","7,130",484,20.01,"39,487","57,600","57,400","4,076",37.15,12.99,"57,800",553,869,383,15.44,10.04,"57,100",934,"12,400","3,375","2,873",2.63,420,18.63
90,코미코,"68,000",상승,"1,100",+1.64%,500,"17,140","1,162","67,700","7,113","1,125",12.40,"125,051","67,400","67,900","8,003",240.50,23.36,"68,400","1,618","4,246",878,19.38,12.60,"66,900",988,"10,461","5,071","5,483",2.58,"1,000",65.05
91,HLB테라퓨틱스,"8,290",상승,70,+0.85%,500,"60,393",500,"8,350","6,994",-76,-25.35,"524,021","8,270","8,360","2,198",12.63,-14.34,"8,410","17,999",379,-235,6.12,-11.16,"8,210","3,998","84,371",549,-327,4.52,0,4.45
92,비츠로셀,"30,400",상승,50,+0.16%,500,"4,674",142,"30,350","6,953",519,13.26,"255,639","30,250","30,550","3,179",37.73,19.92,"30,550","2,588",348,513,29.42,17.86,"30,150","2,140","22,872","2,108","2,292",2.39,460,19.61
93,현대힘스,"19,460",하락,160,-0.82%,500,"74,858","1,466","19,630","6,894",215,38.61,"417,464","19,830","19,650","3,265",48.99,8.07,"19,850","2,632",930,166,1.34,5.74,"19,360","3,163","35,425","2,232",504,2.93,100,17.96
94,아난티,"7,760",하락,70,-0.89%,100,"141,789","1,106","7,800","6,878",8,-41.50,"948,918","7,830","7,820","16,224",-99.70,-4.56,"7,860","14,194","9,110",-324,6.60,-2.04,"7,750","6,521","88,629","2,852",-187,0.97,N/A,-68.22
95,한글과컴퓨터,"28,150",하락,950,-3.26%,500,"123,889","3,509","28,300","6,807",404,43.78,"633,494","28,650","28,350","6,819",18.37,4.06,"28,650","20,057","1,963",140,6.40,2.13,"28,050","8,002","24,180","3,048",643,1.94,410,12.42
96,휴온스글로벌,"53,200",상승,400,+0.76%,500,"1,825",97,"52,800","6,723",970,25.80,"70,556","52,800","53,000","14,059",-14.88,5.05,"53,400",868,"4,418",671,7.95,4.93,"52,600",103,"12,637","8,135","2,062",1.23,525,7.26
97,위메이드맥스,"8,010",상승,110,+1.39%,500,"11,593",92,"7,850","6,643",-81,-31.91,"107,353","7,900","7,930","5,976",-315.03,-3.29,"8,030","1,886",962,-157,11.75,-4.31,"7,840","6,379","82,936",750,-251,1.34,0,7.49
98,엘앤씨바이오,"28,400",하락,100,-0.35%,500,"44,176","1,252","28,100","6,583",25,4.63,"726,583","28,250","28,150","4,756",-68.73,65.41,"28,950","7,023","1,809","1,410",9.02,38.21,"27,900","1,001","23,179",721,"6,131",2.27,50,9.35
99,차바이오텍,"11,620",상승,20,+0.17%,500,"66,670",769,"11,460","6,544",-597,-51.88,"1,351,648","11,490","11,490","21,944",-523.82,-2.85,"11,690","11,034","14,755",-146,8.01,-0.74,"11,440","1,904","56,314","10,450",-224,2.56,0,9.55
100,SAMG엔터,"74,000",하락,"1,700",-2.25%,500,"21,660","1,614","74,500","6,490",-61,-87.89,"251,212","76,100","74,800",974,35.14,-52.24,"76,300",763,666,-194,18.45,-19.62,"73,500",644,"8,771","1,164",-842,16.86,N/A,22.41
101,다우데이타,"16,770",하락,70,-0.42%,500,"59,033",982,"16,650","6,423","12,059",4.43,"335,401","16,780","16,700","577,571",80.54,12.96,"16,810","4,241","512,862","8,659",10.65,1.55,"16,520","3,316","38,300","121,361","3,783",0.46,450,17.44
102,솔트룩스,"52,600",하락,600,-1.13%,500,"148,283","7,834","52,200","6,381",-66,-121.76,"885,670","52,500","52,300",932,28.63,-6.63,"53,700","14,107",206,-59,4.54,-6.10,"51,500","7,776","12,131",459,-432,9.67,N/A,49.03
103,나노신소재,"51,400",상승,600,+1.18%,500,"7,274",375,"51,600","6,270",30,-280.87,"37,375","50,800","51,900","4,422",-74.88,-0.77,"52,200",988,"1,980",-19,8.32,-0.43,"50,800",469,"12,198",878,-183,2.51,250,5.53
104,HLB제약,"18,960",하락,20,-0.11%,500,"17,119",325,"19,040","6,217",15,116.32,"115,168","19,020","19,120","1,579",107.54,1.98,"19,150","2,868",415,20,0.93,1.35,"18,870",819,"32,791","1,371",163,5.53,0,0.83
