N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
46,미래에셋증권,"22,000",하락,"1,450",-6.18%,"5,000","2,547,664","55,749","21,950","125,470","11,881",16.13,"7,830,793","22,750","22,000","1,371,770",128.02,7.94,"22,850","94,374","1,249,133","9,255",12.84,0.69,"21,250","47,631","570,316","222,342","1,364",1.06,250,9.22
47,LG전자,"75,150",하락,950,-1.25%,"5,000","106,111","8,020","75,400","122,981","34,197",19.65,"514,310","76,200","75,500","656,296",-6.40,1.81,"76,200","28,794","404,179","5,914",29.46,0.94,"75,100","10,278","163,648","877,282","3,825",0.62,"1,000",6.64
48,SK텔레콤,"56,600",하락,500,-0.88%,100,"191,853","10,882","56,500","121,571","18,234",9.64,"788,270","57,200","56,600","305,153",4.00,10.83,"57,200","49,024","186,876","13,871",39.93,4.58,"56,500","70,242","214,790","179,406","5,874",1.02,"3,540",1.89
49,LIG넥스원,"528,000",상승,"1,000",+0.19%,"5,000","66,948","35,946","530,000","116,160","2,298",47.34,"298,512","540,000","531,000","61,253",23.29,19.59,"549,000","2,974","48,878","2,166",31.54,4.36,"526,000","2,609","22,000","32,763","11,153",9.26,"2,400",41.92
50,한화시스템,"59,200",상승,300,+0.51%,"5,000","927,518","56,068","59,500","111,840","2,193",25.40,"2,416,203","61,500","59,600","57,240",78.95,19.63,"62,400","40,397","33,076","4,454",8.55,8.73,"59,000","24,385","188,919","28,037","2,331",3.30,350,14.32
51,두산,"670,000",상승,"3,000",+0.45%,"5,000","32,560","21,928","668,000","110,710","10,038",-69.14,"165,286","670,000","669,000","301,431",-30.11,-14.57,"688,000","1,265","182,536","3,022",13.37,1.03,"664,000",770,"16,524","181,329","-9,690",7.99,"2,000",-5.21
52,삼성전기,"139,200",상승,100,+0.07%,"5,000","293,730","41,408","139,600","103,974","7,350",17.15,"415,635","143,900","139,600","127,924",11.27,8.16,"144,000","6,579","37,765","7,032",32.77,5.75,"138,400","1,815","74,694","102,941","8,115",1.19,"1,800",15.76
53,현대글로비스,"136,800",상승,300,+0.22%,500,"38,014","5,226","137,000","102,600","17,529",8.64,"249,658","136,600","137,200","168,491",12.80,13.24,"139,200","1,273","80,398","10,995",49.59,6.96,"135,600","1,069","75,000","284,074","15,834",1.15,"3,700",10.61
54,포스코퓨처엠,"129,200",하락,800,-0.62%,500,"61,561","7,996","129,800","100,082",7,-46.24,"249,585","130,600","129,900","79,325",-97.99,-7.98,"131,100","5,016","46,120","-2,313",10.10,-3.24,"128,700","1,063","77,463","36,999","-2,794",3.32,0,-22.27
55,HD현대,"126,000",하락,"3,600",-2.78%,"1,000","86,037","10,951","126,500","99,531","29,832",18.96,"303,935","128,100","126,600","738,667",46.84,6.36,"129,500","4,749","474,816","19,302",22.50,2.72,"102,100","15,311","95,312","5,589","1,422",19.02,720,251.50
56,한미반도체,"104,200",상승,"6,700",+6.87%,100,"2,685,631","285,190","106,200","99,315","2,554",73.28,"2,227,465","104,900","106,300","7,109",638.74,27.43,"109,000","25,910","1,700","1,526",7.50,21.27,"126,000","2,525","78,993","677,656","6,647",0.96,"3,600",10.49
57,삼양식품,"1,299,000",보합,0,0.00%,"5,000","10,223","13,247","1,295,000","97,854","3,446",32.12,"35,706","1,297,000","1,296,000","15,948",133.58,39.37,"1,311,000",563,"7,667","2,713",19.55,19.62,"1,288,000",362,"7,533","17,280","40,436",10.73,"3,300",44.86
58,HD현대마린솔루션,"199,300",하락,"2,700",-1.34%,500,"34,305","6,877","200,000","89,345","2,717",35.67,"164,169","202,500","200,000","11,522",34.87,44.98,"203,000","3,543","3,787","2,279",29.45,25.20,"198,800","1,525","44,829","17,455","5,588",12.49,"3,150",22.02
59,대한항공,"24,000",상승,100,+0.42%,"5,000","989,244","23,686","24,050","88,373","21,102",7.22,"4,765,714","23,950","24,100","470,121",17.88,13.17,"24,150","101,349","360,489","13,819",16.43,3.57,"90,000","1,982","97,475","36,337","1,698",5.23,500,-4.86
60,한국항공우주,"90,600",상승,700,+0.78%,"5,000","208,116","18,999","90,500","88,312","2,407",53.36,"734,570","90,900","90,600","80,255",-2.74,10.42,"92,400","14,355","62,984","1,709",34.07,2.25,"23,700","216,216","368,221","178,707","3,322",0.84,750,10.92
61,DB손해보험,"122,000",하락,200,-0.16%,500,"54,067","6,616","122,100","86,376","24,249",5.07,"262,693","121,300","122,200","665,061",8.50,18.98,"123,600","1,052","571,149","18,532",46.36,2.93,"121,300","1,949","70,800","218,350","24,043",0.91,"6,800",10.49
62,포스코인터내셔널,"49,000",하락,250,-0.51%,"5,000","107,577","5,287","49,050","86,202","11,169",16.02,"657,587","49,650","49,100","173,363",-3.97,8.14,"49,650","21,535","99,869","5,034",6.07,2.97,"48,900","7,597","175,923","323,408","3,058",1.30,"1,550",-2.39
63,현대건설,"77,200",하락,"3,900",-4.81%,"5,000","994,130","77,115","77,200","85,967","-12,634",-42.60,"5,753,180","79,000","77,300","270,054",-260.86,-2.09,"79,800","40,562","173,360","-7,662",23.89,-3.02,"285,500","3,610","30,000","45,518","7,673",4.65,"2,900",7.60
64,LS ELECTRIC,"286,500",하락,"9,000",-3.05%,"5,000","91,718","26,594","288,000","85,950","3,897",37.34,"318,081","298,500","288,500","44,852",19.96,13.44,"298,500","7,359","25,951","2,422",24.29,5.90,"76,400","18,465","111,356","326,703","-1,812",1.07,600,10.18
65,KODEX CD금리액티브(합성),"1,073,247",상승,222,+0.02%,0,"66,332","71,190","1,073,245","85,162",N/A,N/A,"207,937","1,073,245","1,073,250",N/A,N/A,N/A,"1,073,250","463,596",N/A,N/A,0.00,N/A,"1,073,245","476,848","7,935",N/A,N/A,N/A,N/A,N/A
66,TIGER 미국S&P500,"20,595",하락,60,-0.29%,0,"939,745","19,332","20,600","81,927",N/A,N/A,"3,921,704","20,585","20,605",N/A,N/A,N/A,"20,610","289,557",N/A,N/A,0.21,N/A,"20,540","274,864","397,800",N/A,N/A,N/A,N/A,N/A
67,유한양행,"101,700",하락,300,-0.29%,"1,000","85,296","8,733","102,000","81,328",549,123.87,"268,455","102,800","102,200","29,420",-3.77,3.41,"103,400","9,995","7,914",552,17.64,1.92,"101,600","3,871","79,968","20,678",821,3.68,500,11.23
68,한진칼,"121,000",하락,"2,000",-1.63%,"2,500","16,608","2,016","121,000","80,782",492,17.74,"90,734","122,500","121,100","42,072",14.82,16.75,"123,000","1,262","8,940","5,122",20.84,12.82,"120,500",432,"66,762","2,922","6,822",2.50,360,5.96
69,아모레퍼시픽,"136,000",하락,"2,800",-2.02%,500,"101,450","13,865","136,600","79,550","2,205",15.02,"786,457","138,800","136,700","67,835",103.83,11.69,"139,100","8,877","14,575","6,016",23.37,9.50,"135,700","2,462","58,493","38,851","9,057",1.77,"1,125",5.75
70,효성중공업,"848,000",하락,"8,000",-0.93%,"5,000","13,657","11,566","848,000","79,072","3,625",26.09,"85,071","845,000","848,000","62,188",40.59,14.90,"858,000",857,"41,632","2,229",22.71,4.06,"835,000",399,"9,325","48,950","32,509",4.02,"5,000",13.82
71,한국금융지주,"141,500",하락,"4,800",-3.28%,"5,000","121,776","17,295","141,500","78,852","11,997",7.53,"335,626","144,300","141,600","1,092,202",46.24,11.54,"146,300","1,704","994,857","10,459",37.18,1.02,"140,100",563,"55,726","211,741","18,792",0.83,"3,980",1.34
72,HD현대미포,"190,600",상승,"2,100",+1.11%,"5,000","157,167","30,352","191,900","76,130",885,49.87,"519,081","192,200","192,100","51,089",157.89,5.25,"196,500","4,392","30,024","1,132",22.35,2.26,"189,000",383,"39,942","46,300","3,822",3.67,710,14.63
73,LG씨엔에스,"76,700",하락,"8,800",-10.29%,500,"564,785","43,972","77,900","74,312","5,129",16.68,"1,352,050","80,300","78,000","45,045",10.52,18.32,"80,300","13,510","23,817","3,649",4.10,8.54,"76,700","8,655","96,886","59,826","4,597",2.83,"1,672",6.73
74,SK바이오팜,"91,900",하락,500,-0.54%,500,"21,634","1,993","92,100","71,970",963,28.65,"136,378","92,600","92,200","10,368",356.75,58.01,"92,700","10,875","4,628","2,270",11.07,25.79,"91,800","1,705","78,313","5,476","3,208",12.68,N/A,54.30
75,코웨이,"96,100",상승,500,+0.52%,500,"66,840","6,381","95,400","69,105","7,954",12.25,"169,210","94,600","95,500","57,616",8.77,19.38,"96,500","1,737","25,654","5,655",61.47,10.66,"93,400",962,"71,909","43,101","7,843",2.20,"2,630",8.66
76,삼성증권,"76,300",하락,900,-1.17%,"5,000","181,014","13,746","76,100","68,136","12,058",7.62,"707,944","76,500","76,200","622,739",62.69,12.89,"77,000","9,718","549,497","8,990",28.46,1.51,"75,100","3,147","89,300","134,666","10,015",0.94,"3,500",2.26
77,한화,"90,500",하락,"1,700",-1.84%,"5,000","96,408","8,800","90,800","67,838","24,161",8.65,"623,066","93,000","90,900","2,520,370",0.17,7.19,"93,300","6,500","2,124,752","16,904",15.94,0.73,"90,200","1,927","74,959","556,468","10,464",0.81,800,4.73
78,KODEX 200,"41,730",하락,340,-0.81%,0,"3,368,692","141,113","41,800","67,561",N/A,N/A,"14,993,820","42,070","41,805",N/A,N/A,N/A,"42,175","341,916",N/A,N/A,32.40,N/A,"41,725","181,041","161,900",N/A,N/A,N/A,N/A,N/A
79,S-Oil,"58,200",상승,300,+0.52%,"2,500","50,956","2,953","57,800","65,523","4,222",-16.81,"380,584","58,000","57,900","244,514",-68.83,-2.18,"58,500","21,872","157,558","-1,930",73.21,-0.84,"57,700","22,160","112,583","366,370","-3,463",0.78,125,2.55
80,NH투자증권,"20,200",하락,500,-2.42%,"5,000","295,033","5,976","20,250","65,465","9,011",10.46,"1,270,734","20,550","20,300","624,271",24.16,8.73,"20,650","31,575","543,077","6,866",15.94,1.15,"20,050","21,936","324,086","100,343","1,932",0.87,950,-3.25
81,KODEX 머니마켓액티브,"103,160",보합,0,0.00%,0,"72,246","7,453","103,160","63,887",N/A,N/A,"441,514","103,160","103,165",N/A,N/A,N/A,"103,165","1,419,959",N/A,N/A,0.00,N/A,"103,160","964,662","61,930",N/A,N/A,N/A,N/A,N/A
82,LG유플러스,"13,840",상승,50,+0.36%,"5,000","314,725","4,352","13,890","60,427","8,631",14.77,"1,476,782","13,720","13,900","197,077",-13.52,4.40,"13,900","9,917","109,394","3,146",37.50,1.58,"13,670","19,333","436,611","146,252",937,0.70,650,1.76
83,두산밥캣,"60,300",하락,600,-0.99%,500,"195,584","11,738","59,900","57,801","8,714",13.09,"1,570,827","60,000","60,100","120,096",-37.31,8.77,"60,800","20,895","51,151","5,634",34.22,5.03,"59,500","4,794","95,856","85,512","4,606",0.84,"1,600",-12.38
84,LS,"179,400",하락,"2,100",-1.16%,"5,000","31,901","5,755","180,100","57,767","10,729",20.34,"184,050","181,400","179,800","205,279",19.26,5.09,"183,000","2,019","136,468","3,915",14.83,2.02,"179,200",656,"32,200","275,447","8,821",1.01,"1,650",12.52
85,키움증권,"230,000",하락,"6,500",-2.75%,"5,000","73,909","16,956","230,500","57,090","10,982",7.89,"202,772","234,000","231,000","556,884",94.50,15.98,"234,500","1,600","500,565","8,349",24.10,1.55,"225,000","2,269","24,822","112,803","29,164",1.09,"7,500",18.18
86,현대차2우B,"163,100",하락,"1,900",-1.15%,"5,000","44,759","7,305","163,100","57,026",N/A,3.55,"230,620","164,800","163,200",N/A,N/A,N/A,"164,800","4,929",N/A,N/A,60.17,N/A,"162,400",711,"34,964",N/A,"45,880",0.39,N/A,N/A
87,맥쿼리인프라,"11,860",하락,20,-0.17%,0,"579,588","6,877","11,860","56,800",N/A,N/A,"2,187,746","11,880","11,870",N/A,N/A,N/A,"11,890","155,936",N/A,N/A,9.11,N/A,"11,850","416,670","478,922",N/A,N/A,N/A,N/A,N/A
88,에이피알,"148,800",하락,"2,800",-1.85%,100,"123,711","18,322","149,400","56,610","1,227",42.33,"600,305","149,500","149,600","5,651",17.77,41.34,"150,800","1,790","2,416","1,076",24.20,25.24,"48,800","2,533","115,859","43,832","5,793",0.62,"2,800",9.47
89,삼성카드,"48,850",하락,500,-1.01%,"5,000","19,769",970,"49,050","56,597","8,854",8.43,"82,725","49,100","49,100","294,941",9.31,8.00,"49,600","2,271","210,079","6,646",6.37,2.28,"145,300","2,653","38,044","7,228","3,515",15.87,0,37.98
90,한화솔루션,"32,000",하락,600,-1.84%,"5,000","619,822","19,969","32,000","55,006","-3,002",-5.64,"4,148,235","33,000","32,050","300,368",-151.83,-15.99,"33,050","65,707","194,300","-13,690",13.09,-4.99,"31,650","29,055","171,893","123,940","-5,673",0.59,300,-5.23
91,LG생활건강,"336,500",하락,"5,000",-1.46%,"5,000","10,779","3,650","338,000","52,555","4,590",32.98,"59,859","341,000","339,000","74,058",-5.74,3.44,"341,000","3,192","17,199","2,039",28.41,2.79,"336,500",696,"15,618","68,119","10,204",1.00,"3,500",0.10
92,넷마블,"59,200",하락,"1,300",-2.15%,100,"34,161","2,032","59,200","50,884","2,156",50.04,"184,415","60,200","59,300","81,771",414.93,0.49,"60,400","5,702","27,032",32,24.98,0.04,"59,100","4,935","85,954","26,638","1,183",0.90,417,6.46
93,TIGER 미국나스닥100,"134,275",하락,105,-0.08%,0,"62,214","8,345","134,330","50,367",N/A,N/A,"353,823","134,130","134,340",N/A,N/A,N/A,"134,380","8,136",N/A,N/A,0.07,N/A,"133,955","17,951","37,510",N/A,N/A,N/A,N/A,N/A
94,한국타이어앤테크놀로지,"40,600",상승,350,+0.87%,500,"145,957","5,933","40,600","50,293","17,623",4.66,"517,379","40,500","40,700","158,497",32.71,10.79,"40,950","6,314","46,549","11,311",35.75,7.91,"40,350","16,970","123,875","94,119","8,704",0.44,"2,000",5.28
95,현대오토에버,"179,900",상승,"1,800",+1.01%,500,"38,893","6,974","178,800","49,336","2,244",29.90,"214,812","181,900","178,700","33,495",23.71,10.40,"184,000","1,022","16,190","1,752",2.60,5.66,"176,000","1,311","27,424","37,136","6,016",2.93,"1,780",21.16
96,TIGER CD금리투자KIS(합성),"56,225",상승,5,+0.01%,0,"32,105","1,805","56,225","47,677",N/A,N/A,"200,001","56,225","56,230",N/A,N/A,N/A,"56,230","1,231,627",N/A,N/A,0.03,N/A,"56,225","1,235,322","84,796",N/A,N/A,N/A,N/A,N/A
97,LG디스플레이,"9,310",하락,30,-0.32%,"5,000","208,596","1,949","9,340","46,550","-5,606",-2.28,"1,186,944","9,350","9,350","328,596",77.67,-37.21,"9,420","27,903","247,868","-24,093",20.94,-7.02,"9,280","50,373","500,000","266,153","-4,084",0.74,N/A,24.77
