N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
43,삼성SDI,"173,000",상승,"2,700",+1.59%,"5,000","185,093","32,074","172,200","118,963","3,633",118.41,"426,240","170,800","172,900","405,973",-76.49,3.13,"175,000","2,024","190,301","5,755",29.41,1.54,"170,400","1,306","68,765","165,922","1,461",0.61,973,-22.60
44,LG,"75,400",상승,800,+1.07%,"5,000","16,499","1,234","74,700","118,567","9,668",14.92,"345,801","74,600","75,100","316,393",-39.16,2.16,"75,500","3,273","35,066","7,905",35.04,2.55,"74,500","1,214","157,251","71,755","5,053",0.42,"3,100",-3.62
45,SK텔레콤,"52,950",상승,150,+0.28%,100,"68,658","3,639","52,900","113,731","18,234",9.01,"894,461","52,900","53,000","305,153",4.00,10.83,"53,200","55,989","186,876","13,871",39.85,4.58,"52,800","33,843","214,790","179,406","5,874",0.95,"3,540",1.89
46,삼성에스디에스,"136,600",하락,500,-0.36%,500,"9,808","1,337","137,300","105,698","9,111",13.95,"121,393","136,500","137,400","132,383",12.73,8.42,"137,400","1,343","35,329","7,895",19.32,6.18,"135,800",386,"77,378","138,282","9,791",1.13,"2,900",4.15
47,미래에셋증권,"18,120",하락,50,-0.28%,"5,000","328,655","5,896","18,020","103,341","11,881",13.28,"3,360,815","18,040","18,030","1,371,770",128.02,7.94,"18,130","13,560","1,249,133","9,255",13.45,0.69,"17,790","5,302","570,316","222,342","1,364",0.87,250,9.22
48,삼성전기,"131,100",상승,"1,300",+1.00%,"5,000","38,713","5,077","130,900","97,923","7,350",16.16,"350,480","130,900","131,400","127,924",11.27,8.16,"131,800","2,906","37,765","7,032",32.53,5.75,"130,600","3,946","74,694","102,941","8,115",1.12,"1,800",15.76
49,LIG넥스원,"443,000",하락,"15,500",-3.38%,"5,000","44,712","19,902","454,000","97,460","2,298",39.72,"193,581","462,500","454,500","61,253",23.29,19.59,"463,000",864,"48,878","2,166",31.92,4.36,"439,000",502,"22,000","32,763","11,153",7.77,"2,400",41.92
50,HD현대,"123,000",상승,"1,100",+0.90%,"1,000","55,496","6,730","121,000","97,161","29,832",18.50,"580,409","122,000","121,200","738,667",46.84,6.36,"123,400","1,679","474,816","19,302",21.96,2.72,"119,700",411,"78,993","677,656","6,647",0.94,"3,600",10.49
51,두산,"588,000",상승,"7,000",+1.20%,"5,000","18,124","10,520","576,000","97,160","10,038",-60.68,"245,854","587,000","579,000","301,431",-30.11,-14.57,"589,000","1,448","182,536","3,022",12.69,1.03,"570,000","1,329","16,524","181,329","-9,690",7.02,"2,000",-5.21
52,한화시스템,"50,900",하락,500,-0.97%,"5,000","1,324,757","68,117","51,600","96,160","2,193",21.84,"12,232,648","53,000","51,700","57,240",78.95,19.63,"53,100","45,482","33,076","4,454",9.08,8.73,"50,500","8,625","188,919","28,037","2,331",2.83,350,14.32
53,포스코퓨처엠,"123,100",상승,"3,800",+3.19%,500,"144,356","18,028","124,100","95,357",7,-42.68,"297,141","121,600","124,200","79,325",-97.99,-7.98,"127,400","1,207","46,120","-2,313",10.08,-3.24,"121,500","2,256","77,463","36,999","-2,884",3.17,0,-22.27
54,한진칼,"138,500",하락,"1,000",-0.72%,"2,500","16,207","2,247","139,700","92,466",492,20.30,"118,067","139,400","140,200","42,072",14.82,16.75,"140,500",302,"8,940","5,122",20.68,12.82,"137,700",589,"66,762","2,922","6,822",2.86,360,5.96
55,포스코인터내셔널,"52,300",상승,600,+1.16%,"5,000","76,191","4,017","52,600","92,008","11,169",17.10,"541,527","52,800","52,800","173,363",-3.97,8.14,"53,300","6,853","99,869","5,034",6.47,2.97,"52,100","14,702","175,923","323,408","3,058",1.38,"1,550",-2.39
56,현대글로비스,"122,600",상승,"1,300",+1.07%,500,"34,103","4,187","122,700","91,950","17,529",7.74,"216,015","122,100","123,200","168,491",12.80,13.24,"123,900","2,386","80,398","10,995",49.33,6.96,"122,000",741,"75,000","284,074","15,834",1.03,"3,700",10.61
57,삼양식품,"1,219,000",상승,"62,000",+5.36%,"5,000","20,679","24,822","1,173,000","91,827","3,446",30.15,"46,455","1,175,000","1,176,000","15,948",133.58,39.37,"1,225,000",512,"7,667","2,713",19.62,19.62,"1,169,000",720,"7,533","17,280","40,436",10.07,"3,300",44.86
58,유한양행,"107,400",상승,100,+0.09%,"1,000","38,903","4,172","107,000","86,145",549,130.82,"363,005","107,500","107,100","29,420",-3.77,3.41,"108,000","3,755","7,914",552,18.09,1.92,"106,600","2,061","80,209","20,678",821,3.90,500,11.23
59,한국항공우주,"86,800",하락,"3,000",-3.34%,"5,000","334,254","29,184","88,900","84,608","2,407",51.12,"1,335,187","90,700","89,000","80,255",-2.74,10.42,"90,700","9,227","62,984","1,709",35.07,2.25,"86,200","1,478","97,475","36,337","1,698",5.01,500,-4.86
60,HD현대마린솔루션,"188,600",상승,"3,600",+1.95%,500,"39,355","7,379","185,200","84,548","2,717",33.75,"213,772","186,400","185,700","11,522",34.87,44.98,"189,000",500,"3,787","2,279",28.89,25.20,"184,300",274,"44,829","17,455","5,588",11.81,"3,150",22.02
61,대한항공,"22,900",하락,50,-0.22%,"5,000","191,914","4,399","23,000","84,323","21,102",6.89,"1,107,139","23,050","23,050","470,121",17.88,13.17,"23,050","120,630","360,489","13,819",17.00,3.57,"22,850","121,174","368,221","178,707","3,322",0.81,750,10.92
62,KODEX CD금리액티브(합성),"1,071,907",상승,82,+0.01%,0,"32,115","34,424","1,071,905","83,338",N/A,N/A,"196,697","1,071,905","1,071,910",N/A,N/A,N/A,"1,071,910","688,070",N/A,N/A,0.00,N/A,"1,071,905","681,298","7,775",N/A,N/A,N/A,N/A,N/A
63,아모레퍼시픽,"141,300",상승,700,+0.50%,500,"30,055","4,219","140,200","82,650","2,205",15.60,"593,159","140,800","140,500","67,835",103.83,11.69,"141,400",938,"14,575","6,016",23.25,9.50,"139,200","1,422","58,493","38,851","9,057",1.84,"1,125",5.75
64,TIGER 미국S&P500,"20,460",상승,85,+0.42%,0,"413,013","8,452","20,465","82,004",N/A,N/A,"4,323,538","20,455","20,470",N/A,N/A,N/A,"20,500","153,319",N/A,N/A,0.13,N/A,"20,450","106,380","400,800",N/A,N/A,N/A,N/A,N/A
65,한미반도체,"84,000",상승,"1,100",+1.33%,100,"271,094","22,812","83,600","81,156","2,554",59.07,"801,422","83,500","83,700","7,109",638.74,27.43,"84,800","20,500","1,700","1,526",7.58,21.27,"83,500","21,893","96,614","5,589","1,422",15.27,720,251.50
66,LS ELECTRIC,"269,000",상승,"1,500",+0.56%,"5,000","19,558","5,247","267,500","80,700","3,897",35.06,"237,588","268,000","267,500","44,852",19.96,13.44,"270,000","1,094","25,951","2,422",23.87,5.90,"267,000","2,806","30,000","45,518","7,673",4.36,"2,900",7.60
67,현대건설,"71,200",하락,800,-1.11%,"5,000","318,374","22,342","70,500","79,285","-12,634",-39.29,"3,161,871","70,600","70,600","270,054",-260.86,-2.09,"71,400","12,375","173,360","-7,662",24.13,-3.02,"69,200","6,143","111,356","326,703","-1,812",0.99,600,10.18
68,DB손해보험,"109,700",상승,"1,800",+1.67%,500,"11,513","1,255","108,700","77,668","24,249",4.56,"176,170","107,600","109,300","665,061",8.50,18.98,"109,800","1,895","571,149","18,532",46.28,2.93,"107,600","1,661","70,800","218,350","24,043",0.82,"6,800",10.49
69,카카오페이,"56,500",하락,900,-1.57%,500,"501,555","27,621","54,000","76,102",-575,"-1,822.58","5,144,110","54,600","54,200","44,147",-1.59,-0.73,"56,700","19,619","25,039",-215,38.36,-0.51,"53,700","21,002","134,694","7,662",-31,4.04,0,24.52
70,HD현대미포,"184,100",하락,"3,400",-1.81%,"5,000","82,920","15,172","184,500","73,533",885,48.17,"487,901","188,600","184,600","51,089",157.89,5.25,"188,600",905,"30,024","1,132",21.33,2.26,"180,100",692,"39,942","46,300","3,822",3.55,710,14.63
71,SK바이오팜,"92,900",보합,0,0.00%,500,"16,478","1,535","93,000","72,753",963,28.96,"135,238","93,000","93,100","10,368",356.75,58.01,"93,700","1,184","4,628","2,270",11.13,25.79,"92,600",768,"78,313","5,476","3,208",12.82,N/A,54.30
72,한화,"94,200",하락,900,-0.95%,"5,000","137,084","12,918","95,600","70,611","24,161",9.00,"1,629,015","96,500","96,000","2,520,370",0.17,7.19,"96,500","3,074","2,124,752","16,904",15.35,0.73,"93,000","6,978","74,959","556,468","10,464",0.85,800,4.73
73,코웨이,"95,500",상승,"1,200",+1.27%,500,"13,586","1,292","94,300","68,673","7,954",12.18,"223,581","94,200","94,900","57,616",8.77,19.38,"96,000",869,"25,654","5,655",61.41,10.66,"93,900","1,529","71,909","43,101","7,843",2.18,"2,630",8.66
74,KODEX 머니마켓액티브,"103,050",상승,10,+0.01%,0,"23,764","2,448","103,045","67,675",N/A,N/A,"412,934","103,045","103,050",N/A,N/A,N/A,"103,050","1,531,498",N/A,N/A,0.00,N/A,"103,045","1,266,464","65,672",N/A,N/A,N/A,N/A,N/A
75,S-Oil,"58,500",하락,500,-0.85%,"2,500","19,701","1,154","59,200","65,861","4,222",-16.89,"232,014","58,800","59,400","244,514",-68.83,-2.18,"59,500","1,132","157,558","-1,930",73.35,-0.84,"58,300","9,186","112,583","366,370","-3,463",0.79,125,2.55
76,KODEX 200,"39,070",상승,400,+1.03%,0,"947,876","36,883","38,935","65,657",N/A,N/A,"9,797,525","38,865","38,940",N/A,N/A,N/A,"39,105","345,640",N/A,N/A,31.10,N/A,"38,795","258,724","168,050",N/A,N/A,N/A,N/A,N/A
77,한국금융지주,"117,000",하락,"1,500",-1.27%,"5,000","33,489","3,902","117,300","65,199","11,997",6.23,"347,274","117,400","117,500","1,092,202",46.24,11.54,"118,100",826,"994,857","10,459",37.95,1.02,"115,700",377,"55,726","211,741","18,792",0.69,"3,980",1.34
78,효성중공업,"695,000",상승,"13,000",+1.91%,"5,000","7,699","5,333","684,000","64,806","3,625",21.38,"72,807","686,000","688,000","62,188",40.59,14.90,"698,000",703,"41,632","2,229",22.87,4.06,"683,000",371,"9,325","48,950","32,509",3.29,"5,000",13.82
79,NH투자증권,"17,990",하락,260,-1.42%,"5,000","104,913","1,884","18,120","58,303","9,011",9.31,"1,050,120","18,200","18,150","624,271",24.16,8.73,"18,210","3,891","543,077","6,866",16.18,1.15,"17,830","2,278","324,086","100,343","1,932",0.78,950,-3.25
80,LG유플러스,"13,060",상승,80,+0.62%,"5,000","75,829",983,"12,910","57,021","8,631",13.94,"1,577,299","12,900","12,960","197,077",-13.52,4.40,"13,070","28,417","109,394","3,146",36.94,1.58,"12,890","2,993","436,611","146,252",937,0.66,650,1.76
81,맥쿼리인프라,"11,790",하락,40,-0.34%,0,"97,803","1,152","11,830","56,465",N/A,N/A,"1,245,666","11,830","11,840",N/A,N/A,N/A,"11,850","60,653",N/A,N/A,9.22,N/A,"11,760","53,180","478,922",N/A,N/A,N/A,N/A,N/A
82,LS,"175,000",상승,500,+0.29%,"5,000","20,156","3,502","173,100","56,350","10,729",19.84,"448,826","174,300","173,600","205,279",19.26,5.09,"175,000",312,"136,468","3,915",14.19,2.02,"172,100",231,"32,200","275,447","8,821",0.98,"1,650",12.52
83,삼성증권,"63,000",하락,400,-0.63%,"5,000","64,158","4,001","62,800","56,259","12,058",6.29,"447,588","63,000","62,900","622,739",62.69,12.89,"63,100","4,145","549,497","8,990",29.47,1.51,"61,600","2,856","89,300","134,666","10,015",0.77,"3,500",2.26
84,한화솔루션,"32,650",상승,"1,550",+4.98%,"5,000","1,938,012","64,062","32,900","56,123","-3,002",-5.76,"1,860,024","33,100","32,950","300,368",-151.83,-15.99,"33,850","58,877","194,300","-13,690",13.59,-4.99,"32,250","32,910","171,893","123,940","-5,673",0.60,300,-5.23
85,삼성카드,"48,300",상승,300,+0.63%,"5,000","7,268",350,"48,400","55,960","8,854",8.34,"147,289","48,000","48,500","294,941",9.31,8.00,"48,500","1,103","210,079","6,646",6.32,2.28,"48,000",246,"115,859","43,832","5,793",0.62,"2,800",9.47
86,현대차2우B,"154,600",상승,"1,300",+0.85%,"5,000","18,275","2,822","154,100","54,054",N/A,3.37,"157,695","153,500","154,600",N/A,N/A,N/A,"155,000","2,541",N/A,N/A,60.02,N/A,"153,400","1,288","34,964",N/A,"45,880",0.37,N/A,N/A
87,LG생활건강,"345,500",하락,"1,000",-0.29%,"5,000","3,792","1,312","347,500","53,961","4,590",33.86,"46,453","348,500","348,000","74,058",-5.74,3.44,"349,000",474,"17,199","2,039",28.49,2.79,"344,000",600,"15,618","68,119","10,204",1.03,"3,500",0.10
88,LG씨엔에스,"53,800",상승,500,+0.94%,500,"42,745","2,293","53,300","52,125","5,129",11.70,"297,179","53,400","53,400","45,045",10.52,18.32,"54,100","8,268","23,817","3,649",1.44,8.54,"53,100","8,267","96,886","59,826","4,597",1.99,"1,672",6.73
89,넷마블,"59,900",하락,200,-0.33%,100,"26,469","1,575","59,600","51,486","2,156",50.63,"703,124","59,500","59,800","81,771",414.93,0.49,"60,200","1,200","27,032",32,24.56,0.04,"59,000","2,579","85,954","26,638","1,183",0.91,417,6.46
90,TIGER 미국나스닥100,"132,815",상승,680,+0.51%,0,"33,264","4,419","132,830","50,178",N/A,N/A,"369,522","132,850","132,865",N/A,N/A,N/A,"133,070","17,555",N/A,N/A,0.05,N/A,"132,705","10,354","37,780",N/A,N/A,N/A,N/A,N/A
91,에이피알,"132,700",상승,"3,700",+2.87%,100,"47,151","6,181","129,100","49,957","1,227",37.75,"597,092","129,200","129,300","5,651",17.77,41.34,"132,700","1,465","2,416","1,076",23.50,25.24,"128,500","1,018","37,647","7,228","3,515",14.15,0,37.98
92,두산밥캣,"51,500",하락,"1,200",-2.28%,500,"34,531","1,783","51,800","49,366","8,714",11.18,"683,288","52,200","52,000","120,096",-37.31,8.77,"52,200","2,759","51,151","5,634",36.17,5.03,"51,100","2,953","95,856","85,512","4,606",0.72,"1,600",-12.38
93,한국타이어앤테크놀로지,"39,500",상승,150,+0.38%,500,"32,897","1,300","39,450","48,931","17,623",4.54,"452,236","39,400","39,600","158,497",32.71,10.79,"39,800","5,001","46,549","11,311",36.00,7.91,"39,400","3,463","123,875","94,119","8,704",0.43,"2,000",5.28
94,TIGER CD금리투자KIS(합성),"56,162",상승,2,0.00%,0,"21,518","1,208","56,160","47,734",N/A,N/A,"163,741","56,160","56,165",N/A,N/A,N/A,"56,165","1,400,464",N/A,N/A,0.01,N/A,"56,160","1,405,440","84,994",N/A,N/A,N/A,N/A,N/A
95,키움증권,"185,100",하락,"2,400",-1.28%,"5,000","16,264","3,013","187,000","45,306","10,982",6.35,"204,339","188,100","188,100","556,884",94.50,15.98,"189,200",288,"500,565","8,349",24.99,1.55,"183,800",357,"24,477","112,803","29,164",0.87,"7,500",18.18
96,삼성E&A,"23,100",상승,200,+0.87%,"5,000","172,311","3,974","23,100","45,276","9,716",6.07,"1,286,531","23,200","23,150","100,133",-2.17,19.65,"23,250","17,060","61,176","6,387",44.68,7.17,"22,800","57,679","196,000","99,666","3,804",1.06,660,-6.20
97,CJ,"152,800",상승,"3,100",+2.07%,"5,000","33,072","5,018","152,200","44,582","25,475",54.87,"344,546","150,500","152,300","474,970",24.93,1.83,"153,300",634,"297,506","1,512",11.24,0.32,"150,100",154,"29,177","436,467","2,785",0.95,"3,000",5.55
