N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,리노공업,"50,300",하락,400,-0.79%,100,"22,282","1,128","51,100","38,335","1,242",31.42,"364,685","51,000","51,200","6,574",8.59,19.21,"51,000",342,348,"1,133",34.48,18.27,"50,300","1,134","76,212","2,782","1,601",6.29,600,8.85
12,실리콘투,"58,100",상승,"2,300",+4.12%,500,"347,548","20,095","56,000","35,541","1,376",26.45,"710,121","56,300","56,100","4,578",187.76,60.90,"58,800",691,"1,962","1,207",8.20,35.88,"55,900",143,"61,172","6,915","2,197",11.64,N/A,101.69
13,삼천당제약,"150,500",하락,"1,700",-1.12%,500,"10,626","1,595","139,000","35,303",26,-304.66,"99,954","150,600","148,300","5,198",-72.36,-4.49,"151,600",300,"1,704",-51,2.04,-1.10,"149,200",107,"23,457","2,109",-494,13.36,200,9.48
14,에이비엘바이오,"67,600",상승,"2,100",+3.21%,500,"89,355","6,000","66,800","32,805",-594,-49.31,"546,380","66,800","66,900","2,320","-2,168.82",-46.01,"67,900","1,178",647,-555,13.82,-28.32,"66,300",255,"48,528",334,"-1,371",25.67,N/A,-49.04
15,코오롱티슈진,"39,950",하락,"1,550",-3.73%,0,"40,951","1,650","41,400","32,600",-220,-88.00,"324,937","41,000","41,450","2,223",-7.28,-25.91,"41,000",285,764,-338,3.81,-18.92,"39,800",487,"81,601",51,-454,17.73,0,36.90
16,에스엠,"142,000",상승,"4,500",+3.27%,500,"26,115","3,678","136,700","32,510",873,13.05,"189,327","137,500","137,100","14,191",-23.06,2.64,"142,800",43,"5,900",8,26.52,0.06,"137,500",12,"22,895","9,897","10,881",3.58,400,2.98
17,펄어비스,"42,400",상승,"1,150",+2.79%,100,"14,991",628,"41,250","27,241",-123,56.68,"134,704","41,650","41,300","11,428",24.82,7.88,"42,400",632,"3,368",603,7.37,5.12,"41,350",724,"64,248","3,424",748,3.22,N/A,2.67
18,JYP Ent.,"74,100",상승,400,+0.54%,500,"14,254","1,056","73,700","26,330","1,283",19.44,"211,075","73,900","73,800","6,788",-24.30,22.41,"74,400",193,"1,959",977,22.69,15.63,"73,700",237,"35,532","6,018","3,811",4.61,534,6.23
19,젬백스,"62,500",하락,"1,400",-2.19%,500,"17,883","1,123","63,800","25,879",-383,-40.61,"187,230","63,800","64,000","1,507",-387.24,-127.30,"63,800",30,"1,217",-872,6.43,-61.01,"62,000",741,"41,406",627,"-1,539",61.20,0,-13.18
20,HPSP,"27,750",하락,900,-3.14%,500,"49,271","1,382","28,200","23,171",939,28.79,"404,789","28,400","28,400","3,199",-1.32,31.09,"28,500",263,420,863,22.03,26.94,"27,650",137,"83,499","1,814",964,9.07,600,1.29
21,셀트리온제약,"49,600",상승,600,+1.22%,500,"3,822",189,"48,550","21,665",372,79.11,"86,745","49,150","48,900","6,695",3.19,5.68,"49,650",275,"2,725",220,4.49,3.35,"49,150",40,"43,679","4,778",627,5.36,24,22.90
22,보로노이,"113,900",하락,"1,700",-1.47%,500,"16,262","1,857","116,000","20,944",-179,-51.49,"247,199","116,600","116,500",640,-65.09,-96.66,"116,800",47,297,-199,4.49,-38.23,"112,700",83,"18,388",98,"-2,212",38.63,0,-33.93
23,이오테크닉스,"166,700",하락,"2,300",-1.36%,500,"6,666","1,118","169,000","20,537",312,44.04,"112,034","169,700","169,100","6,530",0.84,7.43,"169,800",128,500,427,19.90,6.75,"166,300",110,"12,320","3,209","3,785",3.33,500,1.46
24,파크시스템스,"285,500",상승,"3,000",+1.06%,500,427,122,"282,500","19,964",385,36.23,"23,533","285,000","284,000","2,743",39.80,25.83,"285,500",68,864,428,33.49,17.99,"283,000",47,"6,992","1,751","7,881",9.87,500,20.89
25,신성델타테크,"70,500",하락,"2,400",-3.29%,500,"21,950","1,558","66,700","19,376",272,"-1,532.61","125,374","71,500","66,800","7,741",-9.01,-0.48,"72,200","1,133","4,568",74,6.59,1.02,"70,100",131,"27,484","9,097",-46,9.14,120,9.12
26,네이처셀,"28,350",하락,900,-3.08%,500,"44,569","1,265","28,000","18,267",6,"-9,450.00","637,781","28,500","28,600",720,105.82,1.95,"28,700","2,579",74,12,7.00,1.75,"28,250",182,"64,435",323,-3,28.73,0,67.09
27,케어젠,"33,150",상승,550,+1.69%,100,"6,824",227,"32,600","17,807",342,57.06,"51,095","32,950","33,050","2,407",-15.18,14.35,"33,650",105,177,323,4.90,13.24,"32,850",193,"53,715",826,581,7.65,640,4.26
28,와이지엔터테인먼트,"92,800",상승,600,+0.65%,500,"9,082",842,"92,500","17,345",-206,74.30,"136,131","92,500","92,600","7,343",-123.65,3.90,"93,300",47,"1,311",200,15.49,2.71,"92,000",122,"18,691","3,649","1,249",3.56,250,-35.88
29,씨젠,"32,850",하락,150,-0.45%,500,"17,005",559,"32,850","17,156",-165,161.03,"256,029","32,900","32,900","12,053",45.17,-2.03,"33,200",43,"2,238",-203,16.61,-1.65,"32,500",722,"52,226","4,143",204,1.51,800,12.76
30,동진쎄미켐,"32,800",상승,150,+0.46%,500,"47,720","1,571","32,700","16,864","2,082",10.98,"391,647","32,950","32,900","20,170",18.19,17.17,"33,150","2,254","9,966","1,435",9.97,7.92,"32,700",266,"51,414","14,081","2,986",1.65,200,7.50
31,CJ ENM,"76,900",상승,"1,400",+1.85%,"5,000","6,110",472,"75,700","16,864","1,045",-3.06,"81,532","76,300","75,800","93,166",815.59,-16.69,"77,800",16,"56,386","-5,808",17.07,-6.03,"76,300",17,"21,929","52,314","-25,100",0.59,N/A,19.76
32,카카오게임즈,"19,260",하락,"1,040",-5.12%,100,"263,422","5,152","19,900","15,960",191,-11.99,"2,131,605","19,520","20,050","31,732",-74.60,-7.96,"20,100","2,608","16,949","-1,281",10.16,-3.86,"19,210",759,"82,866","6,272","-1,606",1.20,N/A,-13.58
33,스튜디오드래곤,"51,800",보합,0,0.00%,500,"6,745",351,"51,700","15,570",364,99.42,"82,859","52,000","51,800","9,255",-34.86,4.63,"52,400",790,"1,859",335,12.84,3.32,"51,700",152,"30,058","5,501",521,2.11,N/A,-26.96
34,에스티팜,"76,700",상승,200,+0.26%,500,"4,287",329,"76,900","15,457",277,51.51,"65,279","77,100","77,300","7,219",-17.36,7.82,"77,200",83,"2,189",325,5.93,4.65,"76,400",22,"20,153","2,738","1,489",3.12,500,-3.94
35,루닛,"52,000",하락,"1,000",-1.89%,500,"43,353","2,280","53,500","15,158",-677,-21.76,"521,739","53,700","53,600","4,350",-60.30,-41.21,"53,700",896,"2,702",-824,8.93,-23.45,"51,900",789,"29,150",542,"-2,390",8.80,0,116.03
36,주성엔지니어링,"31,650",하락,150,-0.47%,500,"23,763",755,"31,800","14,960",972,12.71,"344,822","31,850","31,850","9,868",235.88,19.76,"32,000",929,"4,202","1,068",17.48,11.92,"31,600",499,"47,268","4,094","2,491",2.49,287,43.78
37,디어유,"61,900",하락,300,-0.48%,500,"66,399","4,093","61,300","14,694",254,71.15,"1,645,635","61,200","61,400","2,203",N/A,N/A,"62,400",723,243,244,6.15,N/A,"60,700",322,"23,738",749,870,7.46,215,N/A
38,솔브레인,"179,600",상승,"1,600",+0.90%,500,557,100,"178,600","13,970","1,679",13.49,"14,178","179,700","180,000","11,682",25.82,12.47,"179,800",52,"1,309","1,196",31.66,11.06,"178,000",13,"7,779","8,634","13,317",1.33,"2,300",2.29
39,비에이치아이,"43,150",상승,"2,300",+5.63%,500,"152,591","6,510","42,000","13,352",219,59.93,"418,936","42,000","42,600","5,248",45.34,20.64,"43,450",704,"4,083",196,17.30,4.12,"41,700","4,155","30,944","4,047",720,10.73,N/A,10.16
40,지아이이노베이션,"21,200",하락,550,-2.53%,500,"24,690",527,"21,050","13,102",-483,-19.65,"492,488","21,450","21,100",458,9.46,-116.69,"21,750","2,480",167,-588,5.51,-92.49,"21,150",133,"61,803",0,"-1,079",10.43,0,-99.54
41,원익IPS,"26,600",상승,250,+0.95%,500,"7,983",212,"26,600","13,056",106,33.93,"195,218","26,650","26,650","11,241",158.88,2.37,"26,800",151,"2,367",207,25.10,1.88,"26,450",4,"49,084","7,482",784,1.47,50,8.38
42,디앤디파마텍,"118,600",하락,"4,100",-3.34%,500,"37,185","4,401","120,200","12,833",-250,-37.59,"197,286","120,100","121,000",975,-85.50,-49.03,"121,400",521,279,-295,6.19,-33.37,"117,000",199,"10,821",114,"-3,155",19.87,0,-38.77
43,브이티,"35,100",상승,850,+2.48%,500,"96,857","3,394","34,450","12,565","1,109",12.05,"633,874","34,650","34,500","3,596",143.48,56.07,"35,400",66,"1,189","1,040",9.77,33.75,"34,350",577,"35,798","4,317","2,914",5.06,N/A,46.09
44,ISC,"59,000",하락,400,-0.67%,500,"12,459",741,"59,500","12,506",448,27.37,"199,594","60,000","59,600","5,829",317.11,10.98,"60,200",530,597,549,17.99,9.76,"58,900",38,"21,197","1,745","2,156",2.35,810,24.43
45,테크윙,"32,900",상승,100,+0.30%,500,"38,163","1,261","33,100","12,289",234,-87.97,"548,108","33,300","33,150","5,062",640.74,-10.25,"33,300",849,"3,179",-220,9.07,-4.43,"32,800",135,"37,354","1,855",-374,6.41,130,38.85
46,티씨케이,"105,200",상승,"1,500",+1.45%,500,"1,903",201,"105,000","12,282",807,16.18,"34,668","105,900","105,900","5,635",21.06,14.78,"106,100",29,473,720,64.38,13.60,"104,300",16,"11,675","2,757","6,503",2.39,"1,410",21.65
47,HK이노엔,"42,900",상승,600,+1.42%,500,"19,327",824,"42,800","12,154",882,17.73,"112,950","42,650","42,900","18,896",33.82,5.02,"43,000",197,"6,382",616,9.57,3.30,"42,350",160,"28,330","8,971","2,419",0.97,350,8.23
48,메디톡스,"166,000",상승,"3,100",+1.90%,500,"2,650",439,"163,300","12,116",203,57.80,"23,862","164,400","163,500","6,152",17.47,3.62,"166,900",103,"1,444",161,12.28,2.62,"163,800",161,"7,298","2,286","2,872",2.52,"1,100",3.39
49,엔켐,"56,400",하락,600,-1.05%,500,"20,051","1,128","55,800","11,954",-653,-5.49,"131,802","56,000","55,900","11,269","-2,244.05",-156.31,"57,000",377,"6,601","-5,712",7.02,-57.41,"55,700",362,"21,194","3,657","-10,265",2.29,N/A,-13.89
50,서진시스템,"21,250",상승,100,+0.47%,500,"12,078",256,"20,800","11,953","1,087",24.15,"230,356","21,150","21,150","21,032",121.85,12.32,"21,350",882,"12,276",839,7.39,4.63,"21,150",193,"56,248","12,138",880,1.38,N/A,55.87
51,위메이드,"34,900",하락,400,-1.13%,500,"15,649",545,"34,350","11,848",71,5.34,"237,321","34,850","34,750","18,757",106.40,55.57,"35,250",218,"10,438","1,816",7.87,11.03,"34,650",177,"33,948","7,119","6,530",2.83,N/A,17.62
52,하이젠알앤엠,"38,250",상승,250,+0.66%,500,"30,759","1,188","38,000","11,815",-4,-301.18,"339,586","38,900","38,100","1,202",-108.52,-1.92,"39,150",395,518,-11,1.36,-0.96,"38,150",34,"30,888",759,-127,16.33,N/A,-1.76
53,카페24,"48,100",상승,50,+0.10%,500,"13,445",649,"47,200","11,666",319,39.30,"203,147","48,100","48,000","3,423","1,978.14",13.40,"48,450",421,"1,267",235,21.63,7.08,"48,100",61,"24,253","3,025","1,224",5.31,N/A,11.58
54,대주전자재료,"73,500",상승,"4,700",+6.83%,500,"94,182","6,958","73,400","11,378",294,29.98,"92,345","73,900","73,500","6,230",372.76,19.30,"75,000",796,"3,927",364,17.91,7.02,"72,600","1,782","15,481","2,193","2,452",4.75,100,18.56
55,메지온,"37,800",하락,350,-0.92%,500,"4,871",184,"38,150","11,343",-143,-49.48,"52,405","37,950","38,200",740,1.31,-36.23,"38,100",92,279,-195,22.21,-23.45,"37,700",511,"30,007",86,-764,26.15,0,-72.85
56,오스코텍,"29,400",하락,350,-1.18%,500,"10,123",299,"29,950","11,245",-27,"2,940.00","272,411","29,800","30,000","1,708",91.63,0.77,"29,800",130,384,-16,9.97,-1.05,"29,200","2,585","38,248",340,10,9.23,N/A,586.89
57,제이앤티씨,"19,380",상승,190,+0.99%,500,"32,615",639,"19,790","11,211",-461,-13.38,"207,320","19,790","19,800","6,397",-261.51,-9.65,"19,850",604,"3,026",-334,2.18,-5.16,"19,320",186,"57,848","2,732","-1,448",3.47,N/A,-15.52
58,고영,"16,150",하락,130,-0.80%,100,"62,393","1,014","16,010","11,088",33,65.38,"719,129","16,290","16,200","3,779",-83.69,6.68,"16,440","4,067",548,210,15.25,5.64,"16,140",418,"68,655","2,025",247,3.38,140,-10.24
59,SOOP,"91,500",상승,700,+0.77%,500,"4,381",398,"89,200","10,518","1,135",10.18,"40,903","90,000","89,900","7,157",25.69,30.21,"91,500",732,"3,333","1,024",35.67,15.83,"90,000",64,"11,495","4,132","8,990",2.50,"1,500",20.10
60,하림지주,"9,380",상승,380,+4.22%,100,"151,722","1,426","9,010","10,506","7,655",10.97,"562,937","9,050","9,080","160,790",34.88,0.90,"9,530","1,916","101,370","1,748",9.94,1.19,"9,050",76,"112,006","122,730",855,0.30,120,1.75
61,LS마린솔루션,"30,850",하락,700,-2.22%,"1,000","24,983",775,"31,150","10,078",124,69.95,"988,566","30,950","31,250","2,543",N/A,N/A,"31,450",301,461,132,2.22,N/A,"30,850","1,063","32,669","1,303",441,4.70,140,N/A
62,원텍,"11,170",상승,160,+1.45%,100,"60,954",682,"11,080","10,050",348,28.42,"690,689","11,080","11,200","1,779",-24.43,25.76,"11,310",121,511,291,8.55,17.58,"11,080",944,"89,969","1,153",393,7.43,50,-0.32
63,아난티,"10,890",상승,490,+4.71%,100,"804,419","8,820","11,000","9,652",8,-58.24,"1,613,108","10,960","11,620","16,224",-99.70,-4.56,"11,190",770,"9,110",-324,5.87,-2.04,"10,760",541,"88,629","2,852",-187,1.36,N/A,-68.22
64,유일로보틱스,"82,200",하락,300,-0.36%,500,"47,115","3,940","83,800","9,439",4,179.08,"582,977","84,800","84,000","1,174",106.14,-13.94,"85,000","1,451",224,-91,16.57,-8.91,"82,200",10,"11,483",352,459,9.78,N/A,19.40
65,넥슨게임즈,"14,010",상승,10,+0.07%,500,"27,480",385,"13,650","9,227",387,29.43,"243,136","13,950","13,940","4,872",222.40,10.93,"14,115",917,"1,745",314,4.50,7.36,"13,940",179,"65,860","2,561",476,2.82,N/A,32.49
66,로보티즈,"69,400",하락,"1,600",-2.25%,500,"84,862","5,980","71,900","9,170",-30,"1,360.78","745,597","72,100","72,000","1,002",43.88,-3.31,"72,200",278,42,-30,5.95,-2.82,"69,000",75,"13,214",300,51,9.03,0,3.13
67,코나아이,"62,300",하락,500,-0.80%,500,"20,369","1,283","63,500","9,073",334,27.22,"184,786","63,800","63,900","4,131",-0.80,16.19,"63,800",470,"2,153",302,1.36,6.90,"62,200",943,"14,563","2,363","2,289",4.59,680,-15.67
68,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.84,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
69,유진테크,"38,800",하락,300,-0.77%,500,"2,857",111,"39,050","8,891",612,13.71,"119,564","39,550","39,100","5,395",151.49,16.85,"39,600",11,"1,038",654,31.71,13.40,"38,600",59,"22,916","3,381","2,831",2.11,230,22.25
70,덕산네오룩스,"35,400",상승,500,+1.43%,200,"5,971",211,"35,100","8,790",525,19.39,"98,775","35,250","35,350","4,523",59.39,12.17,"35,600",314,533,458,8.50,10.68,"34,950",200,"24,831","2,123","1,826",2.14,N/A,29.66
71,필옵틱스,"37,650",하락,500,-1.31%,500,"30,974","1,178","38,950","8,616",138,170.36,"243,543","38,000","39,000","3,827",34.40,3.51,"38,450","5,143","1,441",129,0.00,3.11,"37,650",170,"22,886","4,109",221,5.61,0,36.96
72,에스에프에이,"23,750",상승,150,+0.64%,500,"2,741",65,"23,600","8,528",-484,-10.34,"143,050","23,650","23,650","24,796",-154.44,-7.49,"23,750",24,"9,572",-321,9.08,-1.21,"23,500",158,"35,909","20,454","-2,296",0.76,270,9.95
73,솔브레인홀딩스,"40,550",상승,400,+1.00%,500,"6,320",254,"40,150","8,501",853,17.97,"47,016","40,600","40,600","19,966",-29.47,4.62,"40,600",37,"5,055",557,4.56,2.95,"39,950",640,"20,964","5,154","2,257",0.63,220,-22.10
74,우리기술,"5,100",상승,675,+15.25%,500,"7,650,328","36,460","4,660","8,442",6,-110.87,"19,432,261","4,705","4,665","2,655",-91.71,-3.33,"5,100","43,919","1,534",-44,6.50,-1.93,"4,550","6,301","165,531",713,-46,7.48,0,12.80
75,에스앤에스텍,"39,300",하락,200,-0.51%,500,"5,092",200,"39,300","8,430",295,24.27,"90,389","39,400","39,500","2,970",17.73,13.07,"39,600",353,502,303,9.88,10.95,"39,250",417,"21,451","1,760","1,619",3.22,150,17.09
76,차바이오텍,"10,910",하락,180,-1.62%,500,"38,204",420,"10,950","8,338",-597,-48.71,"392,843","11,060","11,040","21,944",-523.82,-2.85,"11,090","1,770","14,755",-146,9.44,-0.74,"10,900","1,793","76,426","10,450",-224,2.40,0,9.55
77,와이씨,"10,110",하락,70,-0.69%,100,"24,672",250,"10,160","8,295",106,97.21,"475,876","10,230","10,180","5,769",23.66,3.48,"10,230",440,"1,586",129,1.03,2.45,"10,100",4,"82,045","2,112",104,2.51,N/A,-17.22
78,레이크머티리얼즈,"12,450",하락,50,-0.40%,100,"23,703",295,"12,480","8,183",222,44.31,"530,121","12,490","12,500","3,513",-24.93,17.38,"12,570",92,"2,200",210,6.70,6.46,"12,360",534,"65,731","1,387",281,6.35,50,17.77
79,하나마이크론,"12,220",하락,60,-0.49%,500,"45,900",564,"12,290","8,098","1,068",-86.06,"629,625","12,360","12,300","19,446",84.43,-6.99,"12,400","1,122","13,388",-112,11.51,-0.61,"12,210",4,"66,272","12,507",-142,2.21,70,29.21
80,성광벤드,"30,200",상승,"1,100",+3.78%,500,"34,476","1,031","29,450","8,020",420,22.03,"200,445","29,700","29,500","5,631",-6.35,8.01,"30,250",288,443,410,24.12,7.36,"29,500",209,"26,557","2,277","1,371",1.53,200,-10.61
81,SAMG엔터,"88,600",하락,"1,600",-1.77%,500,"11,088",981,"90,300","7,830",-61,-105.23,"146,986","90,100","90,400",974,35.14,-52.24,"90,100",340,666,-194,20.17,-19.62,"87,000",647,"8,837","1,164",-842,20.18,0,22.41
82,동성화인텍,"26,000",상승,550,+2.16%,500,"19,009",492,"25,500","7,797",540,19.65,"218,594","25,700","25,600","4,555",35.13,21.07,"26,000",584,"2,530",393,18.31,9.60,"25,550",34,"29,989","5,974","1,323",3.64,350,11.92
83,태성,"25,550",하락,250,-0.97%,100,"11,271",287,"25,350","7,793",60,297.09,"381,341","25,650","25,800",796,980.50,16.61,"25,650",278,386,60,2.04,8.74,"25,400",619,"30,501",592,86,6.02,0,77.61
84,동국제약,"17,070",상승,90,+0.53%,500,"5,157",88,"16,950","7,662",804,13.32,"104,698","16,980","16,980","9,532",20.26,10.66,"17,110",394,"2,742",623,13.98,6.95,"16,980","1,005","44,884","8,122","1,282",1.25,200,11.10
85,코미코,"73,000",하락,"1,200",-1.62%,500,"8,864",646,"73,100","7,636","1,125",13.31,"98,178","74,200","74,000","8,003",240.50,23.36,"74,200",59,"4,246",878,19.42,12.60,"72,200",67,"10,461","5,071","5,483",2.76,"1,000",65.05
86,심텍,"23,800",상승,550,+2.37%,500,"29,924",708,"23,350","7,581",-470,-14.95,"185,497","23,550","23,400","14,433",46.70,-6.63,"23,800","1,153","9,948",-310,5.26,-2.37,"23,450",103,"31,854","12,314","-1,592",1.86,100,18.19
87,안랩,"67,700",하락,600,-0.88%,500,"3,783",257,"67,700","7,533",277,20.23,"39,286","68,000","69,000","4,647",4.77,10.40,"68,400",295,959,324,32.19,7.71,"67,300",83,"11,127","2,606","3,346",1.82,"1,300",8.93
88,피엔티,"31,600",상승,450,+1.44%,500,"18,808",591,"31,150","7,503","1,632",6.86,"135,638","31,250","31,200","16,203",112.19,26.52,"31,700",763,"9,957","1,422",4.03,8.83,"31,150",55,"23,743","10,351","4,605",1.28,100,89.78
89,LS머트리얼즈,"11,080",하락,140,-1.25%,500,"17,198",192,"11,000","7,496",62,240.87,"191,345","11,140","11,150","2,531",-54.33,3.11,"11,270",434,460,57,3.83,2.19,"11,060",488,"67,653","1,421",46,4.08,N/A,3.79
90,피에스케이홀딩스,"34,700",하락,250,-0.72%,500,"7,955",277,"34,950","7,482",885,8.09,"129,467","35,100","35,100","5,136",228.07,24.80,"35,250",180,821,958,3.76,20.94,"34,650",289,"21,562","2,155","4,289",1.73,700,127.53
91,한글과컴퓨터,"30,800",상승,350,+1.15%,500,"43,218","1,327","29,650","7,447",404,47.90,"384,741","30,400","30,200","6,819",18.37,4.06,"31,100","2,215","1,963",140,7.16,2.13,"30,400",176,"24,180","3,048",643,2.13,410,12.42
92,인카금융서비스,"14,490",상승,110,+0.76%,100,"21,325",307,"14,370","7,445",863,11.44,"543,440","14,330","14,380","7,074",85.22,50.62,"14,630",35,"5,602",620,5.20,10.30,"14,250","1,844","51,380","8,323","1,267",4.43,100,49.47
93,비올,"12,420",보합,0,0.00%,100,"31,160",387,"12,400","7,256",361,20.63,"410,712","12,400","12,410",981,61.62,44.73,"12,430","1,478,410",92,326,1.26,40.31,"12,400","107,361","58,419",582,602,7.42,20,36.86
94,펌텍코리아,"58,400",상승,900,+1.57%,500,"2,213",129,"57,600","7,242",484,20.33,"30,358","57,700","58,200","4,076",37.15,12.99,"59,000",34,869,383,15.58,10.04,"57,200",21,"12,400","3,375","2,873",2.67,420,18.63
95,우리기술투자,"8,620",하락,150,-1.71%,500,"116,117","1,003","8,690","7,241","1,757",4.71,"1,386,619","8,700","8,700","8,038",14.13,24.89,"8,750",596,"1,376","1,477",2.28,20.59,"8,550","1,035","84,000","1,923","1,830",0.99,N/A,12.60
96,태웅,"35,800",상승,"1,250",+3.62%,500,"91,335","3,246","34,800","7,163",228,36.72,"1,158,639","35,000","35,100","8,126",-42.28,4.42,"36,250",309,"2,081",247,7.60,3.17,"34,800",197,"20,007","3,863",975,1.18,N/A,-12.94
97,아이쓰리시스템,"99,300",하락,500,-0.50%,500,"5,598",550,"95,900","7,057",148,44.19,"58,132","96,500","96,000","1,468",20.94,15.31,"100,500",7,411,150,5.37,10.77,"95,100",69,"7,107","1,207","2,247",6.19,400,-0.69
98,RFHIC,"26,300",하락,"1,350",-4.88%,500,"74,929","2,008","27,650","6,965",15,92.28,"733,851","27,150","27,700","4,829",404.84,8.60,"27,350","1,923","1,250",197,12.00,3.97,"26,300",76,"26,484","1,149",285,2.16,100,3.09
99,올릭스,"35,100",하락,"1,300",-3.57%,500,"39,649","1,401","36,000","6,950",-309,-13.56,"296,432","36,400","36,400",712,-70.02,-120.11,"36,400",34,528,-407,4.19,-46.71,"34,900",274,"19,799",57,"-2,589",27.41,0,-66.73
100,위메이드맥스,"8,070",하락,200,-2.42%,500,"18,031",146,"8,090","6,763",-81,-32.15,"1,497,986","8,140","8,110","5,976",-315.03,-3.29,"8,170",102,962,-157,10.88,-4.31,"8,040",628,"83,803",750,-251,1.35,0,7.49
101,엘앤씨바이오,"27,350",하락,500,-1.80%,500,"11,704",321,"27,600","6,733",25,4.46,"231,000","27,850","27,850","4,756",-68.73,65.41,"27,850",121,"1,809","1,410",10.01,38.21,"27,300","2,409","24,619",721,"6,131",2.19,50,9.35
102,제룡전기,"41,550",상승,650,+1.59%,500,"38,565","1,614","41,600","6,674",978,9.15,"221,445","41,800","41,700","2,418",39.48,49.72,"42,450",253,451,799,8.85,39.92,"41,450",431,"16,062","2,627","4,539",3.42,"1,000",42.84
103,엠로,"54,000",상승,200,+0.37%,500,"2,390",129,"54,000","6,661",86,33.40,"58,217","54,300","54,900","1,024",84.58,31.88,"54,400",121,134,186,2.34,19.17,"53,800",10,"12,335",795,"1,617",7.35,0,25.77
104,현대힘스,"18,690",상승,170,+0.92%,500,"22,446",416,"17,890","6,621",215,37.08,"127,122","18,430","18,340","3,265",48.99,8.07,"18,720",420,930,166,0.46,5.74,"18,430","3,903","35,425","2,232",504,2.81,100,17.96
105,다우데이타,"17,010",하락,130,-0.76%,500,"20,310",347,"16,850","6,515","12,059",4.50,"166,523","17,100","17,100","577,571",80.54,12.96,"17,200",701,"512,862","8,659",11.62,1.55,"17,000","1,106","38,300","121,361","3,783",0.47,450,17.44
106,파두,"13,180",상승,540,+4.27%,100,"50,063",672,"13,490","6,515",-950,-7.44,"339,725","13,520","13,600","1,344",-62.28,-64.47,"13,640",940,365,-915,6.21,-48.41,"13,120",922,"49,428",435,"-1,772",7.67,0,93.60
