N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
31,HD현대일렉트릭,"428,000",상승,"27,500",+6.87%,"5,000","501,813","212,302","428,500","154,282","6,690",27.47,"278,060","403,500","429,000","37,955",112.23,39.34,"433,000","4,176","22,880","4,984",33.38,14.87,"402,500","10,687","36,047","33,223","15,581",10.24,"5,350",22.92
32,우리금융지주,"20,650",상승,150,+0.73%,"5,000","2,638,893","54,623","20,400","153,345","42,552",5.33,"4,009,445","20,550","20,450","5,257,533",21.61,9.39,"21,100","91,535","4,898,581","31,715",45.87,0.62,"20,250","56,479","742,592","466,167","3,877",0.45,"1,200",11.03
33,삼성중공업,"17,230",상승,580,+3.48%,"1,000","10,443,242","178,052","17,220","151,624","5,027",103.80,"7,235,078","16,690","17,230","171,946",115.43,1.77,"17,250","74,925","134,452",539,31.53,0.33,"16,650","353,532","880,000","99,031",166,3.82,N/A,23.64
34,KT&G,"121,900",하락,"1,400",-1.14%,"5,000","296,037","35,982","121,400","148,794","11,888",13.73,"317,244","122,200","121,500","139,252",1.84,12.66,"123,400","3,280","45,668","11,650",43.41,8.73,"120,300","2,028","122,062","59,088","8,881",1.45,"5,400",0.79
35,LG화학,"206,500",상승,"5,000",+2.48%,"5,000","381,174","79,201","206,000","145,773","9,168",-17.29,"315,511","203,000","206,500","938,578",-63.75,-2.11,"212,500","11,705","458,623","5,150",29.94,0.60,"202,000","13,084","70,592","489,161","-11,946",0.49,"1,000",-11.46
36,SK이노베이션,"94,200",상승,900,+0.96%,"5,000","329,104","31,101","94,000","142,275","3,155",-4.66,"445,001","93,300","94,100","1,105,301",-83.43,-9.65,"95,900","8,536","708,812","-23,725",13.46,-2.48,"92,600","6,702","151,035","747,170","-20,236",0.58,"2,000",-3.33
37,SK,"187,700",하락,"8,000",-4.09%,200,"547,935","104,426","187,200","136,088","23,553",15.28,"832,122","196,600","187,200","2,149,778",-50.46,-5.64,"198,700","3,041","1,346,902","5,288",23.55,0.25,"186,000","2,155","72,503","1,246,904","12,281",0.38,"7,000",-3.19
38,카카오뱅크,"28,350",하락,800,-2.74%,"5,000","4,023,775","116,188","28,250","135,226","6,069",28.99,"8,989,144","30,650","28,300","628,053",26.83,6.95,"30,700","54,563","562,652","4,401",17.39,0.75,"27,750","35,204","476,989","29,456",978,2.07,360,18.11
39,기업은행,"16,770",보합,0,0.00%,"5,000","1,354,840","22,841","16,690","133,728","35,941",5.06,"1,684,680","17,040","16,700","4,722,198",4.71,8.06,"17,040","23,266","4,379,887","26,543",14.12,0.58,"16,620","25,449","797,426","324,300","3,316",0.39,"1,065",13.30
40,KT,"51,100",상승,500,+0.99%,"5,000","349,433","17,822","51,100","128,783","8,095",20.35,"513,418","50,600","51,200","418,800",-50.93,2.85,"51,300","39,646","238,834","4,171",49.00,0.99,"50,600","30,605","252,022","264,312","2,511",0.75,"2,000",0.21
41,하이브,"308,000",상승,"6,000",+1.99%,500,"320,513","98,164","308,000","128,288","1,840",245.22,"453,290","308,000","308,500","54,792",-37.75,0.31,"310,000","9,397","19,654",-34,18.53,-0.06,"300,000","32,974","41,652","22,556","1,256",3.89,200,3.56
42,LG전자,"73,600",상승,700,+0.96%,"5,000","588,656","43,479","73,400","120,445","34,197",19.24,"452,130","73,700","73,500","656,296",-6.40,1.81,"74,600","24,123","404,179","5,914",29.64,0.94,"72,600","17,818","163,648","877,282","3,825",0.60,"1,000",6.64
43,LG,"74,400",하락,"1,300",-1.72%,"5,000","315,015","23,577","74,400","116,995","9,668",14.72,"437,702","76,500","74,500","316,393",-39.16,2.16,"76,600","9,387","35,066","7,905",35.04,2.55,"73,900","1,783","157,251","71,755","5,053",0.42,"3,100",-3.62
44,삼성SDI,"169,800",하락,"1,000",-0.59%,"5,000","400,405","68,494","169,600","116,762","3,633",116.22,"489,915","171,900","169,700","405,973",-76.49,3.13,"172,900","20,818","190,301","5,755",29.54,1.54,"169,400","6,062","68,765","165,922","1,461",0.60,973,-22.60
45,SK텔레콤,"52,700",하락,400,-0.75%,100,"839,636","44,376","52,700","113,194","18,234",8.97,"939,726","53,200","52,800","305,153",4.00,10.83,"53,300","124,212","186,876","13,871",39.83,4.58,"52,600","76,426","214,790","179,406","5,874",0.95,"3,540",1.89
46,삼성에스디에스,"137,000",상승,600,+0.44%,500,"111,483","15,316","136,800","106,008","9,111",13.99,"155,534","138,000","136,900","132,383",12.73,8.42,"138,600","1,550","35,329","7,895",19.33,6.18,"136,100","1,156","77,378","138,282","9,791",1.13,"2,900",4.15
47,미래에셋증권,"18,160",상승,150,+0.83%,"5,000","3,284,918","59,588","17,950","103,569","11,881",14.78,"7,062,336","18,350","17,960","1,371,770",128.02,7.94,"18,580","35,152","1,249,133","9,255",13.55,0.69,"17,790","8,993","570,316","222,342","1,229",0.88,250,9.22
48,LIG넥스원,"457,500",상승,"17,500",+3.98%,"5,000","185,273","83,756","456,500","100,650","2,298",41.02,"132,928","444,500","457,000","61,253",23.29,19.59,"462,000","1,282","48,878","2,166",31.74,4.36,"441,000","5,101","22,000","32,763","11,153",8.03,"2,400",41.92
49,한화시스템,"51,700",상승,"8,900",+20.79%,"5,000","11,978,673","578,041","51,100","97,671","2,193",22.18,"2,457,045","43,750","51,200","57,240",78.95,19.63,"52,000","59,614","33,076","4,454",8.11,8.73,"43,550","61,159","188,919","28,037","2,331",2.88,350,14.32
50,삼성전기,"129,700",하락,300,-0.23%,"5,000","323,782","42,094","129,700","96,878","7,350",15.98,"449,209","131,100","129,800","127,924",11.27,8.16,"131,400","14,488","37,765","7,032",32.49,5.75,"129,200","7,846","74,694","102,941","8,115",1.11,"1,800",15.76
51,HD현대,"122,000",상승,"2,300",+1.92%,"1,000","540,200","65,401","120,100","96,372","29,832",18.35,"500,732","119,700","120,200","738,667",46.84,6.36,"124,400","11,490","474,816","19,302",21.75,2.72,"118,800","2,384","78,993","677,656","6,647",0.93,"3,600",10.49
52,두산,"579,000",하락,"9,000",-1.53%,"5,000","240,399","139,476","579,000","95,673","10,038",-59.75,"260,282","588,000","580,000","301,431",-30.11,-14.57,"603,000","3,257","182,536","3,022",12.47,1.03,"556,000","1,794","16,524","181,329","-9,690",6.90,"2,000",-5.21
53,한진칼,"139,500",하락,300,-0.21%,"2,500","111,680","15,614","139,000","93,133",492,20.45,"213,610","139,800","139,100","42,072",14.82,16.75,"141,000","2,612","8,940","5,122",20.67,12.82,"138,300","1,061","66,762","2,922","6,822",2.88,360,5.96
54,포스코퓨처엠,"119,300",상승,"1,700",+1.45%,500,"284,876","33,882","118,500","92,414",7,-41.37,"312,846","118,900","118,600","79,325",-97.99,-7.98,"120,300","4,003","46,120","-2,313",10.06,-3.24,"116,800","1,230","77,463","36,999","-2,884",3.06,0,-22.27
55,현대글로비스,"121,300",하락,200,-0.16%,500,"192,703","23,476","121,000","90,975","17,529",7.66,"336,261","122,300","121,100","168,491",12.80,13.24,"123,500","1,855","80,398","10,995",49.33,6.96,"120,000","1,237","75,000","284,074","15,834",1.02,"3,700",10.61
56,포스코인터내셔널,"51,600",상승,200,+0.39%,"5,000","522,020","27,068","51,500","90,776","11,169",16.87,"438,538","51,700","51,600","173,363",-3.97,8.14,"53,700","20,093","99,869","5,034",6.50,2.97,"50,400","8,462","175,923","323,408","3,058",1.37,"1,550",-2.39
57,한국항공우주,"89,800",상승,"5,100",+6.02%,"5,000","1,278,052","112,242","89,600","87,533","2,407",52.89,"1,078,921","85,300","89,700","80,255",-2.74,10.42,"89,900","9,429","62,984","1,709",34.46,2.25,"84,700","49,263","97,475","36,337","1,698",5.19,500,-4.86
58,삼양식품,"1,153,000",상승,"13,000",+1.14%,"5,000","43,580","49,869","1,154,000","86,856","3,446",28.51,"52,938","1,135,000","1,155,000","15,948",133.58,39.37,"1,158,000",289,"7,667","2,713",19.28,19.62,"1,121,000","2,446","7,533","17,280","40,436",9.52,"3,300",44.86
59,유한양행,"107,300",보합,0,0.00%,"1,000","341,276","36,366","106,800","86,064",549,130.69,"464,772","108,100","106,900","29,420",-3.77,3.41,"108,100","11,825","7,914",552,18.11,1.92,"105,500","7,731","80,209","20,678",821,3.89,500,11.23
60,대한항공,"22,950",상승,50,+0.22%,"5,000","1,034,214","23,742","22,850","84,507","21,102",6.91,"1,333,354","23,100","22,900","470,121",17.88,13.17,"23,100","139,201","360,489","13,819",16.99,3.57,"22,850","164,813","368,221","178,707","3,322",0.81,750,10.92
61,KODEX CD금리액티브(합성),"1,071,822",상승,77,+0.01%,0,"195,210","209,230","1,071,820","83,427",N/A,N/A,"212,390","1,071,820","1,071,825",N/A,N/A,N/A,"1,071,825","447,056",N/A,N/A,0.00,N/A,"1,071,820","435,970","7,784",N/A,N/A,N/A,N/A,N/A
62,HD현대마린솔루션,"184,700",상승,"6,900",+3.88%,500,"199,067","36,580","184,600","82,800","2,717",33.05,"212,545","178,000","184,700","11,522",34.87,44.98,"185,500",994,"3,787","2,279",28.73,25.20,"177,800","8,446","44,829","17,455","5,588",11.57,"3,150",22.02
63,아모레퍼시픽,"140,300",상승,400,+0.29%,500,"380,664","53,644","140,000","82,065","2,205",15.49,"436,123","140,600","140,100","67,835",103.83,11.69,"142,900","3,375","14,575","6,016",23.36,9.50,"138,100","2,573","58,493","38,851","9,057",1.83,"1,125",5.75
64,TIGER 미국S&P500,"20,370",상승,185,+0.92%,0,"4,298,178","87,432","20,390","81,602",N/A,N/A,"3,619,170","20,200","20,395",N/A,N/A,N/A,"20,400","262,972",N/A,N/A,0.16,N/A,"20,195","267,038","400,600",N/A,N/A,N/A,N/A,N/A
65,현대건설,"72,000",상승,"3,700",+5.42%,"5,000","3,112,978","224,523","71,400","80,176","-12,634",-39.74,"2,144,626","68,900","71,500","270,054",-260.86,-2.09,"74,000","20,520","173,360","-7,662",23.89,-3.02,"68,900","30,622","111,356","326,703","-1,812",1.00,600,10.18
66,LS ELECTRIC,"267,000",상승,"6,500",+2.50%,"5,000","226,775","60,497","266,500","80,100","3,897",34.80,"178,268","264,000","267,000","44,852",19.96,13.44,"274,500","5,756","25,951","2,422",23.73,5.90,"257,500","11,353","30,000","45,518","7,673",4.33,"2,900",7.60
67,한미반도체,"82,700",하락,800,-0.96%,100,"777,293","64,469","82,700","79,900","2,554",58.16,"689,244","83,900","82,800","7,109",638.74,27.43,"84,200","68,292","1,700","1,526",7.73,21.27,"82,200","24,311","96,614","5,589","1,422",15.04,720,251.50
68,카카오페이,"57,400",상승,"7,900",+15.96%,500,"5,050,087","282,477","56,000","77,314",-575,"-1,851.61","2,037,710","58,200","56,100","44,147",-1.59,-0.73,"58,400","25,285","25,039",-215,38.63,-0.51,"53,000","44,158","134,694","7,662",-31,4.12,0,24.52
69,DB손해보험,"107,900",하락,400,-0.37%,500,"147,270","15,949","107,600","76,393","24,249",4.13,"305,265","107,900","107,700","665,061",8.50,18.98,"109,900","3,599","571,149","18,532",46.29,2.93,"106,600","2,207","70,800","218,350","26,152",0.70,"6,800",10.49
70,HD현대미포,"187,300",상승,500,+0.27%,"5,000","469,237","87,504","186,600","74,812",885,49.01,"711,977","185,700","186,600","51,089",157.89,5.25,"189,700","3,085","30,024","1,132",20.94,2.26,"184,200","5,112","39,942","46,300","3,822",3.61,710,14.63
71,SK바이오팜,"92,700",보합,0,0.00%,500,"120,717","11,139","92,600","72,596",963,28.90,"232,318","92,700","92,700","10,368",356.75,58.01,"93,100","4,216","4,628","2,270",11.15,25.79,"91,500","7,399","78,313","5,476","3,208",12.79,N/A,54.30
72,한화,"95,050",상승,"3,050",+3.32%,"5,000","1,594,294","150,551","94,700","71,248","24,161",9.08,"1,245,212","92,800","94,800","2,520,370",0.17,7.19,"98,400","3,473","2,124,752","16,904",15.18,0.73,"89,900","11,333","74,959","556,468","10,464",0.85,800,4.73
73,KODEX 머니마켓액티브,"103,040",상승,10,+0.01%,0,"399,420","41,154","103,035","68,068",N/A,N/A,"502,237","103,035","103,040",N/A,N/A,N/A,"103,040","1,222,312",N/A,N/A,0.00,N/A,"103,035","1,312,669","66,060",N/A,N/A,N/A,N/A,N/A
74,코웨이,"94,300",상승,"2,600",+2.84%,500,"194,553","18,248","93,700","67,810","7,954",12.02,"206,463","92,000","93,800","57,616",8.77,19.38,"95,400","1,752","25,654","5,655",61.46,10.66,"91,500","1,248","71,909","43,101","7,843",2.15,"2,630",8.66
75,S-Oil,"58,800",상승,100,+0.17%,"2,500","216,820","12,757","58,900","66,199","4,222",-16.98,"374,419","58,800","59,000","244,514",-68.83,-2.18,"59,400","12,982","157,558","-1,930",73.35,-0.84,"57,700","27,799","112,583","366,370","-3,463",0.79,125,2.55
76,한국금융지주,"118,500",상승,700,+0.59%,"5,000","321,295","37,999","117,700","66,035","11,997",6.31,"463,060","117,300","117,800","1,092,202",46.24,11.54,"120,400","1,955","994,857","10,459",37.84,1.02,"116,300","1,802","55,726","211,741","18,792",0.70,"3,980",1.34
77,KODEX 200,"38,635",상승,190,+0.49%,0,"9,686,435","374,616","38,540","65,699",N/A,N/A,"12,580,883","38,705","38,550",N/A,N/A,N/A,"38,890","220,754",N/A,N/A,30.77,N/A,"38,335","171,051","170,050",N/A,N/A,N/A,N/A,N/A
78,효성중공업,"681,000",상승,"15,000",+2.25%,"5,000","70,966","48,002","679,000","63,500","3,625",20.95,"49,999","676,000","681,000","62,188",40.59,14.90,"690,000",832,"41,632","2,229",22.86,4.06,"665,000","1,666","9,325","48,950","32,509",3.23,"5,000",13.82
79,NH투자증권,"18,230",상승,180,+1.00%,"5,000","943,060","17,182","18,060","59,702","9,011",9.23,"1,341,854","18,160","18,080","624,271",24.16,8.73,"18,570","30,294","543,077","6,866",16.03,1.15,"18,000","1,942","327,492","100,343","1,976",0.78,950,-3.25
80,맥쿼리인프라,"11,820",상승,40,+0.34%,0,"1,237,816","14,653","11,800","56,609",N/A,N/A,"1,103,590","11,800","11,810",N/A,N/A,N/A,"11,900","98,748",N/A,N/A,9.15,N/A,"11,780","292,906","478,922",N/A,N/A,N/A,N/A,N/A
81,LG유플러스,"12,950",하락,40,-0.31%,"5,000","1,007,654","13,119","12,910","56,541","8,631",13.82,"1,794,001","12,900","12,920","197,077",-13.52,4.40,"13,110","14,048","109,394","3,146",36.90,1.58,"12,880","11,491","436,611","146,252",937,0.65,650,1.76
82,삼성증권,"63,300",하락,200,-0.31%,"5,000","426,712","27,037","63,000","56,527","12,058",6.32,"737,085","64,100","63,100","622,739",62.69,12.89,"64,500","12,400","549,497","8,990",29.61,1.51,"62,000","4,932","89,300","134,666","10,015",0.78,"3,500",2.26
83,LS,"174,500",하락,"3,600",-2.02%,"5,000","437,161","76,577","172,700","56,189","10,729",19.78,"671,550","182,000","172,800","205,279",19.26,5.09,"182,100","2,395","136,468","3,915",13.93,2.02,"170,500","3,009","32,200","275,447","8,821",0.98,"1,650",12.52
84,삼성카드,"47,850",상승,350,+0.74%,"5,000","141,648","6,841","47,850","55,438","8,854",8.26,"240,563","48,000","48,100","294,941",9.31,8.00,"49,150",344,"210,079","6,646",6.35,2.28,"47,350","1,974","115,859","43,832","5,793",0.61,"2,800",9.47
85,LG생활건강,"345,500",상승,"5,000",+1.47%,"5,000","42,519","14,618","344,000","53,961","4,590",33.86,"54,046","341,500","345,500","74,058",-5.74,3.44,"346,000","1,029","17,199","2,039",28.42,2.79,"340,500","2,445","15,618","68,119","10,204",1.03,"3,500",0.10
86,현대차2우B,"153,200",하락,"2,300",-1.48%,"5,000","148,783","22,988","153,100","53,565",N/A,3.34,"247,825","156,600","153,200",N/A,N/A,N/A,"156,900","4,846",N/A,N/A,60.14,N/A,"153,000","1,013","34,964",N/A,"45,880",0.36,N/A,N/A
87,한화솔루션,"31,100",상승,50,+0.16%,"5,000","1,754,575","54,487","31,050","53,459","-3,002",-5.48,"2,149,005","31,050","31,100","300,368",-151.83,-15.99,"31,500","102,609","194,300","-13,690",13.54,-4.99,"30,650","108,593","171,893","123,940","-5,673",0.58,300,-5.23
88,넷마블,"60,000",상승,"5,200",+9.49%,100,"696,323","41,420","59,700","51,572","2,156",50.72,"161,096","56,200","60,000","81,771",414.93,0.49,"61,300","3,339","27,032",32,24.56,0.04,"55,900","3,322","85,954","26,638","1,183",0.91,417,6.46
89,LG씨엔에스,"53,200",하락,300,-0.56%,500,"292,231","15,574","53,000","51,543","5,129",11.57,"382,031","53,900","53,100","45,045",10.52,18.32,"54,000","31,238","23,817","3,649",1.43,8.54,"52,700","42,383","96,886","59,826","4,597",1.97,"1,672",6.73
90,두산밥캣,"52,500",상승,"4,500",+9.38%,500,"652,470","33,875","52,200","50,324","8,714",11.40,"245,375","48,150","52,300","120,096",-37.31,8.77,"53,400","7,103","51,151","5,634",35.98,5.03,"48,100","19,705","95,856","85,512","4,606",0.73,"1,600",-12.38
91,TIGER 미국나스닥100,"132,135",상승,"1,410",+1.08%,0,"367,531","48,479","132,210","49,934",N/A,N/A,"225,662","130,975","132,245",N/A,N/A,N/A,"132,535","15,245",N/A,N/A,0.05,N/A,"130,975","11,546","37,790",N/A,N/A,N/A,N/A,N/A
92,한국타이어앤테크놀로지,"39,350",하락,350,-0.88%,500,"399,766","15,778","39,200","48,745","17,623",4.52,"432,089","40,000","39,250","158,497",32.71,10.79,"40,000","19,580","46,549","11,311",36.06,7.91,"39,100","3,568","123,875","94,119","8,704",0.43,"2,000",5.28
93,에이피알,"129,200",상승,"1,300",+1.02%,100,"551,804","71,304","128,300","48,639","1,227",36.76,"504,906","127,300","128,400","5,651",17.77,41.34,"130,900","4,409","2,416","1,076",23.29,25.24,"126,900","1,887","37,647","7,228","3,515",13.78,0,37.98
94,TIGER CD금리투자KIS(합성),"56,160",상승,5,+0.01%,0,"161,050","9,044","56,155","47,733",N/A,N/A,"176,288","56,155","56,160",N/A,N/A,N/A,"56,160","1,261,568",N/A,N/A,0.01,N/A,"56,155","1,188,744","84,994",N/A,N/A,N/A,N/A,N/A
95,키움증권,"187,300",하락,"4,100",-2.14%,"5,000","198,823","37,468","186,100","45,845","10,982",6.42,"248,685","195,600","186,200","556,884",94.50,15.98,"195,600",750,"500,565","8,349",26.12,1.55,"184,800","1,792","24,477","112,803","29,164",0.88,"7,500",18.18
96,삼성E&A,"22,900",상승,950,+4.33%,"5,000","1,140,707","25,855","22,750","44,884","9,716",6.02,"1,050,139","22,100","22,800","100,133",-2.17,19.65,"22,950","58,094","61,176","6,387",44.49,7.17,"22,100","133,732","196,000","99,666","3,804",1.05,660,-6.20
97,오리온,"112,900",상승,400,+0.36%,500,"89,359","10,046","112,600","44,636","5,436",8.34,"173,080","112,400","112,700","43,084",10.40,16.57,"113,200","14,302","7,344","5,332",29.75,13.62,"111,800","6,431","39,536","31,043","13,534",1.27,"2,500",6.59
