N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
11,리노공업,"51,000",하락,900,-1.73%,100,"182,811","9,422","51,300","38,868","1,242",31.86,"387,232","52,600","51,400","6,574",8.59,19.21,"52,600","20,273",348,"1,133",34.50,18.27,"50,600","12,012","76,212","2,782","1,601",6.38,600,8.85
12,삼천당제약,"151,400",하락,"5,100",-3.26%,500,"95,221","14,419","152,100","35,515",26,-306.48,"397,061","157,000","152,300","5,198",-72.36,-4.49,"157,000","1,610","1,704",-51,1.93,-1.10,"148,600",842,"23,457","2,109",-494,13.44,200,9.48
13,실리콘투,"56,100",하락,100,-0.18%,500,"163,763","9,137","55,700","34,317","1,376",25.53,"1,063,961","56,100","55,800","4,578",187.76,60.90,"56,800","22,962","1,962","1,207",7.78,35.88,"54,900","16,183","61,172","6,915","2,197",11.24,N/A,101.69
14,코오롱티슈진,"41,100",하락,"1,550",-3.63%,0,"189,007","7,894","41,800","33,538",-220,-90.53,"349,066","42,950","41,850","2,223",-7.28,-25.91,"43,650","2,855",764,-338,3.73,-18.92,"41,000","2,298","81,601",51,-454,18.20,0,36.90
15,에이비엘바이오,"67,000",상승,700,+1.06%,500,"666,715","44,999","66,600","32,514",-594,-48.87,"506,140","70,600","66,700","2,320","-2,168.82",-46.01,"71,100","12,142",647,-555,15.01,-28.32,"63,600","4,947","48,528",334,"-1,371",25.44,N/A,-49.04
16,에스엠,"133,500",하락,"1,000",-0.74%,500,"30,257","4,043","133,500","30,564",873,12.27,"134,234","134,000","133,600","14,191",-23.06,2.64,"135,600","1,243","5,900",8,26.26,0.06,"132,400",522,"22,895","9,897","10,881",3.37,400,2.98
17,펄어비스,"42,000",하락,500,-1.18%,100,"36,590","1,541","42,000","26,984",-123,56.15,"113,261","42,400","42,100","11,428",24.82,7.88,"42,650","7,467","3,368",603,7.37,5.12,"41,850","11,420","64,248","3,424",748,3.19,N/A,2.67
18,JYP Ent.,"73,600",하락,600,-0.81%,500,"98,462","7,262","73,500","26,152","1,283",19.31,"319,917","74,300","73,600","6,788",-24.30,22.41,"74,500","19,680","1,959",977,22.62,15.63,"73,200","5,370","35,532","6,018","3,811",4.58,534,6.23
19,젬백스,"62,400",하락,500,-0.79%,500,"62,463","3,868","61,900","25,837",-383,-40.55,"338,356","63,800","62,000","1,507",-387.24,-127.30,"63,800","2,209","1,217",-872,6.58,-61.01,"60,500","1,337","41,406",627,"-1,539",61.10,0,-13.18
20,HPSP,"29,900",상승,"1,150",+4.00%,500,"778,998","23,615","29,900","24,966",939,31.02,"1,180,836","30,550","29,950","3,199",-1.32,31.09,"31,000","28,332",420,863,22.18,26.94,"29,650","7,279","83,499","1,814",964,9.77,600,1.29
21,셀트리온제약,"50,200",하락,500,-0.99%,500,"16,462",831,"50,300","21,927",372,80.06,"67,561","51,000","50,400","6,695",3.19,5.68,"51,000","6,192","2,725",220,4.66,3.35,"50,100","7,401","43,679","4,778",627,5.42,24,22.90
22,신성델타테크,"75,800",하락,900,-1.17%,500,"62,913","4,825","76,200","20,833",272,"-1,647.83","157,466","77,700","76,300","7,741",-9.01,-0.48,"77,800","4,363","4,568",74,6.45,1.02,"75,200","1,815","27,484","9,097",-46,9.83,120,9.12
23,이오테크닉스,"169,000",상승,100,+0.06%,500,"82,596","14,215","170,700","20,820",312,44.65,"208,642","175,500","170,800","6,530",0.84,7.43,"175,500","1,388",500,427,20.28,6.75,"168,800",523,"12,320","3,209","3,785",3.38,500,1.46
24,파크시스템스,"282,500",하락,"7,000",-2.42%,500,"7,964","2,275","285,500","19,747",385,35.85,"41,817","287,000","286,000","2,743",39.80,25.83,"291,750",607,864,428,33.28,17.99,"280,000",638,"6,990","1,751","7,881",9.78,500,20.89
25,보로노이,"105,500",하락,"2,500",-2.31%,500,"32,374","3,394","105,600","19,400",-179,-47.69,"78,827","106,500","105,700",640,-65.09,-96.66,"107,300",338,297,-199,4.45,-38.23,"103,600",258,"18,388",98,"-2,212",35.79,0,-33.93
26,네이처셀,"29,250",상승,700,+2.45%,500,"875,727","26,921","29,800","18,847",6,"-9,750.00","369,531","32,600","29,850",720,105.82,1.95,"32,650","10,458",74,12,7.73,1.75,"29,150","11,414","64,435",323,-3,29.64,0,67.09
27,케어젠,"34,350",상승,"1,400",+4.25%,100,"34,078","1,152","33,900","18,451",342,59.12,"52,300","32,950","34,050","2,407",-15.18,14.35,"34,500","4,068",177,323,5.00,13.24,"32,700","3,209","53,715",826,581,7.92,640,4.26
28,씨젠,"34,650",하락,500,-1.42%,500,"129,786","4,524","34,550","18,096",-165,169.85,"853,181","35,000","34,650","12,053",45.17,-2.03,"35,350","8,249","2,238",-203,16.78,-1.65,"34,450","3,514","52,226","4,143",204,1.60,800,12.76
29,와이지엔터테인먼트,"91,500",하락,200,-0.22%,500,"36,780","3,370","90,700","17,102",-206,73.26,"160,723","92,200","90,900","7,343",-123.65,3.90,"93,000","1,937","1,311",200,15.43,2.71,"90,500",250,"18,691","3,649","1,249",3.49,250,-35.88
30,동진쎄미켐,"33,200",하락,550,-1.63%,500,"396,062","13,355","33,300","17,070","2,082",11.12,"1,098,152","34,550","33,350","20,170",18.19,17.17,"34,550","11,306","9,966","1,435",10.44,7.92,"33,100","6,558","51,414","14,081","2,986",1.67,200,7.50
31,CJ ENM,"76,700",하락,"4,200",-5.19%,"5,000","26,899","2,098","77,800","16,820","1,045",-3.06,"45,515","80,200","77,900","93,166",815.59,-16.69,"80,800","1,488","56,386","-5,808",16.85,-6.03,"75,500",856,"21,929","52,314","-25,100",0.58,N/A,19.76
32,카카오게임즈,"20,100",하락,"1,800",-8.22%,100,"662,316","13,700","20,350","16,656",191,-12.52,"3,875,267","21,350","20,450","31,732",-74.60,-7.96,"21,550","60,820","16,949","-1,281",10.26,-3.86,"20,000","10,068","82,866","6,272","-1,606",1.25,N/A,-13.58
33,에스티팜,"78,400",하락,800,-1.01%,500,"16,636","1,308","78,600","15,800",277,52.65,"57,218","80,000","78,700","7,219",-17.36,7.82,"80,000","3,569","2,189",325,6.01,4.65,"78,000",347,"20,153","2,738","1,489",3.19,500,-3.94
34,스튜디오드래곤,"51,900",하락,"1,800",-3.35%,500,"51,554","2,690","51,800","15,600",364,99.62,"85,357","53,200","51,900","9,255",-34.86,4.63,"53,200","4,418","1,859",335,12.69,3.32,"51,600","1,099","30,058","5,501",521,2.11,N/A,-26.96
35,주성엔지니어링,"32,850",상승,750,+2.34%,500,"473,663","15,635","33,000","15,528",972,13.19,"416,747","32,700","33,050","9,868",235.88,19.76,"33,450","26,008","4,202","1,068",17.42,11.92,"32,400","58,522","47,268","4,094","2,491",2.58,287,43.78
36,루닛,"51,800",하락,900,-1.71%,500,"99,074","5,194","52,200","15,100",-677,-21.67,"317,833","53,100","52,400","4,350",-60.30,-41.21,"53,100","12,434","2,702",-824,9.33,-23.45,"51,800","6,722","29,150",542,"-2,390",8.76,0,116.03
37,솔브레인,"181,200",하락,800,-0.44%,500,"6,318","1,153","181,700","14,095","1,679",13.61,"26,961","184,100","181,900","11,682",25.82,12.47,"184,400",382,"1,309","1,196",31.71,11.06,"181,000",295,"7,779","8,634","13,317",1.34,"2,300",2.29
38,디앤디파마텍,"125,700",하락,"1,300",-1.02%,500,"99,236","12,370","126,400","13,602",-250,-39.84,"199,872","124,100","126,500",975,-85.50,-49.03,"128,200","1,991",279,-295,6.29,-33.37,"121,800",459,"10,821",114,"-3,155",21.05,0,-38.77
39,지아이이노베이션,"21,950",상승,100,+0.46%,500,"113,556","2,478","22,000","13,566",-483,-20.34,"729,738","21,900","22,100",458,9.46,-116.69,"22,200","10,983",167,-588,5.40,-92.49,"21,400","10,442","61,803",0,"-1,079",10.74,0,-99.54
40,원익IPS,"27,200",하락,100,-0.37%,500,"96,550","2,656","27,450","13,351",106,34.69,"257,871","27,600","27,500","11,241",158.88,2.37,"27,800","8,698","2,367",207,25.20,1.88,"27,150","10,775","49,084","7,482",784,1.51,50,8.38
41,ISC,"61,300",하락,700,-1.13%,500,"154,458","9,540","61,800","12,994",448,28.43,"808,376","63,000","61,900","5,829",317.11,10.98,"63,200","6,346",597,549,18.48,9.76,"60,700","2,472","21,197","1,745","2,156",2.45,810,24.43
42,엔켐,"60,700",하락,700,-1.14%,500,"54,305","3,326","60,900","12,865",-653,-5.91,"176,350","61,800","61,200","11,269","-2,244.05",-156.31,"62,600","7,792","6,601","-5,712",7.12,-57.41,"60,500","2,351","21,194","3,657","-10,265",2.46,N/A,-13.89
43,비에이치아이,"41,450",하락,"1,350",-3.15%,500,"180,922","7,520","41,300","12,826",219,57.57,"775,711","41,700","41,400","5,248",45.34,20.64,"42,400","15,376","4,083",196,17.40,4.12,"41,000","1,390","30,944","4,047",720,10.34,N/A,10.16
44,테크윙,"33,800",상승,400,+1.20%,500,"593,296","20,504","34,450","12,626",234,-90.37,"492,623","34,400","34,550","5,062",640.74,-10.25,"35,150","16,988","3,179",-220,10.79,-4.43,"33,700","34,126","37,354","1,855",-374,6.59,130,38.85
45,디어유,"52,600",상승,800,+1.54%,500,"103,335","5,458","52,300","12,486",254,60.46,"506,573","52,600","52,400","2,203",N/A,N/A,"53,500","2,808",243,244,5.84,N/A,"52,100","3,899","23,738",749,870,6.34,215,N/A
46,브이티,"34,700",상승,100,+0.29%,500,"150,142","5,205","34,600","12,422","1,109",11.91,"973,628","35,100","34,650","3,596",143.48,56.07,"35,150","12,182","1,189","1,040",10.43,33.75,"34,100","7,539","35,798","4,317","2,914",5.00,N/A,46.09
47,서진시스템,"22,050",상승,400,+1.85%,500,"90,516","2,001","22,100","12,403","1,087",25.06,"232,515","22,000","22,150","21,032",121.85,12.32,"22,400","15,273","12,276",839,7.58,4.63,"21,850","29,858","56,248","12,138",880,1.43,N/A,55.87
48,티씨케이,"105,900",하락,900,-0.84%,500,"8,005",852,"106,100","12,364",807,16.28,"67,028","107,000","106,300","5,635",21.06,14.78,"107,800",416,473,720,64.41,13.60,"105,400",346,"11,675","2,757","6,503",2.41,"1,410",21.65
49,위메이드,"36,050",하락,"1,600",-4.25%,500,"97,051","3,528","36,250","12,238",71,5.52,"413,154","36,850","36,300","18,757",106.40,55.57,"37,000","13,943","10,438","1,816",7.76,11.03,"36,000","2,385","33,948","7,119","6,530",2.92,N/A,17.62
50,메디톡스,"167,000",하락,900,-0.54%,500,"5,979",996,"166,700","12,188",203,58.15,"26,821","167,700","166,900","6,152",17.47,3.62,"169,000",479,"1,444",161,12.50,2.62,"165,800",157,"7,298","2,286","2,872",2.54,"1,100",3.39
51,HK이노엔,"42,700",하락,550,-1.27%,500,"61,435","2,650","42,850","12,097",882,17.65,"194,986","43,850","42,900","18,896",33.82,5.02,"43,850","5,324","6,382",616,9.84,3.30,"42,650",902,"28,330","8,971","2,419",0.96,350,8.23
52,카페24,"49,200",상승,200,+0.41%,500,"121,126","5,959","49,650","11,932",319,40.20,"621,614","49,250","49,700","3,423","1,978.14",13.40,"49,750","2,360","1,267",235,21.95,7.08,"48,400","13,924","24,253","3,025","1,224",5.43,N/A,11.58
53,메지온,"38,600",하락,"1,250",-3.14%,500,"41,676","1,625","38,750","11,583",-143,-50.52,"95,480","39,750","38,900",740,1.31,-36.23,"39,800","5,155",279,-195,22.17,-23.45,"38,550","1,432","30,007",86,-764,26.78,0,-72.85
54,하이젠알앤엠,"37,350",하락,"1,600",-4.11%,500,"191,390","7,408","37,800","11,537",-4,-294.09,"1,346,904","39,750","37,850","1,202",-108.52,-1.92,"40,250","5,347",518,-11,1.70,-0.96,"37,250","2,196","30,888",759,-127,15.98,N/A,-1.76
55,고영,"16,490",하락,60,-0.36%,100,"469,116","7,816","16,540","11,321",33,66.76,"1,928,028","16,810","16,560","3,779",-83.69,6.68,"17,040","6,064",548,210,15.14,5.64,"16,430","3,286","68,655","2,025",247,3.46,140,-10.24
56,오스코텍,"28,800",상승,200,+0.70%,500,"29,866",858,"28,800","11,015",-27,"2,880.00","199,089","28,400","28,850","1,708",91.63,0.77,"28,950","4,612",384,-16,10.08,-1.05,"28,350","5,850","38,248",340,10,9.05,N/A,586.89
57,제이앤티씨,"19,040",하락,80,-0.42%,500,"81,831","1,569","19,180","11,014",-461,-13.15,"186,365","19,200","19,240","6,397",-261.51,-9.65,"19,410","2,156","3,026",-334,2.22,-5.16,"18,840","1,157","57,848","2,732","-1,448",3.41,N/A,-15.52
58,대주전자재료,"70,600",상승,900,+1.29%,500,"54,822","3,854","70,000","10,929",294,28.79,"104,711","70,400","70,100","6,230",372.76,19.30,"71,100","5,937","3,927",364,18.40,7.02,"69,500","5,549","15,481","2,193","2,452",4.56,100,18.56
59,LS마린솔루션,"32,450",상승,250,+0.78%,"1,000","90,398","2,864","31,450","10,601",124,64.51,"1,024,118","32,350","31,500","2,543",N/A,N/A,"32,450","11,689",461,132,2.21,N/A,"31,050","4,577","32,669","1,303",503,4.94,160,N/A
60,SOOP,"90,300",하락,"1,600",-1.74%,500,"25,762","2,339","91,000","10,380","1,135",10.04,"71,503","91,900","91,100","7,157",25.69,30.21,"92,000","1,841","3,333","1,024",35.81,15.83,"90,000","1,106","11,495","4,132","8,990",2.47,"1,500",20.10
61,하림지주,"9,160",하락,160,-1.72%,100,"105,972",969,"9,190","10,260","7,655",10.71,"465,112","9,290","9,200","160,790",34.88,0.90,"9,290","4,857","101,370","1,748",9.66,1.19,"9,090","2,596","112,006","122,730",855,0.29,120,1.75
62,코나아이,"68,000",상승,"1,400",+2.10%,500,"185,156","12,423","66,900","9,903",334,29.71,"440,257","64,800","67,000","4,131",-0.80,16.19,"69,300","2,597","2,153",302,1.49,6.90,"63,800","5,227","14,563","2,363","2,289",5.01,680,-15.67
63,원텍,"10,990",상승,340,+3.19%,100,"527,342","5,792","11,140","9,888",348,27.96,"371,896","10,830","11,150","1,779",-24.43,25.76,"11,220","3,970",511,291,8.32,17.58,"10,650","5,145","89,969","1,153",393,7.31,50,-0.32
64,넥슨게임즈,"14,300",하락,150,-1.04%,500,"79,244","1,138","14,350","9,418",387,30.04,"322,710","14,480","14,360","4,872",222.40,10.93,"14,480","11,172","1,745",314,4.48,7.36,"14,300","4,164","65,860","2,561",476,2.88,N/A,32.49
65,아난티,"10,530",하락,800,-7.06%,100,"1,142,235","12,261","10,580","9,333",8,-56.31,"4,732,938","11,050","10,590","16,224",-99.70,-4.56,"11,140","51,884","9,110",-324,6.23,-2.04,"10,450","4,469","88,629","2,852",-187,1.32,N/A,-68.22
66,유진테크,"40,100",상승,400,+1.01%,500,"42,097","1,701","40,150","9,189",612,14.16,"187,883","40,500","40,300","5,395",151.49,16.85,"40,900","1,852","1,038",654,31.45,13.40,"39,750","1,215","22,916","3,381","2,831",2.18,230,22.25
67,필옵틱스,"39,800",상승,250,+0.63%,500,"146,198","5,775","39,700","9,109",138,180.09,"436,344","40,000","39,750","3,827",34.40,3.51,"40,350","3,504","1,441",129,0.02,3.11,"38,650","7,844","22,886","4,109",221,5.93,0,36.96
68,로보티즈,"68,600",하락,"3,100",-4.32%,500,"630,221","45,175","68,700","9,065",-30,"1,345.10","1,386,509","72,900","68,900","1,002",43.88,-3.31,"75,200","19,385",42,-30,6.81,-2.82,"68,200","2,569","13,214",300,51,8.93,0,3.13
69,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.84,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
70,유일로보틱스,"77,600",하락,"2,100",-2.63%,500,"54,088","4,316","78,500","8,911",4,169.06,"122,277","81,500","78,600","1,174",106.14,-13.94,"82,100","1,417",224,-91,15.80,-8.91,"77,000","1,572","11,483",352,459,9.23,N/A,19.40
71,덕산네오룩스,"35,600",하락,700,-1.93%,200,"26,688",965,"36,200","8,840",525,19.50,"105,178","36,150","36,250","4,523",59.39,12.17,"36,550","4,742",533,458,8.37,10.68,"35,500","3,890","24,831","2,123","1,826",2.15,N/A,29.66
72,차바이오텍,"11,270",하락,720,-6.01%,500,"318,063","3,671","11,240","8,613",-597,-50.31,"1,775,034","11,890","11,260","21,944",-523.82,-2.85,"11,970","11,929","14,755",-146,9.49,-0.74,"11,250","4,011","76,426","10,450",-224,2.48,0,9.55
73,에스앤에스텍,"40,100",상승,350,+0.88%,500,"71,775","2,900","40,400","8,602",295,24.77,"80,212","39,800","40,600","2,970",17.73,13.07,"40,950",771,502,303,10.02,10.95,"39,400","11,232","21,451","1,760","1,619",3.28,150,17.09
74,레이크머티리얼즈,"13,050",상승,970,+8.03%,100,"903,117","11,688","12,880","8,578",222,46.44,"171,866","12,500","12,890","3,513",-24.93,17.38,"13,280","3,307","2,200",210,6.98,6.46,"12,410","2,214","65,731","1,387",281,6.66,50,17.77
75,와이씨,"10,290",하락,40,-0.39%,100,"224,191","2,329","10,310","8,442",106,98.94,"474,791","10,550","10,320","5,769",23.66,3.48,"10,550","8,152","1,586",129,1.04,2.45,"10,200","9,260","82,045","2,112",104,2.55,N/A,-17.22
76,에스에프에이,"23,350",하락,400,-1.68%,500,"27,253",640,"23,400","8,385",-484,-10.17,"65,029","23,750","23,450","24,796",-154.44,-7.49,"23,750","6,244","9,572",-321,9.24,-1.21,"23,350","2,078","35,909","20,454","-2,296",0.75,270,9.95
77,솔브레인홀딩스,"39,900",하락,700,-1.72%,500,"19,438",782,"39,900","8,365",853,17.68,"63,655","41,000","40,050","19,966",-29.47,4.62,"41,050","1,270","5,055",557,4.71,2.95,"39,650",496,"20,964","5,154","2,257",0.62,220,-22.10
78,하나마이크론,"12,570",하락,100,-0.79%,500,"491,493","6,277","12,600","8,330","1,068",-88.52,"1,228,888","12,930","12,630","19,446",84.43,-6.99,"13,030","4,826","13,388",-112,11.32,-0.61,"12,480","1,464","66,272","12,507",-142,2.28,70,29.21
79,코미코,"77,700",상승,"5,300",+7.32%,500,"173,248","13,518","78,100","8,128","1,125",14.17,"120,962","74,500","78,300","8,003",240.50,23.36,"80,000",689,"4,246",878,19.28,12.60,"73,600","1,611","10,461","5,071","5,483",2.95,"1,000",65.05
80,SAMG엔터,"92,400",하락,"2,400",-2.53%,500,"33,050","3,057","93,000","8,104",-61,-109.74,"589,314","93,900","93,200",974,35.14,-52.24,"94,000","2,419",666,-194,20.88,-19.62,"91,700",981,"8,771","1,164",-842,21.05,0,22.41
81,성광벤드,"29,900",하락,300,-0.99%,500,"72,940","2,189","29,900","7,941",420,21.81,"493,499","30,500","29,950","5,631",-6.35,8.01,"30,500","8,720",443,410,23.93,7.36,"29,700","12,091","26,557","2,277","1,371",1.52,200,-10.61
82,안랩,"69,800",하락,900,-1.27%,500,"18,419","1,296","70,300","7,766",277,20.86,"70,643","70,800","70,400","4,647",4.77,10.40,"71,100","2,094",959,324,32.21,7.71,"69,100","4,077","11,127","2,606","3,346",1.87,"1,300",8.93
83,LS머트리얼즈,"11,470",하락,200,-1.71%,500,"92,856","1,074","11,520","7,760",62,249.35,"352,810","11,780","11,530","2,531",-54.33,3.11,"11,780","13,366",460,57,4.15,2.19,"11,470","6,328","67,653","1,421",46,4.22,N/A,3.79
84,피에스케이홀딩스,"35,850",상승,600,+1.70%,500,"182,643","6,669","36,200","7,730",885,8.36,"168,319","36,650","36,250","5,136",228.07,24.80,"37,300","6,157",821,958,4.26,20.94,"35,600","4,883","21,562","2,155","4,289",1.79,700,127.53
85,동국제약,"17,150",하락,300,-1.72%,500,"28,758",496,"17,180","7,698",804,13.38,"145,784","17,360","17,190","9,532",20.26,10.66,"17,460","2,800","2,742",623,14.14,6.95,"17,150","2,074","44,884","8,122","1,282",1.26,200,11.10
86,태성,"25,200",하락,"1,000",-3.82%,100,"107,367","2,737","25,350","7,686",60,293.02,"138,483","32,800","32,600","16,203",112.19,26.52,"32,900","9,011","9,957","1,422",4.34,8.83,"32,250","7,826","23,743","10,351","4,605",1.31,100,89.78
87,피엔티,"32,300",하락,50,-0.15%,500,"68,254","2,219","32,450","7,669","1,632",7.01,"453,164","25,850","25,500",796,980.50,16.61,"25,950","22,850",386,60,2.28,8.74,"25,150","4,283","30,501",592,86,5.94,0,77.61
88,동성화인텍,"25,475",하락,25,-0.10%,500,"131,743","3,355","25,550","7,640",540,19.26,"575,250","25,650","25,600","4,555",35.13,21.07,"25,850","3,598","2,530",393,18.33,9.60,"25,000","6,132","29,989","5,974","1,323",3.57,350,11.92
89,심텍,"23,700",하락,400,-1.66%,500,"223,657","5,461","24,100","7,549",-470,-14.89,"435,283","24,850","24,150","14,433",46.70,-6.63,"25,200","11,893","9,948",-310,5.65,-2.37,"23,650","11,442","31,854","12,314","-1,592",1.85,100,18.19
90,한글과컴퓨터,"31,150",하락,"1,200",-3.71%,500,"179,233","5,640","31,300","7,532",404,48.44,"643,056","31,800","31,350","6,819",18.37,4.06,"31,900","17,991","1,963",140,6.09,2.13,"31,050","3,486","24,180","3,048",643,2.15,410,12.42
91,올릭스,"37,900",하락,"1,400",-3.56%,500,"64,460","2,467","38,250","7,504",-309,-14.64,"281,573","39,050","38,300",712,-70.02,-120.11,"39,050","5,958",528,-407,3.63,-46.71,"37,850","1,818","19,799",57,"-2,589",29.59,0,-66.73
92,인카금융서비스,"14,290",상승,30,+0.21%,100,"364,654","5,338","14,120","7,342",863,11.28,"824,567","14,360","14,130","7,074",85.22,50.62,"15,320","1,108","5,602",620,5.35,10.30,"14,060","3,550","51,380","8,323","1,267",4.37,100,49.47
93,펌텍코리아,"58,700",하락,200,-0.34%,500,"4,269",251,"58,600","7,279",484,20.43,"54,894","59,500","58,800","4,076",37.15,12.99,"59,500","2,683",869,383,15.68,10.04,"58,200",768,"12,400","3,375","2,873",2.69,420,18.63
94,비올,"12,390",상승,20,+0.16%,100,"209,258","2,593","12,380","7,238",361,20.58,"1,091,948","12,380","12,390",981,61.62,44.73,"12,400","1,765,625",92,326,1.19,40.31,"12,380","186,132","58,419",582,602,7.40,20,36.86
95,우리기술투자,"8,440",하락,560,-6.22%,500,"972,446","8,398","8,610","7,090","1,757",4.61,"3,284,894","8,980","8,630","8,038",14.13,24.89,"8,990","40,867","1,376","1,477",2.52,20.59,"8,400","7,370","84,000","1,923","1,830",0.97,N/A,12.60
96,태웅,"35,100",하락,"1,750",-4.75%,500,"228,096","8,091","35,150","7,023",228,36.00,"970,596","35,850","35,200","8,126",-42.28,4.42,"36,500","9,873","2,081",247,8.48,3.17,"34,500","1,752","20,007","3,863",975,1.16,N/A,-12.94
97,위메이드맥스,"8,290",하락,370,-4.27%,500,"91,731",770,"8,360","6,947",-81,-33.03,"782,989","8,580","8,390","5,976",-315.03,-3.29,"8,580","7,362",962,-157,10.98,-4.31,"8,250","2,813","83,803",750,-251,1.39,0,7.49
98,우리기술,"4,190",하락,95,-2.22%,500,"4,700,990","19,882","4,160","6,936",6,-91.09,"10,885,332","4,280","4,165","2,655",-91.71,-3.33,"4,360","287,228","1,534",-44,4.62,-1.93,"4,150","84,071","165,531",713,-46,6.15,0,12.80
99,RFHIC,"25,850",상승,"1,700",+7.04%,500,"260,049","6,541","25,050","6,846",15,90.70,"541,502","24,900","25,100","4,829",404.84,8.60,"25,950","6,662","1,250",197,11.92,3.97,"24,300","16,251","26,484","1,149",285,2.13,100,3.09
100,엠로,"54,600",보합,0,0.00%,500,"36,788","2,001","54,700","6,735",86,33.77,"194,245","55,100","54,800","1,024",84.58,31.88,"55,200","2,606",134,186,2.49,19.17,"53,500","4,029","12,335",795,"1,617",7.43,0,25.77
101,아이쓰리시스템,"94,650",하락,"1,450",-1.51%,500,"10,569","1,003","94,400","6,727",148,42.12,"226,709","94,300","94,600","1,468",20.94,15.31,"96,100","1,217",411,150,5.47,10.77,"94,100",242,"7,107","1,207","2,247",5.90,400,-0.69
102,엘앤씨바이오,"27,150",하락,550,-1.99%,500,"72,238","1,964","27,300","6,684",25,4.43,"276,887","27,450","27,400","4,756",-68.73,65.41,"27,650","8,339","1,809","1,410",9.96,38.21,"26,850","9,509","24,619",721,"6,131",2.17,50,9.35
103,현대힘스,"18,670",하락,560,-2.91%,500,"109,760","2,075","18,680","6,614",215,37.04,"358,270","19,500","18,690","3,265",48.99,8.07,"19,500","5,402",930,166,0.53,5.74,"18,580","1,511","35,425","2,232",504,2.81,100,17.96
104,다우데이타,"17,210",하락,510,-2.88%,500,"67,967","1,179","17,280","6,591","12,059",4.55,"259,065","17,670","17,350","577,571",80.54,12.96,"17,680","6,003","512,862","8,659",11.55,1.55,"17,200","1,318","38,300","121,361","3,783",0.48,450,17.44
