N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
24,보로노이,"99,000",하락,"2,800",-2.75%,500,"164,623","16,257","98,600","18,205",-179,-44.76,"102,323","101,300","98,700",640,-65.09,-96.66,"101,300","3,018",297,-199,4.20,-38.23,"97,200","2,359","18,388",98,"-2,212",33.58,0,-33.93
25,이오테크닉스,"147,100",하락,200,-0.14%,500,"47,692","7,098","147,100","18,122",312,38.86,"96,468","150,100","147,200","6,530",0.84,7.43,"151,200",419,500,427,20.94,6.75,"146,600",532,"12,320","3,209","3,785",2.94,500,1.46
26,네이처셀,"27,450",상승,"1,000",+3.78%,500,"1,112,531","31,720","27,200","17,687",6,"-9,150.00","283,060","30,550","27,250",720,105.82,1.95,"30,600","25,428",74,12,7.32,1.75,"27,000","3,967","64,435",323,-3,27.81,0,67.09
27,씨젠,"33,200",상승,850,+2.63%,500,"427,133","14,171","33,050","17,339",-165,162.75,"209,487","32,350","33,100","12,053",45.17,-2.03,"34,100","15,492","2,238",-203,15.75,-1.65,"32,000","8,761","52,226","4,143",204,1.53,800,12.76
28,CJ ENM,"77,000",상승,"8,200",+11.92%,"5,000","417,352","31,625","77,000","16,885","1,045",-3.07,"129,900","69,300","77,100","93,166",815.59,-16.69,"79,000","1,296","56,386","-5,808",17.09,-6.03,"68,900","4,921","21,929","52,314","-25,100",0.59,N/A,19.76
29,와이지엔터테인먼트,"90,200",상승,"2,900",+3.32%,500,"329,832","29,641","90,400","16,859",-206,72.22,"219,344","87,400","90,500","7,343",-123.65,3.90,"91,200","3,105","1,311",200,14.88,2.71,"86,600","9,513","18,691","3,649","1,249",3.44,250,-35.88
30,스튜디오드래곤,"55,900",상승,"6,600",+13.39%,500,"686,296","37,857","55,700","16,803",364,107.29,"70,677","50,000","55,800","9,255",-34.86,4.63,"57,000","6,490","1,859",335,11.94,3.32,"49,800","14,609","30,058","5,501",521,2.27,N/A,-26.96
31,에스티팜,"83,000",상승,"2,700",+3.36%,500,"205,752","17,152","83,100","16,727",277,55.74,"161,612","80,300","83,300","7,219",-17.36,7.82,"84,700","3,019","2,189",325,6.19,4.65,"79,800","9,433","20,153","2,738","1,489",3.38,500,-3.94
32,신성델타테크,"60,200",하락,"1,200",-1.95%,500,"97,387","5,869","60,000","16,545",272,"-1,308.70","128,837","61,300","60,100","7,741",-9.01,-0.48,"61,700","9,948","4,568",74,8.12,1.02,"59,800","1,619","27,484","9,097",-46,7.80,120,9.12
33,동진쎄미켐,"30,050",상승,50,+0.17%,500,"334,763","10,031","29,900","15,450","2,082",10.06,"355,959","30,450","29,950","20,170",18.19,17.17,"30,450","28,098","9,966","1,435",9.90,7.92,"29,600","18,121","51,414","14,081","2,986",1.51,200,7.50
34,브이티,"42,850",하락,50,-0.12%,500,"764,453","32,667","42,800","15,339","1,109",14.70,"344,015","43,100","42,850","3,596",143.48,56.07,"44,450","6,096","1,189","1,040",10.33,33.75,"41,750","10,249","35,798","4,317","2,914",6.18,N/A,46.09
35,주성엔지니어링,"30,950",하락,"1,600",-4.92%,500,"1,066,673","33,475","30,850","14,630",972,12.42,"499,447","32,850","30,900","9,868",235.88,19.76,"32,900","94,775","4,202","1,068",17.27,11.92,"30,800","17,510","47,268","4,094","2,491",2.43,287,43.78
36,루닛,"48,700",하락,"1,700",-3.37%,500,"362,822","17,755","48,750","14,196",-677,-20.38,"445,709","50,900","48,800","4,350",-60.30,-41.21,"51,000","17,511","2,702",-824,10.04,-23.45,"48,450","3,320","29,150",542,"-2,390",8.23,0,116.03
37,카카오게임즈,"17,010",하락,490,-2.80%,100,"611,190","10,670","17,050","14,096",191,-10.59,"1,092,614","18,450","17,060","31,732",-74.60,-7.96,"18,470","5,174","16,949","-1,281",10.93,-3.86,"16,930","2,385","82,866","6,272","-1,606",1.06,N/A,-13.58
38,디어유,"56,700",상승,"1,300",+2.35%,500,"248,059","14,090","56,700","13,460",254,65.17,"247,521","55,400","56,800","2,203",N/A,N/A,"58,100","2,475",243,244,5.59,N/A,"54,500","3,501","23,738",749,870,6.83,215,N/A
39,엔켐,"62,800",하락,"2,600",-3.98%,500,"205,651","13,075","62,500","13,310",-653,-6.12,"191,757","65,700","62,600","11,269","-2,244.05",-156.31,"66,000","17,722","6,601","-5,712",6.83,-57.41,"62,300","5,867","21,194","3,657","-10,265",2.55,N/A,-13.89
40,HK이노엔,"46,950",보합,0,0.00%,500,"514,948","24,056","46,900","13,301",882,19.41,"1,999,314","45,850","46,950","18,896",33.82,5.02,"47,450","6,789","6,382",616,9.63,3.30,"45,300","8,640","28,330","8,971","2,419",1.06,350,8.23
41,솔브레인,"168,000",상승,"1,400",+0.84%,500,"13,795","2,327","167,600","13,068","1,679",12.62,"15,046","167,100","168,100","11,682",25.82,12.47,"170,000",250,"1,309","1,196",31.50,11.06,"166,200",476,"7,779","8,634","13,317",1.24,"2,300",2.29
42,지아이이노베이션,"20,800",상승,"2,820",+15.68%,500,"1,728,507","33,161","20,100","12,816",-483,-19.28,"1,074,595","18,000","20,150",458,9.46,-116.69,"20,900","3,907",167,-588,4.49,-92.49,"17,620","32,105","61,614",0,"-1,079",10.23,0,-99.54
43,테크윙,"34,200",하락,"1,000",-2.84%,500,"539,844","18,515","33,950","12,775",234,-91.44,"611,508","35,600","34,000","5,062",640.74,-10.25,"35,650","41,410","3,179",-220,10.78,-4.43,"33,850","8,515","37,354","1,855",-374,6.66,130,38.85
44,메지온,"41,450",상승,"2,050",+5.20%,500,"162,717","6,830","41,450","12,438",-143,-54.25,"86,524","40,200","41,500",740,1.31,-36.23,"43,250","2,484",279,-195,20.95,-23.45,"40,200","1,427","30,007",86,-764,28.75,0,-72.85
45,서진시스템,"21,800",상승,100,+0.46%,500,"143,176","3,123","21,800","12,262","1,087",24.77,"413,213","21,850","21,850","21,032",121.85,12.32,"21,950","22,266","12,276",839,6.99,4.63,"21,600","25,233","56,248","12,138",880,1.41,N/A,55.87
46,메디톡스,"166,500",상승,"1,500",+0.91%,500,"61,680","10,147","166,900","12,152",203,57.97,"38,868","164,600","167,000","6,152",17.47,3.62,"167,500","2,182","1,444",161,11.44,2.62,"161,600",956,"7,298","2,286","2,872",2.53,"1,100",3.39
47,원익IPS,"24,100",상승,100,+0.42%,500,"121,402","2,909","23,850","11,829",106,30.74,"200,016","24,150","23,900","11,241",158.88,2.37,"24,300","8,477","2,367",207,24.69,1.88,"23,700","10,704","49,084","7,482",784,1.34,50,8.38
48,비에이치아이,"37,750",상승,50,+0.13%,500,"753,380","28,371","37,600","11,682",219,52.43,"1,159,661","37,350","37,650","5,248",45.34,20.64,"38,650","7,881","4,083",196,17.34,4.12,"36,600","19,294","30,944","4,047",720,9.39,N/A,10.16
49,ISC,"53,400",하락,700,-1.29%,500,"124,995","6,801","53,400","11,319",448,24.77,"227,272","55,100","53,500","5,829",317.11,10.98,"55,900","4,030",597,549,18.69,9.76,"53,100","1,254","21,197","1,745","2,156",2.13,810,24.43
50,하이젠알앤엠,"36,450",하락,300,-0.82%,500,"132,356","4,869","36,250","11,259",-4,-287.01,"182,360","36,950","36,300","1,202",-108.52,-1.92,"37,500","8,819",518,-11,3.88,-0.96,"36,150","1,536","30,888",759,-127,15.60,N/A,-1.76
51,카페24,"46,100",상승,500,+1.10%,500,"241,009","11,134","45,850","11,181",319,37.66,"382,590","47,150","45,900","3,423","1,978.14",13.40,"47,150","10,168","1,267",235,22.41,7.08,"45,500","1,501","24,253","3,025","1,224",5.09,N/A,11.58
52,티씨케이,"94,500",상승,100,+0.11%,500,"22,053","2,082","93,900","11,033",807,14.53,"23,747","94,800","94,300","5,635",21.06,14.78,"95,400","1,217",473,720,65.28,13.60,"93,300",257,"11,675","2,757","6,503",2.15,"1,410",21.65
53,대주전자재료,"71,100",하락,300,-0.42%,500,"92,884","6,621","71,000","11,007",294,29.00,"147,239","72,000","71,100","6,230",372.76,19.30,"72,300","11,918","3,927",364,18.72,7.02,"70,600","6,510","15,481","2,193","2,452",4.59,100,18.56
54,오스코텍,"28,150",하락,250,-0.88%,500,"73,287","2,076","28,250","10,767",-27,"2,815.00","90,891","28,200","28,300","1,708",91.63,0.77,"28,650","10,796",384,-16,10.14,-1.05,"27,950","2,929","38,248",340,10,8.84,N/A,586.89
55,고영,"15,670",하락,130,-0.82%,100,"824,713","12,942","15,580","10,758",33,63.44,"1,281,142","15,880","15,590","3,779",-83.69,6.68,"15,940","37,127",548,210,14.62,5.64,"15,480","5,523","68,655","2,025",247,3.28,140,-10.24
56,제이앤티씨,"18,050",상승,980,+5.74%,500,"467,322","8,388","18,050","10,442",-461,-12.47,"232,061","17,410","18,060","6,397",-261.51,-9.65,"18,430","9,574","3,026",-334,2.05,-5.16,"17,230","2,499","57,848","2,732","-1,448",3.23,N/A,-15.52
57,코나아이,"71,250",하락,"3,550",-4.75%,500,"2,464,579","171,470","71,900","10,376",334,31.13,"3,427,613","72,100","72,000","4,131",-0.80,16.19,"72,800","12,560","2,153",302,2.35,6.90,"66,400","20,648","14,563","2,363","2,289",5.25,680,-15.67
58,위메이드,"30,550",상승,650,+2.17%,500,"296,305","9,080","30,500","10,371",71,4.68,"284,299","31,150","30,550","18,757",106.40,55.57,"31,650","5,713","10,438","1,816",8.47,11.03,"29,900","7,969","33,948","7,119","6,530",2.47,N/A,17.62
59,SOOP,"89,500",상승,"4,500",+5.29%,500,"150,669","13,291","88,900","10,288","1,135",9.96,"120,735","85,200","89,000","7,157",25.69,30.21,"89,600","1,139","3,333","1,024",35.31,15.83,"85,000","6,229","11,495","4,132","8,990",2.44,"1,500",20.10
60,하림지주,"9,170",하락,90,-0.97%,100,"809,427","7,493","9,140","10,271","7,655",10.73,"851,961","9,360","9,150","160,790",34.88,0.90,"9,430","16,600","101,370","1,748",8.27,1.19,"9,090","4,534","112,006","122,730",855,0.29,120,1.75
61,성광벤드,"34,650",상승,300,+0.87%,500,"1,026,831","34,705","34,450","9,677",420,25.27,"1,326,261","33,550","34,500","5,631",-6.35,8.01,"34,900","8,947",443,410,23.69,7.36,"33,000","16,066","27,929","2,277","1,371",1.76,200,-10.61
62,올릭스,"47,600",상승,950,+2.04%,500,"825,754","39,662","47,900","9,413",-309,-18.39,"1,676,660","48,600","47,950",712,-70.02,-120.11,"49,200","3,121",528,-407,4.32,-46.71,"46,700","13,685","19,775",57,"-2,589",37.17,0,-66.73
63,원텍,"10,440",상승,410,+4.09%,100,"1,795,469","18,485","10,440","9,337",348,26.56,"736,305","10,050","10,450","1,779",-24.43,25.76,"10,500","69,639",511,291,6.68,17.58,"9,980","97,328","89,439","1,153",393,6.95,50,-0.32
64,LS마린솔루션,"28,400",상승,"2,450",+9.44%,"1,000","2,521,835","72,897","28,200","9,278",124,56.46,"3,724,166","29,000","28,250","2,543",N/A,N/A,"31,850","15,320",461,132,2.94,N/A,"27,400","8,878","32,669","1,303",503,4.32,160,N/A
65,디앤디파마텍,"85,100",상승,"5,000",+6.24%,500,"324,662","27,286","84,600","9,146",-250,-26.97,"201,707","84,400","84,700",975,-85.50,-49.03,"86,300","6,620",279,-295,4.65,-33.37,"81,700","2,047","10,747",114,"-3,155",14.25,0,-38.77
66,넥슨게임즈,"13,720",상승,80,+0.59%,500,"215,314","2,967","13,690","9,036",387,28.82,"245,484","13,800","13,710","4,872",222.40,10.93,"13,930","55,969","1,745",314,4.84,7.36,"13,630","6,728","65,860","2,561",476,2.76,N/A,32.49
67,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.82,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
68,덕산네오룩스,"35,300",상승,500,+1.44%,200,"138,727","4,862","35,200","8,765",525,19.33,"199,709","34,850","35,250","4,523",59.39,12.17,"35,700","2,444",533,458,7.72,10.68,"34,550","4,264","24,831","2,123","1,826",2.13,N/A,29.66
69,유일로보틱스,"76,300",하락,400,-0.52%,500,"107,349","8,270","76,500","8,762",4,166.23,"118,939","76,900","76,600","1,174",106.14,-13.94,"79,200","1,529",224,-91,15.70,-8.91,"75,200","3,015","11,483",352,459,9.08,N/A,19.40
70,필옵틱스,"36,850",하락,150,-0.41%,500,"429,155","15,942","36,700","8,433",138,166.74,"706,599","38,150","36,750","3,827",34.40,3.51,"38,150","22,113","1,441",129,1.80,3.11,"36,600","7,899","22,886","4,109",221,5.49,0,36.96
71,에스앤에스텍,"38,100",하락,400,-1.04%,500,"122,507","4,672","37,750","8,173",295,23.53,"254,069","38,650","38,000","2,970",17.73,13.07,"38,750","4,703",502,303,9.69,10.95,"37,600","1,791","21,451","1,760","1,619",3.12,150,17.09
72,와이씨,"9,810",하락,160,-1.60%,100,"280,416","2,768","9,800","8,049",106,94.33,"339,879","10,050","9,810","5,769",23.66,3.48,"10,100","30,534","1,586",129,0.90,2.45,"9,800","10,938","82,045","2,112",104,2.43,N/A,-17.22
73,레이크머티리얼즈,"12,220",하락,310,-2.47%,100,"198,513","2,459","12,220","8,032",222,43.49,"186,804","12,570","12,230","3,513",-24.93,17.38,"12,800","6,939","2,200",210,6.99,6.46,"12,200","2,329","65,731","1,387",281,6.24,50,17.77
74,동성화인텍,"26,650",상승,700,+2.70%,500,"571,708","15,150","26,350","7,992",540,20.14,"924,666","25,850","26,400","4,555",35.13,21.07,"26,950","9,943","2,530",393,16.64,9.60,"25,750","5,979","29,989","5,974","1,323",3.73,350,11.92
75,우리기술투자,"9,450",상승,"1,580",+20.08%,500,"13,799,470","122,576","9,130","7,938","1,757",5.37,"2,151,841","8,240","9,150","8,038",14.13,24.89,"9,510","51,276","1,376","1,477",3.00,20.59,"7,730","19,971","84,000","1,923","1,759",1.10,N/A,12.60
76,유진테크,"34,550",상승,250,+0.73%,500,"102,359","3,508","34,300","7,917",612,12.20,"150,046","34,550","34,450","5,395",151.49,16.85,"34,650","4,781","1,038",654,29.85,13.40,"33,900","5,258","22,916","3,381","2,831",1.88,230,22.25
77,로보티즈,"59,100",하락,"1,500",-2.48%,500,"630,035","37,665","58,800","7,809",-30,"1,158.82","1,001,762","62,100","58,900","1,002",43.88,-3.31,"63,200","11,095",42,-30,9.60,-2.82,"57,600","5,529","13,213",300,51,7.69,0,3.13
78,동국제약,"17,290",하락,70,-0.40%,500,"146,633","2,538","17,280","7,760",804,13.49,"159,866","17,270","17,290","9,532",20.26,10.66,"17,420","2,217","2,742",623,14.33,6.95,"17,130","2,064","44,884","8,122","1,282",1.27,200,11.10
79,에스에프에이,"21,500",하락,350,-1.60%,500,"69,222","1,494","21,450","7,720",-484,-9.36,"48,015","21,850","21,500","24,796",-154.44,-7.49,"21,950","48,892","9,572",-321,9.06,-1.21,"21,350","3,067","35,909","20,454","-2,296",0.69,270,9.95
80,하나마이크론,"11,470",상승,130,+1.15%,500,"646,844","7,451","11,440","7,601","1,068",-80.77,"702,246","11,470","11,460","19,446",84.43,-6.99,"11,690","20,575","13,388",-112,10.25,-0.61,"11,190","10,795","66,272","12,507",-142,2.08,70,29.21
81,LS머트리얼즈,"11,180",하락,20,-0.18%,500,"205,198","2,295","11,150","7,564",62,243.04,"436,595","11,400","11,160","2,531",-54.33,3.11,"11,400","17,271",460,57,4.17,2.19,"11,010","1,424","67,653","1,421",46,4.12,N/A,3.79
82,피엔티,"31,800",하락,250,-0.78%,500,"133,692","4,260","31,650","7,550","1,632",6.91,"158,550","32,300","31,700","16,203",112.19,26.52,"32,500","15,320","9,957","1,422",4.13,8.83,"31,550","4,201","23,743","10,351","4,605",1.29,100,89.78
83,태성,"24,000",상승,"1,050",+4.58%,100,"311,002","7,296","23,900","7,320",60,279.07,"265,206","22,950","23,950",796,980.50,16.61,"24,000","6,212",386,60,3.71,8.74,"22,700","27,588","30,501",592,86,5.66,0,77.61
84,솔브레인홀딩스,"34,600",하락,"1,400",-3.89%,500,"38,476","1,352","34,650","7,254",853,15.33,"50,543","36,000","34,700","19,966",-29.47,4.62,"36,050","1,467","5,055",557,5.10,2.95,"34,450","1,035","20,964","5,154","2,257",0.54,220,-22.10
85,안랩,"64,800",상승,300,+0.47%,500,"64,274","4,163","64,700","7,210",277,19.37,"88,938","64,300","64,800","4,647",4.77,10.40,"65,900","7,502",959,324,32.11,7.71,"63,500","4,560","11,127","2,606","3,346",1.74,"1,300",8.93
86,HLB생명과학,"5,850",상승,100,+1.74%,500,"254,806","1,481","5,810","7,132",-248,-3.53,"380,508","5,700","5,830","5,390",-1.17,1.95,"5,890","42,853","1,402",62,9.67,1.29,"5,700","22,221","121,917","1,022","-1,657",2.09,0,4.34
87,피에스케이홀딩스,"33,050",하락,150,-0.45%,500,"103,833","3,451","32,950","7,126",885,7.71,"139,445","33,700","33,000","5,136",228.07,24.80,"33,775","8,692",821,958,4.19,20.94,"32,800","2,209","21,562","2,155","4,289",1.65,700,127.53
88,펌텍코리아,"57,100",상승,500,+0.88%,500,"39,032","2,240","56,800","7,080",484,19.87,"49,670","56,500","57,000","4,076",37.15,12.99,"58,900","1,054",869,383,15.36,10.04,"56,500","1,313","12,400","3,375","2,873",2.62,420,18.63
89,한글과컴퓨터,"29,250",하락,500,-1.68%,500,"614,653","17,817","29,150","7,073",404,45.49,"2,153,755","29,050","29,200","6,819",18.37,4.06,"29,450","20,501","1,963",140,6.08,2.13,"28,550","12,231","24,180","3,048",643,2.02,410,12.42
90,코미코,"66,800",상승,"1,300",+1.98%,500,"122,626","8,231","66,200","6,988","1,125",12.18,"189,103","66,800","66,300","8,003",240.50,23.36,"68,800","6,205","4,246",878,19.60,12.60,"65,500","1,230","10,461","5,071","5,483",2.54,"1,000",65.05
91,현대힘스,"19,620",상승,170,+0.87%,500,"406,594","7,956","19,470","6,950",215,38.93,"345,203","19,550","19,500","3,265",48.99,8.07,"19,800","10,879",930,166,1.51,5.74,"19,330","5,849","35,425","2,232",504,2.95,100,17.96
92,HLB테라퓨틱스,"8,230",상승,620,+8.15%,500,"511,331","4,148","8,190","6,944",-76,-25.17,"211,232","7,610","8,210","2,198",12.63,-14.34,"8,380","6,301",379,-235,5.84,-11.16,"7,610","4,262","84,371",549,-327,4.49,0,4.45
93,비츠로셀,"30,250",상승,"1,500",+5.22%,500,"253,892","7,660","30,350","6,919",519,13.20,"72,281","29,200","30,400","3,179",37.73,19.92,"31,100","8,817",348,513,29.46,17.86,"28,750","3,145","22,872","2,108","2,292",2.38,460,19.61
94,아난티,"7,800",하락,170,-2.13%,100,"935,618","7,365","7,820","6,913",8,-41.71,"1,642,294","8,000","7,830","16,224",-99.70,-4.56,"8,020","86,087","9,110",-324,6.83,-2.04,"7,750","13,306","88,629","2,852",-187,0.98,N/A,-68.22
95,심텍,"21,550",하락,200,-0.92%,500,"676,214","14,577","21,600","6,865",-470,-13.54,"634,668","22,250","21,650","14,433",46.70,-6.63,"22,250","13,360","9,948",-310,6.22,-2.37,"21,100","20,314","31,854","12,314","-1,592",1.68,100,18.19
96,휴온스글로벌,"52,800",보합,0,0.00%,500,"70,138","3,679","52,500","6,672",970,25.61,"98,766","53,100","52,600","14,059",-14.88,5.05,"54,000","1,859","4,418",671,7.92,4.93,"51,100","2,469","12,637","8,135","2,062",1.22,525,7.26
97,SAMG엔터,"75,200",상승,"2,200",+3.01%,500,"247,782","18,512","75,300","6,596",-61,-89.31,"555,829","73,000","75,500",974,35.14,-52.24,"76,500","1,445",666,-194,17.93,-19.62,"71,100","10,009","8,771","1,164",-842,17.13,N/A,22.41
98,위메이드맥스,"7,940",상승,190,+2.45%,500,"105,980",832,"7,870","6,585",-81,-31.63,"145,205","7,860","7,930","5,976",-315.03,-3.29,"7,960","4,567",962,-157,11.72,-4.31,"7,610","6,875","82,936",750,-251,1.33,0,7.49
99,엘앤씨바이오,"28,400",상승,"2,500",+9.65%,500,"715,952","20,254","28,300","6,583",25,4.63,"399,094","26,250","28,350","4,756",-68.73,65.41,"29,250","8,237","1,809","1,410",8.75,38.21,"26,250","6,070","23,179",721,"6,131",2.27,50,9.35
100,차바이오텍,"11,530",상승,"1,240",+12.05%,500,"1,306,272","14,640","11,450","6,493",-597,-51.47,"577,069","10,300","11,460","21,944",-523.82,-2.85,"11,580","3,749","14,755",-146,6.96,-0.74,"10,210","66,510","56,314","10,450",-224,2.54,0,9.55
101,다우데이타,"16,840",하락,480,-2.77%,500,"326,988","5,554","16,780","6,450","12,059",4.45,"402,555","17,330","16,800","577,571",80.54,12.96,"17,350","1,601","512,862","8,659",10.45,1.55,"16,600","1,121","38,300","121,361","3,783",0.47,450,17.44
102,솔트룩스,"53,100",하락,600,-1.12%,500,"866,599","46,055","53,100","6,441",-66,-122.92,"3,391,507","52,800","53,200",932,28.63,-6.63,"54,700","19,364",206,-59,3.98,-6.10,"52,100","22,969","12,131",459,-432,9.76,N/A,49.03
103,HLB제약,"18,900",상승,340,+1.83%,500,"112,875","2,126","18,870","6,198",15,115.95,"156,386","18,600","18,900","1,579",107.54,1.98,"19,250","3,134",415,20,0.73,1.35,"18,400","1,357","32,791","1,371",163,5.51,0,0.83
