N,종목명,현재가,전일비변동,전일비,등락률,액면가,거래량,거래대금,매수호가,시가총액,영업이익,PER,전일거래량,시가,매도호가,자산총계,영업이익증가율,ROE,고가,매수총잔량,부채총계,당기순이익,외국인비율,ROA,저가,매도총잔량,상장주식수,매출액,주당순이익,PBR,보통주배당금,매출액증가율
16,코오롱티슈진,"38,800",하락,600,-1.52%,0,"13,483",526,0,"31,661",-220,-85.46,"200,959","39,400",0,"2,223",-7.28,-25.91,"139,300",0,"5,900",8,24.97,0.06,"137,500",0,"22,895","9,897","10,881",3.49,400,2.98
17,젬백스,"68,000",상승,700,+1.04%,500,"38,586","2,657",0,"28,156",-383,-44.18,"586,770","69,500",0,"1,507",-387.24,-127.30,"69,800",0,"1,217",-872,6.39,-61.01,"67,900",0,"41,406",627,"-1,539",66.58,0,-13.18
18,JYP Ent.,"77,500",상승,100,+0.13%,500,"17,445","1,355",0,"27,538","1,283",20.34,"421,162","77,500",0,"6,788",-24.30,22.41,"78,200",0,"1,959",977,22.11,15.63,"77,400",0,"35,532","6,018","3,811",4.83,534,6.23
19,펄어비스,"39,750",상승,850,+2.19%,100,"24,555",979,0,"25,539",-123,53.14,"399,765","39,550",0,"11,428",24.82,7.88,"40,150",0,"3,368",603,7.58,5.12,"39,500",0,"64,248","3,424",748,3.02,N/A,2.67
20,신성델타테크,"86,400",상승,"13,900",+19.17%,500,"167,112","14,574",0,"23,746",272,"-1,878.26","1,392,725","86,000",0,"7,741",-9.01,-0.48,"90,000",0,"4,568",74,7.33,1.02,"85,500",0,"27,484","9,097",-46,11.20,120,9.12
21,HPSP,"28,000",하락,500,-1.75%,500,"50,821","1,437",0,"23,380",939,29.05,"1,822,288","28,350",0,"3,199",-1.32,31.09,"28,450",0,420,863,21.81,26.94,"28,000",0,"83,499","1,814",964,9.15,600,1.29
22,셀트리온제약,"50,700",하락,200,-0.39%,500,"9,462",481,0,"22,145",372,80.86,"115,810","51,100",0,"6,695",3.19,5.68,"51,500",0,"2,725",220,4.68,3.35,"50,300",0,"43,679","4,778",627,5.48,24,22.90
23,파크시스템스,"268,000",보합,0,0.00%,500,"2,002",534,0,"18,733",385,34.01,"30,709","265,500",0,"2,743",39.80,25.83,"270,000",0,864,428,32.92,17.99,"264,500",0,"6,990","1,751","7,881",9.28,500,20.89
24,이오테크닉스,"152,000",상승,"3,600",+2.43%,500,"23,326","3,581",0,"18,726",312,40.16,"92,590","153,000",0,"6,530",0.84,7.43,"155,100",0,500,427,21.11,6.75,"151,500",0,"12,320","3,209","3,785",3.04,500,1.46
25,네이처셀,"28,650",하락,150,-0.52%,500,"23,428",672,0,"18,461",6,"-9,550.00","571,058","28,550",0,720,105.82,1.95,"29,000",0,74,12,7.41,1.75,"28,550",0,"64,435",323,-3,29.03,0,67.09
26,보로노이,"99,700",하락,300,-0.30%,500,"7,846",784,0,"18,333",-179,-45.07,"116,952","101,000",0,640,-65.09,-96.66,"101,000",0,297,-199,4.17,-38.23,"99,000",0,"18,388",98,"-2,212",33.82,0,-33.93
27,케어젠,"33,950",하락,200,-0.59%,100,"7,819",267,0,"18,236",342,58.43,"90,769","33,850",0,"2,407",-15.18,14.35,"34,500",0,177,323,5.03,13.24,"33,850",0,"53,715",826,581,7.83,640,4.26
28,씨젠,"33,850",상승,450,+1.35%,500,"15,327",515,0,"17,678",-165,165.93,"326,372","33,350",0,"12,053",45.17,-2.03,"33,950",0,"2,238",-203,15.99,-1.65,"33,300",0,"52,226","4,143",204,1.56,800,12.76
29,CJ ENM,"78,500",상승,"2,400",+3.15%,"5,000","7,682",605,0,"17,214","1,045",-3.13,"154,490","78,900",0,"93,166",815.59,-16.69,"79,500",0,"56,386","-5,808",17.02,-6.03,"78,300",0,"21,929","52,314","-25,100",0.60,N/A,19.76
30,에스티팜,"82,500",하락,500,-0.60%,500,"7,472",616,0,"16,626",277,55.41,"133,361","83,000",0,"7,219",-17.36,7.82,"83,500",0,"2,189",325,6.15,4.65,"82,000",0,"20,153","2,738","1,489",3.36,500,-3.94
31,와이지엔터테인먼트,"88,200",상승,100,+0.11%,500,"10,682",942,0,"16,486",-206,70.62,"179,249","88,000",0,"7,343",-123.65,3.90,"88,700",0,"1,311",200,14.60,2.71,"87,900",0,"18,691","3,649","1,249",3.37,250,-35.88
32,스튜디오드래곤,"54,300",상승,100,+0.18%,500,"5,729",313,0,"16,322",364,104.22,"214,831","54,800",0,"9,255",-34.86,4.63,"55,000",0,"1,859",335,12.86,3.32,"54,300",0,"30,058","5,501",521,2.21,N/A,-26.96
33,동진쎄미켐,"30,700",하락,50,-0.16%,500,"42,375","1,312",0,"15,784","2,082",10.28,"483,872","31,200",0,"20,170",18.19,17.17,"31,300",0,"9,966","1,435",9.80,7.92,"30,700",0,"51,414","14,081","2,986",1.54,200,7.50
34,브이티,"42,550",하락,50,-0.12%,500,"21,831",934,0,"15,232","1,109",14.60,"499,318","43,000",0,"3,596",143.48,56.07,"43,100",0,"1,189","1,040",9.53,33.75,"42,500",0,"35,798","4,317","2,914",6.14,N/A,46.09
35,주성엔지니어링,"32,200",상승,200,+0.63%,500,"28,675",925,0,"15,220",972,12.93,"559,998","32,400",0,"9,868",235.88,19.76,"32,500",0,"4,202","1,068",17.18,11.92,"32,050",0,"47,268","4,094","2,491",2.53,287,43.78
36,카카오게임즈,"17,700",상승,610,+3.57%,100,"135,439","2,424",0,"14,667",191,-11.02,"378,267","17,890",0,"31,732",-74.60,-7.96,"18,200",0,"16,949","-1,281",10.86,-3.86,"17,600",0,"82,866","6,272","-1,606",1.10,N/A,-13.58
37,지아이이노베이션,"22,700",상승,850,+3.89%,500,"91,272","2,072",0,"13,986",-483,-21.04,"1,207,644","23,000",0,458,9.46,-116.69,"23,000",0,167,-588,4.50,-92.49,"22,350",0,"61,614",0,"-1,079",11.24,0,-99.54
38,루닛,"46,350",상승,50,+0.11%,500,"28,282","1,318",0,"13,511",-677,-19.39,"559,379","46,550",0,"4,350",-60.30,-41.21,"47,100",0,"2,702",-824,9.14,-23.45,"46,300",0,"29,150",542,"-2,390",7.84,0,116.03
39,비에이치아이,"42,750",하락,300,-0.70%,500,"46,374","1,997",0,"13,229",219,59.38,"1,722,045","43,300",0,"5,248",45.34,20.64,"43,350",0,"4,083",196,17.94,4.12,"42,750",0,"30,944","4,047",720,10.63,N/A,10.16
40,솔브레인,"169,900",상승,500,+0.30%,500,"1,279",217,0,"13,216","1,679",12.76,"22,234","169,200",0,"11,682",25.82,12.47,"172,900",0,"1,309","1,196",31.71,11.06,"169,200",0,"7,779","8,634","13,317",1.26,"2,300",2.29
41,테크윙,"35,150",보합,0,0.00%,500,"27,648",979,0,"13,130",234,-93.98,"474,010","35,700",0,"5,062",640.74,-10.25,"35,750",0,"3,179",-220,10.77,-4.43,"35,100",0,"37,354","1,855",-374,6.85,130,38.85
42,엔켐,"61,300",하락,"2,100",-3.31%,500,"35,713","2,208",0,"12,992",-653,-5.97,"231,519","62,700",0,"11,269","-2,244.05",-156.31,"62,900",0,"6,601","-5,712",6.89,-57.41,"61,100",0,"21,194","3,657","-10,265",2.48,N/A,-13.89
43,디어유,"53,400",상승,100,+0.19%,500,"6,702",358,0,"12,676",254,61.38,"200,894","53,600",0,"2,203",N/A,N/A,"53,800",0,243,244,5.77,N/A,"53,200",0,"23,738",749,870,6.43,215,N/A
44,원익IPS,"25,750",하락,200,-0.77%,500,"15,291",397,0,"12,639",106,32.84,"410,980","26,150",0,"11,241",158.88,2.37,"26,300",0,"2,367",207,25.31,1.88,"25,700",0,"49,084","7,482",784,1.43,50,8.38
45,HK이노엔,"44,500",하락,500,-1.11%,500,"13,645",611,0,"12,607",882,18.40,"552,665","45,050",0,"18,896",33.82,5.02,"45,300",0,"6,382",616,10.13,3.30,"44,500",0,"28,330","8,971","2,419",1.00,350,8.23
46,메디톡스,"168,100",하락,"1,200",-0.71%,500,"3,919",659,0,"12,269",203,58.53,"63,838","170,400",0,"6,152",17.47,3.62,"170,500",0,"1,444",161,12.11,2.62,"166,600",0,"7,298","2,286","2,872",2.56,"1,100",3.39
47,메지온,"40,650",하락,950,-2.28%,500,"6,268",256,0,"12,198",-143,-53.21,"131,405","41,150",0,740,1.31,-36.23,"41,450",0,279,-195,21.40,-23.45,"40,550",0,"30,007",86,-764,28.23,0,-72.85
48,서진시스템,"20,950",상승,150,+0.72%,500,"18,778",395,0,"11,784","1,087",23.81,"834,614","21,000",0,"21,032",121.85,12.32,"21,150",0,"12,276",839,7.42,4.63,"20,900",0,"56,248","12,138",880,1.36,N/A,55.87
49,하이젠알앤엠,"37,800",상승,850,+2.30%,500,"31,863","1,203",0,"11,676",-4,-297.64,"406,682","38,300",0,"1,202",-108.52,-1.92,"38,350",0,518,-11,3.34,-0.96,"37,300",0,"30,888",759,-127,16.20,N/A,-1.76
50,ISC,"54,700",하락,400,-0.73%,500,"8,465",465,0,"11,595",448,25.37,"156,667","55,300",0,"5,829",317.11,10.98,"55,600",0,597,549,18.57,9.76,"54,500",0,"21,197","1,745","2,156",2.18,810,24.43
51,넥슨게임즈,"17,500",상승,"2,260",+14.83%,500,"1,104,219","19,682",0,"11,526",387,36.76,"2,249,781","18,400",0,"4,872",222.40,10.93,"18,420",0,"1,745",314,5.55,7.36,"17,360",0,"65,860","2,561",476,3.53,N/A,32.49
52,티씨케이,"98,200",하락,600,-0.61%,500,"1,863",183,0,"11,465",807,15.10,"65,262","98,400",0,"5,635",21.06,14.78,"99,100",0,473,720,65.05,13.60,"97,500",0,"11,675","2,757","6,503",2.23,"1,410",21.65
53,카페24,"47,250",하락,650,-1.36%,500,"19,618",931,0,"11,460",319,38.60,"212,588","47,900",0,"3,423","1,978.14",13.40,"48,000",0,"1,267",235,22.21,7.08,"47,150",0,"24,253","3,025","1,224",5.22,N/A,11.58
54,제이앤티씨,"19,570",상승,280,+1.45%,500,"14,889",291,0,"11,321",-461,-13.52,"268,508","19,600",0,"6,397",-261.51,-9.65,"19,680",0,"3,026",-334,2.49,-5.16,"19,450",0,"57,848","2,732","-1,448",3.50,N/A,-15.52
55,위메이드,"32,850",상승,"1,000",+3.14%,500,"76,815","2,564",0,"11,152",71,5.03,"274,171","33,700",0,"18,757",106.40,55.57,"33,700",0,"10,438","1,816",8.59,11.03,"32,550",0,"33,948","7,119","6,530",2.66,N/A,17.62
56,대주전자재료,"71,100",하락,"1,000",-1.39%,500,"10,751",765,0,"11,007",294,29.00,"138,921","71,700",0,"6,230",372.76,19.30,"72,000",0,"3,927",364,18.83,7.02,"70,800",0,"15,481","2,193","2,452",4.59,100,18.56
57,오스코텍,"28,300",상승,50,+0.18%,500,"10,909",309,0,"10,824",-27,"2,830.00","216,581","28,200",0,"1,708",91.63,0.77,"28,650",0,384,-16,10.22,-1.05,"28,100",0,"38,248",340,10,8.89,N/A,586.89
58,고영,"15,640",하락,60,-0.38%,100,"59,312",929,0,"10,738",33,63.32,"1,064,424","15,720",0,"3,779",-83.69,6.68,"15,780",0,548,210,14.89,5.64,"15,590",0,"68,655","2,025",247,3.28,140,-10.24
59,디앤디파마텍,"99,500",상승,"1,200",+1.22%,500,"26,649","2,676",0,"10,694",-250,-31.54,"382,277","100,100",0,975,-85.50,-49.03,"102,000",0,279,-295,3.08,-33.37,"99,100",0,"10,747",114,"-3,155",16.62,0,-38.77
60,SOOP,"92,500",상승,"1,100",+1.20%,500,"8,974",833,0,"10,633","1,135",10.29,"75,014","93,200",0,"7,157",25.69,30.21,"93,500",0,"3,333","1,024",35.69,15.83,"92,100",0,"11,495","4,132","8,990",2.53,"1,500",20.10
61,하림지주,"9,410",하락,100,-1.05%,100,"28,104",265,0,"10,540","7,655",11.01,"1,129,681","9,450",0,"160,790",34.88,0.90,"9,470",0,"101,370","1,748",8.97,1.19,"9,400",0,"112,006","122,730",855,0.30,120,1.75
62,코나아이,"69,300",상승,800,+1.17%,500,"133,848","9,381",0,"10,092",334,30.28,"726,844","69,800",0,"4,131",-0.80,16.19,"70,900",0,"2,153",302,1.59,6.90,"69,200",0,"14,563","2,363","2,289",5.11,680,-15.67
63,LS마린솔루션,"29,600",하락,550,-1.82%,"1,000","89,240","2,657",0,"9,670",124,58.85,"2,049,996","29,450",0,"2,543",N/A,N/A,"30,300",0,461,132,2.83,N/A,"29,050",0,"32,669","1,303",503,4.50,160,N/A
64,성광벤드,"33,850",하락,100,-0.29%,500,"55,096","1,855",0,"9,454",420,24.69,"1,546,944","33,800",0,"5,631",-6.35,8.01,"34,250",0,443,410,22.14,7.36,"33,000",0,"27,929","2,277","1,371",1.72,200,-10.61
65,올릭스,"47,500",상승,500,+1.06%,500,"18,554",876,0,"9,393",-309,-18.35,"446,862","47,500",0,712,-70.02,-120.11,"47,550",0,528,-407,4.69,-46.71,"46,850",0,"19,775",57,"-2,589",37.09,0,-66.73
66,원텍,"10,500",하락,100,-0.94%,100,"52,857",555,0,"9,391",348,26.72,"1,057,478","10,600",0,"1,779",-24.43,25.76,"10,610",0,511,291,7.42,17.58,"10,430",0,"89,439","1,153",393,6.98,50,-0.32
67,아난티,"10,300",상승,430,+4.36%,100,"1,688,226","17,613",0,"9,129",8,-55.08,"28,575,176","10,620",0,"16,224",-99.70,-4.56,"10,640",0,"9,110",-324,7.18,-2.04,"10,260",0,"88,629","2,852",-187,1.29,N/A,-68.22
68,유일로보틱스,"78,600",상승,"1,200",+1.55%,500,"8,960",704,0,"9,026",4,171.24,0,0,0,"1,424",19.80,-9.98,0,0,194,-130,0.82,-7.09,0,0,"1,127,406",564,-9,7.32,N/A,6.08
69,국일제지,800,보합,0,0.00%,100,0,0,0,"9,019",-13,-88.89,"91,346","79,200",0,"1,174",106.14,-13.94,"79,200",0,224,-91,15.66,-8.91,"78,000",0,"11,483",352,459,9.34,N/A,19.40
70,덕산네오룩스,"35,950",하락,150,-0.42%,200,"18,275",662,0,"8,927",525,19.69,"310,169","36,400",0,"4,523",59.39,12.17,"36,600",0,533,458,8.03,10.68,"35,850",0,"24,831","2,123","1,826",2.16,N/A,29.66
71,필옵틱스,"38,550",상승,550,+1.45%,500,"108,206","4,220",0,"8,822",138,174.43,"908,683","39,150",0,"3,827",34.40,3.51,"39,350",0,"1,441",129,0.03,3.11,"38,500",0,"22,886","4,109",221,5.75,0,36.96
72,태성,"27,900",상승,450,+1.64%,100,"75,727","2,107",0,"8,510",60,324.42,"1,522,296","27,400",0,796,980.50,16.61,"28,150",0,386,60,2.20,8.74,"27,400",0,"30,501",592,86,6.58,0,77.61
73,에스앤에스텍,"39,050",하락,550,-1.39%,500,"29,591","1,176",0,"8,377",295,24.12,"173,898","39,600",0,"2,970",17.73,13.07,"41,550",0,502,303,9.92,10.95,"38,900",0,"21,451","1,760","1,619",3.20,150,17.09
74,와이씨,"10,190",상승,80,+0.79%,100,"34,534",354,0,"8,360",106,97.98,"417,978","10,300",0,"5,769",23.66,3.48,"10,320",0,"1,586",129,1.08,2.45,"10,180",0,"82,045","2,112",104,2.52,N/A,-17.22
75,우리기술투자,"9,890",하락,280,-2.75%,500,"286,983","2,875",0,"8,308","1,757",5.40,"5,177,533","10,050",0,"8,038",14.13,24.89,"10,170",0,"1,376","1,477",2.75,20.59,"9,880",0,"84,000","1,923","1,830",1.13,N/A,12.60
76,유진테크,"36,200",하락,550,-1.50%,500,"10,312",376,0,"8,296",612,12.79,"184,366","36,700",0,"5,395",151.49,16.85,"36,800",0,"1,038",654,30.82,13.40,"36,050",0,"22,916","3,381","2,831",1.97,230,22.25
77,동성화인텍,"27,150",하락,400,-1.45%,500,"53,587","1,455",0,"8,142",540,20.52,"1,687,532","27,250",0,"4,555",35.13,21.07,"27,400",0,"2,530",393,17.39,9.60,"26,950",0,"29,989","5,974","1,323",3.80,350,11.92
78,레이크머티리얼즈,"12,310",하락,120,-0.97%,100,"40,600",501,0,"8,091",222,43.81,"314,935","12,450",0,"3,513",-24.93,17.38,"12,510",0,"2,200",210,6.93,6.46,"12,220",0,"65,731","1,387",281,6.28,50,17.77
79,동국제약,"17,790",하락,110,-0.61%,500,"12,670",226,0,"7,985",804,13.88,"246,237","17,910",0,"9,532",20.26,10.66,"18,010",0,"2,742",623,14.29,6.95,"17,750",0,"44,884","8,122","1,282",1.31,200,11.10
80,로보티즈,"60,400",상승,100,+0.17%,500,"27,225","1,657",0,"7,980",-30,"1,184.31","295,091","61,700",0,"1,002",43.88,-3.31,"61,700",0,42,-30,9.04,-2.82,"60,200",0,"13,213",300,51,7.86,0,3.13
81,피에스케이홀딩스,"36,100",하락,50,-0.14%,500,"21,916",799,0,"7,784",885,8.42,"306,740","36,650",0,"5,136",228.07,24.80,"36,950",0,821,958,4.13,20.94,"36,100",0,"21,562","2,155","4,289",1.80,700,127.53
82,HLB테라퓨틱스,"9,200",하락,20,-0.22%,500,"62,351",574,0,"7,762",-76,-28.13,"1,136,634","9,310",0,"2,198",12.63,-14.34,"9,400",0,379,-235,6.57,-11.16,"9,070",0,"84,371",549,-327,5.02,0,4.45
83,하나마이크론,"11,710",상승,10,+0.09%,500,"71,270",845,0,"7,760","1,068",-82.46,"589,487","12,000",0,"19,446",84.43,-6.99,"12,000",0,"13,388",-112,10.74,-0.61,"11,710",0,"66,272","12,507",-142,2.12,70,29.21
84,에스에프에이,"21,600",상승,250,+1.17%,500,"4,781",103,0,"7,756",-484,-9.41,"267,353","21,450",0,"24,796",-154.44,-7.49,"21,750",0,"9,572",-321,9.25,-1.21,"21,450",0,"35,909","20,454","-2,296",0.69,270,9.95
85,피엔티,"32,050",하락,600,-1.84%,500,"31,169",999,0,"7,610","1,632",6.96,"249,586","32,500",0,"16,203",112.19,26.52,"32,700",0,"9,957","1,422",4.30,8.83,"31,800",0,"23,743","10,351","4,605",1.30,100,89.78
86,LS머트리얼즈,"11,110",하락,60,-0.54%,500,"39,031",435,0,"7,516",62,241.52,"612,301","11,190",0,"2,531",-54.33,3.11,"11,300",0,460,57,4.17,2.19,"11,100",0,"67,653","1,421",46,4.09,N/A,3.79
87,솔브레인홀딩스,"35,700",하락,150,-0.42%,500,"2,976",106,0,"7,484",853,15.82,"55,057","35,700",0,"19,966",-29.47,4.62,"35,800",0,"5,055",557,5.05,2.95,"35,100",0,"20,964","5,154","2,257",0.56,220,-22.10
88,엘앤씨바이오,"30,400",하락,50,-0.16%,500,"23,246",708,0,"7,484",25,4.96,"455,653","30,650",0,"4,756",-68.73,65.41,"30,900",0,"1,809","1,410",8.83,38.21,"30,100",0,"24,619",721,"6,131",2.43,50,9.35
89,심텍,"23,450",하락,50,-0.21%,500,"68,177","1,614",0,"7,470",-470,-14.73,"1,148,005","24,200",0,"14,433",46.70,-6.63,"24,200",0,"9,948",-310,6.16,-2.37,"23,250",0,"31,854","12,314","-1,592",1.83,100,18.19
90,위메이드맥스,"8,840",상승,150,+1.73%,500,"34,025",304,0,"7,332",-81,-35.22,"933,696","8,900",0,"5,976",-315.03,-3.29,"9,090",0,962,-157,11.34,-4.31,"8,820",0,"82,936",750,-251,1.48,0,7.49
91,코미코,"69,400",상승,800,+1.17%,500,"5,936",411,0,"7,260","1,125",12.66,"100,457","69,500",0,"8,003",240.50,23.36,"69,700",0,"4,246",878,19.17,12.60,"68,800",0,"10,461","5,071","5,483",2.64,"1,000",65.05
92,안랩,"64,800",하락,100,-0.15%,500,"4,226",274,0,"7,210",277,19.37,"77,164","64,900",0,"4,647",4.77,10.40,"65,300",0,959,324,32.42,7.71,"64,500",0,"11,127","2,606","3,346",1.74,"1,300",8.93
93,펌텍코리아,"58,100",상승,600,+1.04%,500,"2,445",142,0,"7,204",484,20.22,"59,775","57,600",0,"4,076",37.15,12.99,"58,400",0,869,383,15.47,10.04,"57,600",0,"12,400","3,375","2,873",2.66,420,18.63
94,HLB생명과학,"5,890",하락,50,-0.84%,500,"17,431",103,0,"7,181",-248,-3.55,"297,212","5,940",0,"5,390",-1.17,1.95,"5,940",0,"1,402",62,9.71,1.29,"5,850",0,"121,917","1,022","-1,657",2.11,0,4.34
95,한글과컴퓨터,"29,350",상승,300,+1.03%,500,"117,723","3,506",0,"7,097",404,45.65,"420,117","30,200",0,"6,819",18.37,4.06,"30,200",0,"1,963",140,6.74,2.13,"29,300",0,"24,180","3,048",643,2.03,410,12.42
96,현대힘스,"20,000",하락,350,-1.72%,500,"37,925",762,0,"7,085",215,39.68,"1,226,494","20,200",0,"3,265",48.99,8.07,"20,300",0,930,166,0.79,5.74,"19,990",0,"35,425","2,232",504,3.01,100,17.96
97,SAMG엔터,"79,100",상승,200,+0.25%,500,"12,333",970,0,"6,938",-61,-93.94,"782,181","78,900",0,974,35.14,-52.24,"79,400",0,666,-194,19.78,-19.62,"77,700",0,"8,771","1,164",-842,17.95,N/A,22.41
98,비츠로셀,"30,100",상승,50,+0.17%,500,"2,897",88,0,"6,885",519,13.13,"102,949","30,200",0,"3,179",37.73,19.92,"30,450",0,348,513,29.44,17.86,"30,100",0,"22,872","2,108","2,292",2.37,460,19.61
99,휴온스글로벌,"52,500",하락,"1,500",-2.78%,500,"5,670",298,0,"6,634",970,25.46,"45,719","53,600",0,"14,059",-14.88,5.05,"53,600",0,"4,418",671,7.92,4.93,"52,400",0,"12,637","8,135","2,062",1.21,525,7.26
100,다우데이타,"17,140",상승,170,+1.00%,500,"33,082",568,0,"6,565","12,059",4.53,"422,731","17,010",0,"577,571",80.54,12.96,"17,290",0,"512,862","8,659",10.86,1.55,"16,950",0,"38,300","121,361","3,783",0.47,450,17.44
101,엠로,"52,600",보합,0,0.00%,500,"9,385",496,0,"6,488",86,32.53,"245,184","53,000",0,"1,024",84.58,31.88,"53,200",0,134,186,3.56,19.17,"52,500",0,"12,335",795,"1,617",7.16,0,25.77
102,태웅,"31,500",하락,"1,450",-4.40%,500,"191,180","6,027",0,"6,302",228,32.31,"1,376,340","10,940",0,981,61.62,44.73,"10,940",0,92,326,7.42,40.31,"10,740",0,"58,419",582,602,6.46,20,36.86
103,비올,"10,780",하락,100,-0.92%,100,"68,695",744,0,"6,298",361,17.91,"6,271,272","32,300",0,"8,126",-42.28,4.42,"32,350",0,"2,081",247,8.72,3.17,"30,700",0,"20,007","3,863",975,1.04,N/A,-12.94
104,휴메딕스,"55,900",보합,0,0.00%,500,"7,173",403,0,"6,278",431,14.45,"93,308","56,900",0,"2,498",15.63,18.41,"57,100",0,212,393,10.09,16.72,"55,700",0,"11,230","1,619","3,868",2.41,630,6.30
105,차바이오텍,"11,100",하락,20,-0.18%,500,"23,918",265,0,"6,251",-597,-49.55,"523,126","11,110",0,"21,944",-523.82,-2.85,"11,260",0,"14,755",-146,8.12,-0.74,"11,030",0,"56,314","10,450",-224,2.44,0,9.55
106,HLB제약,"19,030",하락,180,-0.94%,500,"8,782",167,0,"6,240",15,116.75,"110,308","19,200",0,"1,579",107.54,1.98,"19,300",0,415,20,1.13,1.35,"18,990",0,"32,791","1,371",163,5.55,0,0.83
107,나노신소재,"50,500",하락,400,-0.79%,500,"6,096",309,0,"6,160",30,-275.96,"80,520","50,700",0,"4,422",-74.88,-0.77,"52,000",0,"1,980",-19,8.38,-0.43,"50,300",0,"12,198",878,-183,2.46,250,5.53
108,태광,"23,150",상승,550,+2.43%,500,"33,735",782,0,"6,135",399,15.76,"744,275","22,900",0,"6,603",-30.93,8.20,"23,350",0,509,461,14.08,7.17,"22,850",0,"26,500","2,668","1,469",1.05,250,-14.50
